"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (045)",7300,,,,1,1248,4331,1720
"De 35 a 39 años (046)",6415,,,,73,1979,3158,1205
"De 40 a 44 años (047)",5208,,,,337,2121,1758,992
"De 45 a 49 años (048)",4425,,,14,805,2049,840,717
"De 50 y más años (049)",18640,471,1514,3514,5330,2881,182,4748
,,,,,,,,
"URBANA (060)",48644,334,966,2439,5153,8613,15512,15627
"De 12 a 14 años (061)",60,,,,,,3,57
"De 15 a 19 años (062)",1181,,,,,,602,579
"De 20 a 24 años (063)",5757,,,,,24,2831,2902
"De 25 a 29 años (064)",7152,,,,,393,3771,2988
"De 30 a 34 años (065)",6759,,,,1,1046,3590,2122
"De 35 a 39 años (066)",6005,,,,74,1703,2745,1483
"De 40 a 44 años (067)",5042,,,2,416,2036,1375,1213
"De 45 a 49 años (068)",4207,,,29,929,1838,506,905
"De 50 y más años (069)",12481,334,966,2408,3733,1573,89,3378
"PEA (070)",19752,14,110,553,1966,4250,6099,6760
"De 12 a 14 años (071)",9,,,,,,,9
"De 15 a 19 años (072)",259,,,,,,139,120
"De 20 a 24 años (073)",1942,,,,,12,818,1112
"De 25 a 29 años (074)",3072,,,,,184,1365,1523
"De 30 a 34 años (075)",3163,,,,1,514,1486,1162
"De 35 a 39 años (076)",3040,,,,44,851,1333,812
"De 40 a 44 años (077)",2636,,,2,231,1093,677,633
"De 45 a 49 años (078)",2177,,,18,460,973,239,487
"De 50 y más años (079)",3454,14,110,533,1230,623,42,902
"Ocupada (080)",19018,14,104,541,1940,4153,5840,6426
"De 12 a 14 años (081)",8,,,,,,,8
"De 15 a 19 años (082)",231,,,,,,124,107
"De 20 a 24 años (083)",1795,,,,,12,759,1024
"De 25 a 29 años (084)",2919,,,,,181,1302,1436
"De 30 a 34 años (085)",3036,,,,1,499,1421,1115
"De 35 a 39 años (086)",2947,,,,44,829,1298,776
"De 40 a 44 años (087)",2561,,,2,224,1065,664,606
"De 45 a 49 años (088)",2127,,,18,449,954,231,475
"De 50 y más años (089)",3394,14,104,521,1222,613,41,879
"Desocupada (090)",734,,6,12,26,97,259,334
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",28,,,,,,15,13
"De 20 a 24 años (093)",147,,,,,,59,88
"De 25 a 29 años (094)",153,,,,,3,63,87
"De 30 a 34 años (095)",127,,,,,15,65,47
"De 35 a 39 años (096)",93,,,,,22,35,36
"De 40 a 44 años (097)",75,,,,7,28,13,27
"De 45 a 49 años (098)",50,,,,11,19,8,12
"De 50 y más años (099)",60,,6,12,8,10,1,23
"No PEA (100)",28892,320,856,1886,3187,4363,9413,8867
"De 12 a 14 años (101)",51,,,,,,3,48
"De 15 a 19 años (102)",922,,,,,,463,459
"De 20 a 24 años (103)",3815,,,,,12,2013,1790
"De 25 a 29 años (104)",4080,,,,,209,2406,1465
"De 30 a 34 años (105)",3596,,,,,532,2104,960
"De 35 a 39 años (106)",2965,,,,30,852,1412,671
"De 40 a 44 años (107)",2406,,,,185,943,698,580
"De 45 a 49 años (108)",2030,,,11,469,865,267,418
"De 50 y más años (109)",9027,320,856,1875,2503,950,47,2476
,,,,,,,,
"RURAL (120)",36192,158,699,1803,3808,7559,13425,8740
"De 12 a 14 años (121)",59,,,,,,8,51
"De 15 a 19 años (122)",1263,,,,,,784,479
"De 20 a 24 años (123)",4612,,,,,14,2854,1744
"De 25 a 29 años (124)",4884,,,,,320,3216,1348
"De 30 a 34 años (125)",4392,,,,1,884,2540,967
"De 35 a 39 años (126)",4159,,,,58,1367,2028,706
"De 40 a 44 años (127)",3320,,,,197,1402,1204,517
"De 45 a 49 años (128)",2830,,,5,400,1390,643,392
"De 50 y más años (129)",10673,158,699,1798,3152,2182,148,2536
"PEA (130)",5012,7,41,161,449,1161,1605,1588
"De 12 a 14 años (131)",7,,,,,,1,6
"De 15 a 19 años (132)",126,,,,,,71,55
"De 20 a 24 años (133)",703,,,,,2,340,361
"De 25 a 29 años (134)",766,,,,,70,371,325
"De 30 a 34 años (135)",688,,,,,168,313,207
"De 35 a 39 años (136)",709,,,,15,240,282,172
"De 40 a 44 años (137)",518,,,,45,224,144,105
"De 45 a 49 años (138)",435,,,2,64,206,70,93
"De 50 y más años (139)",1060,7,41,159,325,251,13,264
"Ocupada (140)",4859,7,38,157,447,1133,1562,1515
"De 12 a 14 años (141)",5,,,,,,,5
"De 15 a 19 años (142)",118,,,,,,68,50
"De 20 a 24 años (143)",675,,,,,2,333,340
"De 25 a 29 años (144)",731,,,,,68,359,304
"De 30 a 34 años (145)",663,,,,,165,302,196
"De 35 a 39 años (146)",692,,,,15,232,276,169
"De 40 a 44 años (147)",509,,,,45,220,142,102
"De 45 a 49 años (148)",423,,,2,63,198,69,91
"De 50 y más años (149)",1043,7,38,155,324,248,13,258
"Desocupada (150)",153,,3,4,2,28,43,73
"De 12 a 14 años (151)",2,,,,,,1,1
"De 15 a 19 años (152)",8,,,,,,3,5
"De 20 a 24 años (153)",28,,,,,,7,21
"De 25 a 29 años (154)",35,,,,,2,12,21
"De 30 a 34 años (155)",25,,,,,3,11,11
"De 35 a 39 años (156)",17,,,,,8,6,3
"De 40 a 44 años (157)",9,,,,,4,2,3
"De 45 a 49 años (158)",12,,,,1,8,1,2
"De 50 y más años (159)",17,,3,4,1,3,,6
"No PEA (160)",31180,151,658,1642,3359,6398,11820,7152
"De 12 a 14 años (161)",52,,,,,,7,45
"De 15 a 19 años (162)",1137,,,,,,713,424
"De 20 a 24 años (163)",3909,,,,,12,2514,1383
"De 25 a 29 años (164)",4118,,,,,250,2845,1023
"De 30 a 34 años (165)",3704,,,,1,716,2227,760
"De 35 a 39 años (166)",3450,,,,43,1127,1746,534
"De 40 a 44 años (167)",2802,,,,152,1178,1060,412
"De 45 a 49 años (168)",2395,,,3,336,1184,573,299
"De 50 y más años (169)",9613,151,658,1639,2827,1931,135,2272
