"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"No PEA (040)",8341,30668,25411,414,82.9,1.3,
"De 12 a 14 años (041)",1192,7,7,,100,,
"De 15 a 19 años (042)",933,169,162,36,95.9,21.3,
"De 20 a 24 años (043)",634,804,765,91,95.1,11.3,
"De 25 a 29 años (044)",601,1500,1422,98,94.8,6.5,
"De 30 a 34 años (045)",630,2298,2144,78,93.3,3.4,
"De 35 a 39 años (046)",665,3174,2844,70,89.6,2.2,
"De 40 a 44 años (047)",701,3905,3350,33,85.8,0.8,
"De 45 a 49 años (048)",525,3327,2802,8,84.2,0.2,
"De 50 y más años (049)",2460,15484,11915,,77,,
,,,,,,,
"URBANA (060)",3897,13069,11240,147,86,1.1,
"De 12 a 14 años (061)",446,4,4,,100,,
"De 15 a 19 años (062)",415,62,61,9,98.4,14.5,
"De 20 a 24 años (063)",275,280,270,31,96.4,11.1,
"De 25 a 29 años (064)",287,532,520,33,97.7,6.2,
"De 30 a 34 años (065)",321,956,902,30,94.4,3.1,
"De 35 a 39 años (066)",340,1307,1218,28,93.2,2.1,
"De 40 a 44 años (067)",360,1680,1500,13,89.3,0.8,
"De 45 a 49 años (068)",226,1252,1109,3,88.6,0.2,
"De 50 y más años (069)",1227,6996,5656,,80.8,,
"PEA (070)",1146,3904,3428,46,87.8,1.2,
"De 12 a 14 años (071)",34,1,1,,100,,
"De 15 a 19 años (072)",68,18,18,2,100,11.1,
"De 20 a 24 años (073)",103,93,93,10,100,10.8,
"De 25 a 29 años (074)",119,180,176,9,97.8,5,
"De 30 a 34 años (075)",128,323,306,11,94.7,3.4,
"De 35 a 39 años (076)",138,438,420,7,95.9,1.6,
"De 40 a 44 años (077)",140,625,550,6,88,1,
"De 45 a 49 años (078)",81,408,378,1,92.6,0.2,
"De 50 y más años (079)",335,1818,1486,,81.7,,
"Ocupada (080)",1127,3862,3387,44,87.7,1.1,
"De 12 a 14 años (081)",34,1,1,,100,,
"De 15 a 19 años (082)",63,18,18,2,100,11.1,
"De 20 a 24 años (083)",101,90,90,9,100,10,
"De 25 a 29 años (084)",116,173,169,9,97.7,5.2,
"De 30 a 34 años (085)",123,308,292,10,94.8,3.2,
"De 35 a 39 años (086)",138,438,420,7,95.9,1.6,
"De 40 a 44 años (087)",139,623,548,6,88,1,
"De 45 a 49 años (088)",81,408,378,1,92.6,0.2,
"De 50 y más años (089)",332,1803,1471,,81.6,,
"Desocupada (090)",19,42,41,2,97.6,4.8,
"De 15 a 19 años (092)",5,,,,,,
"De 20 a 24 años (093)",2,3,3,1,100,33.3,
"De 25 a 29 años (094)",3,7,7,,100,,
"De 30 a 34 años (095)",5,15,14,1,93.3,6.7,
"De 40 a 44 años (097)",1,2,2,,100,,
"De 50 y más años (099)",3,15,15,,100,,
"No PEA (100)",2751,9165,7812,101,85.2,1.1,
"De 12 a 14 años (101)",412,3,3,,100,,
"De 15 a 19 años (102)",347,44,43,7,97.7,15.9,
"De 20 a 24 años (103)",172,187,177,21,94.7,11.2,
"De 25 a 29 años (104)",168,352,344,24,97.7,6.8,
"De 30 a 34 años (105)",193,633,596,19,94.2,3,
"De 35 a 39 años (106)",202,869,798,21,91.8,2.4,
"De 40 a 44 años (107)",220,1055,950,7,90,0.7,
"De 45 a 49 años (108)",145,844,731,2,86.6,0.2,
"De 50 y más años (109)",892,5178,4170,,80.5,,
,,,,,,,
"RURAL (120)",6755,26728,22055,394,82.5,1.5,
"De 12 a 14 años (121)",800,5,5,,100,,
"De 15 a 19 años (122)",661,149,143,37,96,24.8,
"De 20 a 24 años (123)",572,761,722,84,94.9,11,
"De 25 a 29 años (124)",543,1404,1314,91,93.6,6.5,
"De 30 a 34 años (125)",562,2119,1963,74,92.6,3.5,
"De 35 a 39 años (126)",582,2899,2599,67,89.7,2.3,
"De 40 a 44 años (127)",609,3595,3065,34,85.3,0.9,
"De 45 a 49 años (128)",487,3167,2654,7,83.8,0.2,
"De 50 y más años (129)",1939,12629,9590,,75.9,,
"PEA (130)",1165,5225,4456,83,85.3,1.6,
"De 12 a 14 años (131)",20,1,1,,100,,
"De 15 a 19 años (132)",75,24,24,8,100,33.3,
"De 20 a 24 años (133)",110,144,134,15,93.1,10.4,
"De 25 a 29 años (134)",110,256,236,17,92.2,6.6,
"De 30 a 34 años (135)",125,454,415,15,91.4,3.3,
"De 35 a 39 años (136)",119,594,553,18,93.1,3,
"De 40 a 44 años (137)",128,745,665,9,89.3,1.2,
"De 45 a 49 años (138)",107,684,583,1,85.2,0.1,
"De 50 y más años (139)",371,2323,1845,,79.4,,
"Ocupada (140)",1146,5189,4424,80,85.3,1.5,
"De 12 a 14 años (141)",20,1,1,,100,,
"De 15 a 19 años (142)",67,23,23,8,100,34.8,
"De 20 a 24 años (143)",107,141,131,14,92.9,9.9,
"De 25 a 29 años (144)",107,249,229,16,92,6.4,
"De 30 a 34 años (145)",124,450,411,15,91.3,3.3,
"De 35 a 39 años (146)",118,591,550,17,93.1,2.9,
"De 40 a 44 años (147)",128,745,665,9,89.3,1.2,
"De 45 a 49 años (148)",107,684,583,1,85.2,0.1,
"De 50 y más años (149)",368,2305,1831,,79.4,,
"Desocupada (150)",19,36,32,3,88.9,8.3,
"De 15 a 19 años (152)",8,1,1,,100,,
"De 20 a 24 años (153)",3,3,3,1,100,33.3,
"De 25 a 29 años (154)",3,7,7,1,100,14.3,
"De 30 a 34 años (155)",1,4,4,,100,,
"De 35 a 39 años (156)",1,3,3,1,100,33.3,
"De 50 y más años (159)",3,18,14,,77.8,,
"No PEA (160)",5590,21503,17599,311,81.8,1.4,
"De 12 a 14 años (161)",780,4,4,,100,,
"De 15 a 19 años (162)",586,125,119,29,95.2,23.2,
"De 20 a 24 años (163)",462,617,588,69,95.3,11.2,
"De 25 a 29 años (164)",433,1148,1078,74,93.9,6.4,
"De 30 a 34 años (165)",437,1665,1548,59,93,3.5,
"De 35 a 39 años (166)",463,2305,2046,49,88.8,2.1,
"De 40 a 44 años (167)",481,2850,2400,25,84.2,0.9,
"De 45 a 49 años (168)",380,2483,2071,6,83.4,0.2,
"De 50 y más años (169)",1568,10306,7745,,75.2,,
