"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",73,71,,8,26,20,14,1,2,,2,200
"De 40 a 44 años (027)",61,61,,9,12,9,17,12,2,,,224
"De 45 a 49 años (028)",57,57,,6,7,13,17,9,4,1,,235
"De 50 y más años (029)",126,125,1,2,14,19,33,32,21,3,1,649
"Desocupada (030)",6,5,1,1,1,2,,,,,1,9
"De 20 a 24 años (033)",1,1,,,1,,,,,,,2
"De 25 a 29 años (034)",3,3,1,1,,1,,,,,,4
"De 30 a 34 años (035)",1,1,,,,1,,,,,,3
"De 40 a 44 años (037)",1,,,,,,,,,,1,
"No PEA (040)",1716,1671,10,235,252,237,428,290,158,61,45,7201
"De 12 a 14 años (041)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (042)",47,46,1,42,3,,,,,,1,48
"De 20 a 24 años (043)",170,152,1,78,52,17,4,,,,18,249
"De 25 a 29 años (044)",149,137,,37,44,29,24,3,,,12,336
"De 30 a 34 años (045)",166,163,,17,35,47,52,9,3,,3,536
"De 35 a 39 años (046)",158,157,1,13,25,30,58,21,9,,1,615
"De 40 a 44 años (047)",126,125,,4,16,22,46,29,6,2,1,568
"De 45 a 49 años (048)",142,140,1,5,14,14,45,40,15,6,2,724
"De 50 y más años (049)",756,749,6,38,62,78,199,188,125,53,7,4122
,,,,,,,,,,,,
"URBANA (060)",744,725,4,122,125,132,170,99,53,20,19,2808
"De 15 a 19 años (062)",10,10,1,7,2,,,,,,,11
"De 20 a 24 años (063)",56,46,,31,11,3,1,,,,10,66
"De 25 a 29 años (064)",76,72,1,31,25,11,3,1,,,4,132
"De 30 a 34 años (065)",74,73,,15,23,21,12,2,,,1,187
"De 35 a 39 años (066)",74,73,,12,17,21,18,3,2,,1,218
"De 40 a 44 años (067)",68,67,,4,12,18,21,11,1,,1,251
"De 45 a 49 años (068)",67,67,,8,6,13,23,10,6,1,,287
"De 50 y más años (069)",319,317,2,14,29,45,92,72,44,19,2,1656
"PEA (070)",233,223,1,48,51,50,40,21,9,3,10,714
"De 15 a 19 años (072)",1,1,,1,,,,,,,,1
"De 20 a 24 años (073)",18,14,,10,4,,,,,,4,18
"De 25 a 29 años (074)",33,30,1,16,6,6,1,,,,3,50
"De 30 a 34 años (075)",26,25,,8,9,4,3,1,,,1,57
"De 35 a 39 años (076)",40,40,,5,14,14,7,,,,,103
"De 40 a 44 años (077)",28,27,,3,5,7,7,5,,,1,94
"De 45 a 49 años (078)",31,31,,5,3,10,10,1,1,1,,111
"De 50 y más años (079)",56,55,,,10,9,12,14,8,2,1,280
"Ocupada (080)",228,219,,47,50,49,40,21,9,3,9,708
"De 15 a 19 años (082)",1,1,,1,,,,,,,,1
"De 20 a 24 años (083)",17,13,,10,3,,,,,,4,16
"De 25 a 29 años (084)",31,28,,15,6,6,1,,,,3,49
"De 30 a 34 años (085)",25,24,,8,9,3,3,1,,,1,54
"De 35 a 39 años (086)",40,40,,5,14,14,7,,,,,103
"De 40 a 44 años (087)",27,27,,3,5,7,7,5,,,,94
"De 45 a 49 años (088)",31,31,,5,3,10,10,1,1,1,,111
"De 50 y más años (089)",56,55,,,10,9,12,14,8,2,1,280
"Desocupada (090)",5,4,1,1,1,1,,,,,1,6
"De 20 a 24 años (093)",1,1,,,1,,,,,,,2
"De 25 a 29 años (094)",2,2,1,1,,,,,,,,1
"De 30 a 34 años (095)",1,1,,,,1,,,,,,3
"De 40 a 44 años (097)",1,,,,,,,,,,1,
"No PEA (100)",511,502,3,74,74,82,130,78,44,17,9,2094
"De 15 a 19 años (102)",9,9,1,6,2,,,,,,,10
"De 20 a 24 años (103)",38,32,,21,7,3,1,,,,6,48
"De 25 a 29 años (104)",43,42,,15,19,5,2,1,,,1,82
"De 30 a 34 años (105)",48,48,,7,14,17,9,1,,,,130
"De 35 a 39 años (106)",34,33,,7,3,7,11,3,2,,1,115
"De 40 a 44 años (107)",40,40,,1,7,11,14,6,1,,,157
"De 45 a 49 años (108)",36,36,,3,3,3,13,9,5,,,176
"De 50 y más años (109)",263,262,2,14,19,36,80,58,36,17,1,1376
,,,,,,,,,,,,
"RURAL (120)",1441,1396,8,193,225,194,351,246,134,45,45,5978
"De 12 a 14 años (121)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (122)",41,40,,39,1,,,,,,1,41
"De 20 a 24 años (123)",152,138,1,66,51,17,3,,,,14,231
"De 25 a 29 años (124)",134,120,,28,33,33,24,2,,,14,312
"De 30 a 34 años (125)",140,135,,12,27,36,49,8,3,,5,466
"De 35 a 39 años (126)",157,155,1,9,34,29,54,19,9,,2,597
"De 40 a 44 años (127)",120,119,,9,16,13,42,30,7,2,1,541
"De 45 a 49 años (128)",132,130,1,3,15,14,39,39,13,6,2,672
"De 50 y más años (129)",563,557,5,26,47,52,140,148,102,37,6,3115
"PEA (130)",236,227,1,32,47,39,53,34,20,1,9,871
"De 15 a 19 años (132)",3,3,,3,,,,,,,,3
"De 20 a 24 años (133)",20,18,,9,6,3,,,,,2,30
"De 25 a 29 años (134)",28,25,,6,8,9,2,,,,3,58
"De 30 a 34 años (135)",22,20,,2,6,6,6,,,,2,60
"De 35 a 39 años (136)",33,31,,3,12,6,7,1,2,,2,97
"De 40 a 44 años (137)",34,34,,6,7,2,10,7,2,,,130
"De 45 a 49 años (138)",26,26,,1,4,3,7,8,3,,,124
"De 50 y más años (139)",70,70,1,2,4,10,21,18,13,1,,369
"Ocupada (140)",235,226,1,32,47,38,53,34,20,1,9,868
"De 15 a 19 años (142)",3,3,,3,,,,,,,,3
"De 20 a 24 años (143)",20,18,,9,6,3,,,,,2,30
"De 25 a 29 años (144)",27,24,,6,8,8,2,,,,3,55
"De 30 a 34 años (145)",22,20,,2,6,6,6,,,,2,60
"De 35 a 39 años (146)",33,31,,3,12,6,7,1,2,,2,97
"De 40 a 44 años (147)",34,34,,6,7,2,10,7,2,,,130
"De 45 a 49 años (148)",26,26,,1,4,3,7,8,3,,,124
"De 50 y más años (149)",70,70,1,2,4,10,21,18,13,1,,369
"Desocupada (150)",1,1,,,,1,,,,,,3
"De 25 a 29 años (154)",1,1,,,,1,,,,,,3
"No PEA (160)",1205,1169,7,161,178,155,298,212,114,44,36,5107
"De 12 a 14 años (161)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (162)",38,37,,36,1,,,,,,1,38
"De 20 a 24 años (163)",132,120,1,57,45,14,3,,,,12,201
"De 25 a 29 años (164)",106,95,,22,25,24,22,2,,,11,254
"De 30 a 34 años (165)",118,115,,10,21,30,43,8,3,,3,406
"De 35 a 39 años (166)",124,124,1,6,22,23,47,18,7,,,500
"De 40 a 44 años (167)",86,85,,3,9,11,32,23,5,2,1,411
"De 45 a 49 años (168)",106,104,1,2,11,11,32,31,10,6,2,548
"De 50 y más años (169)",493,487,4,24,43,42,119,130,89,36,6,2746
