"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",319,299,121,103,50,19,5,1,,,20,288
"De 25 a 29 años (024)",328,304,85,85,73,31,26,3,1,,24,462
"De 30 a 34 años (025)",239,231,22,60,44,43,49,7,4,2,8,591
"De 35 a 39 años (026)",258,253,23,36,43,39,64,35,13,,5,855
"De 40 a 44 años (027)",167,167,5,11,13,34,46,28,18,12,,801
"De 45 a 49 años (028)",165,163,15,14,14,14,51,27,13,15,2,758
"De 50 y más años (029)",382,377,32,21,29,20,65,69,81,60,5,2262
"Desocupada (030)",278,242,137,43,19,12,19,8,3,1,36,287
"De 12 a 14 años (031)",6,6,6,,,,,,,,,
"De 15 a 19 años (032)",78,76,69,7,,,,,,,2,7
"De 20 a 24 años (033)",70,59,36,15,4,4,,,,,11,35
"De 25 a 29 años (034)",46,31,16,7,7,1,,,,,15,24
"De 30 a 34 años (035)",27,23,4,8,5,2,4,,,,4,41
"De 35 a 39 años (036)",20,18,3,2,2,3,6,1,1,,2,55
"De 40 a 44 años (037)",10,8,2,1,,2,2,1,,,2,23
"De 45 a 49 años (038)",7,7,1,,,,3,2,,1,,40
"De 50 y más años (039)",14,14,,3,1,,4,4,2,,,62
"No PEA (040)",17020,16612,5319,2075,1796,1422,2145,1618,1149,1088,408,51875
"De 12 a 14 años (041)",2366,2357,2346,11,,,,,,,9,11
"De 15 a 19 años (042)",2595,2557,1936,507,101,12,1,,,,38,749
"De 20 a 24 años (043)",2275,2153,540,785,558,199,66,5,,,122,2806
"De 25 a 29 años (044)",1899,1811,147,339,492,417,359,56,1,,88,4467
"De 30 a 34 años (045)",1542,1500,89,141,261,279,464,210,47,9,42,5350
"De 35 a 39 años (046)",1381,1353,55,78,127,187,406,314,135,51,28,6408
"De 40 a 44 años (047)",1085,1067,32,52,63,94,248,258,195,125,18,6265
"De 45 a 49 años (048)",889,875,31,31,47,52,156,189,183,186,14,5855
"De 50 y más años (049)",2988,2939,143,131,147,182,445,586,588,717,49,19964
,,,,,,,,,,,,
"URBANA (060)",3073,3012,986,462,394,303,394,237,146,90,61,7644
"De 12 a 14 años (061)",354,354,352,2,,,,,,,,2
"De 15 a 19 años (062)",454,447,377,63,7,,,,,,7,77
"De 20 a 24 años (063)",400,377,144,151,59,17,6,,,,23,345
"De 25 a 29 años (064)",346,332,51,104,106,41,25,4,1,,14,575
"De 30 a 34 años (065)",334,327,22,62,86,80,60,15,2,,7,840
"De 35 a 39 años (066)",298,297,12,31,63,58,90,30,10,3,1,1026
"De 40 a 44 años (067)",225,223,8,11,24,46,71,39,16,8,2,987
"De 45 a 49 años (068)",183,180,3,11,15,17,54,34,29,17,3,981
"De 50 y más años (069)",479,475,17,27,34,44,88,115,88,62,4,2811
"PEA (070)",739,714,167,148,121,75,112,51,28,12,25,1797
"De 12 a 14 años (071)",12,12,12,,,,,,,,,
"De 15 a 19 años (072)",78,76,66,10,,,,,,,2,10
"De 20 a 24 años (073)",91,82,35,32,12,3,,,,,9,65
"De 25 a 29 años (074)",109,103,32,40,22,4,3,1,1,,6,122
"De 30 a 34 años (075)",98,94,8,33,24,16,12,1,,,4,186
"De 35 a 39 años (076)",115,114,7,16,34,18,31,6,2,,1,326
"De 40 a 44 años (077)",71,71,2,6,9,18,23,8,2,3,,277
"De 45 a 49 años (078)",69,67,1,6,9,5,27,12,5,2,2,301
"De 50 y más años (079)",96,95,4,5,11,11,16,23,18,7,1,510
"Ocupada (080)",669,649,132,138,114,70,105,50,28,12,20,1721
"De 12 a 14 años (081)",9,9,9,,,,,,,,,
"De 15 a 19 años (082)",59,58,49,9,,,,,,,1,9
"De 20 a 24 años (083)",76,69,29,28,11,1,,,,,7,53
"De 25 a 29 años (084)",97,92,25,37,21,4,3,1,1,,5,117
"De 30 a 34 años (085)",88,84,7,31,21,14,10,1,,,4,163
"De 35 a 39 años (086)",109,109,6,16,33,17,29,6,2,,,313
"De 40 a 44 años (087)",69,69,2,6,9,18,21,8,2,3,,268
"De 45 a 49 años (088)",69,67,1,6,9,5,27,12,5,2,2,301
"De 50 y más años (089)",93,92,4,5,10,11,15,22,18,7,1,497
"Desocupada (090)",70,65,35,10,7,5,7,1,,,5,76
"De 12 a 14 años (091)",3,3,3,,,,,,,,,
"De 15 a 19 años (092)",19,18,17,1,,,,,,,1,1
"De 20 a 24 años (093)",15,13,6,4,1,2,,,,,2,12
"De 25 a 29 años (094)",12,11,7,3,1,,,,,,1,5
"De 30 a 34 años (095)",10,10,1,2,3,2,2,,,,,23
"De 35 a 39 años (096)",6,5,1,,1,1,2,,,,1,13
"De 40 a 44 años (097)",2,2,,,,,2,,,,,9
"De 50 y más años (099)",3,3,,,1,,1,1,,,,13
"No PEA (100)",2334,2298,819,314,273,228,282,186,118,78,36,5847
"De 12 a 14 años (101)",342,342,340,2,,,,,,,,2
"De 15 a 19 años (102)",376,371,311,53,7,,,,,,5,67
"De 20 a 24 años (103)",309,295,109,119,47,14,6,,,,14,280
"De 25 a 29 años (104)",237,229,19,64,84,37,22,3,,,8,453
"De 30 a 34 años (105)",236,233,14,29,62,64,48,14,2,,3,654
"De 35 a 39 años (106)",183,183,5,15,29,40,59,24,8,3,,700
"De 40 a 44 años (107)",154,152,6,5,15,28,48,31,14,5,2,710
"De 45 a 49 años (108)",114,113,2,5,6,12,27,22,24,15,1,680
"De 50 y más años (109)",383,380,13,22,23,33,72,92,70,55,3,2301
,,,,,,,,,,,,
"RURAL (120)",16377,15925,5007,2039,1689,1331,2076,1559,1136,1088,452,50592
"De 12 a 14 años (121)",2065,2054,2045,9,,,,,,,11,9
"De 15 a 19 años (122)",2466,2430,1817,504,96,12,1,,,,36,736
"De 20 a 24 años (123)",2264,2134,553,752,553,205,65,6,,,130,2784
"De 25 a 29 años (124)",1927,1814,197,327,466,408,360,55,1,,113,4378
"De 30 a 34 años (125)",1474,1427,93,147,224,244,457,202,49,11,47,5142
"De 35 a 39 años (126)",1361,1327,69,85,109,171,386,320,139,48,34,6292
"De 40 a 44 años (127)",1037,1019,31,53,52,84,225,248,197,129,18,6102
"De 45 a 49 años (128)",878,865,44,34,46,49,156,184,167,185,13,5672
"De 50 y más años (129)",2905,2855,158,128,143,158,426,544,583,715,50,19477
"PEA (130)",1691,1611,507,278,166,137,213,127,105,78,80,4564
"De 12 a 14 años (131)",41,39,39,,,,,,,,2,
"De 15 a 19 años (132)",247,244,192,50,2,,,,,,3,54
"De 20 a 24 años (133)",298,276,122,86,42,20,5,1,,,22,258
"De 25 a 29 años (134)",265,232,69,52,58,28,23,2,,,33,364
"De 30 a 34 años (135)",168,160,18,35,25,29,41,6,4,2,8,446
"De 35 a 39 años (136)",163,157,19,22,11,24,39,30,12,,6,584
"De 40 a 44 años (137)",106,104,5,6,4,18,25,21,16,9,2,547
"De 45 a 49 años (138)",103,103,15,8,5,9,27,17,8,14,,497
"De 50 y más años (139)",300,296,28,19,19,9,53,50,65,53,4,1814
"Ocupada (140)",1483,1434,405,245,154,130,201,120,102,77,49,4353
"De 12 a 14 años (141)",38,36,36,,,,,,,,2,
"De 15 a 19 años (142)",188,186,140,44,2,,,,,,2,48
"De 20 a 24 años (143)",243,230,92,75,39,18,5,1,,,13,235
"De 25 a 29 años (144)",231,212,60,48,52,27,23,2,,,19,345
"De 30 a 34 años (145)",151,147,15,29,23,29,39,6,4,2,4,428
"De 35 a 39 años (146)",149,144,17,20,10,22,35,29,11,,5,542
"De 40 a 44 años (147)",98,98,3,5,4,16,25,20,16,9,,533
"De 45 a 49 años (148)",96,96,14,8,5,9,24,15,8,13,,457
"De 50 y más años (149)",289,285,28,16,19,9,50,47,63,53,4,1765
"Desocupada (150)",208,177,102,33,12,7,12,7,3,1,31,211
"De 12 a 14 años (151)",3,3,3,,,,,,,,,
"De 15 a 19 años (152)",59,58,52,6,,,,,,,1,6
"De 20 a 24 años (153)",55,46,30,11,3,2,,,,,9,23
"De 25 a 29 años (154)",34,20,9,4,6,1,,,,,14,19
"De 30 a 34 años (155)",17,13,3,6,2,,2,,,,4,18
"De 35 a 39 años (156)",14,13,2,2,1,2,4,1,1,,1,42
"De 40 a 44 años (157)",8,6,2,1,,2,,1,,,2,14
"De 45 a 49 años (158)",7,7,1,,,,3,2,,1,,40
"De 50 y más años (159)",11,11,,3,,,3,3,2,,,49
"No PEA (160)",14686,14314,4500,1761,1523,1194,1863,1432,1031,1010,372,46028
"De 12 a 14 años (161)",2024,2015,2006,9,,,,,,,9,9
"De 15 a 19 años (162)",2219,2186,1625,454,94,12,1,,,,33,682
"De 20 a 24 años (163)",1966,1858,431,666,511,185,60,5,,,108,2526
"De 25 a 29 años (164)",1662,1582,128,275,408,380,337,53,1,,80,4014
"De 30 a 34 años (165)",1306,1267,75,112,199,215,416,196,45,9,39,4696
"De 35 a 39 años (166)",1198,1170,50,63,98,147,347,290,127,48,28,5708
"De 40 a 44 años (167)",931,915,26,47,48,66,200,227,181,120,16,5555
"De 45 a 49 años (168)",775,762,29,26,41,40,129,167,159,171,13,5175
"De 50 y más años (169)",2605,2559,130,109,124,149,373,494,518,662,46,17663
