"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1557,42,169,337,399,191,9,410
,,,,,,,,
"URBANA (060)",5979,39,148,315,592,1350,2081,1454
"De 12 a 14 años (061)",9,,,,,,,9
"De 15 a 19 años (062)",151,,,,,,87,64
"De 20 a 24 años (063)",649,,,,,1,404,244
"De 25 a 29 años (064)",797,,,,,49,514,234
"De 30 a 34 años (065)",860,,,,2,183,471,204
"De 35 a 39 años (066)",826,,,,7,328,358,133
"De 40 a 44 años (067)",655,,,,59,317,176,103
"De 45 a 49 años (068)",474,,,4,92,244,62,72
"De 50 y más años (069)",1558,39,148,311,432,228,9,391
"PEA (070)",2432,9,19,78,253,673,809,591
"De 12 a 14 años (071)",2,,,,,,,2
"De 15 a 19 años (072)",45,,,,,,27,18
"De 20 a 24 años (073)",222,,,,,1,127,94
"De 25 a 29 años (074)",312,,,,,19,181,112
"De 30 a 34 años (075)",373,,,,,87,181,105
"De 35 a 39 años (076)",406,,,,6,167,163,70
"De 40 a 44 años (077)",354,,,,34,169,95,56
"De 45 a 49 años (078)",242,,,1,49,125,29,38
"De 50 y más años (079)",476,9,19,77,164,105,6,96
"Ocupada (080)",2364,9,19,77,248,657,784,570
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",39,,,,,,26,13
"De 20 a 24 años (083)",209,,,,,1,117,91
"De 25 a 29 años (084)",297,,,,,17,174,106
"De 30 a 34 años (085)",367,,,,,86,178,103
"De 35 a 39 años (086)",393,,,,6,161,159,67
"De 40 a 44 años (087)",348,,,,34,165,95,54
"De 45 a 49 años (088)",240,,,1,49,123,29,38
"De 50 y más años (089)",469,9,19,76,159,104,6,96
"Desocupada (090)",68,,,1,5,16,25,21
"De 15 a 19 años (092)",6,,,,,,1,5
"De 20 a 24 años (093)",13,,,,,,10,3
"De 25 a 29 años (094)",15,,,,,2,7,6
"De 30 a 34 años (095)",6,,,,,1,3,2
"De 35 a 39 años (096)",13,,,,,6,4,3
"De 40 a 44 años (097)",6,,,,,4,,2
"De 45 a 49 años (098)",2,,,,,2,,
"De 50 y más años (099)",7,,,1,5,1,,
"No PEA (100)",3547,30,129,237,339,677,1272,863
"De 12 a 14 años (101)",7,,,,,,,7
"De 15 a 19 años (102)",106,,,,,,60,46
"De 20 a 24 años (103)",427,,,,,,277,150
"De 25 a 29 años (104)",485,,,,,30,333,122
"De 30 a 34 años (105)",487,,,,2,96,290,99
"De 35 a 39 años (106)",420,,,,1,161,195,63
"De 40 a 44 años (107)",301,,,,25,148,81,47
"De 45 a 49 años (108)",232,,,3,43,119,33,34
"De 50 y más años (109)",1082,30,129,234,268,123,3,295
,,,,,,,,
"RURAL (120)",2618,14,46,136,243,487,1046,646
"De 12 a 14 años (121)",1,,,,,,,1
"De 15 a 19 años (122)",85,,,,,,59,26
"De 20 a 24 años (123)",422,,,,,1,256,165
"De 25 a 29 años (124)",420,,,,,23,280,117
"De 30 a 34 años (125)",335,,,,,47,199,89
"De 35 a 39 años (126)",276,,,,3,95,135,43
"De 40 a 44 años (127)",213,,,,18,93,73,29
"De 45 a 49 años (128)",213,,,,36,119,37,21
"De 50 y más años (129)",653,14,46,136,186,109,7,155
"PEA (130)",934,2,6,33,91,212,335,255
"De 15 a 19 años (132)",29,,,,,,20,9
"De 20 a 24 años (133)",141,,,,,1,71,69
"De 25 a 29 años (134)",149,,,,,8,87,54
"De 30 a 34 años (135)",136,,,,,25,66,45
"De 35 a 39 años (136)",115,,,,2,50,50,13
"De 40 a 44 años (137)",84,,,,9,38,22,15
"De 45 a 49 años (138)",102,,,,25,49,18,10
"De 50 y más años (139)",178,2,6,33,55,41,1,40
"Ocupada (140)",926,2,6,33,91,209,333,252
"De 15 a 19 años (142)",29,,,,,,20,9
"De 20 a 24 años (143)",140,,,,,1,70,69
"De 25 a 29 años (144)",146,,,,,8,86,52
"De 30 a 34 años (145)",135,,,,,25,66,44
"De 35 a 39 años (146)",113,,,,2,48,50,13
"De 40 a 44 años (147)",84,,,,9,38,22,15
"De 45 a 49 años (148)",102,,,,25,49,18,10
"De 50 y más años (149)",177,2,6,33,55,40,1,40
"Desocupada (150)",8,,,,,3,2,3
"De 20 a 24 años (153)",1,,,,,,1,
"De 25 a 29 años (154)",3,,,,,,1,2
"De 30 a 34 años (155)",1,,,,,,,1
"De 35 a 39 años (156)",2,,,,,2,,
"De 50 y más años (159)",1,,,,,1,,
"No PEA (160)",1684,12,40,103,152,275,711,391
"De 12 a 14 años (161)",1,,,,,,,1
"De 15 a 19 años (162)",56,,,,,,39,17
"De 20 a 24 años (163)",281,,,,,,185,96
"De 25 a 29 años (164)",271,,,,,15,193,63
"De 30 a 34 años (165)",199,,,,,22,133,44
"De 35 a 39 años (166)",161,,,,1,45,85,30
"De 40 a 44 años (167)",129,,,,9,55,51,14
"De 45 a 49 años (168)",111,,,,11,70,19,11
"De 50 y más años (169)",475,12,40,103,131,68,6,115
