"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",50,,24,15,11,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",4506,302,1681,1396,967,160
"Otra (036)",2,,2,,,
"Ocupación no especificada (037)",431,6,181,129,92,23
"Desocupado (038)",321,35,172,81,22,11
,,,,,,
"URBANA (039)",22764,727,7636,7887,5502,1012
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",40,,4,18,17,1
"Profes., científicos e intelectuales (041)",2048,,339,1129,561,19
"Técnicos de nivel medio y trab.asimilados (042)",878,1,335,355,171,16
"Jefes y empleados de oficina (043)",828,,331,281,210,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",3252,70,1132,1140,770,140
"Agricult.trabaj. calif. agrop. y pesqueros (045)",3924,2,765,1290,1412,455
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1271,31,440,428,327,45
"Obreros construc., conf., papel, fab., instr. (047)",2241,11,994,786,426,24
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",6374,543,2462,1882,1254,233
"Otra (049)",72,,29,33,10,
"Ocupación no especificada (050)",912,23,355,276,221,37
"Desocupado (051)",924,46,450,269,123,36
"Hombres (052)",14710,469,4918,4988,3622,713
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",29,,3,12,13,1
"Profes., científicos e intelectuales (054)",1176,,188,631,343,14
"Técnicos de nivel medio y trab.asimilados (055)",601,1,239,228,120,13
"Jefes y empleados de oficina (056)",383,,120,136,121,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1391,39,511,454,313,74
"Agricult.trabaj. calif. agrop. y pesqueros (058)",3377,2,626,1130,1229,390
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1049,31,395,334,254,35
"Obreros construc., conf., papel, fab., instr. (060)",2193,11,971,772,415,24
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",3217,339,1331,882,556,109
"Otra (062)",70,,27,33,10,
"Ocupación no especificada (063)",573,17,212,181,145,18
"Desocupado (064)",651,29,295,195,103,29
"Mujeres (065)",8054,258,2718,2899,1880,299
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",11,,1,6,4,
"Profes., científicos e intelectuales (067)",872,,151,498,218,5
"Técnicos de nivel medio y trab.asimilados (068)",277,,96,127,51,3
"Jefes y empleados de oficina (069)",445,,211,145,89,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1861,31,621,686,457,66
"Agricult.trabaj. calif. agrop. y pesqueros (071)",547,,139,160,183,65
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",222,,45,94,73,10
"Obreros construc., conf., papel, fab., instr. (073)",48,,23,14,11,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",3157,204,1131,1000,698,124
"Otra (075)",2,,2,,,
"Ocupación no especificada (076)",339,6,143,95,76,19
"Desocupado (077)",273,17,155,74,20,7
,,,,,,
"RURAL (078)",11880,463,4501,3888,2540,488
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,,,7,2,
"Profes., científicos e intelectuales (080)",285,,75,155,54,1
"Técnicos de nivel medio y trab.asimilados (081)",50,1,15,26,8,
"Jefes y empleados de oficina (082)",14,,3,10,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",91,1,26,42,18,4
"Agricult.trabaj. calif. agrop. y pesqueros (084)",5878,,1704,2196,1601,377
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",72,1,39,23,8,1
"Obreros construc., conf., papel, fab., instr. (086)",64,1,32,26,4,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",4906,414,2402,1262,743,85
"Ocupación no especificada (089)",163,1,63,55,37,7
"Desocupado (090)",348,44,142,86,64,12
"Hombres (091)",9968,345,3760,3313,2143,407
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,,,5,2,
"Profes., científicos e intelectuales (093)",211,,53,115,42,1
"Técnicos de nivel medio y trab.asimilados (094)",30,,10,14,6,
"Jefes y empleados de oficina (095)",11,,3,7,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",47,,12,26,7,2
"Agricult.trabaj. calif. agrop. y pesqueros (097)",5606,,1612,2136,1516,342
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",66,1,37,19,8,1
"Obreros construc., conf., papel, fab., instr. (099)",62,1,31,25,4,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",3557,316,1852,866,474,49
"Ocupación no especificada (102)",71,1,25,21,21,3
"Desocupado (103)",300,26,125,79,62,8
"Mujeres (104)",1912,118,741,575,397,81
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,,2,,
"Profes., científicos e intelectuales (106)",74,,22,40,12,
"Técnicos de nivel medio y trab.asimilados (107)",20,1,5,12,2,
"Jefes y empleados de oficina (108)",3,,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",44,1,14,16,11,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",272,,92,60,85,35
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",6,,2,4,,
"Obreros construc., conf., papel, fab., instr. (112)",2,,1,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1349,98,550,396,269,36
"Ocupación no especificada (115)",92,,38,34,16,4
"Desocupado (116)",48,18,17,7,2,4
