"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",777,22,245,262,201,47
"Otra (036)",1,,,1,,
"Ocupación no especificada (037)",205,,58,65,51,31
"Desocupado (038)",84,3,56,22,3,
,,,,,,
"URBANA (039)",4962,71,1308,2095,1185,303
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",26,,4,10,12,
"Profes., científicos e intelectuales (041)",926,,194,548,181,3
"Técnicos de nivel medio y trab.asimilados (042)",128,,42,67,18,1
"Jefes y empleados de oficina (043)",164,,47,83,33,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",538,11,138,235,120,34
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1052,,165,383,349,155
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",187,3,64,74,37,9
"Obreros construc., conf., papel, fab., instr. (047)",241,,67,116,56,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1312,53,443,432,308,76
"Otra (049)",66,,18,40,8,
"Ocupación no especificada (050)",156,,42,53,43,18
"Desocupado (051)",166,4,84,54,20,4
"Hombres (052)",3391,45,860,1389,862,235
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",21,,3,8,10,
"Profes., científicos e intelectuales (054)",490,,81,287,119,3
"Técnicos de nivel medio y trab.asimilados (055)",81,,26,39,16,
"Jefes y empleados de oficina (056)",106,,21,54,30,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",169,3,40,72,37,17
"Agricult.trabaj. calif. agrop. y pesqueros (058)",977,,153,364,316,144
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",161,2,54,63,34,8
"Obreros construc., conf., papel, fab., instr. (060)",236,,66,116,53,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",891,38,321,281,199,52
"Otra (062)",65,,18,39,8,
"Ocupación no especificada (063)",61,,14,21,21,5
"Desocupado (064)",133,2,63,45,19,4
"Mujeres (065)",1571,26,448,706,323,68
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",5,,1,2,2,
"Profes., científicos e intelectuales (067)",436,,113,261,62,
"Técnicos de nivel medio y trab.asimilados (068)",47,,16,28,2,1
"Jefes y empleados de oficina (069)",58,,26,29,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",369,8,98,163,83,17
"Agricult.trabaj. calif. agrop. y pesqueros (071)",75,,12,19,33,11
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",26,1,10,11,3,1
"Obreros construc., conf., papel, fab., instr. (073)",5,,1,,3,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",421,15,122,151,109,24
"Otra (075)",1,,,1,,
"Ocupación no especificada (076)",95,,28,32,22,13
"Desocupado (077)",33,2,21,9,1,
,,,,,,
"RURAL (078)",7348,101,2196,2376,1935,740
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",13,,,6,7,
"Profes., científicos e intelectuales (080)",241,,70,107,62,2
"Técnicos de nivel medio y trab.asimilados (081)",51,,16,29,6,
"Jefes y empleados de oficina (082)",37,,11,20,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",235,2,96,79,47,11
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2980,2,538,1020,954,466
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",187,2,72,67,40,6
"Obreros construc., conf., papel, fab., instr. (086)",207,,67,92,44,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2934,90,1123,820,693,208
"Otra (088)",2,,1,1,,
"Ocupación no especificada (089)",174,,54,50,39,31
"Desocupado (090)",287,5,148,85,37,12
"Hombres (091)",6355,92,1841,2059,1698,665
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",13,,,6,7,
"Profes., científicos e intelectuales (093)",130,,29,57,42,2
"Técnicos de nivel medio y trab.asimilados (094)",37,,7,24,6,
"Jefes y empleados de oficina (095)",28,,6,16,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",77,2,30,19,21,5
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2842,2,512,990,899,439
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",143,1,52,57,28,5
"Obreros construc., conf., papel, fab., instr. (099)",205,,67,91,43,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2578,83,1000,709,601,185
"Otra (101)",2,,1,1,,
"Ocupación no especificada (102)",64,,24,17,10,13
"Desocupado (103)",236,4,113,72,35,12
"Mujeres (104)",993,9,355,317,237,75
"Profes., científicos e intelectuales (106)",111,,41,50,20,
"Técnicos de nivel medio y trab.asimilados (107)",14,,9,5,,
"Jefes y empleados de oficina (108)",9,,5,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",158,,66,60,26,6
"Agricult.trabaj. calif. agrop. y pesqueros (110)",138,,26,30,55,27
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",44,1,20,10,12,1
"Obreros construc., conf., papel, fab., instr. (112)",2,,,1,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",356,7,123,111,92,23
"Ocupación no especificada (115)",110,,30,33,29,18
"Desocupado (116)",51,1,35,13,2,
