"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hombres (161)",5511,5,93,23,15,51,2928,86,114,2118,4,19,55
"Agric., ganadería, caza y silvicultura (162)",5003,,,2,,,2928,,2,2071,,,
"Pesca (163)",1,,1,,,,,,,,,,
"Industrias manufactureras (165)",83,,,1,,,,81,1,,,,
"Suministro de electricidad, gas y agua (166)",4,,,2,1,,,,,1,,,
"Construcción (167)",83,,1,1,,,,1,55,25,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",62,,,1,,47,,4,1,9,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",3,,,,,,,3,,,,,
"Comercio al por mayor (170)",2,,,,,1,,,1,,,,
"Comercio al por menor (171)",57,,,1,,46,,1,,9,,,
"Hoteles y restaurantes (172)",5,,,,,2,,,,3,,,
"Trans., almac. y comunicaciones (173)",54,,,,1,,,,53,,,,
"Activid.inmobil., empres. y alquileres (175)",7,,3,,2,1,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",28,5,1,4,6,1,,,2,5,4,,
"Enseñanza (177)",75,,75,,,,,,,,,,
"Servicios sociales y de salud (178)",11,,4,5,2,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",18,,8,7,1,,,,,2,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,,,,1,,,
"Actividad economica no especificada (182)",21,,,,2,,,,,,,19,
"Desocupado (183)",55,,,,,,,,,,,,55
"Mujeres (184)",801,2,58,16,6,61,157,9,,415,,49,28
"Agric., ganadería, caza y silvicultura (185)",500,,,,,,157,,,343,,,
"Industrias manufactureras (188)",9,,,,,,,9,,,,,
"Construcción (190)",1,,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",54,,,1,,41,,,,12,,,
"Comercio al por menor (194)",54,,,1,,41,,,,12,,,
"Hoteles y restaurantes (195)",26,,,,,18,,,,8,,,
"Activid.inmobil., empres. y alquileres (198)",1,,,,1,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",5,1,,1,2,,,,,1,,,
"Enseñanza (200)",57,1,54,,1,,,,,1,,,
"Servicios sociales y de salud (201)",18,,4,13,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",9,,,1,1,1,,,,6,,,
"Hogares privados con servicio doméstico (203)",43,,,,,,,,,43,,,
"Actividad economica no especificada (205)",50,,,,1,,,,,,,49,
"Desocupado (206)",28,,,,,,,,,,,,28
