"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",569,494,220,196,58,17,3,,,,75,375
"De 25 a 29 años (024)",541,495,98,184,149,54,9,1,,,46,687
"De 30 a 34 años (025)",581,544,79,133,172,102,54,3,1,,37,1038
"De 35 a 39 años (026)",539,526,33,80,141,135,107,27,2,1,13,1421
"De 40 a 44 años (027)",455,443,23,40,90,93,132,48,14,3,12,1536
"De 45 a 49 años (028)",360,357,18,29,65,59,104,48,22,12,3,1414
"De 50 y más años (029)",684,676,38,51,76,80,145,132,95,59,8,3420
"Desocupada (030)",114,110,38,26,17,8,10,8,1,2,4,209
"De 15 a 19 años (032)",28,28,22,5,1,,,,,,,7
"De 20 a 24 años (033)",22,20,8,8,3,1,,,,,2,17
"De 25 a 29 años (034)",20,19,2,9,5,3,,,,,1,28
"De 30 a 34 años (035)",9,9,2,2,2,2,,1,,,,18
"De 35 a 39 años (036)",16,16,1,2,6,,6,1,,,,47
"De 40 a 44 años (037)",7,6,1,,,1,3,1,,,1,23
"De 45 a 49 años (038)",2,2,,,,,,2,,,,13
"De 50 y más años (039)",10,10,2,,,1,1,3,1,2,,56
"No PEA (040)",7644,7426,2413,1125,1053,766,921,505,351,292,218,19131
"De 12 a 14 años (041)",1018,1014,1010,4,,,,,,,4,4
"De 15 a 19 años (042)",1071,1049,909,121,18,1,,,,,22,160
"De 20 a 24 años (043)",938,877,230,434,175,32,6,,,,61,906
"De 25 a 29 años (044)",837,799,81,266,290,108,51,3,,,38,1399
"De 30 a 34 años (045)",721,693,35,122,215,185,120,15,1,,28,1728
"De 35 a 39 años (046)",604,581,23,49,145,144,154,55,10,1,23,1887
"De 40 a 44 años (047)",453,447,23,32,73,90,143,51,22,13,6,1737
"De 45 a 49 años (048)",353,347,10,20,31,67,103,66,36,14,6,1627
"De 50 y más años (049)",1649,1619,92,77,106,139,344,315,282,264,30,9683
,,,,,,,,,,,,
"URBANA (060)",8336,8059,2357,1326,1320,991,1039,501,303,222,277,19802
"De 12 a 14 años (061)",803,799,794,5,,,,,,,4,5
"De 15 a 19 años (062)",985,964,834,112,16,2,,,,,21,150
"De 20 a 24 años (063)",950,868,301,395,140,26,6,,,,82,779
"De 25 a 29 años (064)",937,881,140,311,292,107,29,2,,,56,1350
"De 30 a 34 años (065)",948,906,88,194,294,217,105,8,,,42,1934
"De 35 a 39 años (066)",869,847,43,108,230,219,199,42,4,2,22,2403
"De 40 a 44 años (067)",691,673,36,56,137,152,203,64,18,7,18,2321
"De 45 a 49 años (068)",496,489,22,42,71,95,137,74,34,14,7,1976
"De 50 y más años (069)",1657,1632,99,103,140,173,360,311,247,199,25,8884
"PEA (070)",2975,2847,543,565,585,416,412,183,91,52,128,7302
"De 12 a 14 años (071)",25,25,23,2,,,,,,,,2
"De 15 a 19 años (072)",209,207,164,38,4,1,,,,,2,49
"De 20 a 24 años (073)",358,317,136,129,42,8,2,,,,41,245
"De 25 a 29 años (074)",387,356,75,127,109,38,6,1,,,31,490
"De 30 a 34 años (075)",434,407,61,98,130,78,38,2,,,27,765
"De 35 a 39 años (076)",431,423,25,73,119,104,86,14,1,1,8,1096
"De 40 a 44 años (077)",371,359,17,29,80,81,101,38,12,1,12,1228
"De 45 a 49 años (078)",255,253,13,26,51,44,67,32,13,7,2,933
"De 50 y más años (079)",505,500,29,43,50,62,112,96,65,43,5,2494
"Ocupada (080)",2878,2754,514,541,570,410,403,176,90,50,124,7117
"De 12 a 14 años (081)",25,25,23,2,,,,,,,,2
"De 15 a 19 años (082)",186,184,147,33,3,1,,,,,2,42
"De 20 a 24 años (083)",340,301,131,122,39,7,2,,,,39,229
"De 25 a 29 años (084)",370,340,73,118,105,37,6,1,,,30,470
"De 30 a 34 años (085)",427,400,60,97,128,76,38,1,,,27,748
"De 35 a 39 años (086)",417,409,24,71,114,104,81,13,1,1,8,1056
"De 40 a 44 años (087)",364,353,16,29,80,80,98,37,12,1,11,1205
"De 45 a 49 años (088)",253,251,13,26,51,44,67,30,13,7,2,920
"De 50 y más años (089)",496,491,27,43,50,61,111,94,64,41,5,2445
"Desocupada (090)",97,93,29,24,15,6,9,7,1,2,4,185
"De 15 a 19 años (092)",23,23,17,5,1,,,,,,,7
"De 20 a 24 años (093)",18,16,5,7,3,1,,,,,2,16
"De 25 a 29 años (094)",17,16,2,9,4,1,,,,,1,20
"De 30 a 34 años (095)",7,7,1,1,2,2,,1,,,,17
"De 35 a 39 años (096)",14,14,1,2,5,,5,1,,,,40
"De 40 a 44 años (097)",7,6,1,,,1,3,1,,,1,23
"De 45 a 49 años (098)",2,2,,,,,,2,,,,13
"De 50 y más años (099)",9,9,2,,,1,1,2,1,2,,49
"No PEA (100)",5361,5212,1814,761,735,575,627,318,212,170,149,12500
"De 12 a 14 años (101)",778,774,771,3,,,,,,,4,3
"De 15 a 19 años (102)",776,757,670,74,12,1,,,,,19,101
"De 20 a 24 años (103)",592,551,165,266,98,18,4,,,,41,534
"De 25 a 29 años (104)",550,525,65,184,183,69,23,1,,,25,860
"De 30 a 34 años (105)",514,499,27,96,164,139,67,6,,,15,1169
"De 35 a 39 años (106)",438,424,18,35,111,115,113,28,3,1,14,1307
"De 40 a 44 años (107)",320,314,19,27,57,71,102,26,6,6,6,1093
"De 45 a 49 años (108)",241,236,9,16,20,51,70,42,21,7,5,1043
"De 50 y más años (109)",1152,1132,70,60,90,111,248,215,182,156,20,6390
,,,,,,,,,,,,
"RURAL (120)",3495,3352,877,598,506,324,446,271,183,147,143,9502
"De 12 a 14 años (121)",246,246,245,1,,,,,,,,1
"De 15 a 19 años (122)",427,422,342,72,8,,,,,,5,88
"De 20 a 24 años (123)",579,523,157,243,96,24,3,,,,56,519
"De 25 a 29 años (124)",461,432,41,148,152,58,31,2,,,29,764
"De 30 a 34 años (125)",363,340,28,63,95,72,69,11,2,,23,850
"De 35 a 39 años (126)",290,276,14,23,62,60,68,41,8,,14,952
"De 40 a 44 años (127)",224,223,11,16,26,32,75,36,18,9,1,975
"De 45 a 49 años (128)",219,217,6,7,25,31,70,42,24,12,2,1078
"De 50 y más años (129)",686,673,33,25,42,47,130,139,131,126,13,4275
"PEA (130)",1212,1138,278,234,188,133,152,84,44,25,74,2871
"De 12 a 14 años (131)",6,6,6,,,,,,,,,
"De 15 a 19 años (132)",132,130,103,25,2,,,,,,2,29
"De 20 a 24 años (133)",233,197,92,75,19,10,1,,,,36,147
"De 25 a 29 años (134)",174,158,25,66,45,19,3,,,,16,225
"De 30 a 34 años (135)",156,146,20,37,44,26,16,2,1,,10,291
"De 35 a 39 años (136)",124,119,9,9,28,31,27,14,1,,5,372
"De 40 a 44 años (137)",91,90,7,11,10,13,34,11,2,2,1,331
"De 45 a 49 años (138)",107,106,5,3,14,15,37,18,9,5,1,494
"De 50 y más años (139)",189,186,11,8,26,19,34,39,31,18,3,982
"Ocupada (140)",1195,1121,269,232,186,131,151,83,44,25,74,2847
"De 12 a 14 años (141)",6,6,6,,,,,,,,,
"De 15 a 19 años (142)",127,125,98,25,2,,,,,,2,29
"De 20 a 24 años (143)",229,193,89,74,19,10,1,,,,36,146
"De 25 a 29 años (144)",171,155,25,66,44,17,3,,,,16,217
"De 30 a 34 años (145)",154,144,19,36,44,26,16,2,1,,10,290
"De 35 a 39 años (146)",122,117,9,9,27,31,26,14,1,,5,365
"De 40 a 44 años (147)",91,90,7,11,10,13,34,11,2,2,1,331
"De 45 a 49 años (148)",107,106,5,3,14,15,37,18,9,5,1,494
"De 50 y más años (149)",188,185,11,8,26,19,34,38,31,18,3,975
"Desocupada (150)",17,17,9,2,2,2,1,1,,,,24
"De 15 a 19 años (152)",5,5,5,,,,,,,,,
"De 20 a 24 años (153)",4,4,3,1,,,,,,,,1
"De 25 a 29 años (154)",3,3,,,1,2,,,,,,8
"De 30 a 34 años (155)",2,2,1,1,,,,,,,,1
"De 35 a 39 años (156)",2,2,,,1,,1,,,,,7
"De 50 y más años (159)",1,1,,,,,,1,,,,7
"No PEA (160)",2283,2214,599,364,318,191,294,187,139,122,69,6631
"De 12 a 14 años (161)",240,240,239,1,,,,,,,,1
"De 15 a 19 años (162)",295,292,239,47,6,,,,,,3,59
"De 20 a 24 años (163)",346,326,65,168,77,14,2,,,,20,372
"De 25 a 29 años (164)",287,274,16,82,107,39,28,2,,,13,539
"De 30 a 34 años (165)",207,194,8,26,51,46,53,9,1,,13,559
"De 35 a 39 años (166)",166,157,5,14,34,29,41,27,7,,9,580
"De 40 a 44 años (167)",133,133,4,5,16,19,41,25,16,7,,644
"De 45 a 49 años (168)",112,111,1,4,11,16,33,24,15,7,1,584
"De 50 y más años (169)",497,487,22,17,16,28,96,100,100,108,10,3293
