"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",234,208,41,59,48,33,21,4,2,,26,384
"De 30 a 34 años (025)",251,234,28,42,53,45,53,10,3,,17,601
"De 35 a 39 años (026)",276,264,9,41,58,54,63,30,9,,12,864
"De 40 a 44 años (027)",230,226,12,12,45,41,53,28,34,1,4,929
"De 45 a 49 años (028)",198,197,9,16,29,18,45,39,25,16,1,968
"De 50 y más años (029)",708,704,42,42,46,60,139,120,134,121,4,4197
"Desocupada (030)",77,72,31,6,10,3,7,6,4,5,5,191
"De 15 a 19 años (032)",19,19,18,1,,,,,,,,1
"De 20 a 24 años (033)",16,13,11,1,1,,,,,,3,3
"De 25 a 29 años (034)",10,9,1,2,4,1,1,,,,1,17
"De 30 a 34 años (035)",8,7,1,2,3,,,,1,,1,16
"De 35 a 39 años (036)",3,3,,,,,2,1,,,,14
"De 40 a 44 años (037)",3,3,,,,1,1,1,,,,14
"De 45 a 49 años (038)",3,3,,,,,1,1,1,,,19
"De 50 y más años (039)",15,15,,,2,1,2,3,2,5,,107
"No PEA (040)",5654,5539,1598,551,505,502,817,666,490,410,115,19727
"De 12 a 14 años (041)",653,651,648,2,1,,,,,,2,4
"De 15 a 19 años (042)",721,708,609,87,10,1,1,,,,13,114
"De 20 a 24 años (043)",523,486,124,183,129,38,8,4,,,37,614
"De 25 a 29 años (044)",419,399,42,104,115,75,59,4,,,20,835
"De 30 a 34 años (045)",428,419,24,36,64,111,129,48,7,,9,1432
"De 35 a 39 años (046)",369,362,14,19,45,61,122,65,24,12,7,1577
"De 40 a 44 años (047)",351,343,17,21,22,42,87,68,59,27,8,1808
"De 45 a 49 años (048)",325,320,13,14,21,37,66,62,65,42,5,1872
"De 50 y más años (049)",1865,1851,107,85,98,137,345,415,335,329,14,11471
,,,,,,,,,,,,
"URBANA (060)",2472,2381,642,305,303,272,348,250,155,106,91,7351
"De 12 a 14 años (061)",218,218,216,2,,,,,,,,2
"De 15 a 19 años (062)",295,291,249,37,5,,,,,,4,47
"De 20 a 24 años (063)",259,231,77,87,50,10,3,4,,,28,255
"De 25 a 29 años (064)",216,194,34,55,54,35,15,1,,,22,337
"De 30 a 34 años (065)",209,196,15,34,46,49,43,9,,,13,517
"De 35 a 39 años (066)",223,216,7,21,52,51,59,21,4,1,7,715
"De 40 a 44 años (067)",174,170,5,9,27,30,50,29,17,3,4,733
"De 45 a 49 años (068)",160,157,3,11,23,20,38,31,21,10,3,772
"De 50 y más años (069)",718,708,36,49,46,77,140,155,113,92,10,3973
"PEA (070)",855,817,133,141,151,117,130,64,49,32,38,2542
"De 12 a 14 años (071)",15,15,14,1,,,,,,,,1
"De 15 a 19 años (072)",49,48,39,7,2,,,,,,1,11
"De 20 a 24 años (073)",92,86,34,35,13,3,,1,,,6,77
"De 25 a 29 años (074)",90,77,20,27,16,9,5,,,,13,107
"De 30 a 34 años (075)",106,98,10,22,27,20,18,1,,,8,217
"De 35 a 39 años (076)",120,115,5,18,35,27,23,6,1,,5,316
"De 40 a 44 años (077)",87,85,,4,20,21,23,11,6,,2,326
"De 45 a 49 años (078)",75,75,2,8,17,11,14,11,7,5,,323
"De 50 y más años (079)",221,218,9,19,21,26,47,34,35,27,3,1164
"Ocupada (080)",814,778,117,139,143,115,125,61,48,30,36,2450
"De 12 a 14 años (081)",15,15,14,1,,,,,,,,1
"De 15 a 19 años (082)",39,38,29,7,2,,,,,,1,11
"De 20 a 24 años (083)",86,80,28,35,13,3,,1,,,6,77
"De 25 a 29 años (084)",83,71,20,26,12,8,5,,,,12,95
"De 30 a 34 años (085)",102,95,10,21,25,20,18,1,,,7,212
"De 35 a 39 años (086)",118,113,5,18,35,27,22,5,1,,5,306
"De 40 a 44 años (087)",85,83,,4,20,20,22,11,6,,2,319
"De 45 a 49 años (088)",73,73,2,8,17,11,13,10,7,5,,313
"De 50 y más años (089)",213,210,9,19,19,26,45,33,34,25,3,1116
"Desocupada (090)",41,39,16,2,8,2,5,3,1,2,2,92
"De 15 a 19 años (092)",10,10,10,,,,,,,,,
"De 20 a 24 años (093)",6,6,6,,,,,,,,,
"De 25 a 29 años (094)",7,6,,1,4,1,,,,,1,12
"De 30 a 34 años (095)",4,3,,1,2,,,,,,1,5
"De 35 a 39 años (096)",2,2,,,,,1,1,,,,10
"De 40 a 44 años (097)",2,2,,,,1,1,,,,,7
"De 45 a 49 años (098)",2,2,,,,,1,1,,,,10
"De 50 y más años (099)",8,8,,,2,,2,1,1,2,,48
"No PEA (100)",1617,1564,509,164,152,155,218,186,106,74,53,4809
"De 12 a 14 años (101)",203,203,202,1,,,,,,,,1
"De 15 a 19 años (102)",246,243,210,30,3,,,,,,3,36
"De 20 a 24 años (103)",167,145,43,52,37,7,3,3,,,22,178
"De 25 a 29 años (104)",126,117,14,28,38,26,10,1,,,9,230
"De 30 a 34 años (105)",103,98,5,12,19,29,25,8,,,5,300
"De 35 a 39 años (106)",103,101,2,3,17,24,36,15,3,1,2,399
"De 40 a 44 años (107)",87,85,5,5,7,9,27,18,11,3,2,407
"De 45 a 49 años (108)",85,82,1,3,6,9,24,20,14,5,3,449
"De 50 y más años (109)",497,490,27,30,25,51,93,121,78,65,7,2809
,,,,,,,,,,,,
"RURAL (120)",5565,5446,1338,577,531,496,856,655,546,447,119,20778
"De 12 a 14 años (121)",468,465,463,1,1,,,,,,3,3
"De 15 a 19 años (122)",574,561,476,73,10,1,1,,,,13,100
"De 20 a 24 años (123)",527,494,139,187,115,40,11,2,,,33,597
"De 25 a 29 años (124)",447,422,50,110,113,74,66,7,2,,25,899
"De 30 a 34 años (125)",478,464,38,46,74,107,139,49,11,,14,1532
"De 35 a 39 años (126)",425,413,16,39,51,64,128,75,29,11,12,1740
"De 40 a 44 años (127)",410,402,24,24,40,54,91,68,76,25,8,2018
"De 45 a 49 años (128)",366,363,19,19,27,35,74,71,70,48,3,2087
"De 50 y más años (129)",1870,1862,113,78,100,121,346,383,358,363,8,11802
"PEA (130)",1528,1471,249,190,178,149,257,175,162,111,57,5860
"De 12 a 14 años (131)",18,17,17,,,,,,,,1,
"De 15 a 19 años (132)",99,96,77,16,3,,,,,,3,22
"De 20 a 24 años (133)",171,153,58,56,23,9,6,1,,,18,161
"De 25 a 29 años (134)",154,140,22,34,36,25,17,4,2,,14,294
"De 30 a 34 años (135)",153,143,19,22,29,25,35,9,4,,10,400
"De 35 a 39 años (136)",159,152,4,23,23,27,42,25,8,,7,562
"De 40 a 44 años (137)",146,144,12,8,25,21,31,18,28,1,2,617
"De 45 a 49 años (138)",126,125,7,8,12,7,32,29,19,11,1,664
"De 50 y más años (139)",502,501,33,23,27,35,94,89,101,99,1,3140
"Ocupada (140)",1492,1438,234,186,176,148,255,172,159,108,54,5761
"De 12 a 14 años (141)",18,17,17,,,,,,,,1,
"De 15 a 19 años (142)",90,87,69,15,3,,,,,,3,21
"De 20 a 24 años (143)",161,146,53,55,22,9,6,1,,,15,158
"De 25 a 29 años (144)",151,137,21,33,36,25,16,4,2,,14,289
"De 30 a 34 años (145)",149,139,18,21,28,25,35,9,3,,10,389
"De 35 a 39 años (146)",158,151,4,23,23,27,41,25,8,,7,558
"De 40 a 44 años (147)",145,143,12,8,25,21,31,17,28,1,2,610
"De 45 a 49 años (148)",125,124,7,8,12,7,32,29,18,11,1,655
"De 50 y más años (149)",495,494,33,23,27,34,94,87,100,96,1,3081
"Desocupada (150)",36,33,15,4,2,1,2,3,3,3,3,99
"De 15 a 19 años (152)",9,9,8,1,,,,,,,,1
"De 20 a 24 años (153)",10,7,5,1,1,,,,,,3,3
"De 25 a 29 años (154)",3,3,1,1,,,1,,,,,5
"De 30 a 34 años (155)",4,4,1,1,1,,,,1,,,11
"De 35 a 39 años (156)",1,1,,,,,1,,,,,4
"De 40 a 44 años (157)",1,1,,,,,,1,,,,7
"De 45 a 49 años (158)",1,1,,,,,,,1,,,9
"De 50 y más años (159)",7,7,,,,1,,2,1,3,,59
"No PEA (160)",4037,3975,1089,387,353,347,599,480,384,336,62,14918
"De 12 a 14 años (161)",450,448,446,1,1,,,,,,2,3
"De 15 a 19 años (162)",475,465,399,57,7,1,1,,,,10,78
"De 20 a 24 años (163)",356,341,81,131,92,31,5,1,,,15,436
"De 25 a 29 años (164)",293,282,28,76,77,49,49,3,,,11,605
"De 30 a 34 años (165)",325,321,19,24,45,82,104,40,7,,4,1132
"De 35 a 39 años (166)",266,261,12,16,28,37,86,50,21,11,5,1178
"De 40 a 44 años (167)",264,258,12,16,15,33,60,50,48,24,6,1401
"De 45 a 49 años (168)",240,238,12,11,15,28,42,42,51,37,2,1423
"De 50 y más años (169)",1368,1361,80,55,73,86,252,294,257,264,7,8662
