"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Primaria (063)",643,603,29,6,5
"Secundaria (064)",1184,1018,75,32,59
"Superior no univ. incompleta (065)",195,144,23,18,10
"Superior no univ. completa (066)",388,170,81,84,53
"Superior univ. incompleta (067)",61,26,9,15,11
"Superior univ. completa (068)",233,58,63,76,36
"De 06 a 14 años (070)",60,56,4,,
"Primaria (073)",30,27,3,,
"Secundaria (074)",30,29,1,,
"De 15 a 29 años (080)",835,640,79,48,68
"Sin nivel (081)",5,4,1,,
"Educación inicial (082)",2,2,,,
"Primaria (083)",74,68,4,1,1
"Secundaria (084)",490,406,38,15,31
"Superior no univ. incompleta (085)",90,67,10,6,7
"Superior no univ. completa (086)",124,75,13,20,16
"Superior univ. incompleta (087)",21,9,4,4,4
"Superior univ. completa (088)",29,9,9,2,9
"De 30 a 44 años (090)",904,607,113,115,69
"Sin nivel (091)",12,10,1,1,
"Educación inicial (092)",1,1,,,
"Primaria (093)",132,121,8,3,
"Secundaria (094)",371,319,24,10,18
"Superior no univ. incompleta (095)",71,52,8,8,3
"Superior no univ. completa (096)",187,71,44,45,27
"Superior univ. incompleta (097)",21,9,4,5,3
"Superior univ. completa (098)",109,24,24,43,18
"De 45 a 64 años (100)",749,566,82,67,34
"Sin nivel (101)",50,47,3,,
"Primaria (103)",242,228,10,1,3
"Secundaria (104)",245,219,10,7,9
"Superior no univ. incompleta (105)",29,21,4,4,
"Superior no univ. completa (106)",70,18,24,18,10
"Superior univ. incompleta (107)",18,8,1,6,3
"Superior univ. completa (108)",95,25,30,31,9
"De 65 y más años (110)",309,296,7,3,3
"Sin nivel (111)",83,82,,1,
"Primaria (113)",165,159,4,1,1
"Secundaria (114)",48,45,2,,1
"Superior no univ. incompleta (115)",5,4,1,,
"Superior no univ. completa (116)",7,6,,1,
"Superior univ. incompleta (117)",1,,,,1
,,,,,
"RURAL (120)",1012,917,62,11,22
"Sin nivel (121)",154,154,,,
"Educación inicial (122)",3,3,,,
"Primaria (123)",383,363,15,1,4
"Secundaria (124)",352,329,8,5,10
"Superior no univ. incompleta (125)",22,15,5,1,1
"Superior no univ. completa (126)",49,29,17,2,1
"Superior univ. incompleta (127)",13,9,2,1,1
"Superior univ. completa (128)",36,15,15,1,5
"De 06 a 14 años (130)",9,9,,,
"Sin nivel (131)",1,1,,,
"Primaria (133)",6,6,,,
"Secundaria (134)",2,2,,,
"De 15 a 29 años (140)",241,220,11,4,6
"Sin nivel (141)",6,6,,,
"Educación inicial (142)",1,1,,,
"Primaria (143)",64,61,3,,
"Secundaria (144)",144,133,5,3,3
"Superior no univ. incompleta (145)",8,6,,1,1
"Superior no univ. completa (146)",10,9,1,,
"Superior univ. incompleta (147)",3,2,1,,
"Superior univ. completa (148)",5,2,1,,2
"De 30 a 44 años (150)",310,261,35,4,10
"Sin nivel (151)",35,35,,,
"Educación inicial (152)",2,2,,,
"Primaria (153)",83,75,6,,2
"Secundaria (154)",125,116,2,2,5
"Superior no univ. incompleta (155)",10,6,4,,
"Superior no univ. completa (156)",30,15,13,1,1
"Superior univ. incompleta (157)",6,4,1,1,
"Superior univ. completa (158)",19,8,9,,2
"De 45 a 64 años (160)",282,261,14,2,5
"Sin nivel (161)",56,56,,,
"Primaria (163)",132,126,4,,2
"Secundaria (164)",67,65,1,,1
"Superior no univ. incompleta (165)",3,2,1,,
"Superior no univ. completa (166)",9,5,3,1,
"Superior univ. incompleta (167)",4,3,,,1
"Superior univ. completa (168)",11,4,5,1,1
"De 65 y más años (170)",170,166,2,1,1
"Sin nivel (171)",56,56,,,
"Primaria (173)",98,95,2,1,
"Secundaria (174)",14,13,,,1
"Superior no univ. incompleta (175)",1,1,,,
"Superior univ. completa (178)",1,1,,,
