"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",1650,,,,82,710,598,260
"De 45 a 49 años (048)",1253,,,2,188,613,261,189
"De 50 y más años (049)",4011,72,237,636,1169,839,42,1016
,,,,,,,,
"URBANA (060)",18937,64,221,661,1651,4117,7218,5005
"De 12 a 14 años (061)",63,,,,,,6,57
"De 15 a 19 años (062)",825,,,,,,461,364
"De 20 a 24 años (063)",2378,,,,,16,1424,938
"De 25 a 29 años (064)",2856,,,,,211,1789,856
"De 30 a 34 años (065)",2757,,,,3,558,1551,645
"De 35 a 39 años (066)",2589,,,,32,899,1158,500
"De 40 a 44 años (067)",2031,,,,141,950,575,365
"De 45 a 49 años (068)",1485,,,9,272,739,223,242
"De 50 y más años (069)",3953,64,221,652,1203,744,31,1038
"PEA (070)",6528,5,26,170,569,1696,2238,1824
"De 12 a 14 años (071)",11,,,,,,,11
"De 15 a 19 años (072)",178,,,,,,90,88
"De 20 a 24 años (073)",670,,,,,9,339,322
"De 25 a 29 años (074)",959,,,,,69,529,361
"De 30 a 34 años (075)",1023,,,,,227,519,277
"De 35 a 39 años (076)",1116,,,,14,401,461,240
"De 40 a 44 años (077)",845,,,,72,414,202,157
"De 45 a 49 años (078)",625,,,8,114,325,86,92
"De 50 y más años (079)",1101,5,26,162,369,251,12,276
"Ocupada (080)",6374,5,26,168,560,1670,2183,1762
"De 12 a 14 años (081)",10,,,,,,,10
"De 15 a 19 años (082)",168,,,,,,86,82
"De 20 a 24 años (083)",639,,,,,9,326,304
"De 25 a 29 años (084)",927,,,,,68,513,346
"De 30 a 34 años (085)",1001,,,,,224,508,269
"De 35 a 39 años (086)",1092,,,,14,392,452,234
"De 40 a 44 años (087)",838,,,,71,410,200,157
"De 45 a 49 años (088)",615,,,8,113,318,86,90
"De 50 y más años (089)",1084,5,26,160,362,249,12,270
"Desocupada (090)",154,,,2,9,26,55,62
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",10,,,,,,4,6
"De 20 a 24 años (093)",31,,,,,,13,18
"De 25 a 29 años (094)",32,,,,,1,16,15
"De 30 a 34 años (095)",22,,,,,3,11,8
"De 35 a 39 años (096)",24,,,,,9,9,6
"De 40 a 44 años (097)",7,,,,1,4,2,
"De 45 a 49 años (098)",10,,,,1,7,,2
"De 50 y más años (099)",17,,,2,7,2,,6
"No PEA (100)",12409,59,195,491,1082,2421,4980,3181
"De 12 a 14 años (101)",52,,,,,,6,46
"De 15 a 19 años (102)",647,,,,,,371,276
"De 20 a 24 años (103)",1708,,,,,7,1085,616
"De 25 a 29 años (104)",1897,,,,,142,1260,495
"De 30 a 34 años (105)",1734,,,,3,331,1032,368
"De 35 a 39 años (106)",1473,,,,18,498,697,260
"De 40 a 44 años (107)",1186,,,,69,536,373,208
"De 45 a 49 años (108)",860,,,1,158,414,137,150
"De 50 y más años (109)",2852,59,195,490,834,493,19,762
,,,,,,,,
"RURAL (120)",6529,13,44,172,445,1238,3270,1347
"De 12 a 14 años (121)",16,,,,,,2,14
"De 15 a 19 años (122)",480,,,,,,321,159
"De 20 a 24 años (123)",1093,,,,,5,756,332
"De 25 a 29 años (124)",999,,,,,52,746,201
"De 30 a 34 años (125)",857,,,,,154,585,118
"De 35 a 39 años (126)",737,,,,3,194,426,114
"De 40 a 44 años (127)",541,,,,18,199,260,64
"De 45 a 49 años (128)",469,,,1,35,233,147,53
"De 50 y más años (129)",1337,13,44,171,389,401,27,292
"PEA (130)",933,,2,25,66,190,400,250
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",49,,,,,,34,15
"De 20 a 24 años (133)",168,,,,,,88,80
"De 25 a 29 años (134)",133,,,,,7,87,39
"De 30 a 34 años (135)",125,,,,,33,72,20
"De 35 a 39 años (136)",126,,,,2,36,57,31
"De 40 a 44 años (137)",77,,,,5,25,35,12
"De 45 a 49 años (138)",76,,,,5,34,23,14
"De 50 y más años (139)",178,,2,25,54,55,4,38
"Ocupada (140)",921,,2,25,66,188,394,246
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",47,,,,,,33,14
"De 20 a 24 años (143)",166,,,,,,88,78
"De 25 a 29 años (144)",132,,,,,7,86,39
"De 30 a 34 años (145)",120,,,,,31,70,19
"De 35 a 39 años (146)",124,,,,2,36,55,31
"De 40 a 44 años (147)",77,,,,5,25,35,12
"De 45 a 49 años (148)",76,,,,5,34,23,14
"De 50 y más años (149)",178,,2,25,54,55,4,38
"Desocupada (150)",12,,,,,2,6,4
"De 15 a 19 años (152)",2,,,,,,1,1
"De 20 a 24 años (153)",2,,,,,,,2
"De 25 a 29 años (154)",1,,,,,,1,
"De 30 a 34 años (155)",5,,,,,2,2,1
"De 35 a 39 años (156)",2,,,,,,2,
"No PEA (160)",5596,13,42,147,379,1048,2870,1097
"De 12 a 14 años (161)",15,,,,,,2,13
"De 15 a 19 años (162)",431,,,,,,287,144
"De 20 a 24 años (163)",925,,,,,5,668,252
"De 25 a 29 años (164)",866,,,,,45,659,162
"De 30 a 34 años (165)",732,,,,,121,513,98
"De 35 a 39 años (166)",611,,,,1,158,369,83
"De 40 a 44 años (167)",464,,,,13,174,225,52
"De 45 a 49 años (168)",393,,,1,30,199,124,39
"De 50 y más años (169)",1159,13,42,146,335,346,23,254
