"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",186,143,15,51,49,21,6,1,,,43,242
"De 30 a 34 años (025)",205,172,7,40,69,30,25,,1,,33,384
"De 35 a 39 años (026)",213,205,9,21,60,53,46,15,,1,8,600
"De 40 a 44 años (027)",177,164,5,18,35,39,44,15,5,3,13,559
"De 45 a 49 años (028)",148,137,8,10,27,25,37,20,8,2,11,518
"De 50 y más años (029)",234,217,13,24,18,25,40,39,28,30,17,1137
"Desocupada (030)",68,56,22,10,11,4,5,2,1,1,12,96
"De 12 a 14 años (031)",2,2,2,,,,,,,,,
"De 15 a 19 años (032)",11,10,10,,,,,,,,1,
"De 20 a 24 años (033)",17,11,8,3,,,,,,,6,3
"De 25 a 29 años (034)",5,4,1,2,1,,,,,,1,4
"De 30 a 34 años (035)",14,12,,2,5,3,2,,,,2,30
"De 35 a 39 años (036)",4,4,,,3,,,1,,,,12
"De 40 a 44 años (037)",6,6,,2,1,1,2,,,,,15
"De 45 a 49 años (038)",6,4,1,1,1,,,1,,,2,9
"De 50 y más años (039)",3,3,,,,,1,,1,1,,23
"No PEA (040)",4478,4232,1208,695,617,496,553,291,177,195,246,11524
"De 12 a 14 años (041)",512,508,506,1,1,,,,,,4,3
"De 15 a 19 años (042)",643,605,488,105,10,1,1,,,,38,132
"De 20 a 24 años (043)",559,473,93,260,92,22,5,1,,,86,536
"De 25 a 29 años (044)",511,474,27,163,168,80,36,,,,37,893
"De 30 a 34 años (045)",416,400,16,57,134,99,80,11,2,1,16,1062
"De 35 a 39 años (046)",321,312,7,26,78,87,88,20,5,1,9,1011
"De 40 a 44 años (047)",290,277,6,14,44,74,86,35,11,7,13,1090
"De 45 a 49 años (048)",255,245,12,17,16,45,76,51,19,9,10,1117
"De 50 y más años (049)",971,938,53,52,74,88,181,173,140,177,33,5680
,,,,,,,,,,,,
"URBANA (060)",4725,4363,1141,754,708,551,596,296,167,150,362,11490
"De 12 a 14 años (061)",435,432,430,,2,,,,,,3,4
"De 15 a 19 años (062)",631,586,483,93,9,,1,,,,45,115
"De 20 a 24 años (063)",622,512,125,275,86,20,5,1,,,110,533
"De 25 a 29 años (064)",566,499,25,172,184,80,37,1,,,67,943
"De 30 a 34 años (065)",499,459,14,78,159,108,87,10,2,1,40,1183
"De 35 a 39 años (066)",414,400,12,36,100,114,104,27,5,2,14,1267
"De 40 a 44 años (067)",375,353,3,26,62,87,111,42,14,8,22,1362
"De 45 a 49 años (068)",323,303,10,21,36,53,91,58,23,11,20,1347
"De 50 y más años (069)",860,819,39,53,70,89,160,157,123,128,41,4736
"PEA (070)",1332,1171,200,223,244,186,174,81,36,27,161,3141
"De 12 a 14 años (071)",20,20,19,,1,,,,,,,2
"De 15 a 19 años (072)",104,95,86,7,2,,,,,,9,11
"De 20 a 24 años (073)",169,132,52,63,13,4,,,,,37,101
"De 25 a 29 años (074)",171,132,12,49,46,20,4,1,,,39,223
"De 30 a 34 años (075)",190,162,6,38,63,30,24,,1,,28,366
"De 35 a 39 años (076)",184,176,8,18,48,50,38,13,,1,8,519
"De 40 a 44 años (077)",161,149,1,18,30,36,42,15,4,3,12,523
"De 45 a 49 años (078)",141,128,6,11,24,24,34,19,8,2,13,491
"De 50 y más años (079)",192,177,10,19,17,22,32,33,23,21,15,905
"Ocupada (080)",1268,1117,180,213,233,182,169,79,35,26,151,3045
"De 12 a 14 años (081)",18,18,17,,1,,,,,,,2
"De 15 a 19 años (082)",95,87,78,7,2,,,,,,8,11
"De 20 a 24 años (083)",154,121,44,60,13,4,,,,,33,98
"De 25 a 29 años (084)",166,128,11,47,45,20,4,1,,,38,219
"De 30 a 34 años (085)",176,150,6,36,58,27,22,,1,,26,336
"De 35 a 39 años (086)",180,172,8,18,45,50,38,12,,1,8,507
"De 40 a 44 años (087)",155,143,1,16,29,35,40,15,4,3,12,508
"De 45 a 49 años (088)",135,124,5,10,23,24,34,18,8,2,11,482
"De 50 y más años (089)",189,174,10,19,17,22,31,33,22,20,15,882
"Desocupada (090)",64,54,20,10,11,4,5,2,1,1,10,96
"De 12 a 14 años (091)",2,2,2,,,,,,,,,
"De 15 a 19 años (092)",9,8,8,,,,,,,,1,
"De 20 a 24 años (093)",15,11,8,3,,,,,,,4,3
"De 25 a 29 años (094)",5,4,1,2,1,,,,,,1,4
"De 30 a 34 años (095)",14,12,,2,5,3,2,,,,2,30
"De 35 a 39 años (096)",4,4,,,3,,,1,,,,12
"De 40 a 44 años (097)",6,6,,2,1,1,2,,,,,15
"De 45 a 49 años (098)",6,4,1,1,1,,,1,,,2,9
"De 50 y más años (099)",3,3,,,,,1,,1,1,,23
"No PEA (100)",3393,3192,941,531,464,365,422,215,131,123,201,8349
"De 12 a 14 años (101)",415,412,411,,1,,,,,,3,2
"De 15 a 19 años (102)",527,491,397,86,7,,1,,,,36,104
"De 20 a 24 años (103)",453,380,73,212,73,16,5,1,,,73,432
"De 25 a 29 años (104)",395,367,13,123,138,60,33,,,,28,720
"De 30 a 34 años (105)",309,297,8,40,96,78,63,10,1,1,12,817
"De 35 a 39 años (106)",230,224,4,18,52,64,66,14,5,1,6,748
"De 40 a 44 años (107)",214,204,2,8,32,51,69,27,10,5,10,839
"De 45 a 49 años (108)",182,175,4,10,12,29,57,39,15,9,7,856
"De 50 y más años (109)",668,642,29,34,53,67,128,124,100,107,26,3831
,,,,,,,,,,,,
"RURAL (120)",1285,1218,298,195,197,146,160,87,53,82,67,3700
"De 12 a 14 años (121)",97,96,95,1,,,,,,,1,1
"De 15 a 19 años (122)",128,125,100,21,3,1,,,,,3,30
"De 20 a 24 años (123)",132,113,26,59,22,6,,,,,19,121
"De 25 a 29 años (124)",136,122,18,44,34,21,5,,,,14,196
"De 30 a 34 años (125)",136,125,9,21,49,24,20,1,1,,11,293
"De 35 a 39 años (126)",124,121,4,11,41,26,30,9,,,3,356
"De 40 a 44 años (127)",98,94,8,8,18,27,21,8,2,2,4,302
"De 45 a 49 años (128)",86,83,11,7,8,17,22,14,4,,3,297
"De 50 y más años (129)",348,339,27,23,22,24,62,55,46,80,9,2104
"PEA (130)",200,178,31,31,44,15,29,11,7,10,22,525
"De 15 a 19 años (132)",12,11,9,2,,,,,,,1,2
"De 20 a 24 años (133)",26,20,6,11,3,,,,,,6,17
"De 25 a 29 años (134)",20,15,4,4,4,1,2,,,,5,23
"De 30 a 34 años (135)",29,22,1,4,11,3,3,,,,7,48
"De 35 a 39 años (136)",33,33,1,3,15,3,8,3,,,,93
"De 40 a 44 años (137)",22,21,4,2,6,4,4,,1,,1,51
"De 45 a 49 años (138)",13,13,3,,4,1,3,2,,,,36
"De 50 y más años (139)",45,43,3,5,1,3,9,6,6,10,2,255
"Ocupada (140)",196,176,29,31,44,15,29,11,7,10,20,525
"De 15 a 19 años (142)",10,9,7,2,,,,,,,1,2
"De 20 a 24 años (143)",24,20,6,11,3,,,,,,4,17
"De 25 a 29 años (144)",20,15,4,4,4,1,2,,,,5,23
"De 30 a 34 años (145)",29,22,1,4,11,3,3,,,,7,48
"De 35 a 39 años (146)",33,33,1,3,15,3,8,3,,,,93
"De 40 a 44 años (147)",22,21,4,2,6,4,4,,1,,1,51
"De 45 a 49 años (148)",13,13,3,,4,1,3,2,,,,36
"De 50 y más años (149)",45,43,3,5,1,3,9,6,6,10,2,255
"Desocupada (150)",4,2,2,,,,,,,,2,
"De 15 a 19 años (152)",2,2,2,,,,,,,,,
"De 20 a 24 años (153)",2,,,,,,,,,,2,
"No PEA (160)",1085,1040,267,164,153,131,131,76,46,72,45,3175
"De 12 a 14 años (161)",97,96,95,1,,,,,,,1,1
"De 15 a 19 años (162)",116,114,91,19,3,1,,,,,2,28
"De 20 a 24 años (163)",106,93,20,48,19,6,,,,,13,104
"De 25 a 29 años (164)",116,107,14,40,30,20,3,,,,9,173
"De 30 a 34 años (165)",107,103,8,17,38,21,17,1,1,,4,245
"De 35 a 39 años (166)",91,88,3,8,26,23,22,6,,,3,263
"De 40 a 44 años (167)",76,73,4,6,12,23,17,8,1,2,3,251
"De 45 a 49 años (168)",73,70,8,7,4,16,19,12,4,,3,261
"De 50 y más años (169)",303,296,24,18,21,21,53,49,40,70,7,1849
