"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES DE 3 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELACIÓN DE PARENTESCO CON EL JEFE DEL HOGAR",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO E IDIOMA O LENGUA CON LA QUE APRENDIÓ A HABLAR",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Pensionista (045)",74,,,4,23,5,13,8,21
"Otro(a) no pariente (046)",1215,27,8,127,379,130,202,114,228
"Hombres (048)",29377,1959,731,6249,8984,2428,3298,2321,3407
"Jefe o Jefa (049)",13638,488,9,2364,4284,1240,2107,975,2171
"Esposa(o)/ compa¤era(o) (050)",938,40,2,126,333,106,122,68,141
"Hijo(a)/ hijastro(a) (051)",10552,1047,584,2880,3056,740,643,971,631
"Yerno/ nuera (052)",432,2,2,9,128,58,91,54,88
"Nieto(a) (053)",925,212,98,307,178,31,21,49,29
"Padres/ suegros (054)",290,60,,139,52,8,11,4,16
"Otro(a) pariente (055)",1844,97,30,361,714,178,177,115,172
"Trabajador(a) del hogar (056)",9,1,,3,3,1,,1,
"Pensionista (057)",46,,,2,16,2,6,5,15
"Otro(a) no pariente (058)",703,12,6,58,220,64,120,79,144
"Mujeres (060)",29469,3529,773,6834,7970,2386,3132,1774,3071
"Jefe o Jefa (061)",6504,848,9,1397,1690,576,827,306,851
"Esposa(o)/ compa¤era(o) (062)",8987,1028,12,1883,2419,715,1305,422,1203
"Hijo(a)/ hijastro(a) (063)",9853,981,597,2693,2716,702,642,819,703
"Yerno/ nuera (064)",393,3,,24,139,56,81,28,62
"Nieto(a) (065)",903,187,119,280,196,32,27,40,22
"Padres/ suegros (066)",558,303,,155,47,5,24,8,16
"Otro(a) pariente (067)",1641,162,34,323,537,219,132,111,123
"Trabajador(a) del hogar (068)",90,2,,8,60,12,5,2,1
"Pensionista (069)",28,,,2,7,3,7,3,6
"Otro(a) no pariente (070)",512,15,2,69,159,66,82,35,84
,,,,,,,,,
"RURAL (072)",8989,1544,184,2865,2664,494,621,269,348
"Jefe o Jefa (073)",3423,557,3,1130,1040,171,269,96,157
"Esposa(o)/ compa¤era(o) (074)",1615,464,,528,408,66,93,22,34
"Hijo(a)/ hijastro(a) (075)",2741,331,149,857,807,198,184,112,103
"Yerno/ nuera (076)",111,1,,17,54,7,15,4,13
"Nieto(a) (077)",258,51,25,80,69,13,4,11,5
"Padres/ suegros (078)",91,56,,25,4,1,2,2,1
"Otro(a) pariente (079)",500,55,7,161,182,29,31,16,19
"Trabajador(a) del hogar (080)",10,3,,4,3,,,,
"Pensionista (081)",6,,,,2,,,1,3
"Otro(a) no pariente (082)",234,26,,63,95,9,23,5,13
"Hombres (084)",4827,535,94,1574,1588,290,345,173,228
"Jefe o Jefa (085)",2540,270,3,878,839,137,200,84,129
"Esposa(o)/ compa¤era(o) (086)",57,9,,20,13,4,6,4,1
"Hijo(a)/ hijastro(a) (087)",1511,175,72,478,465,114,92,55,60
"Yerno/ nuera (088)",53,,,7,25,5,7,1,8
"Nieto(a) (089)",141,34,16,34,35,7,2,9,4
"Padres/ suegros (090)",30,8,,15,2,,2,2,1
"Otro(a) pariente (091)",302,19,3,90,124,18,23,12,13
"Trabajador(a) del hogar (092)",4,1,,1,2,,,,
"Pensionista (093)",4,,,,1,,,1,2
"Otro(a) no pariente (094)",185,19,,51,82,5,13,5,10
"Mujeres (096)",4162,1009,90,1291,1076,204,276,96,120
"Jefe o Jefa (097)",883,287,,252,201,34,69,12,28
"Esposa(o)/ compa¤era(o) (098)",1558,455,,508,395,62,87,18,33
"Hijo(a)/ hijastro(a) (099)",1230,156,77,379,342,84,92,57,43
"Yerno/ nuera (100)",58,1,,10,29,2,8,3,5
"Nieto(a) (101)",117,17,9,46,34,6,2,2,1
"Padres/ suegros (102)",61,48,,10,2,1,,,
"Otro(a) pariente (103)",198,36,4,71,58,11,8,4,6
"Trabajador(a) del hogar (104)",6,2,,3,1,,,,
"Pensionista (105)",2,,,,1,,,,1
"Otro(a) no pariente (106)",49,7,,12,13,4,10,,3
