"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",430,,1,6,2,342,,32,3,44,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",42,,,3,,11,,25,2,1,,
"Comercio al por mayor (075)",38,,1,,,37,,,,,,
"Comercio al por menor (076)",350,,,3,2,294,,7,1,43,,
"Hoteles y restaurantes (077)",140,,,3,,101,,,,36,,
"Trans., almac. y comunicaciones (078)",160,,,4,8,,,1,132,15,,
"Intermediación financiera (079)",6,,,,5,,,,,1,,
"Activid.inmobil., empres. y alquileres (080)",32,,8,5,8,4,,,,7,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",77,10,3,6,43,,,1,2,10,2,
"Enseñanza (082)",290,6,270,2,12,,,,,,,
"Servicios sociales y de salud (083)",64,,28,26,9,,,,,1,,
"Otras activ. serv.comun.soc y personales (084)",51,,1,17,4,8,,2,1,18,,
"Hogares privados con servicio doméstico (085)",189,,,,,,,,,189,,
"Actividad economica no especificada (087)",174,,,4,10,,,,,1,,159
"Hombres (088)",3544,12,177,56,61,189,1791,123,217,850,2,66
"Agric., ganadería, caza y silvicultura (089)",2555,,2,,1,,1789,,2,761,,
"Pesca (090)",2,,,,,,2,,,,,
"Industrias manufactureras (092)",90,,,5,,,,83,2,,,
"Suministro de electricidad, gas y agua (093)",9,,,,,,,3,,6,,
"Construcción (094)",111,,1,,,,,3,76,31,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",223,,1,6,,166,,30,3,17,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",38,,,3,,9,,23,2,1,,
"Comercio al por mayor (097)",25,,1,,,24,,,,,,
"Comercio al por menor (098)",160,,,3,,133,,7,1,16,,
"Hoteles y restaurantes (099)",20,,,2,,17,,,,1,,
"Trans., almac. y comunicaciones (100)",150,,,2,3,,,1,131,13,,
"Intermediación financiera (101)",4,,,,4,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",22,,5,4,6,4,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",58,7,3,4,32,,,1,2,7,2,
"Enseñanza (104)",164,5,152,,7,,,,,,,
"Servicios sociales y de salud (105)",30,,12,14,4,,,,,,,
"Otras activ. serv.comun.soc y personales (106)",29,,1,16,1,2,,2,1,6,,
"Hogares privados con servicio doméstico (107)",4,,,,,,,,,4,,
"Actividad economica no especificada (109)",73,,,3,3,,,,,1,,66
"Mujeres (110)",1752,4,138,23,41,266,266,34,5,882,,93
"Agric., ganadería, caza y silvicultura (111)",877,,,,,,266,,,611,,
"Industrias manufactureras (114)",35,,1,1,,,,32,1,,,
"Construcción (116)",4,,,,,,,,3,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",207,,,,2,176,,2,,27,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",4,,,,,2,,2,,,,
"Comercio al por mayor (119)",13,,,,,13,,,,,,
"Comercio al por menor (120)",190,,,,2,161,,,,27,,
"Hoteles y restaurantes (121)",120,,,1,,84,,,,35,,
"Trans., almac. y comunicaciones (122)",10,,,2,5,,,,1,2,,
"Intermediación financiera (123)",2,,,,1,,,,,1,,
"Activid.inmobil., empres. y alquileres (124)",10,,3,1,2,,,,,4,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",19,3,,2,11,,,,,3,,
"Enseñanza (126)",126,1,118,2,5,,,,,,,
"Servicios sociales y de salud (127)",34,,16,12,5,,,,,1,,
"Otras activ. serv.comun.soc y personales (128)",22,,,1,3,6,,,,12,,
"Hogares privados con servicio doméstico (129)",185,,,,,,,,,185,,
"Actividad economica no especificada (131)",101,,,1,7,,,,,,,93
,,,,,,,,,,,,
"RURAL (132)",7791,1,114,9,9,117,4447,33,45,2927,,89
"Agric., ganadería, caza y silvicultura (133)",7253,,,,1,,4447,,1,2804,,
"Explotación de minas y canteras (135)",2,,,,,,,,,2,,
"Industrias manufactureras (136)",28,,,,,,,28,,,,
"Construcción (138)",40,,,,,,,1,22,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",108,,,2,,88,,4,,14,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",2,,,,,,,2,,,,
"Comercio al por mayor (141)",6,,,,,6,,,,,,
"Comercio al por menor (142)",100,,,2,,82,,2,,14,,
"Hoteles y restaurantes (143)",31,,,,,27,,,,4,,
"Trans., almac. y comunicaciones (144)",22,,,,,,,,22,,,
"Activid.inmobil., empres. y alquileres (146)",4,,,,2,1,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",9,1,,1,6,,,,,1,,
"Enseñanza (148)",115,,111,1,,,,,,3,,
"Servicios sociales y de salud (149)",7,,3,4,,,,,,,,
"Otras activ. serv.comun.soc y personales (150)",6,,,,,1,,,,5,,
"Hogares privados con servicio doméstico (151)",76,,,,,,,,,76,,
"Actividad economica no especificada (153)",90,,,1,,,,,,,,89
"Hombres (154)",5950,1,67,5,9,49,4070,28,45,1636,,40
"Agric., ganadería, caza y silvicultura (155)",5663,,,,1,,4070,,1,1591,,
"Explotación de minas y canteras (157)",2,,,,,,,,,2,,
"Industrias manufactureras (158)",23,,,,,,,23,,,,
"Construcción (160)",40,,,,,,,1,22,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",59,,,1,,46,,4,,8,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",2,,,,,,,2,,,,
"Comercio al por mayor (163)",3,,,,,3,,,,,,
"Comercio al por menor (164)",54,,,1,,43,,2,,8,,
"Hoteles y restaurantes (165)",4,,,,,2,,,,2,,
"Trans., almac. y comunicaciones (166)",22,,,,,,,,22,,,
"Activid.inmobil., empres. y alquileres (168)",4,,,,2,1,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",9,1,,1,6,,,,,1,,
"Enseñanza (170)",68,,65,1,,,,,,2,,
"Servicios sociales y de salud (171)",4,,2,2,,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",2,,,,,,,,,2,,
"Hogares privados con servicio doméstico (173)",10,,,,,,,,,10,,
"Actividad economica no especificada (175)",40,,,,,,,,,,,40
"Mujeres (176)",1841,,47,4,,68,377,5,,1291,,49
"Agric., ganadería, caza y silvicultura (177)",1590,,,,,,377,,,1213,,
"Industrias manufactureras (180)",5,,,,,,,5,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",49,,,1,,42,,,,6,,
"Comercio al por mayor (185)",3,,,,,3,,,,,,
"Comercio al por menor (186)",46,,,1,,39,,,,6,,
"Hoteles y restaurantes (187)",27,,,,,25,,,,2,,
"Enseñanza (192)",47,,46,,,,,,,1,,
"Servicios sociales y de salud (193)",3,,1,2,,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",4,,,,,1,,,,3,,
"Hogares privados con servicio doméstico (195)",66,,,,,,,,,66,,
"Actividad economica no especificada (197)",50,,,1,,,,,,,,49
