"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",540,413,163,180,46,17,6,1,,,127,354
"De 25 a 29 años (024)",541,449,60,158,143,55,30,2,1,,92,758
"De 30 a 34 años (025)",484,458,25,79,150,106,78,18,1,1,26,1164
"De 35 a 39 años (026)",506,488,12,60,100,109,144,50,11,2,18,1642
"De 40 a 44 años (027)",472,449,10,29,66,84,146,80,25,9,23,1873
"De 45 a 49 años (028)",413,407,7,26,47,62,107,102,36,20,6,1963
"De 50 y más años (029)",1067,1051,47,56,75,90,241,233,172,137,16,6083
"Desocupada (030)",156,128,43,20,14,18,18,6,5,4,28,304
"De 12 a 14 años (031)",3,3,3,,,,,,,,,
"De 15 a 19 años (032)",34,34,28,6,,,,,,,,6
"De 20 a 24 años (033)",31,22,10,9,1,2,,,,,9,17
"De 25 a 29 años (034)",22,12,2,3,4,2,1,,,,10,21
"De 30 a 34 años (035)",20,13,,2,2,5,4,,,,7,39
"De 35 a 39 años (036)",17,17,,,3,4,7,3,,,,68
"De 40 a 44 años (037)",7,6,,,1,1,2,1,1,,1,30
"De 45 a 49 años (038)",8,8,,,1,3,2,1,,1,,36
"De 50 y más años (039)",14,13,,,2,1,2,1,4,3,1,87
"No PEA (040)",15521,15081,4863,1295,1367,1290,2452,1795,1163,856,440,49770
"De 12 a 14 años (041)",2264,2246,2244,2,,,,,,,18,2
"De 15 a 19 años (042)",2268,2224,2024,169,27,4,,,,,44,235
"De 20 a 24 años (043)",1293,1123,339,457,247,60,19,1,,,170,1218
"De 25 a 29 años (044)",1137,1061,51,261,360,233,138,15,3,,76,2376
"De 30 a 34 años (045)",1140,1111,25,97,264,274,342,88,19,2,29,3673
"De 35 a 39 años (046)",1237,1225,18,77,144,254,454,206,56,16,12,5093
"De 40 a 44 años (047)",1124,1112,17,34,82,112,381,298,141,47,12,5824
"De 45 a 49 años (048)",982,973,13,26,60,107,251,245,156,115,9,5750
"De 50 y más años (049)",4076,4006,132,172,183,246,867,942,788,676,70,25599
,,,,,,,,,,,,
"URBANA (060)",7305,6947,2023,855,860,742,1125,688,379,275,358,20478
"De 12 a 14 años (061)",815,812,810,2,,,,,,,3,2
"De 15 a 19 años (062)",944,925,838,77,8,2,,,,,19,99
"De 20 a 24 años (063)",708,563,210,239,87,20,6,1,,,145,505
"De 25 a 29 años (064)",675,595,49,214,197,86,45,3,1,,80,1080
"De 30 a 34 años (065)",651,620,26,100,193,159,117,21,3,1,31,1629
"De 35 a 39 años (066)",683,672,9,77,129,169,210,61,13,4,11,2313
"De 40 a 44 años (067)",583,559,10,33,79,89,187,120,29,12,24,2415
"De 45 a 49 años (068)",475,469,9,15,50,80,143,91,47,34,6,2338
"De 50 y más años (069)",1771,1732,62,98,117,137,417,391,286,224,39,10097
"PEA (070)",2301,2110,330,367,366,285,369,211,105,77,191,6681
"De 12 a 14 años (071)",33,33,32,1,,,,,,,,1
"De 15 a 19 años (072)",164,163,139,22,1,1,,,,,1,27
"De 20 a 24 años (073)",263,186,76,87,16,5,1,1,,,77,144
"De 25 a 29 años (074)",303,251,30,107,80,19,15,,,,52,387
"De 30 a 34 años (075)",296,274,17,50,92,69,35,9,1,1,22,669
"De 35 a 39 años (076)",285,277,6,40,65,68,70,22,6,,8,866
"De 40 a 44 años (077)",252,234,4,19,43,46,75,35,7,5,18,908
"De 45 a 49 años (078)",207,205,4,11,28,36,58,42,15,11,2,948
"De 50 y más años (079)",498,487,22,30,41,41,115,102,76,60,11,2731
"Ocupada (080)",2214,2036,314,357,354,272,356,207,103,73,178,6466
"De 12 a 14 años (081)",32,32,31,1,,,,,,,,1
"De 15 a 19 años (082)",153,152,131,19,1,1,,,,,1,24
"De 20 a 24 años (083)",250,176,70,84,15,5,1,1,,,74,139
"De 25 a 29 años (084)",286,240,29,104,76,17,14,,,,46,366
"De 30 a 34 años (085)",283,264,17,49,90,65,32,9,1,1,19,639
"De 35 a 39 años (086)",274,266,6,40,63,65,66,20,6,,8,823
"De 40 a 44 años (087)",247,230,4,19,42,46,73,34,7,5,17,890
"De 45 a 49 años (088)",201,199,4,11,28,33,56,42,15,10,2,920
"De 50 y más años (089)",488,477,22,30,39,40,114,101,74,57,11,2664
"Desocupada (090)",87,74,16,10,12,13,13,4,2,4,13,215
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",11,11,8,3,,,,,,,,3
"De 20 a 24 años (093)",13,10,6,3,1,,,,,,3,5
"De 25 a 29 años (094)",17,11,1,3,4,2,1,,,,6,21
"De 30 a 34 años (095)",13,10,,1,2,4,3,,,,3,30
"De 35 a 39 años (096)",11,11,,,2,3,4,2,,,,43
"De 40 a 44 años (097)",5,4,,,1,,2,1,,,1,18
"De 45 a 49 años (098)",6,6,,,,3,2,,,1,,28
"De 50 y más años (099)",10,10,,,2,1,1,1,2,3,,67
"No PEA (100)",5004,4837,1693,488,494,457,756,477,274,198,167,13797
"De 12 a 14 años (101)",782,779,778,1,,,,,,,3,1
"De 15 a 19 años (102)",780,762,699,55,7,1,,,,,18,72
"De 20 a 24 años (103)",445,377,134,152,71,15,5,,,,68,361
"De 25 a 29 años (104)",372,344,19,107,117,67,30,3,1,,28,693
"De 30 a 34 años (105)",355,346,9,50,101,90,82,12,2,,9,960
"De 35 a 39 años (106)",398,395,3,37,64,101,140,39,7,4,3,1447
"De 40 a 44 años (107)",331,325,6,14,36,43,112,85,22,7,6,1507
"De 45 a 49 años (108)",268,264,5,4,22,44,85,49,32,23,4,1390
"De 50 y más años (109)",1273,1245,40,68,76,96,302,289,210,164,28,7366
,,,,,,,,,,,,
"RURAL (120)",12776,12355,3532,1093,1155,1090,2097,1599,1035,754,421,43495
"De 12 a 14 años (121)",1524,1508,1507,1,,,,,,,16,1
"De 15 a 19 años (122)",1667,1640,1469,142,26,3,,,,,27,203
"De 20 a 24 años (123)",1156,995,302,407,207,59,19,1,,,161,1084
"De 25 a 29 años (124)",1025,927,64,208,310,204,124,14,3,,98,2075
"De 30 a 34 años (125)",993,962,24,78,223,226,307,85,17,2,31,3247
"De 35 a 39 años (126)",1077,1058,21,60,118,198,395,198,54,14,19,4490
"De 40 a 44 años (127)",1020,1008,17,30,70,108,342,259,138,44,12,5312
"De 45 a 49 años (128)",928,919,11,37,58,92,217,257,145,102,9,5411
"De 50 y más años (129)",3386,3338,117,130,143,200,693,785,678,592,48,21672
"PEA (130)",2259,2111,362,286,282,257,401,281,146,96,148,7522
"De 12 a 14 años (131)",42,41,41,,,,,,,,1,
"De 15 a 19 años (132)",179,178,144,28,6,,,,,,1,40
"De 20 a 24 años (133)",308,249,97,102,31,14,5,,,,59,227
"De 25 a 29 años (134)",260,210,32,54,67,38,16,2,1,,50,392
"De 30 a 34 años (135)",208,197,8,31,60,42,47,9,,,11,534
"De 35 a 39 años (136)",238,228,6,20,38,45,81,31,5,2,10,844
"De 40 a 44 años (137)",227,221,6,10,24,39,73,46,19,4,6,995
"De 45 a 49 años (138)",214,210,3,15,20,29,51,61,21,10,4,1051
"De 50 y más años (139)",583,577,25,26,36,50,128,132,100,80,6,3439
"Ocupada (140)",2190,2057,335,276,280,252,396,279,143,96,133,7433
"De 12 a 14 años (141)",40,39,39,,,,,,,,1,
"De 15 a 19 años (142)",156,155,124,25,6,,,,,,1,37
"De 20 a 24 años (143)",290,237,93,96,31,12,5,,,,53,215
"De 25 a 29 años (144)",255,209,31,54,67,38,16,2,1,,46,392
"De 30 a 34 años (145)",201,194,8,30,60,41,46,9,,,7,525
"De 35 a 39 años (146)",232,222,6,20,37,44,78,30,5,2,10,819
"De 40 a 44 años (147)",225,219,6,10,24,38,73,46,18,4,6,983
"De 45 a 49 años (148)",212,208,3,15,19,29,51,60,21,10,4,1043
"De 50 y más años (149)",579,574,25,26,36,50,127,132,98,80,5,3419
"Desocupada (150)",69,54,27,10,2,5,5,2,3,,15,89
"De 12 a 14 años (151)",2,2,2,,,,,,,,,
"De 15 a 19 años (152)",23,23,20,3,,,,,,,,3
"De 20 a 24 años (153)",18,12,4,6,,2,,,,,6,12
"De 25 a 29 años (154)",5,1,1,,,,,,,,4,
"De 30 a 34 años (155)",7,3,,1,,1,1,,,,4,9
"De 35 a 39 años (156)",6,6,,,1,1,3,1,,,,25
"De 40 a 44 años (157)",2,2,,,,1,,,1,,,12
"De 45 a 49 años (158)",2,2,,,1,,,1,,,,8
"De 50 y más años (159)",4,3,,,,,1,,2,,1,20
"No PEA (160)",10517,10244,3170,807,873,833,1696,1318,889,658,273,35973
"De 12 a 14 años (161)",1482,1467,1466,1,,,,,,,15,1
"De 15 a 19 años (162)",1488,1462,1325,114,20,3,,,,,26,163
"De 20 a 24 años (163)",848,746,205,305,176,45,14,1,,,102,857
"De 25 a 29 años (164)",765,717,32,154,243,166,108,12,2,,48,1683
"De 30 a 34 años (165)",785,765,16,47,163,184,260,76,17,2,20,2713
"De 35 a 39 años (166)",839,830,15,40,80,153,314,167,49,12,9,3646
"De 40 a 44 años (167)",793,787,11,20,46,69,269,213,119,40,6,4317
"De 45 a 49 años (168)",714,709,8,22,38,63,166,196,124,92,5,4360
"De 50 y más años (169)",2803,2761,92,104,107,150,565,653,578,512,42,18233
