"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (068)",38,,,,10,20,5,3
"De 50 y más años (069)",154,1,19,25,46,20,2,41
"PEA (070)",264,,3,3,18,50,120,70
"De 15 a 19 años (072)",2,,,,,,1,1
"De 20 a 24 años (073)",24,,,,,,12,12
"De 25 a 29 años (074)",47,,,,,,29,18
"De 30 a 34 años (075)",49,,,,,5,26,18
"De 35 a 39 años (076)",57,,,,,15,36,6
"De 40 a 44 años (077)",26,,,,,12,12,2
"De 45 a 49 años (078)",23,,,,6,12,2,3
"De 50 y más años (079)",36,,3,3,12,6,2,10
"Ocupada (080)",259,,3,3,18,50,117,68
"De 15 a 19 años (082)",2,,,,,,1,1
"De 20 a 24 años (083)",23,,,,,,12,11
"De 25 a 29 años (084)",45,,,,,,28,17
"De 30 a 34 años (085)",49,,,,,5,26,18
"De 35 a 39 años (086)",55,,,,,15,34,6
"De 40 a 44 años (087)",26,,,,,12,12,2
"De 45 a 49 años (088)",23,,,,6,12,2,3
"De 50 y más años (089)",36,,3,3,12,6,2,10
"Desocupada (090)",5,,,,,,3,2
"De 20 a 24 años (093)",1,,,,,,,1
"De 25 a 29 años (094)",2,,,,,,1,1
"De 35 a 39 años (096)",2,,,,,,2,
"No PEA (100)",348,1,16,22,38,55,149,67
"De 15 a 19 años (102)",5,,,,,,4,1
"De 20 a 24 años (103)",30,,,,,,25,5
"De 25 a 29 años (104)",57,,,,,2,41,14
"De 30 a 34 años (105)",51,,,,,7,38,6
"De 35 a 39 años (106)",48,,,,,12,29,7
"De 40 a 44 años (107)",24,,,,,12,9,3
"De 45 a 49 años (108)",15,,,,4,8,3,
"De 50 y más años (109)",118,1,16,22,34,14,,31
,,,,,,,,
"RURAL (120)",1939,11,60,201,271,372,601,423
"De 15 a 19 años (122)",41,,,,,,22,19
"De 20 a 24 años (123)",165,,,,,,92,73
"De 25 a 29 años (124)",169,,,,,9,117,43
"De 30 a 34 años (125)",184,,,,,17,141,26
"De 35 a 39 años (126)",185,,,,1,49,111,24
"De 40 a 44 años (127)",161,,,,5,61,73,22
"De 45 a 49 años (128)",163,,,2,15,85,44,17
"De 50 y más años (129)",871,11,60,199,250,151,1,199
"PEA (130)",245,,1,14,28,37,91,74
"De 15 a 19 años (132)",7,,,,,,4,3
"De 20 a 24 años (133)",29,,,,,,12,17
"De 25 a 29 años (134)",30,,,,,1,20,9
"De 30 a 34 años (135)",34,,,,,3,25,6
"De 35 a 39 años (136)",25,,,,,3,15,7
"De 40 a 44 años (137)",25,,,,1,9,9,6
"De 45 a 49 años (138)",23,,,1,3,8,6,5
"De 50 y más años (139)",72,,1,13,24,13,,21
"Ocupada (140)",237,,1,14,28,36,87,71
"De 15 a 19 años (142)",7,,,,,,4,3
"De 20 a 24 años (143)",28,,,,,,11,17
"De 25 a 29 años (144)",28,,,,,1,20,7
"De 30 a 34 años (145)",34,,,,,3,25,6
"De 35 a 39 años (146)",23,,,,,3,13,7
"De 40 a 44 años (147)",24,,,,1,9,8,6
"De 45 a 49 años (148)",23,,,1,3,8,6,5
"De 50 y más años (149)",70,,1,13,24,12,,20
"Desocupada (150)",8,,,,,1,4,3
"De 20 a 24 años (153)",1,,,,,,1,
"De 25 a 29 años (154)",2,,,,,,,2
"De 35 a 39 años (156)",2,,,,,,2,
"De 40 a 44 años (157)",1,,,,,,1,
"De 50 y más años (159)",2,,,,,1,,1
"No PEA (160)",1694,11,59,187,243,335,510,349
"De 15 a 19 años (162)",34,,,,,,18,16
"De 20 a 24 años (163)",136,,,,,,80,56
"De 25 a 29 años (164)",139,,,,,8,97,34
"De 30 a 34 años (165)",150,,,,,14,116,20
"De 35 a 39 años (166)",160,,,,1,46,96,17
"De 40 a 44 años (167)",136,,,,4,52,64,16
"De 45 a 49 años (168)",140,,,1,12,77,38,12
"De 50 y más años (169)",799,11,59,186,226,138,1,178
