"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupado (045)",153,2,63,62,22,4
"Mujeres (046)",2349,92,585,778,615,279
"Agric., ganadería, caza y silvicultura (047)",1196,63,228,362,355,188
"Explotación de minas y canteras (049)",3,,,2,1,
"Industrias manufactureras (050)",36,,13,9,11,3
"Construcción (052)",6,,2,2,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",259,7,69,112,57,14
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,1,,,
"Comercio al por mayor (055)",5,,1,3,1,
"Comercio al por menor (056)",253,7,67,109,56,14
"Hoteles y restaurantes (057)",262,6,66,76,87,27
"Trans., almac. y comunicaciones (058)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (060)",9,,3,4,2,
"Admin.pub. y defensa; p. segur.soc afil (061)",37,,19,11,7,
"Enseñanza (062)",144,,55,78,11,
"Servicios sociales y de salud (063)",31,,10,21,,
"Otras activ. serv.comun.soc y personales (064)",43,2,19,12,8,2
"Hogares privados con servicio doméstico (065)",54,13,23,7,4,7
"Actividad economica no especificada (067)",227,1,52,73,66,35
"Desocupado (068)",38,,24,8,4,2
,,,,,,
"URBANA (069)",3717,151,827,1254,1036,449
"Agric., ganadería, caza y silvicultura (070)",2152,103,372,644,672,361
"Pesca (071)",1,,,1,,
"Explotación de minas y canteras (072)",2,,,2,,
"Industrias manufactureras (073)",76,1,25,23,24,3
"Suministro de electricidad, gas y agua (074)",8,,5,2,1,
"Construcción (075)",188,4,73,65,41,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",298,13,72,125,66,22
"Venta, mant.y rep. veh.autom.y motoc. (077)",9,,6,2,1,
"Comercio al por mayor (078)",10,1,3,5,1,
"Comercio al por menor (079)",279,12,63,118,64,22
"Hoteles y restaurantes (080)",151,5,33,39,52,22
"Trans., almac. y comunicaciones (081)",74,,26,32,15,1
"Activid.inmobil., empres. y alquileres (083)",33,,9,15,8,1
"Admin.pub. y defensa; p. segur.soc afil (084)",171,,42,79,47,3
"Enseñanza (085)",234,,65,117,52,
"Servicios sociales y de salud (086)",36,,10,25,1,
"Otras activ. serv.comun.soc y personales (087)",28,3,10,8,6,1
"Hogares privados con servicio doméstico (088)",59,18,24,9,2,6
"Actividad economica no especificada (090)",141,4,34,43,38,22
"Desocupado (091)",65,,27,25,11,2
"Hombres (092)",2547,93,537,848,747,322
"Agric., ganadería, caza y silvicultura (093)",1690,71,285,507,537,290
"Pesca (094)",1,,,1,,
"Explotación de minas y canteras (095)",2,,,2,,
"Industrias manufactureras (096)",49,1,12,18,16,2
"Suministro de electricidad, gas y agua (097)",8,,5,2,1,
"Construcción (098)",184,4,72,63,40,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",89,7,25,30,18,9
"Venta, mant.y rep. veh.autom.y motoc. (100)",8,,5,2,1,
"Comercio al por mayor (101)",6,1,2,3,,
"Comercio al por menor (102)",75,6,18,25,17,9
"Hoteles y restaurantes (103)",7,,4,1,1,1
"Trans., almac. y comunicaciones (104)",73,,25,32,15,1
"Activid.inmobil., empres. y alquileres (106)",25,,7,11,6,1
"Admin.pub. y defensa; p. segur.soc afil (107)",141,,28,69,41,3
"Enseñanza (108)",120,,25,53,42,
"Servicios sociales y de salud (109)",10,,2,7,1,
"Otras activ. serv.comun.soc y personales (110)",18,1,5,8,4,
"Hogares privados con servicio doméstico (111)",18,6,9,3,,
"Actividad economica no especificada (113)",66,3,16,22,16,9
"Desocupado (114)",46,,17,19,9,1
"Mujeres (115)",1170,58,290,406,289,127
"Agric., ganadería, caza y silvicultura (116)",462,32,87,137,135,71
"Industrias manufactureras (119)",27,,13,5,8,1
"Construcción (121)",4,,1,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",209,6,47,95,48,13
"Venta, mant.y rep. veh.autom.y motoc. (123)",1,,1,,,
"Comercio al por mayor (124)",4,,1,2,1,
"Comercio al por menor (125)",204,6,45,93,47,13
"Hoteles y restaurantes (126)",144,5,29,38,51,21
"Trans., almac. y comunicaciones (127)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",8,,2,4,2,
"Admin.pub. y defensa; p. segur.soc afil (130)",30,,14,10,6,
"Enseñanza (131)",114,,40,64,10,
"Servicios sociales y de salud (132)",26,,8,18,,
"Otras activ. serv.comun.soc y personales (133)",10,2,5,,2,1
"Hogares privados con servicio doméstico (134)",41,12,15,6,2,6
"Actividad economica no especificada (136)",75,1,18,21,22,13
"Desocupado (137)",19,,10,6,2,1
,,,,,,
"RURAL (138)",5502,100,1320,1829,1601,652
"Agric., ganadería, caza y silvicultura (139)",4341,92,900,1396,1366,587
"Explotación de minas y canteras (141)",44,,12,20,10,2
"Industrias manufactureras (142)",44,,16,16,8,4
"Suministro de electricidad, gas y agua (143)",5,,1,4,,
"Construcción (144)",182,1,69,74,33,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",89,3,35,32,17,2
"Venta, mant.y rep. veh.autom.y motoc. (146)",5,,1,4,,
"Comercio al por mayor (147)",2,,,1,1,
"Comercio al por menor (148)",82,3,34,27,16,2
"Hoteles y restaurantes (149)",126,1,43,40,36,6
"Trans., almac. y comunicaciones (150)",25,,11,11,3,
"Activid.inmobil., empres. y alquileres (152)",33,,14,16,3,
"Admin.pub. y defensa; p. segur.soc afil (153)",90,,36,35,18,1
"Enseñanza (154)",61,,27,27,7,
"Servicios sociales y de salud (155)",6,,2,3,1,
"Otras activ. serv.comun.soc y personales (156)",58,,21,26,10,1
"Hogares privados con servicio doméstico (157)",15,1,9,1,2,2
"Actividad economica no especificada (159)",257,,64,83,72,38
"Desocupado (160)",126,2,60,45,15,4
"Hombres (161)",4323,66,1025,1457,1275,500
"Agric., ganadería, caza y silvicultura (162)",3607,61,759,1171,1146,470
"Explotación de minas y canteras (164)",41,,12,18,9,2
"Industrias manufactureras (165)",35,,16,12,5,2
"Suministro de electricidad, gas y agua (166)",5,,1,4,,
"Construcción (167)",180,1,68,74,33,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",39,2,13,15,8,1
"Venta, mant.y rep. veh.autom.y motoc. (169)",5,,1,4,,
"Comercio al por mayor (170)",1,,,,1,
"Comercio al por menor (171)",33,2,12,11,7,1
"Hoteles y restaurantes (172)",8,,6,2,,
"Trans., almac. y comunicaciones (173)",22,,10,10,2,
"Activid.inmobil., empres. y alquileres (175)",32,,13,16,3,
"Admin.pub. y defensa; p. segur.soc afil (176)",83,,31,34,17,1
"Enseñanza (177)",31,,12,13,6,
"Servicios sociales y de salud (178)",1,,,,1,
"Otras activ. serv.comun.soc y personales (179)",25,,7,14,4,
"Hogares privados con servicio doméstico (180)",2,,1,,,1
"Actividad economica no especificada (182)",105,,30,31,28,16
"Desocupado (183)",107,2,46,43,13,3
"Mujeres (184)",1179,34,295,372,326,152
"Agric., ganadería, caza y silvicultura (185)",734,31,141,225,220,117
"Explotación de minas y canteras (187)",3,,,2,1,
"Industrias manufactureras (188)",9,,,4,3,2
"Construcción (190)",2,,1,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",50,1,22,17,9,1
"Comercio al por mayor (193)",1,,,1,,
"Comercio al por menor (194)",49,1,22,16,9,1
"Hoteles y restaurantes (195)",118,1,37,38,36,6
"Trans., almac. y comunicaciones (196)",3,,1,1,1,
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",7,,5,1,1,
"Enseñanza (200)",30,,15,14,1,
"Servicios sociales y de salud (201)",5,,2,3,,
"Otras activ. serv.comun.soc y personales (202)",33,,14,12,6,1
"Hogares privados con servicio doméstico (203)",13,1,8,1,2,1
"Actividad economica no especificada (205)",152,,34,52,44,22
"Desocupado (206)",19,,14,2,2,1
