"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2087,139,783,692,414,59
"Otra (036)",1,,,1,,
"Ocupación no especificada (037)",333,,129,118,59,27
"Desocupado (038)",75,3,51,14,6,1
,,,,,,
"URBANA (039)",11109,396,3644,4144,2454,471
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",33,,4,19,10,
"Profes., científicos e intelectuales (041)",646,,131,384,127,4
"Técnicos de nivel medio y trab.asimilados (042)",297,,109,118,55,15
"Jefes y empleados de oficina (043)",283,,116,122,43,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1225,33,387,490,275,40
"Agricult.trabaj. calif. agrop. y pesqueros (045)",3059,27,660,1191,942,239
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",463,2,147,189,109,16
"Obreros construc., conf., papel, fab., instr. (047)",701,1,250,287,158,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",3860,312,1635,1148,646,119
"Otra (049)",25,,5,17,3,
"Ocupación no especificada (050)",249,1,74,100,50,24
"Desocupado (051)",268,20,126,79,36,7
"Hombres (052)",7994,291,2599,2909,1826,369
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",27,,3,14,10,
"Profes., científicos e intelectuales (054)",335,,54,202,75,4
"Técnicos de nivel medio y trab.asimilados (055)",218,,81,80,45,12
"Jefes y empleados de oficina (056)",142,,48,62,30,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",537,18,166,197,130,26
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2843,26,593,1117,890,217
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",389,2,134,151,88,14
"Obreros construc., conf., papel, fab., instr. (060)",691,1,247,285,153,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",2483,226,1160,671,349,77
"Otra (062)",24,,5,16,3,
"Ocupación no especificada (063)",101,1,25,48,21,6
"Desocupado (064)",204,17,83,66,32,6
"Mujeres (065)",3115,105,1045,1235,628,102
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",6,,1,5,,
"Profes., científicos e intelectuales (067)",311,,77,182,52,
"Técnicos de nivel medio y trab.asimilados (068)",79,,28,38,10,3
"Jefes y empleados de oficina (069)",141,,68,60,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",688,15,221,293,145,14
"Agricult.trabaj. calif. agrop. y pesqueros (071)",216,1,67,74,52,22
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",74,,13,38,21,2
"Obreros construc., conf., papel, fab., instr. (073)",10,,3,2,5,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1377,86,475,477,297,42
"Otra (075)",1,,,1,,
"Ocupación no especificada (076)",148,,49,52,29,18
"Desocupado (077)",64,3,43,13,4,1
,,,,,,
"RURAL (078)",8313,367,3348,2700,1503,395
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,,1,1,
"Profes., científicos e intelectuales (080)",119,,58,55,6,
"Técnicos de nivel medio y trab.asimilados (081)",18,,7,6,5,
"Jefes y empleados de oficina (082)",12,,6,5,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",296,17,108,114,52,5
"Agricult.trabaj. calif. agrop. y pesqueros (084)",4417,41,1450,1604,1018,304
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",79,2,30,27,12,8
"Obreros construc., conf., papel, fab., instr. (086)",96,1,39,43,12,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2955,302,1521,733,337,62
"Ocupación no especificada (089)",262,2,106,92,50,12
"Desocupado (090)",57,2,23,20,9,3
"Hombres (091)",6911,296,2746,2254,1272,343
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,,1,1,
"Profes., científicos e intelectuales (093)",58,,23,30,5,
"Técnicos de nivel medio y trab.asimilados (094)",13,,6,4,3,
"Jefes y empleados de oficina (095)",6,,1,4,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",124,10,34,52,26,2
"Agricult.trabaj. calif. agrop. y pesqueros (097)",4174,31,1364,1530,965,284
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",71,2,25,27,12,5
"Obreros construc., conf., papel, fab., instr. (099)",95,,39,43,12,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2245,249,1213,518,220,45
"Ocupación no especificada (102)",77,2,26,26,20,3
"Desocupado (103)",46,2,15,19,7,3
"Mujeres (104)",1402,71,602,446,231,52
"Profes., científicos e intelectuales (106)",61,,35,25,1,
"Técnicos de nivel medio y trab.asimilados (107)",5,,1,2,2,
"Jefes y empleados de oficina (108)",6,,5,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",172,7,74,62,26,3
"Agricult.trabaj. calif. agrop. y pesqueros (110)",243,10,86,74,53,20
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",8,,5,,,3
"Obreros construc., conf., papel, fab., instr. (112)",1,1,,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",710,53,308,215,117,17
"Ocupación no especificada (115)",185,,80,66,30,9
"Desocupado (116)",11,,8,1,2,
