"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",12,40,37,,92.5,,
"De 45 a 49 años (038)",15,41,35,,85.4,,
"De 50 y más años (039)",27,158,138,,87.3,,
"No PEA (040)",13064,32676,28525,534,87.3,1.6,
"De 12 a 14 años (041)",1639,12,11,1,91.7,8.3,
"De 15 a 19 años (042)",2028,243,232,84,95.5,34.6,
"De 20 a 24 años (043)",1477,1068,1030,166,96.4,15.5,
"De 25 a 29 años (044)",1174,1812,1723,108,95.1,6,
"De 30 a 34 años (045)",973,2316,2187,85,94.4,3.7,
"De 35 a 39 años (046)",981,3169,2957,64,93.3,2,
"De 40 a 44 años (047)",820,3346,3072,25,91.8,0.7,
"De 45 a 49 años (048)",677,3134,2835,1,90.5,,
"De 50 y más años (049)",3295,17576,14478,,82.4,,
,,,,,,,
"URBANA (060)",7239,16307,14558,292,89.3,1.8,
"De 12 a 14 años (061)",689,8,7,1,87.5,12.5,
"De 15 a 19 años (062)",1060,140,132,39,94.3,27.9,
"De 20 a 24 años (063)",944,645,632,95,98,14.7,
"De 25 a 29 años (064)",821,1155,1108,65,95.9,5.6,
"De 30 a 34 años (065)",673,1401,1324,42,94.5,3,
"De 35 a 39 años (066)",656,1867,1774,35,95,1.9,
"De 40 a 44 años (067)",531,1974,1811,15,91.7,0.8,
"De 45 a 49 años (068)",394,1631,1505,,92.3,,
"De 50 y más años (069)",1471,7486,6265,,83.7,,
"PEA (070)",1977,4886,4425,60,90.6,1.2,
"De 12 a 14 años (071)",21,2,2,,100,,
"De 15 a 19 años (072)",139,28,26,6,92.9,21.4,
"De 20 a 24 años (073)",245,157,154,14,98.1,8.9,
"De 25 a 29 años (074)",287,344,329,16,95.6,4.7,
"De 30 a 34 años (075)",260,455,428,10,94.1,2.2,
"De 35 a 39 años (076)",246,625,586,11,93.8,1.8,
"De 40 a 44 años (077)",206,700,643,3,91.9,0.4,
"De 45 a 49 años (078)",186,711,652,,91.7,,
"De 50 y más años (079)",387,1864,1605,,86.1,,
"Ocupada (080)",1790,4687,4237,56,90.4,1.2,
"De 12 a 14 años (081)",19,2,2,,100,,
"De 15 a 19 años (082)",111,26,25,6,96.2,23.1,
"De 20 a 24 años (083)",195,137,135,12,98.5,8.8,
"De 25 a 29 años (084)",240,304,292,14,96.1,4.6,
"De 30 a 34 años (085)",235,414,388,10,93.7,2.4,
"De 35 a 39 años (086)",228,582,544,11,93.5,1.9,
"De 40 a 44 años (087)",200,684,629,3,92,0.4,
"De 45 a 49 años (088)",181,699,640,,91.6,,
"De 50 y más años (089)",381,1839,1582,,86,,
"Desocupada (090)",187,199,188,4,94.5,2,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",28,2,1,,50,,
"De 20 a 24 años (093)",50,20,19,2,95,10,
"De 25 a 29 años (094)",47,40,37,2,92.5,5,
"De 30 a 34 años (095)",25,41,40,,97.6,,
"De 35 a 39 años (096)",18,43,42,,97.7,,
"De 40 a 44 años (097)",6,16,14,,87.5,,
"De 45 a 49 años (098)",5,12,12,,100,,
"De 50 y más años (099)",6,25,23,,92,,
"No PEA (100)",5262,11421,10133,232,88.7,2,
"De 12 a 14 años (101)",668,6,5,1,83.3,16.7,
"De 15 a 19 años (102)",921,112,106,33,94.6,29.5,
"De 20 a 24 años (103)",699,488,478,81,98,16.6,
"De 25 a 29 años (104)",534,811,779,49,96.1,6,
"De 30 a 34 años (105)",413,946,896,32,94.7,3.4,
"De 35 a 39 años (106)",410,1242,1188,24,95.7,1.9,
"De 40 a 44 años (107)",325,1274,1168,12,91.7,0.9,
"De 45 a 49 años (108)",208,920,853,,92.7,,
"De 50 y más años (109)",1084,5622,4660,,82.9,,
,,,,,,,
"RURAL (120)",11265,31962,27895,431,87.3,1.3,
"De 12 a 14 años (121)",997,7,7,1,100,14.3,
"De 15 a 19 años (122)",1372,167,158,61,94.6,36.5,
"De 20 a 24 años (123)",1221,883,843,124,95.5,14,
"De 25 a 29 años (124)",1049,1563,1475,92,94.4,5.9,
"De 30 a 34 años (125)",896,2111,1973,66,93.5,3.1,
"De 35 a 39 años (126)",905,2904,2675,59,92.1,2,
"De 40 a 44 años (127)",798,3256,2994,24,92,0.7,
"De 45 a 49 años (128)",761,3593,3235,4,90,0.1,
"De 50 y más años (129)",3266,17478,14535,,83.2,,
"PEA (130)",3463,10707,9503,129,88.8,1.2,
"De 12 a 14 años (131)",26,1,1,1,100,100,
"De 15 a 19 años (132)",265,36,32,10,88.9,27.8,
"De 20 a 24 años (133)",443,303,291,39,96,12.9,
"De 25 a 29 años (134)",409,562,531,34,94.5,6,
"De 30 a 34 años (135)",336,741,682,13,92,1.8,
"De 35 a 39 años (136)",334,977,906,18,92.7,1.8,
"De 40 a 44 años (137)",303,1184,1090,11,92.1,0.9,
"De 45 a 49 años (138)",292,1379,1253,3,90.9,0.2,
"De 50 y más años (139)",1055,5524,4717,,85.4,,
"Ocupada (140)",3210,10392,9223,127,88.8,1.2,
"De 12 a 14 años (141)",24,1,1,1,100,100,
"De 15 a 19 años (142)",210,34,31,10,91.2,29.4,
"De 20 a 24 años (143)",375,285,273,38,95.8,13.3,
"De 25 a 29 años (144)",373,533,502,34,94.2,6.4,
"De 30 a 34 años (145)",299,698,645,12,92.4,1.7,
"De 35 a 39 años (146)",316,940,872,18,92.8,1.9,
"De 40 a 44 años (147)",297,1160,1067,11,92,0.9,
"De 45 a 49 años (148)",282,1350,1230,3,91.1,0.2,
"De 50 y más años (149)",1034,5391,4602,,85.4,,
"Desocupada (150)",253,315,280,2,88.9,0.6,
"De 12 a 14 años (151)",2,,,,,,
"De 15 a 19 años (152)",55,2,1,,50,,
"De 20 a 24 años (153)",68,18,18,1,100,5.6,
"De 25 a 29 años (154)",36,29,29,,100,,
"De 30 a 34 años (155)",37,43,37,1,86,2.3,
"De 35 a 39 años (156)",18,37,34,,91.9,,
"De 40 a 44 años (157)",6,24,23,,95.8,,
"De 45 a 49 años (158)",10,29,23,,79.3,,
"De 50 y más años (159)",21,133,115,,86.5,,
"No PEA (160)",7802,21255,18392,302,86.5,1.4,
"De 12 a 14 años (161)",971,6,6,,100,,
"De 15 a 19 años (162)",1107,131,126,51,96.2,38.9,
"De 20 a 24 años (163)",778,580,552,85,95.2,14.7,
"De 25 a 29 años (164)",640,1001,944,58,94.3,5.8,
"De 30 a 34 años (165)",560,1370,1291,53,94.2,3.9,
"De 35 a 39 años (166)",571,1927,1769,41,91.8,2.1,
"De 40 a 44 años (167)",495,2072,1904,13,91.9,0.6,
"De 45 a 49 años (168)",469,2214,1982,1,89.5,,
"De 50 y más años (169)",2211,11954,9818,,82.1,,
