"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",20,,7,7,5,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",851,46,344,227,175,59
"Ocupación no especificada (037)",315,,103,113,63,36
"Desocupado (038)",166,7,109,39,9,2
,,,,,,
"URBANA (039)",5799,63,1859,2295,1285,297
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",31,,4,15,12,
"Profes., científicos e intelectuales (041)",774,,103,454,214,3
"Técnicos de nivel medio y trab.asimilados (042)",217,,74,102,34,7
"Jefes y empleados de oficina (043)",306,,147,105,49,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",708,11,178,277,192,50
"Agricult.trabaj. calif. agrop. y pesqueros (045)",447,3,73,117,156,98
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",876,1,277,407,166,25
"Obreros construc., conf., papel, fab., instr. (047)",425,6,130,180,98,11
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1266,36,527,383,258,62
"Otra (049)",18,,2,12,4,
"Ocupación no especificada (050)",193,1,66,75,33,18
"Desocupado (051)",538,5,278,168,69,18
"Hombres (052)",4105,43,1328,1592,918,224
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",20,,2,9,9,
"Profes., científicos e intelectuales (054)",429,,48,253,127,1
"Técnicos de nivel medio y trab.asimilados (055)",151,,50,72,24,5
"Jefes y empleados de oficina (056)",167,,65,58,40,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",279,7,66,93,85,28
"Agricult.trabaj. calif. agrop. y pesqueros (058)",429,2,70,113,150,94
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",802,,255,385,144,18
"Obreros construc., conf., papel, fab., instr. (060)",408,6,124,174,94,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",855,23,383,246,160,43
"Otra (062)",18,,2,12,4,
"Ocupación no especificada (063)",93,1,37,35,15,5
"Desocupado (064)",454,4,226,142,66,16
"Mujeres (065)",1694,20,531,703,367,73
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",11,,2,6,3,
"Profes., científicos e intelectuales (067)",345,,55,201,87,2
"Técnicos de nivel medio y trab.asimilados (068)",66,,24,30,10,2
"Jefes y empleados de oficina (069)",139,,82,47,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",429,4,112,184,107,22
"Agricult.trabaj. calif. agrop. y pesqueros (071)",18,1,3,4,6,4
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",74,1,22,22,22,7
"Obreros construc., conf., papel, fab., instr. (073)",17,,6,6,4,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",411,13,144,137,98,19
"Ocupación no especificada (076)",100,,29,40,18,13
"Desocupado (077)",84,1,52,26,3,2
,,,,,,
"RURAL (078)",10670,195,3898,3556,2139,882
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",15,,3,7,5,
"Profes., científicos e intelectuales (080)",199,,46,119,33,1
"Técnicos de nivel medio y trab.asimilados (081)",261,,93,137,26,5
"Jefes y empleados de oficina (082)",148,,49,77,20,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",229,,89,81,50,9
"Agricult.trabaj. calif. agrop. y pesqueros (084)",4822,28,1170,1610,1306,708
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",1038,1,476,411,131,19
"Obreros construc., conf., papel, fab., instr. (086)",744,,191,374,174,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2363,143,1384,491,265,80
"Otra (088)",4,,,4,,
"Ocupación no especificada (089)",337,2,117,109,71,38
"Desocupado (090)",510,21,280,136,58,15
"Hombres (091)",9464,155,3381,3221,1921,786
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",14,,3,6,5,
"Profes., científicos e intelectuales (093)",134,,26,83,24,1
"Técnicos de nivel medio y trab.asimilados (094)",241,,80,130,26,5
"Jefes y empleados de oficina (095)",131,,39,71,19,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",128,,45,48,30,5
"Agricult.trabaj. calif. agrop. y pesqueros (097)",4652,27,1121,1558,1258,688
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",946,1,427,388,120,10
"Obreros construc., conf., papel, fab., instr. (099)",741,,190,373,173,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1923,110,1184,401,188,40
"Otra (101)",4,,,4,,
"Ocupación no especificada (102)",122,2,43,36,26,15
"Desocupado (103)",428,15,223,123,52,15
"Mujeres (104)",1206,40,517,335,218,96
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,1,,
"Profes., científicos e intelectuales (106)",65,,20,36,9,
"Técnicos de nivel medio y trab.asimilados (107)",20,,13,7,,
"Jefes y empleados de oficina (108)",17,,10,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",101,,44,33,20,4
"Agricult.trabaj. calif. agrop. y pesqueros (110)",170,1,49,52,48,20
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",92,,49,23,11,9
"Obreros construc., conf., papel, fab., instr. (112)",3,,1,1,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",440,33,200,90,77,40
"Ocupación no especificada (115)",215,,74,73,45,23
"Desocupado (116)",82,6,57,13,6,
