"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hoteles y restaurantes (126)",99,26,4,54,9,6,,
"Trans., almac. y comunicaciones (127)",6,4,1,1,,,,
"Intermediación financiera (128)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (129)",6,6,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",27,25,2,,,,,
"Enseñanza (131)",146,125,,21,,,,
"Servicios sociales y de salud (132)",30,29,,1,,,,
"Otras activ. serv.comun.soc y personales (133)",23,10,2,11,,,,
"Hogares privados con servicio doméstico (134)",72,,,,,,72,
"Actividad economica no especificada (136)",46,7,4,17,,18,,
"Desocupado (137)",13,,,,,,,13
,,,,,,,,
"RURAL (138)",8159,631,2096,3865,61,1086,132,288
"Agric., ganadería, caza y silvicultura (139)",5631,4,1110,3452,46,1019,,
"Explotación de minas y canteras (141)",1092,280,780,27,4,1,,
"Industrias manufactureras (142)",71,2,26,41,1,1,,
"Suministro de electricidad, gas y agua (143)",8,2,6,,,,,
"Construcción (144)",120,,88,20,,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",178,15,2,142,4,15,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",12,1,1,10,,,,
"Comercio al por mayor (147)",8,1,,6,1,,,
"Comercio al por menor (148)",158,13,1,126,3,15,,
"Hoteles y restaurantes (149)",66,22,9,32,,3,,
"Trans., almac. y comunicaciones (150)",74,21,28,22,3,,,
"Intermediación financiera (151)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (152)",27,22,4,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",27,21,6,,,,,
"Enseñanza (154)",228,197,,31,,,,
"Servicios sociales y de salud (155)",17,14,,3,,,,
"Otras activ. serv.comun.soc y personales (156)",22,14,5,2,,1,,
"Hogares privados con servicio doméstico (157)",132,,,,,,132,
"Actividad economica no especificada (159)",177,16,32,93,2,34,,
"Desocupado (160)",288,,,,,,,288
"Hombres (161)",7366,442,2012,3607,58,996,7,244
"Agric., ganadería, caza y silvicultura (162)",5490,4,1075,3400,45,966,,
"Explotación de minas y canteras (164)",1038,250,756,27,4,1,,
"Industrias manufactureras (165)",54,2,23,28,1,,,
"Suministro de electricidad, gas y agua (166)",7,2,5,,,,,
"Construcción (167)",120,,88,20,,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",100,11,2,75,3,9,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",11,1,1,9,,,,
"Comercio al por mayor (170)",6,1,,4,1,,,
"Comercio al por menor (171)",83,9,1,62,2,9,,
"Hoteles y restaurantes (172)",25,11,6,6,,2,,
"Trans., almac. y comunicaciones (173)",74,21,28,22,3,,,
"Intermediación financiera (174)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (175)",22,18,3,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",23,17,6,,,,,
"Enseñanza (177)",97,84,,13,,,,
"Servicios sociales y de salud (178)",7,5,,2,,,,
"Otras activ. serv.comun.soc y personales (179)",9,8,1,,,,,
"Hogares privados con servicio doméstico (180)",7,,,,,,7,
"Actividad economica no especificada (182)",48,8,19,14,1,6,,
"Desocupado (183)",244,,,,,,,244
"Mujeres (184)",793,189,84,258,3,90,125,44
"Agric., ganadería, caza y silvicultura (185)",141,,35,52,1,53,,
"Explotación de minas y canteras (187)",54,30,24,,,,,
"Industrias manufactureras (188)",17,,3,13,,1,,
"Suministro de electricidad, gas y agua (189)",1,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",78,4,,67,1,6,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,,,
"Comercio al por mayor (193)",2,,,2,,,,
"Comercio al por menor (194)",75,4,,64,1,6,,
"Hoteles y restaurantes (195)",41,11,3,26,,1,,
"Activid.inmobil., empres. y alquileres (198)",5,4,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",4,4,,,,,,
"Enseñanza (200)",131,113,,18,,,,
"Servicios sociales y de salud (201)",10,9,,1,,,,
"Otras activ. serv.comun.soc y personales (202)",13,6,4,2,,1,,
"Hogares privados con servicio doméstico (203)",125,,,,,,125,
"Actividad economica no especificada (205)",129,8,13,79,1,28,,
"Desocupado (206)",44,,,,,,,44
