"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Otras activ. serv.comun.soc y personales (018)",6,,2,1,1,,,,,2,,
"Hogares privados con servicio doméstico (019)",14,,,,,,,,,14,,
"Actividad economica no especificada (021)",102,,,,6,,,,,,,96
"Hombres (022)",2536,15,80,27,53,62,1114,58,192,879,13,43
"Agric., ganadería, caza y silvicultura (023)",1627,,1,2,,,1109,,,515,,
"Pesca (024)",10,,,,,,5,,,5,,
"Industrias manufactureras (026)",45,,,,1,1,,36,7,,,
"Suministro de electricidad, gas y agua (027)",19,,1,2,,,,3,1,12,,
"Construcción (028)",329,,4,1,2,,,5,115,202,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",73,,,3,1,47,,8,,14,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",6,,,,,1,,5,,,,
"Comercio al por mayor (031)",3,,,1,1,1,,,,,,
"Comercio al por menor (032)",64,,,2,,45,,3,,14,,
"Hoteles y restaurantes (033)",11,,,2,,3,,,,6,,
"Trans., almac. y comunicaciones (034)",55,,,,9,,,,37,9,,
"Intermediación financiera (035)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (036)",26,,5,3,2,9,,1,1,5,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",220,14,12,7,35,1,,5,31,102,13,
"Enseñanza (038)",62,1,55,,1,,,,,5,,
"Servicios sociales y de salud (039)",9,,2,6,,1,,,,,,
"Otras activ. serv.comun.soc y personales (040)",2,,,1,,,,,,1,,
"Hogares privados con servicio doméstico (041)",3,,,,,,,,,3,,
"Actividad economica no especificada (043)",44,,,,1,,,,,,,43
"Mujeres (044)",1498,3,130,10,21,98,432,58,12,681,,53
"Agric., ganadería, caza y silvicultura (045)",1020,,1,,,,432,,,587,,
"Explotación de minas y canteras (047)",1,,,,,,,1,,,,
"Industrias manufactureras (048)",66,,,,,1,,57,7,1,,
"Construcción (050)",22,,1,,,,,,3,18,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",99,,,1,,67,,,,31,,
"Comercio al por mayor (053)",2,,,1,,1,,,,,,
"Comercio al por menor (054)",97,,,,,66,,,,31,,
"Hoteles y restaurantes (055)",44,,1,,,30,,,,13,,
"Trans., almac. y comunicaciones (056)",3,,,,2,,,,1,,,
"Activid.inmobil., empres. y alquileres (058)",11,,4,,3,,,,,4,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",28,2,,1,10,,,,1,14,,
"Enseñanza (060)",110,1,109,,,,,,,,,
"Servicios sociales y de salud (061)",21,,12,8,,,,,,1,,
"Otras activ. serv.comun.soc y personales (062)",4,,2,,1,,,,,1,,
"Hogares privados con servicio doméstico (063)",11,,,,,,,,,11,,
"Actividad economica no especificada (065)",58,,,,5,,,,,,,53
,,,,,,,,,,,,
"URBANA (066)",2621,16,164,31,58,135,903,93,152,974,13,82
"Agric., ganadería, caza y silvicultura (067)",1572,,2,2,,,900,,,668,,
"Pesca (068)",4,,,,,,3,,,1,,
"Explotación de minas y canteras (069)",1,,,,,,,1,,,,
"Industrias manufactureras (070)",80,,,,1,2,,75,1,1,,
"Suministro de electricidad, gas y agua (071)",13,,1,2,,,,3,1,6,,
"Construcción (072)",278,,5,1,2,,,4,98,168,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",150,,,3,1,97,,7,,42,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",6,,,,,1,,5,,,,
"Comercio al por mayor (075)",4,,,1,1,2,,,,,,
"Comercio al por menor (076)",140,,,2,,94,,2,,42,,
"Hoteles y restaurantes (077)",49,,1,2,,29,,,,17,,
"Trans., almac. y comunicaciones (078)",45,,,,7,,,,30,8,,
"Intermediación financiera (079)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (080)",26,,8,3,4,5,,1,1,4,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",144,14,9,6,34,1,,2,21,44,13,
"Enseñanza (082)",134,2,127,,1,,,,,4,,
"Servicios sociales y de salud (083)",22,,9,11,,1,,,,1,,
"Otras activ. serv.comun.soc y personales (084)",4,,2,1,1,,,,,,,
"Hogares privados con servicio doméstico (085)",10,,,,,,,,,10,,
"Actividad economica no especificada (087)",88,,,,6,,,,,,,82
"Hombres (088)",1620,13,61,21,38,50,652,39,147,549,13,37
"Agric., ganadería, caza y silvicultura (089)",970,,1,2,,,649,,,318,,
"Pesca (090)",4,,,,,,3,,,1,,
"Industrias manufactureras (092)",25,,,,1,1,,22,1,,,
"Suministro de electricidad, gas y agua (093)",13,,1,2,,,,3,1,6,,
"Construcción (094)",256,,4,1,2,,,4,95,150,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",61,,,2,1,39,,7,,12,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",6,,,,,1,,5,,,,
"Comercio al por mayor (097)",2,,,,1,1,,,,,,
"Comercio al por menor (098)",53,,,2,,37,,2,,12,,
"Hoteles y restaurantes (099)",10,,,2,,3,,,,5,,
"Trans., almac. y comunicaciones (100)",43,,,,6,,,,29,8,,
"Intermediación financiera (101)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",18,,5,3,1,5,,1,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",127,12,9,5,24,1,,2,20,41,13,
"Enseñanza (104)",46,1,40,,1,,,,,4,,
"Servicios sociales y de salud (105)",5,,1,3,,1,,,,,,
"Otras activ. serv.comun.soc y personales (106)",1,,,1,,,,,,,,
"Hogares privados con servicio doméstico (107)",2,,,,,,,,,2,,
"Actividad economica no especificada (109)",38,,,,1,,,,,,,37
"Mujeres (110)",1001,3,103,10,20,85,251,54,5,425,,45
"Agric., ganadería, caza y silvicultura (111)",602,,1,,,,251,,,350,,
"Explotación de minas y canteras (113)",1,,,,,,,1,,,,
"Industrias manufactureras (114)",55,,,,,1,,53,,1,,
"Construcción (116)",22,,1,,,,,,3,18,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",89,,,1,,58,,,,30,,
"Comercio al por mayor (119)",2,,,1,,1,,,,,,
"Comercio al por menor (120)",87,,,,,57,,,,30,,
"Hoteles y restaurantes (121)",39,,1,,,26,,,,12,,
"Trans., almac. y comunicaciones (122)",2,,,,1,,,,1,,,
"Activid.inmobil., empres. y alquileres (124)",8,,3,,3,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",17,2,,1,10,,,,1,3,,
"Enseñanza (126)",88,1,87,,,,,,,,,
"Servicios sociales y de salud (127)",17,,8,8,,,,,,1,,
"Otras activ. serv.comun.soc y personales (128)",3,,2,,1,,,,,,,
"Hogares privados con servicio doméstico (129)",8,,,,,,,,,8,,
"Actividad economica no especificada (131)",50,,,,5,,,,,,,45
,,,,,,,,,,,,
"RURAL (132)",1413,2,46,6,16,25,643,23,52,586,,14
"Agric., ganadería, caza y silvicultura (133)",1075,,,,,,641,,,434,,
"Pesca (134)",6,,,,,,2,,,4,,
"Industrias manufactureras (136)",31,,,,,,,18,13,,,
"Suministro de electricidad, gas y agua (137)",6,,,,,,,,,6,,
"Construcción (138)",73,,,,,,,1,20,52,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",22,,,1,,17,,1,,3,,
"Comercio al por mayor (141)",1,,,1,,,,,,,,
"Comercio al por menor (142)",21,,,,,17,,1,,3,,
"Hoteles y restaurantes (143)",6,,,,,4,,,,2,,
"Trans., almac. y comunicaciones (144)",13,,,,4,,,,8,1,,
"Activid.inmobil., empres. y alquileres (146)",11,,1,,1,4,,,,5,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",104,2,3,2,11,,,3,11,72,,
"Enseñanza (148)",38,,37,,,,,,,1,,
"Servicios sociales y de salud (149)",8,,5,3,,,,,,,,
"Otras activ. serv.comun.soc y personales (150)",2,,,,,,,,,2,,
"Hogares privados con servicio doméstico (151)",4,,,,,,,,,4,,
"Actividad economica no especificada (153)",14,,,,,,,,,,,14
"Hombres (154)",916,2,19,6,15,12,462,19,45,330,,6
"Agric., ganadería, caza y silvicultura (155)",657,,,,,,460,,,197,,
"Pesca (156)",6,,,,,,2,,,4,,
"Industrias manufactureras (158)",20,,,,,,,14,6,,,
"Suministro de electricidad, gas y agua (159)",6,,,,,,,,,6,,
"Construcción (160)",73,,,,,,,1,20,52,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",12,,,1,,8,,1,,2,,
"Comercio al por mayor (163)",1,,,1,,,,,,,,
"Comercio al por menor (164)",11,,,,,8,,1,,2,,
"Hoteles y restaurantes (165)",1,,,,,,,,,1,,
"Trans., almac. y comunicaciones (166)",12,,,,3,,,,8,1,,
"Activid.inmobil., empres. y alquileres (168)",8,,,,1,4,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",93,2,3,2,11,,,3,11,61,,
"Enseñanza (170)",16,,15,,,,,,,1,,
"Servicios sociales y de salud (171)",4,,1,3,,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",1,,,,,,,,,1,,
"Hogares privados con servicio doméstico (173)",1,,,,,,,,,1,,
"Actividad economica no especificada (175)",6,,,,,,,,,,,6
"Mujeres (176)",497,,27,,1,13,181,4,7,256,,8
"Agric., ganadería, caza y silvicultura (177)",418,,,,,,181,,,237,,
"Industrias manufactureras (180)",11,,,,,,,4,7,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",10,,,,,9,,,,1,,
"Comercio al por menor (186)",10,,,,,9,,,,1,,
"Hoteles y restaurantes (187)",5,,,,,4,,,,1,,
"Trans., almac. y comunicaciones (188)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",3,,1,,,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",11,,,,,,,,,11,,
"Enseñanza (192)",22,,22,,,,,,,,,
"Servicios sociales y de salud (193)",4,,4,,,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",1,,,,,,,,,1,,
"Hogares privados con servicio doméstico (195)",3,,,,,,,,,3,,
"Actividad economica no especificada (197)",8,,,,,,,,,,,8
