"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Comercio al por menor (120)",1008,129,2,730,13,134,
"Hoteles y restaurantes (121)",509,143,37,299,14,16,
"Trans., almac. y comunicaciones (122)",91,67,5,15,,4,
"Intermediación financiera (123)",12,12,,,,,
"Activid.inmobil., empres. y alquileres (124)",110,77,5,27,1,,
"Admin.pub. y defensa; p. segur soc.afil (125)",160,138,22,,,,
"Enseñanza (126)",407,389,1,17,,,
"Servicios sociales y de salud (127)",118,107,1,8,1,1,
"Otras activ. serv.comun.soc y personales (128)",140,62,11,66,1,,
"Hogares privados con servicio doméstico (129)",195,,,,,,195
"Actividad economica no especificada (131)",106,30,21,39,1,15,
,,,,,,,
"RURAL (132)",4429,189,2321,1549,100,251,19
"Agric., ganadería, caza y silvicultura (133)",3558,13,2034,1181,89,241,
"Pesca (134)",67,,35,32,,,
"Explotación de minas y canteras (135)",10,2,8,,,,
"Industrias manufactureras (136)",85,2,65,17,1,,
"Suministro de electricidad, gas y agua (137)",16,2,13,1,,,
"Construcción (138)",92,,86,6,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",148,15,9,117,3,4,
"Venta, mant.y rep. veh.autom y motoc. (140)",17,5,6,4,2,,
"Comercio al por mayor (141)",20,,2,15,,3,
"Comercio al por menor (142)",111,10,1,98,1,1,
"Hoteles y restaurantes (143)",49,15,9,19,6,,
"Trans., almac. y comunicaciones (144)",198,19,32,146,1,,
"Activid.inmobil., empres. y alquileres (146)",57,34,16,7,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",34,30,4,,,,
"Enseñanza (148)",49,49,,,,,
"Servicios sociales y de salud (149)",4,2,,2,,,
"Otras activ. serv.comun.soc y personales (150)",13,4,5,4,,,
"Hogares privados con servicio doméstico (151)",19,,,,,,19
"Actividad economica no especificada (153)",30,2,5,17,,6,
"Hombres (154)",3817,118,1997,1400,86,215,1
"Agric., ganadería, caza y silvicultura (155)",3187,12,1742,1138,81,214,
"Pesca (156)",63,,32,31,,,
"Explotación de minas y canteras (157)",10,2,8,,,,
"Industrias manufactureras (158)",64,1,49,13,1,,
"Suministro de electricidad, gas y agua (159)",16,2,13,1,,,
"Construcción (160)",91,,85,6,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",73,8,9,54,2,,
"Venta, mant.y rep. veh.autom y motoc. (162)",17,5,6,4,2,,
"Comercio al por mayor (163)",9,,2,7,,,
"Comercio al por menor (164)",47,3,1,43,,,
"Hoteles y restaurantes (165)",10,4,2,3,1,,
"Trans., almac. y comunicaciones (166)",196,18,32,145,1,,
"Activid.inmobil., empres. y alquileres (168)",50,31,15,4,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",24,20,4,,,,
"Enseñanza (170)",14,14,,,,,
"Servicios sociales y de salud (171)",2,2,,,,,
"Otras activ. serv.comun.soc y personales (172)",10,4,5,1,,,
"Hogares privados con servicio doméstico (173)",1,,,,,,1
"Actividad economica no especificada (175)",6,,1,4,,1,
"Mujeres (176)",612,71,324,149,14,36,18
"Agric., ganadería, caza y silvicultura (177)",371,1,292,43,8,27,
"Pesca (178)",4,,3,1,,,
"Industrias manufactureras (180)",21,1,16,4,,,
"Construcción (182)",1,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",75,7,,63,1,4,
"Comercio al por mayor (185)",11,,,8,,3,
"Comercio al por menor (186)",64,7,,55,1,1,
"Hoteles y restaurantes (187)",39,11,7,16,5,,
"Trans., almac. y comunicaciones (188)",2,1,,1,,,
"Activid.inmobil., empres. y alquileres (190)",7,3,1,3,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",10,10,,,,,
"Enseñanza (192)",35,35,,,,,
"Servicios sociales y de salud (193)",2,,,2,,,
"Otras activ. serv.comun.soc y personales (194)",3,,,3,,,
"Hogares privados con servicio doméstico (195)",18,,,,,,18
"Actividad economica no especificada (197)",24,2,4,13,,5,
