"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1413,157,596,358,235,67
"Ocupación no especificada (037)",243,1,68,94,56,24
"Desocupado (038)",196,24,128,30,11,3
,,,,,,
"URBANA (039)",4526,85,1322,1769,1043,307
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",15,,1,8,5,1
"Profes., científicos e intelectuales (041)",760,,140,450,165,5
"Técnicos de nivel medio y trab.asimilados (042)",163,,67,62,31,3
"Jefes y empleados de oficina (043)",168,,71,57,36,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",726,18,177,281,203,47
"Agricult.trabaj. calif. agrop. y pesqueros (045)",677,4,92,228,215,138
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",289,1,114,91,71,12
"Obreros construc., conf., papel, fab., instr. (047)",365,2,147,143,65,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",940,45,360,284,185,66
"Otra (049)",23,,5,15,3,
"Ocupación no especificada (050)",217,6,66,92,35,18
"Desocupado (051)",183,9,82,58,29,5
"Hombres (052)",3034,54,868,1165,715,232
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",13,,1,7,4,1
"Profes., científicos e intelectuales (054)",403,,67,231,101,4
"Técnicos de nivel medio y trab.asimilados (055)",110,,44,46,17,3
"Jefes y empleados de oficina (056)",85,,30,36,17,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",369,11,86,143,105,24
"Agricult.trabaj. calif. agrop. y pesqueros (058)",623,4,79,212,202,126
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",240,,100,74,56,10
"Obreros construc., conf., papel, fab., instr. (060)",358,2,146,138,64,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",558,27,213,170,109,39
"Otra (062)",23,,5,15,3,
"Ocupación no especificada (063)",120,5,40,49,15,11
"Desocupado (064)",132,5,57,44,22,4
"Mujeres (065)",1492,31,454,604,328,75
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,,1,1,
"Profes., científicos e intelectuales (067)",357,,73,219,64,1
"Técnicos de nivel medio y trab.asimilados (068)",53,,23,16,14,
"Jefes y empleados de oficina (069)",83,,41,21,19,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",357,7,91,138,98,23
"Agricult.trabaj. calif. agrop. y pesqueros (071)",54,,13,16,13,12
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",49,1,14,17,15,2
"Obreros construc., conf., papel, fab., instr. (073)",7,,1,5,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",382,18,147,114,76,27
"Ocupación no especificada (076)",97,1,26,43,20,7
"Desocupado (077)",51,4,25,14,7,1
,,,,,,
"RURAL (078)",10771,522,3750,3112,2424,963
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,,3,6,,
"Profes., científicos e intelectuales (080)",150,,36,91,22,1
"Técnicos de nivel medio y trab.asimilados (081)",36,,21,12,3,
"Jefes y empleados de oficina (082)",39,,25,11,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",197,,68,72,47,10
"Agricult.trabaj. calif. agrop. y pesqueros (084)",5405,35,1286,1741,1605,738
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",240,5,83,80,57,15
"Obreros construc., conf., papel, fab., instr. (086)",185,,76,73,33,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3532,446,1683,773,501,129
"Otra (088)",1,,,1,,
"Ocupación no especificada (089)",305,1,105,101,70,28
"Desocupado (090)",672,35,364,151,83,39
"Hombres (091)",8995,353,2994,2655,2128,865
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,,3,6,,
"Profes., científicos e intelectuales (093)",82,,16,52,13,1
"Técnicos de nivel medio y trab.asimilados (094)",26,,16,7,3,
"Jefes y empleados de oficina (095)",23,,13,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",83,,23,36,19,5
"Agricult.trabaj. calif. agrop. y pesqueros (097)",5220,28,1233,1692,1560,707
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",185,2,59,69,43,12
"Obreros construc., conf., papel, fab., instr. (099)",179,,73,71,32,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2501,307,1234,529,342,89
"Otra (101)",1,,,1,,
"Ocupación no especificada (102)",159,1,63,50,34,11
"Desocupado (103)",527,15,261,135,79,37
"Mujeres (104)",1776,169,756,457,296,98
"Profes., científicos e intelectuales (106)",68,,20,39,9,
"Técnicos de nivel medio y trab.asimilados (107)",10,,5,5,,
"Jefes y empleados de oficina (108)",16,,12,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",114,,45,36,28,5
"Agricult.trabaj. calif. agrop. y pesqueros (110)",185,7,53,49,45,31
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",55,3,24,11,14,3
"Obreros construc., conf., papel, fab., instr. (112)",6,,3,2,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1031,139,449,244,159,40
"Ocupación no especificada (115)",146,,42,51,36,17
"Desocupado (116)",145,20,103,16,4,2
