"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",3444,102,281,668,927,649,45,772
,,,,,,,,
"URBANA (060)",5341,68,184,384,604,1030,1809,1262
"De 12 a 14 años (061)",9,,,,,,,9
"De 15 a 19 años (062)",131,,,,,,84,47
"De 20 a 24 años (063)",454,,,,,,287,167
"De 25 a 29 años (064)",611,,,,,38,418,155
"De 30 a 34 años (065)",569,,,,,78,370,121
"De 35 a 39 años (066)",612,,,,5,159,363,85
"De 40 a 44 años (067)",525,,,,28,225,182,90
"De 45 a 49 años (068)",442,,,1,58,223,92,68
"De 50 y más años (069)",1988,68,184,383,513,307,13,520
"PEA (070)",1553,3,23,76,167,373,533,378
"De 15 a 19 años (072)",18,,,,,,12,6
"De 20 a 24 años (073)",114,,,,,,62,52
"De 25 a 29 años (074)",190,,,,,13,112,65
"De 30 a 34 años (075)",197,,,,,29,115,53
"De 35 a 39 años (076)",256,,,,2,77,134,43
"De 40 a 44 años (077)",198,,,,11,84,69,34
"De 45 a 49 años (078)",158,,,,25,79,27,27
"De 50 y más años (079)",422,3,23,76,129,91,2,98
"Ocupada (080)",1539,3,23,73,166,370,530,374
"De 15 a 19 años (082)",18,,,,,,12,6
"De 20 a 24 años (083)",108,,,,,,59,49
"De 25 a 29 años (084)",189,,,,,12,112,65
"De 30 a 34 años (085)",196,,,,,29,115,52
"De 35 a 39 años (086)",255,,,,2,76,134,43
"De 40 a 44 años (087)",198,,,,11,84,69,34
"De 45 a 49 años (088)",157,,,,25,78,27,27
"De 50 y más años (089)",418,3,23,73,128,91,2,98
"Desocupada (090)",14,,,3,1,3,3,4
"De 20 a 24 años (093)",6,,,,,,3,3
"De 25 a 29 años (094)",1,,,,,1,,
"De 30 a 34 años (095)",1,,,,,,,1
"De 35 a 39 años (096)",1,,,,,1,,
"De 45 a 49 años (098)",1,,,,,1,,
"De 50 y más años (099)",4,,,3,1,,,
"No PEA (100)",3788,65,161,308,437,657,1276,884
"De 12 a 14 años (101)",9,,,,,,,9
"De 15 a 19 años (102)",113,,,,,,72,41
"De 20 a 24 años (103)",340,,,,,,225,115
"De 25 a 29 años (104)",421,,,,,25,306,90
"De 30 a 34 años (105)",372,,,,,49,255,68
"De 35 a 39 años (106)",356,,,,3,82,229,42
"De 40 a 44 años (107)",327,,,,17,141,113,56
"De 45 a 49 años (108)",284,,,1,33,144,65,41
"De 50 y más años (109)",1566,65,161,307,384,216,11,422
,,,,,,,,
"RURAL (120)",6741,38,134,399,695,1283,3006,1186
"De 12 a 14 años (121)",14,,,,,,2,12
"De 15 a 19 años (122)",280,,,,,,192,88
"De 20 a 24 años (123)",805,,,,,,581,224
"De 25 a 29 años (124)",853,,,,,29,668,156
"De 30 a 34 años (125)",748,,,,1,78,581,88
"De 35 a 39 años (126)",718,,,,2,176,465,75
"De 40 a 44 años (127)",632,,,,18,227,311,76
"De 45 a 49 años (128)",536,,,2,46,267,167,54
"De 50 y más años (129)",2155,38,134,397,628,506,39,413
"PEA (130)",1056,1,14,37,100,223,464,217
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",27,,,,,,20,7
"De 20 a 24 años (133)",113,,,,,,77,36
"De 25 a 29 años (134)",136,,,,,6,95,35
"De 30 a 34 años (135)",134,,,,,19,92,23
"De 35 a 39 años (136)",142,,,,,31,96,15
"De 40 a 44 años (137)",126,,,,7,47,50,22
"De 45 a 49 años (138)",99,,,1,8,47,29,14
"De 50 y más años (139)",277,1,14,36,85,73,5,63
"Ocupada (140)",1044,1,14,37,99,221,459,213
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",26,,,,,,20,6
"De 20 a 24 años (143)",110,,,,,,76,34
"De 25 a 29 años (144)",135,,,,,6,94,35
"De 30 a 34 años (145)",133,,,,,19,91,23
"De 35 a 39 años (146)",141,,,,,31,95,15
"De 40 a 44 años (147)",122,,,,7,45,49,21
"De 45 a 49 años (148)",99,,,1,8,47,29,14
"De 50 y más años (149)",276,1,14,36,84,73,5,63
"Desocupada (150)",12,,,,1,2,5,4
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",3,,,,,,1,2
"De 25 a 29 años (154)",1,,,,,,1,
"De 30 a 34 años (155)",1,,,,,,1,
"De 35 a 39 años (156)",1,,,,,,1,
"De 40 a 44 años (157)",4,,,,,2,1,1
"De 50 y más años (159)",1,,,,1,,,
"No PEA (160)",5685,37,120,362,595,1060,2542,969
"De 12 a 14 años (161)",12,,,,,,2,10
"De 15 a 19 años (162)",253,,,,,,172,81
"De 20 a 24 años (163)",692,,,,,,504,188
"De 25 a 29 años (164)",717,,,,,23,573,121
"De 30 a 34 años (165)",614,,,,1,59,489,65
"De 35 a 39 años (166)",576,,,,2,145,369,60
"De 40 a 44 años (167)",506,,,,11,180,261,54
"De 45 a 49 años (168)",437,,,1,38,220,138,40
"De 50 y más años (169)",1878,37,120,361,543,433,34,350
