"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",578,500,,215,166,74,39,5,1,,78,971
"De 30 a 34 años (025)",571,530,1,111,154,133,117,14,,,41,1413
"De 35 a 39 años (026)",570,536,5,62,117,140,165,39,8,,34,1762
"De 40 a 44 años (027)",455,443,3,42,60,112,156,52,14,4,12,1675
"De 45 a 49 años (028)",367,358,2,29,52,66,117,67,20,5,9,1491
"De 50 y más años (029)",678,660,5,57,53,78,170,183,77,37,18,3378
"Desocupada (030)",66,57,,23,13,7,10,4,,,9,140
"De 15 a 19 años (032)",1,1,,1,,,,,,,,1
"De 20 a 24 años (033)",13,10,,7,2,1,,,,,3,14
"De 25 a 29 años (034)",16,13,,9,3,1,,,,,3,18
"De 30 a 34 años (035)",11,10,,3,3,2,2,,,,1,23
"De 35 a 39 años (036)",13,12,,3,3,2,4,,,,1,33
"De 40 a 44 años (037)",4,3,,,,,2,1,,,1,16
"De 45 a 49 años (038)",4,4,,,2,1,,1,,,,14
"De 50 y más años (039)",4,4,,,,,2,2,,,,21
"No PEA (040)",11343,10897,44,2242,2030,1676,2456,1436,739,274,446,40541
"De 12 a 14 años (041)",9,2,,2,,,,,,,7,2
"De 15 a 19 años (042)",482,433,7,374,50,2,,,,,49,480
"De 20 a 24 años (043)",1716,1581,5,895,538,113,30,,,,135,2438
"De 25 a 29 años (044)",1717,1631,1,442,585,413,177,12,1,,86,3675
"De 30 a 34 años (045)",1403,1351,1,167,329,366,400,82,6,,52,4223
"De 35 a 39 años (046)",1240,1202,4,91,200,266,458,142,33,8,38,4574
"De 40 a 44 años (047)",975,956,4,67,98,171,367,184,56,9,19,4153
"De 45 a 49 años (048)",851,834,5,53,68,112,295,201,84,16,17,4016
"De 50 y más años (049)",2950,2907,17,151,162,233,729,815,559,241,43,16980
,,,,,,,,,,,,
"URBANA (060)",14239,13559,62,2922,2590,2166,3063,1678,793,285,680,48605
"De 12 a 14 años (061)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (062)",504,451,7,394,47,2,1,,,,53,498
"De 20 a 24 años (063)",2032,1821,9,1088,578,113,32,1,,,211,2726
"De 25 a 29 años (064)",2162,2006,1,635,711,443,201,13,2,,156,4323
"De 30 a 34 años (065)",1899,1815,2,274,467,484,491,91,6,,84,5407
"De 35 a 39 años (066)",1729,1659,9,147,307,390,595,168,37,6,70,6000
"De 40 a 44 años (067)",1349,1324,7,104,153,274,497,213,65,11,25,5463
"De 45 a 49 años (068)",1153,1128,7,78,115,169,395,251,96,17,25,5172
"De 50 y más años (069)",3404,3353,20,200,212,291,851,941,587,251,51,19014
"PEA (070)",3604,3343,20,807,667,603,754,345,112,35,261,10793
"De 15 a 19 años (072)",61,56,,49,6,,1,,,,5,65
"De 20 a 24 años (073)",417,335,5,241,71,13,4,1,,,82,445
"De 25 a 29 años (074)",570,496,,219,161,74,37,4,1,,74,950
"De 30 a 34 años (075)",565,529,1,112,154,132,116,14,,,36,1406
"De 35 a 39 años (076)",565,531,5,63,116,137,167,37,6,,34,1734
"De 40 a 44 años (077)",435,427,3,40,57,111,150,49,14,3,8,1610
"De 45 a 49 años (078)",350,342,2,27,49,64,113,65,19,3,8,1419
"De 50 y más años (079)",641,627,4,56,53,72,166,175,72,29,14,3164
"Ocupada (080)",3539,3286,20,784,654,596,744,341,112,35,253,10653
"De 15 a 19 años (082)",60,55,,48,6,,1,,,,5,64
"De 20 a 24 años (083)",405,325,5,234,69,12,4,1,,,80,431
"De 25 a 29 años (084)",554,483,,210,158,73,37,4,1,,71,932
"De 30 a 34 años (085)",554,519,1,109,151,130,114,14,,,35,1383
"De 35 a 39 años (086)",552,519,5,60,113,135,163,37,6,,33,1701
"De 40 a 44 años (087)",431,424,3,40,57,111,148,48,14,3,7,1594
"De 45 a 49 años (088)",346,338,2,27,47,63,113,64,19,3,8,1405
"De 50 y más años (089)",637,623,4,56,53,72,164,173,72,29,14,3143
"Desocupada (090)",65,57,,23,13,7,10,4,,,8,140
"De 15 a 19 años (092)",1,1,,1,,,,,,,,1
"De 20 a 24 años (093)",12,10,,7,2,1,,,,,2,14
"De 25 a 29 años (094)",16,13,,9,3,1,,,,,3,18
"De 30 a 34 años (095)",11,10,,3,3,2,2,,,,1,23
"De 35 a 39 años (096)",13,12,,3,3,2,4,,,,1,33
"De 40 a 44 años (097)",4,3,,,,,2,1,,,1,16
"De 45 a 49 años (098)",4,4,,,2,1,,1,,,,14
"De 50 y más años (099)",4,4,,,,,2,2,,,,21
"No PEA (100)",10635,10216,42,2115,1923,1563,2309,1333,681,250,419,37812
"De 12 a 14 años (101)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (102)",443,395,7,345,41,2,,,,,48,433
"De 20 a 24 años (103)",1615,1486,4,847,507,100,28,,,,129,2281
"De 25 a 29 años (104)",1592,1510,1,416,550,369,164,9,1,,82,3373
"De 30 a 34 años (105)",1334,1286,1,162,313,352,375,77,6,,48,4001
"De 35 a 39 años (106)",1164,1128,4,84,191,253,428,131,31,6,36,4266
"De 40 a 44 años (107)",914,897,4,64,96,163,347,164,51,8,17,3853
"De 45 a 49 años (108)",803,786,5,51,66,105,282,186,77,14,17,3753
"De 50 y más años (109)",2763,2726,16,144,159,219,685,766,515,222,37,15850
,,,,,,,,,,,,
"RURAL (120)",878,816,3,148,136,132,173,123,66,35,62,3284
"De 12 a 14 años (121)",2,,,,,,,,,,2,
"De 15 a 19 años (122)",40,39,,30,9,,,,,,1,48
"De 20 a 24 años (123)",125,108,1,54,37,13,3,,,,17,179
"De 25 a 29 años (124)",149,138,,31,43,45,15,4,,,11,341
"De 30 a 34 años (125)",86,76,,7,19,17,28,5,,,10,252
"De 35 a 39 años (126)",94,91,,9,13,18,32,13,4,2,3,369
"De 40 a 44 años (127)",85,78,,5,5,9,28,24,5,2,7,381
"De 45 a 49 años (128)",69,68,,4,7,10,17,18,8,4,1,349
"De 50 y más años (129)",228,218,2,8,3,20,50,59,49,27,10,1365
"PEA (130)",170,135,1,21,29,19,26,20,8,11,35,555
"De 15 a 19 años (132)",1,1,,1,,,,,,,,1
"De 20 a 24 años (133)",24,13,,6,6,,1,,,,11,22
"De 25 a 29 años (134)",24,17,,5,8,1,2,1,,,7,39
"De 30 a 34 años (135)",17,11,,2,3,3,3,,,,6,30
"De 35 a 39 años (136)",18,17,,2,4,5,2,2,2,,1,61
"De 40 a 44 años (137)",24,19,,2,3,1,8,4,,1,5,81
"De 45 a 49 años (138)",21,20,,2,5,3,4,3,1,2,1,86
"De 50 y más años (139)",41,37,1,1,,6,6,10,5,8,4,235
"Ocupada (140)",169,135,1,21,29,19,26,20,8,11,34,555
"De 15 a 19 años (142)",1,1,,1,,,,,,,,1
"De 20 a 24 años (143)",23,13,,6,6,,1,,,,10,22
"De 25 a 29 años (144)",24,17,,5,8,1,2,1,,,7,39
"De 30 a 34 años (145)",17,11,,2,3,3,3,,,,6,30
"De 35 a 39 años (146)",18,17,,2,4,5,2,2,2,,1,61
"De 40 a 44 años (147)",24,19,,2,3,1,8,4,,1,5,81
"De 45 a 49 años (148)",21,20,,2,5,3,4,3,1,2,1,86
"De 50 y más años (149)",41,37,1,1,,6,6,10,5,8,4,235
"Desocupada (150)",1,,,,,,,,,,1,
"De 20 a 24 años (153)",1,,,,,,,,,,1,
"No PEA (160)",708,681,2,127,107,113,147,103,58,24,27,2729
"De 12 a 14 años (161)",2,,,,,,,,,,2,
"De 15 a 19 años (162)",39,38,,29,9,,,,,,1,47
"De 20 a 24 años (163)",101,95,1,48,31,13,2,,,,6,157
"De 25 a 29 años (164)",125,121,,26,35,44,13,3,,,4,302
"De 30 a 34 años (165)",69,65,,5,16,14,25,5,,,4,222
"De 35 a 39 años (166)",76,74,,7,9,13,30,11,2,2,2,308
"De 40 a 44 años (167)",61,59,,3,2,8,20,20,5,1,2,300
"De 45 a 49 años (168)",48,48,,2,2,7,13,15,7,2,,263
"De 50 y más años (169)",187,181,1,7,3,14,44,49,44,19,6,1130
