"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",49,,21,14,12,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",3338,107,1105,1207,811,108
"Otra (036)",2,,,1,1,
"Ocupación no especificada (037)",270,,95,86,68,21
"Desocupado (038)",448,8,276,120,38,6
,,,,,,
"URBANA (039)",23706,389,7350,8703,6145,1119
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",51,,4,15,29,3
"Profes., científicos e intelectuales (041)",1772,,284,991,472,25
"Técnicos de nivel medio y trab.asimilados (042)",854,4,283,335,211,21
"Jefes y empleados de oficina (043)",736,,278,295,158,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",3656,43,929,1392,1076,216
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1503,7,208,480,608,200
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1253,11,400,420,349,73
"Obreros construc., conf., papel, fab., instr. (047)",2637,1,876,1093,589,78
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",9375,296,3245,3146,2277,411
"Otra (049)",73,,6,38,29,
"Ocupación no especificada (050)",371,,137,103,99,32
"Desocupado (051)",1425,27,700,395,248,55
"Hombres (052)",16360,279,5141,5748,4305,887
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",34,,3,10,18,3
"Profes., científicos e intelectuales (054)",776,,109,381,267,19
"Técnicos de nivel medio y trab.asimilados (055)",556,1,180,224,134,17
"Jefes y empleados de oficina (056)",342,,100,136,102,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1805,29,498,630,515,133
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1418,7,193,459,572,187
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1074,11,360,361,275,67
"Obreros construc., conf., papel, fab., instr. (060)",2590,1,856,1079,578,76
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",6552,210,2337,2121,1566,318
"Otra (062)",71,,6,37,28,
"Ocupación no especificada (063)",120,,50,23,35,12
"Desocupado (064)",1022,20,449,287,215,51
"Mujeres (065)",7346,110,2209,2955,1840,232
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",17,,1,5,11,
"Profes., científicos e intelectuales (067)",996,,175,610,205,6
"Técnicos de nivel medio y trab.asimilados (068)",298,3,103,111,77,4
"Jefes y empleados de oficina (069)",394,,178,159,56,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1851,14,431,762,561,83
"Agricult.trabaj. calif. agrop. y pesqueros (071)",85,,15,21,36,13
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",179,,40,59,74,6
"Obreros construc., conf., papel, fab., instr. (073)",47,,20,14,11,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",2823,86,908,1025,711,93
"Otra (075)",2,,,1,1,
"Ocupación no especificada (076)",251,,87,80,64,20
"Desocupado (077)",403,7,251,108,33,4
,,,,,,
"RURAL (078)",4700,108,1773,1497,1086,236
"Profes., científicos e intelectuales (080)",60,,17,33,10,
"Técnicos de nivel medio y trab.asimilados (081)",37,,9,21,7,
"Jefes y empleados de oficina (082)",21,,9,5,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",114,,39,45,26,4
"Agricult.trabaj. calif. agrop. y pesqueros (084)",863,5,167,258,321,112
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",63,,32,18,12,1
"Obreros construc., conf., papel, fab., instr. (086)",214,,75,81,52,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2954,94,1248,927,585,100
"Ocupación no especificada (089)",33,,11,10,9,3
"Desocupado (090)",341,9,166,99,57,10
"Hombres (091)",3950,83,1479,1239,938,211
"Profes., científicos e intelectuales (093)",26,,4,15,7,
"Técnicos de nivel medio y trab.asimilados (094)",22,,2,15,5,
"Jefes y empleados de oficina (095)",13,,3,4,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",63,,21,27,13,2
"Agricult.trabaj. calif. agrop. y pesqueros (097)",810,2,154,245,302,107
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",55,,26,16,12,1
"Obreros construc., conf., papel, fab., instr. (099)",212,,74,81,51,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2439,73,1051,745,485,85
"Ocupación no especificada (102)",14,,3,4,5,2
"Desocupado (103)",296,8,141,87,52,8
"Mujeres (104)",750,25,294,258,148,25
"Profes., científicos e intelectuales (106)",34,,13,18,3,
"Técnicos de nivel medio y trab.asimilados (107)",15,,7,6,2,
"Jefes y empleados de oficina (108)",8,,6,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",51,,18,18,13,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",53,3,13,13,19,5
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",8,,6,2,,
"Obreros construc., conf., papel, fab., instr. (112)",2,,1,,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",515,21,197,182,100,15
"Ocupación no especificada (115)",19,,8,6,4,1
"Desocupado (116)",45,1,25,12,5,2
