"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 50 y más años (019)",15000,14495,49,1786,2642,2729,3992,1976,938,383,505,57518
"Ocupada (020)",72045,63142,285,18059,17016,12041,10581,3442,1288,430,8903,171556
"De 12 a 14 años (021)",18,14,,13,1,,,,,,4,15
"De 15 a 19 años (022)",610,527,11,461,41,11,3,,,,83,588
"De 20 a 24 años (023)",5765,3563,35,2679,697,114,35,3,,,2202,4581
"De 25 a 29 años (024)",9538,6838,28,3925,1956,683,220,24,2,,2700,10976
"De 30 a 34 años (025)",10844,9298,50,3513,3281,1547,798,100,6,3,1546,18827
"De 35 a 39 años (026)",11423,10520,44,2596,3451,2534,1602,248,38,7,903,25939
"De 40 a 44 años (027)",10521,9913,42,1785,2900,2501,2035,509,126,15,608,28329
"De 45 a 49 años (028)",8585,8217,28,1337,2099,1961,1960,614,187,31,368,25716
"De 50 y más años (029)",14741,14252,47,1750,2590,2690,3928,1944,929,374,489,56585
"Desocupada (030)",2809,2056,11,884,579,277,205,75,16,9,753,4491
"De 15 a 19 años (032)",80,63,1,56,6,,,,,,17,68
"De 20 a 24 años (033)",553,279,3,218,50,6,2,,,,274,344
"De 25 a 29 años (034)",635,388,1,233,120,27,6,1,,,247,584
"De 30 a 34 años (035)",467,364,2,159,128,50,23,1,1,,103,678
"De 35 a 39 años (036)",345,297,1,85,106,50,45,10,,,48,703
"De 40 a 44 años (037)",282,246,1,65,60,59,40,19,2,,36,677
"De 45 a 49 años (038)",188,176,,32,57,46,25,12,4,,12,504
"De 50 y más años (039)",259,243,2,36,52,39,64,32,9,9,16,933
"No PEA (040)",138340,129699,502,27584,29294,23518,26886,13042,6223,2650,8641,439498
"De 12 a 14 años (041)",175,66,8,44,14,,,,,,109,72
"De 15 a 19 años (042)",3367,2859,43,2506,256,45,9,,,,508,3189
"De 20 a 24 años (043)",13113,10417,42,6993,2729,548,92,13,,,2696,14561
"De 25 a 29 años (044)",15411,13668,48,5820,5084,2020,659,30,7,,1743,25049
"De 30 a 34 años (045)",15739,14853,38,3775,5621,3373,1840,187,15,4,886,34288
"De 35 a 39 años (046)",14693,14048,33,2221,4469,3788,2957,482,88,10,645,39110
"De 40 a 44 años (047)",13024,12553,43,1462,3088,3443,3398,874,208,37,471,40492
"De 45 a 49 años (048)",11821,11434,40,1096,2379,2801,3463,1206,353,96,387,41042
"De 50 y más años (049)",50997,49801,207,3667,5654,7500,14468,10250,5552,2503,1196,241695
,,,,,,,,,,,,
"URBANA (060)",200358,183120,770,44220,44508,33907,35265,15101,6687,2662,17238,570969
"De 12 a 14 años (061)",182,73,8,50,15,,,,,,109,80
"De 15 a 19 años (062)",3724,3164,53,2776,271,52,12,,,,560,3522
"De 20 a 24 años (063)",18086,13222,78,9266,3157,591,114,16,,,4864,17929
"De 25 a 29 años (064)",23943,19514,76,9480,6643,2468,790,48,9,,4429,33842
"De 30 a 34 años (065)",25427,23051,87,7132,8564,4610,2394,241,17,6,2376,49961
"De 35 a 39 años (066)",24824,23326,74,4721,7618,5990,4173,635,104,11,1498,60802
"De 40 a 44 años (067)",22416,21371,85,3167,5808,5695,5053,1243,278,42,1045,64466
"De 45 a 49 años (068)",19402,18685,64,2364,4384,4601,5065,1649,454,104,717,62351
"De 50 y más años (069)",62354,60714,245,5264,8048,9900,17664,11269,5825,2499,1640,278016
"PEA (070)",72328,63092,290,18477,17148,11973,10329,3310,1191,374,9236,168645
"De 12 a 14 años (071)",15,11,,10,1,,,,,,4,12
"De 15 a 19 años (072)",661,566,12,497,43,11,3,,,,95,628
"De 20 a 24 años (073)",6034,3683,37,2790,704,114,35,3,,,2351,4704
"De 25 a 29 años (074)",9805,6985,29,4064,1989,668,209,24,2,,2820,11087
"De 30 a 34 años (075)",10952,9382,52,3603,3320,1536,771,91,6,3,1570,18788
"De 35 a 39 años (076)",11363,10447,42,2624,3463,2492,1544,243,34,5,916,25512
"De 40 a 44 años (077)",10439,9817,43,1801,2892,2496,1986,480,109,10,622,27711
"De 45 a 49 años (078)",8506,8145,27,1341,2124,1970,1902,586,168,27,361,25152
"De 50 y más años (079)",14553,14056,48,1747,2612,2686,3879,1883,872,329,497,55051
"Ocupada (080)",69618,61078,280,17612,16582,11696,10126,3238,1178,366,8540,164263
"De 12 a 14 años (081)",15,11,,10,1,,,,,,4,12
"De 15 a 19 años (082)",585,506,11,443,38,11,3,,,,79,564
"De 20 a 24 años (083)",5503,3409,34,2575,656,108,33,3,,,2094,4367
"De 25 a 29 años (084)",9203,6605,28,3836,1872,641,203,23,2,,2598,10514
"De 30 a 34 años (085)",10502,9024,50,3448,3194,1486,748,90,5,3,1478,18118
"De 35 a 39 años (086)",11023,10155,42,2540,3360,2442,1499,233,34,5,868,24816
"De 40 a 44 años (087)",10167,9578,42,1739,2833,2437,1947,463,107,10,589,27056
"De 45 a 49 años (088)",8322,7973,27,1309,2068,1924,1878,574,166,27,349,24671
"De 50 y más años (089)",14298,13817,46,1712,2560,2647,3815,1852,864,321,481,54145
"Desocupada (090)",2710,2014,10,865,566,277,203,72,13,8,696,4382
"De 15 a 19 años (092)",76,60,1,54,5,,,,,,16,64
"De 20 a 24 años (093)",531,274,3,215,48,6,2,,,,257,337
"De 25 a 29 años (094)",602,380,1,228,117,27,6,1,,,222,573
"De 30 a 34 años (095)",450,358,2,155,126,50,23,1,1,,92,670
"De 35 a 39 años (096)",340,292,,84,103,50,45,10,,,48,696
"De 40 a 44 años (097)",272,239,1,62,59,59,39,17,2,,33,655
"De 45 a 49 años (098)",184,172,,32,56,46,24,12,2,,12,481
"De 50 y más años (099)",255,239,2,35,52,39,64,31,8,8,16,906
"No PEA (100)",128030,120028,480,25743,27360,21934,24936,11791,5496,2288,8002,402324
"De 12 a 14 años (101)",167,62,8,40,14,,,,,,105,68
"De 15 a 19 años (102)",3063,2598,41,2279,228,41,9,,,,465,2894
"De 20 a 24 años (103)",12052,9539,41,6476,2453,477,79,13,,,2513,13225
"De 25 a 29 años (104)",14138,12529,47,5416,4654,1800,581,24,7,,1609,22755
"De 30 a 34 años (105)",14475,13669,35,3529,5244,3074,1623,150,11,3,806,31173
"De 35 a 39 años (106)",13461,12879,32,2097,4155,3498,2629,392,70,6,582,35290
"De 40 a 44 años (107)",11977,11554,42,1366,2916,3199,3067,763,169,32,423,36755
"De 45 a 49 años (108)",10896,10540,37,1023,2260,2631,3163,1063,286,77,356,37199
"De 50 y más años (109)",47801,46658,197,3517,5436,7214,13785,9386,4953,2170,1143,222965
,,,,,,,,,,,,
"RURAL (120)",12836,11777,28,2307,2381,1929,2407,1458,840,427,1059,44576
"De 12 a 14 años (121)",11,7,,7,,,,,,,4,7
"De 15 a 19 años (122)",333,285,2,247,32,4,,,,,48,323
"De 20 a 24 años (123)",1345,1037,2,624,319,77,15,,,,308,1557
"De 25 a 29 años (124)",1641,1380,1,498,517,262,95,7,,,261,2767
"De 30 a 34 años (125)",1623,1464,3,315,466,360,267,47,5,1,159,3832
"De 35 a 39 años (126)",1637,1539,4,181,408,382,431,105,22,6,98,4950
"De 40 a 44 años (127)",1411,1341,1,145,240,308,420,159,58,10,70,5032
"De 45 a 49 años (128)",1192,1142,4,101,151,207,383,183,90,23,50,4911
"De 50 y más años (129)",3643,3582,11,189,248,329,796,957,665,387,61,21197
"PEA (130)",2526,2106,6,466,447,345,457,207,113,65,420,7402
"De 12 a 14 años (131)",3,3,,3,,,,,,,,3
"De 15 a 19 años (132)",29,24,,20,4,,,,,,5,28
"De 20 a 24 años (133)",284,159,1,107,43,6,2,,,,125,221
"De 25 a 29 años (134)",368,241,,94,87,42,17,1,,,127,473
"De 30 a 34 años (135)",359,280,,69,89,61,50,10,1,,79,717
"De 35 a 39 años (136)",405,370,3,57,94,92,103,15,4,2,35,1130
"De 40 a 44 años (137)",364,342,,49,68,64,89,48,19,5,22,1295
"De 45 a 49 años (138)",267,248,1,28,32,37,83,40,23,4,19,1068
"De 50 y más años (139)",447,439,1,39,30,43,113,93,66,54,8,2467
"Ocupada (140)",2427,2064,5,447,434,345,455,204,110,64,363,7293
"De 12 a 14 años (141)",3,3,,3,,,,,,,,3
"De 15 a 19 años (142)",25,21,,18,3,,,,,,4,24
"De 20 a 24 años (143)",262,154,1,104,41,6,2,,,,108,214
"De 25 a 29 años (144)",335,233,,89,84,42,17,1,,,102,462
"De 30 a 34 años (145)",342,274,,65,87,61,50,10,1,,68,709
"De 35 a 39 años (146)",400,365,2,56,91,92,103,15,4,2,35,1123
"De 40 a 44 años (147)",354,335,,46,67,64,88,46,19,5,19,1273
"De 45 a 49 años (148)",263,244,1,28,31,37,82,40,21,4,19,1045
"De 50 y más años (149)",443,435,1,38,30,43,113,92,65,53,8,2440
"Desocupada (150)",99,42,1,19,13,,2,3,3,1,57,109
"De 15 a 19 años (152)",4,3,,2,1,,,,,,1,4
"De 20 a 24 años (153)",22,5,,3,2,,,,,,17,7
"De 25 a 29 años (154)",33,8,,5,3,,,,,,25,11
"De 30 a 34 años (155)",17,6,,4,2,,,,,,11,8
"De 35 a 39 años (156)",5,5,1,1,3,,,,,,,7
"De 40 a 44 años (157)",10,7,,3,1,,1,2,,,3,22
"De 45 a 49 años (158)",4,4,,,1,,1,,2,,,23
"De 50 y más años (159)",4,4,,1,,,,1,1,1,,27
"No PEA (160)",10310,9671,22,1841,1934,1584,1950,1251,727,362,639,37174
"De 12 a 14 años (161)",8,4,,4,,,,,,,4,4
"De 15 a 19 años (162)",304,261,2,227,28,4,,,,,43,295
"De 20 a 24 años (163)",1061,878,1,517,276,71,13,,,,183,1336
"De 25 a 29 años (164)",1273,1139,1,404,430,220,78,6,,,134,2294
"De 30 a 34 años (165)",1264,1184,3,246,377,299,217,37,4,1,80,3115
"De 35 a 39 años (166)",1232,1169,1,124,314,290,328,90,18,4,63,3820
"De 40 a 44 años (167)",1047,999,1,96,172,244,331,111,39,5,48,3737
"De 45 a 49 años (168)",925,894,3,73,119,170,300,143,67,19,31,3843
"De 50 y más años (169)",3196,3143,10,150,218,286,683,864,599,333,53,18730
