"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Admin.pub. y defensa; p. segur.soc.afil (176)",13,,1,,8,,,1,1,2,,,
"Enseñanza (177)",98,,98,,,,,,,,,,
"Servicios sociales y de salud (178)",21,,6,14,1,,,,,,,,
"Hogares privados con servicio doméstico (180)",36,,,,,,,,,36,,,
"Actividad economica no especificada (182)",95,,,,,,,,,,,95,
"Desocupado (183)",141,,,,,,,,,,,,141
"Mujeres (184)",546,,50,12,3,18,172,2,1,186,,71,31
"Agric., ganadería, caza y silvicultura (185)",338,,,,,,172,,,166,,,
"Industrias manufactureras (188)",2,,,,,,,2,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",8,,,,,7,,,,1,,,
"Comercio al por mayor (193)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",7,,,,,6,,,,1,,,
"Hoteles y restaurantes (195)",12,,,,,9,,,,3,,,
"Trans., almac. y comunicaciones (196)",1,,,,,,,,1,,,,
"Activid.inmobil., empres. y alquileres (198)",1,,,,1,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",2,,1,,1,,,,,,,,
"Enseñanza (200)",47,,47,,,,,,,,,,
"Servicios sociales y de salud (201)",17,,2,12,1,2,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",1,,,,,,,,,1,,,
"Hogares privados con servicio doméstico (203)",15,,,,,,,,,15,,,
"Actividad economica no especificada (205)",71,,,,,,,,,,,71,
"Desocupado (206)",31,,,,,,,,,,,,31
