"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Actividad economica no especificada (043)",326,258,30,25,13
"Mujeres (044)",8734,7249,624,378,483
"Agric., ganadería, caza y silvicultura (045)",4073,3767,243,61,2
"Pesca (046)",1,1,,,
"Explotación de minas y canteras (047)",1,1,,,
"Industrias manufactureras (048)",167,146,14,7,
"Suministro de electricidad, gas y agua (049)",2,,1,1,
"Construcción (050)",60,17,6,33,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1721,1647,59,14,1
"Venta, mant.y rep. veh.autom y motoc. (052)",21,21,,,
"Comercio al por mayor (053)",58,53,4,,1
"Comercio al por menor (054)",1642,1573,55,14,
"Hoteles y restaurantes (055)",514,474,35,5,
"Trans., almac. y comunicaciones (056)",40,33,5,2,
"Intermediación financiera (057)",11,5,2,1,3
"Activid.inmobil., empres. y alquileres (058)",70,32,14,15,9
"Admin.pub. y defensa; p. segur soc.afil (059)",160,,,,160
"Enseñanza (060)",815,229,185,221,180
"Servicios sociales y de salud (061)",166,43,7,9,107
"Otras activ. serv.comun.soc y personales (062)",179,156,18,3,2
"Hogares privados con servicio doméstico (063)",310,310,,,
"Actividad economica no especificada (065)",444,388,35,6,15
,,,,,
"URBANA (066)",13623,10612,1190,750,1071
"Agric., ganadería, caza y silvicultura (067)",5257,4826,362,57,12
"Pesca (068)",6,6,,,
"Explotación de minas y canteras (069)",13,5,2,5,1
"Industrias manufactureras (070)",497,430,45,18,4
"Suministro de electricidad, gas y agua (071)",19,2,3,10,4
"Construcción (072)",629,435,95,80,19
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2606,2450,122,32,2
"Venta, mant.y rep. veh.autom y motoc. (074)",192,177,13,2,
"Comercio al por mayor (075)",97,81,10,4,2
"Comercio al por menor (076)",2317,2192,99,26,
"Hoteles y restaurantes (077)",628,568,51,7,2
"Trans., almac. y comunicaciones (078)",749,621,70,34,24
"Intermediación financiera (079)",27,8,8,4,7
"Activid.inmobil., empres. y alquileres (080)",233,111,45,46,31
"Admin.pub. y defensa; p. segur soc.afil (081)",448,,,,448
"Enseñanza (082)",1258,244,278,402,334
"Servicios sociales y de salud (083)",240,64,9,16,151
"Otras activ. serv.comun.soc y personales (084)",312,239,55,13,5
"Hogares privados con servicio doméstico (085)",271,271,,,
"Actividad economica no especificada (087)",430,332,45,26,27
"Hombres (088)",8250,6454,738,425,633
"Agric., ganadería, caza y silvicultura (089)",3806,3539,238,19,10
"Pesca (090)",6,6,,,
"Explotación de minas y canteras (091)",13,5,2,5,1
"Industrias manufactureras (092)",353,304,33,12,4
"Suministro de electricidad, gas y agua (093)",17,2,2,9,4
"Construcción (094)",594,422,93,63,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1084,996,69,18,1
"Venta, mant.y rep. veh.autom y motoc. (096)",171,156,13,2,
"Comercio al por mayor (097)",46,35,6,4,1
"Comercio al por menor (098)",867,805,50,12,
"Hoteles y restaurantes (099)",156,134,17,3,2
"Trans., almac. y comunicaciones (100)",713,592,65,32,24
"Intermediación financiera (101)",16,3,6,3,4
"Activid.inmobil., empres. y alquileres (102)",165,81,31,31,22
"Admin.pub. y defensa; p. segur soc.afil (103)",318,,,,318
"Enseñanza (104)",560,93,117,191,159
"Servicios sociales y de salud (105)",94,31,3,7,53
"Otras activ. serv.comun.soc y personales (106)",143,88,41,11,3
"Hogares privados con servicio doméstico (107)",25,25,,,
"Actividad economica no especificada (109)",187,133,21,21,12
"Mujeres (110)",5373,4158,452,325,438
"Agric., ganadería, caza y silvicultura (111)",1451,1287,124,38,2
"Industrias manufactureras (114)",144,126,12,6,
"Suministro de electricidad, gas y agua (115)",2,,1,1,
"Construcción (116)",35,13,2,17,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1522,1454,53,14,1
"Venta, mant.y rep. veh.autom y motoc. (118)",21,21,,,
"Comercio al por mayor (119)",51,46,4,,1
"Comercio al por menor (120)",1450,1387,49,14,
"Hoteles y restaurantes (121)",472,434,34,4,
"Trans., almac. y comunicaciones (122)",36,29,5,2,
"Intermediación financiera (123)",11,5,2,1,3
"Activid.inmobil., empres. y alquileres (124)",68,30,14,15,9
"Admin.pub. y defensa; p. segur soc.afil (125)",130,,,,130
"Enseñanza (126)",698,151,161,211,175
"Servicios sociales y de salud (127)",146,33,6,9,98
"Otras activ. serv.comun.soc y personales (128)",169,151,14,2,2
"Hogares privados con servicio doméstico (129)",246,246,,,
"Actividad economica no especificada (131)",243,199,24,5,15
,,,,,
"RURAL (132)",14282,13286,663,183,150
"Agric., ganadería, caza y silvicultura (133)",12450,11921,477,48,4
"Pesca (134)",4,4,,,
"Explotación de minas y canteras (135)",12,4,,5,3
"Industrias manufactureras (136)",91,80,5,5,1
"Suministro de electricidad, gas y agua (137)",1,,,1,
"Construcción (138)",399,224,87,86,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",333,324,9,,
"Venta, mant.y rep. veh.autom y motoc. (140)",12,12,,,
"Comercio al por mayor (141)",11,10,1,,
"Comercio al por menor (142)",310,302,8,,
"Hoteles y restaurantes (143)",55,49,5,1,
"Trans., almac. y comunicaciones (144)",118,110,1,2,5
"Activid.inmobil., empres. y alquileres (146)",19,17,1,,1
"Admin.pub. y defensa; p. segur soc.afil (147)",101,,,,101
"Enseñanza (148)",214,128,50,27,9
"Servicios sociales y de salud (149)",46,22,1,,23
"Otras activ. serv.comun.soc y personales (150)",25,15,7,3,
"Hogares privados con servicio doméstico (151)",74,74,,,
"Actividad economica no especificada (153)",340,314,20,5,1
"Hombres (154)",10921,10195,491,130,105
"Agric., ganadería, caza y silvicultura (155)",9828,9441,358,25,4
"Pesca (156)",3,3,,,
"Explotación de minas y canteras (157)",11,3,,5,3
"Industrias manufactureras (158)",68,60,3,4,1
"Suministro de electricidad, gas y agua (159)",1,,,1,
"Construcción (160)",374,220,83,70,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",134,131,3,,
"Venta, mant.y rep. veh.autom y motoc. (162)",12,12,,,
"Comercio al por mayor (163)",4,3,1,,
"Comercio al por menor (164)",118,116,2,,
"Hoteles y restaurantes (165)",13,9,4,,
"Trans., almac. y comunicaciones (166)",114,106,1,2,5
"Activid.inmobil., empres. y alquileres (168)",17,15,1,,1
"Admin.pub. y defensa; p. segur soc.afil (169)",71,,,,71
"Enseñanza (170)",97,50,26,17,4
"Servicios sociales y de salud (171)",26,12,,,14
"Otras activ. serv.comun.soc y personales (172)",15,10,3,2,
"Hogares privados con servicio doméstico (173)",10,10,,,
"Actividad economica no especificada (175)",139,125,9,4,1
"Mujeres (176)",3361,3091,172,53,45
"Agric., ganadería, caza y silvicultura (177)",2622,2480,119,23,
"Pesca (178)",1,1,,,
"Explotación de minas y canteras (179)",1,1,,,
"Industrias manufactureras (180)",23,20,2,1,
"Construcción (182)",25,4,4,16,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",199,193,6,,
"Comercio al por mayor (185)",7,7,,,
"Comercio al por menor (186)",192,186,6,,
"Hoteles y restaurantes (187)",42,40,1,1,
"Trans., almac. y comunicaciones (188)",4,4,,,
"Activid.inmobil., empres. y alquileres (190)",2,2,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",30,,,,30
"Enseñanza (192)",117,78,24,10,5
"Servicios sociales y de salud (193)",20,10,1,,9
"Otras activ. serv.comun.soc y personales (194)",10,5,4,1,
"Hogares privados con servicio doméstico (195)",64,64,,,
"Actividad economica no especificada (197)",201,189,11,1,
