"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (045)",15739,,,,7,2444,9627,3661
"De 35 a 39 años (046)",14693,,,,193,4455,7215,2830
"De 40 a 44 años (047)",13024,,,1,1064,5781,3784,2394
"De 45 a 49 años (048)",11821,,,98,2990,5440,1240,2053
"De 50 y más años (049)",50997,2018,6302,13186,13693,4964,256,10578
,,,,,,,,
"URBANA (060)",200358,1994,6419,15212,24968,39236,58896,53633
"De 12 a 14 años (061)",182,,,,,,8,174
"De 15 a 19 años (062)",3724,,,,,,2143,1581
"De 20 a 24 años (063)",18086,,,,,61,9427,8598
"De 25 a 29 años (064)",23943,,,,,1171,13737,9035
"De 30 a 34 años (065)",25427,,,,6,4244,14115,7062
"De 35 a 39 años (066)",24824,,,,353,7719,11258,5494
"De 40 a 44 años (067)",22416,,,,1818,9939,6031,4628
"De 45 a 49 años (068)",19402,,,167,4742,8906,1853,3734
"De 50 y más años (069)",62354,1994,6419,15045,18049,7196,324,13327
"PEA (070)",72328,57,460,2703,8306,17430,20833,22539
"De 12 a 14 años (071)",15,,,,,,,15
"De 15 a 19 años (072)",661,,,,,,369,292
"De 20 a 24 años (073)",6034,,,,,24,2475,3535
"De 25 a 29 años (074)",9805,,,,,542,4570,4693
"De 30 a 34 años (075)",10952,,,,,1992,5310,3650
"De 35 a 39 años (076)",11363,,,,172,3651,4679,2861
"De 40 a 44 años (077)",10439,,,,819,4629,2581,2410
"De 45 a 49 años (078)",8506,,,73,1963,3905,758,1807
"De 50 y más años (079)",14553,57,460,2630,5352,2687,91,3276
"Ocupada (080)",69618,55,453,2663,8159,17009,19994,21285
"De 12 a 14 años (081)",15,,,,,,,15
"De 15 a 19 años (082)",585,,,,,,330,255
"De 20 a 24 años (083)",5503,,,,,22,2289,3192
"De 25 a 29 años (084)",9203,,,,,525,4319,4359
"De 30 a 34 años (085)",10502,,,,,1924,5131,3447
"De 35 a 39 años (086)",11023,,,,169,3553,4555,2746
"De 40 a 44 años (087)",10167,,,,798,4519,2534,2316
"De 45 a 49 años (088)",8322,,,70,1921,3822,747,1762
"De 50 y más años (089)",14298,55,453,2593,5271,2644,89,3193
"Desocupada (090)",2710,2,7,40,147,421,839,1254
"De 15 a 19 años (092)",76,,,,,,39,37
"De 20 a 24 años (093)",531,,,,,2,186,343
"De 25 a 29 años (094)",602,,,,,17,251,334
"De 30 a 34 años (095)",450,,,,,68,179,203
"De 35 a 39 años (096)",340,,,,3,98,124,115
"De 40 a 44 años (097)",272,,,,21,110,47,94
"De 45 a 49 años (098)",184,,,3,42,83,11,45
"De 50 y más años (099)",255,2,7,37,81,43,2,83
"No PEA (100)",128030,1937,5959,12509,16662,21806,38063,31094
"De 12 a 14 años (101)",167,,,,,,8,159
"De 15 a 19 años (102)",3063,,,,,,1774,1289
"De 20 a 24 años (103)",12052,,,,,37,6952,5063
"De 25 a 29 años (104)",14138,,,,,629,9167,4342
"De 30 a 34 años (105)",14475,,,,6,2252,8805,3412
"De 35 a 39 años (106)",13461,,,,181,4068,6579,2633
"De 40 a 44 años (107)",11977,,,,999,5310,3450,2218
"De 45 a 49 años (108)",10896,,,94,2779,5001,1095,1927
"De 50 y más años (109)",47801,1937,5959,12415,12697,4509,233,10051
,,,,,,,,
"RURAL (120)",12836,82,353,850,1525,2639,4450,2937
"De 12 a 14 años (121)",11,,,,,,2,9
"De 15 a 19 años (122)",333,,,,,,202,131
"De 20 a 24 años (123)",1345,,,,,4,770,571
"De 25 a 29 años (124)",1641,,,,,80,1037,524
"De 30 a 34 años (125)",1623,,,,1,246,999,377
"De 35 a 39 años (126)",1637,,,,17,530,813,277
"De 40 a 44 años (127)",1411,,,1,88,656,411,255
"De 45 a 49 años (128)",1192,,,4,262,568,177,181
"De 50 y más años (129)",3643,82,353,845,1157,555,39,612
"PEA (130)",2526,1,10,74,240,635,774,792
"De 12 a 14 años (131)",3,,,,,,2,1
"De 15 a 19 años (132)",29,,,,,,17,12
"De 20 a 24 años (133)",284,,,,,2,108,174
"De 25 a 29 años (134)",368,,,,,22,168,178
"De 30 a 34 años (135)",359,,,,,54,177,128
"De 35 a 39 años (136)",405,,,,5,143,177,80
"De 40 a 44 años (137)",364,,,,23,185,77,79
"De 45 a 49 años (138)",267,,,,51,129,32,55
"De 50 y más años (139)",447,1,10,74,161,100,16,85
"Ocupada (140)",2427,1,10,73,236,629,754,724
"De 12 a 14 años (141)",3,,,,,,2,1
"De 15 a 19 años (142)",25,,,,,,15,10
"De 20 a 24 años (143)",262,,,,,2,104,156
"De 25 a 29 años (144)",335,,,,,22,163,150
"De 30 a 34 años (145)",342,,,,,54,173,115
"De 35 a 39 años (146)",400,,,,4,141,175,80
"De 40 a 44 años (147)",354,,,,23,182,74,75
"De 45 a 49 años (148)",263,,,,50,128,32,53
"De 50 y más años (149)",443,1,10,73,159,100,16,84
"Desocupada (150)",99,,,1,4,6,20,68
"De 15 a 19 años (152)",4,,,,,,2,2
"De 20 a 24 años (153)",22,,,,,,4,18
"De 25 a 29 años (154)",33,,,,,,5,28
"De 30 a 34 años (155)",17,,,,,,4,13
"De 35 a 39 años (156)",5,,,,1,2,2,
"De 40 a 44 años (157)",10,,,,,3,3,4
"De 45 a 49 años (158)",4,,,,1,1,,2
"De 50 y más años (159)",4,,,1,2,,,1
"No PEA (160)",10310,81,343,776,1285,2004,3676,2145
"De 12 a 14 años (161)",8,,,,,,,8
"De 15 a 19 años (162)",304,,,,,,185,119
"De 20 a 24 años (163)",1061,,,,,2,662,397
"De 25 a 29 años (164)",1273,,,,,58,869,346
"De 30 a 34 años (165)",1264,,,,1,192,822,249
"De 35 a 39 años (166)",1232,,,,12,387,636,197
"De 40 a 44 años (167)",1047,,,1,65,471,334,176
"De 45 a 49 años (168)",925,,,4,211,439,145,126
"De 50 y más años (169)",3196,81,343,771,996,455,23,527
