"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",248,238,,58,85,48,40,7,,,10,591
"De 35 a 39 años (026)",291,285,,38,72,68,87,19,1,,6,897
"De 40 a 44 años (027)",232,226,1,22,35,32,65,57,13,1,6,967
"De 45 a 49 años (028)",224,220,2,14,29,28,81,47,15,4,4,994
"De 50 y más años (029)",882,876,7,58,73,115,279,218,102,24,6,4319
"Desocupada (030)",54,49,1,15,14,7,7,5,,,5,127
"De 15 a 19 años (032)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (033)",11,7,,4,2,1,,,,,4,11
"De 25 a 29 años (034)",12,11,,4,5,1,1,,,,1,21
"De 30 a 34 años (035)",11,11,,2,5,3,,1,,,,27
"De 35 a 39 años (036)",3,3,,1,,1,1,,,,,8
"De 40 a 44 años (037)",8,8,,2,1,1,3,1,,,,26
"De 45 a 49 años (038)",2,2,,,1,,,1,,,,9
"De 50 y más años (039)",5,5,,1,,,2,2,,,,24
"No PEA (040)",5030,4928,45,674,776,776,1373,827,379,78,102,19953
"De 12 a 14 años (041)",8,4,1,3,,,,,,,4,3
"De 15 a 19 años (042)",117,110,2,91,16,1,,,,,7,126
"De 20 a 24 años (043)",398,361,1,198,128,24,10,,,,37,568
"De 25 a 29 años (044)",436,424,2,114,160,108,38,2,,,12,929
"De 30 a 34 años (045)",457,452,,47,128,138,121,18,,,5,1353
"De 35 a 39 años (046)",414,408,5,29,54,102,162,43,12,1,6,1535
"De 40 a 44 años (047)",422,416,5,22,46,65,139,96,34,9,6,1916
"De 45 a 49 años (048)",356,356,2,16,18,44,123,101,46,6,,1822
"De 50 y más años (049)",2422,2397,27,154,226,294,780,567,287,62,25,11701
,,,,,,,,,,,,
"URBANA (060)",5436,5276,38,821,916,845,1424,833,338,61,160,20340
"De 12 a 14 años (061)",5,3,1,2,,,,,,,2,2
"De 15 a 19 años (062)",100,93,2,77,13,,1,,,,7,107
"De 20 a 24 años (063)",416,365,2,226,106,23,8,,,,51,541
"De 25 a 29 años (064)",525,491,3,158,189,102,37,2,,,34,1007
"De 30 a 34 años (065)",556,542,,86,183,148,109,16,,,14,1466
"De 35 a 39 años (066)",564,554,3,56,107,144,191,44,8,1,10,1882
"De 40 a 44 años (067)",490,479,3,36,68,80,153,111,23,5,11,2054
"De 45 a 49 años (068)",441,437,3,25,41,54,157,108,44,5,4,2082
"De 50 y más años (069)",2339,2312,21,155,209,294,768,552,263,50,27,11199
"PEA (070)",1957,1884,10,350,364,295,470,273,99,23,73,6895
"De 15 a 19 años (072)",19,18,1,16,,,1,,,,1,20
"De 20 a 24 años (073)",146,128,1,89,33,4,1,,,,18,172
"De 25 a 29 años (074)",225,201,1,77,72,37,14,,,,24,389
"De 30 a 34 años (075)",232,223,,53,82,47,34,7,,,9,550
"De 35 a 39 años (076)",260,255,,34,64,65,75,16,1,,5,793
"De 40 a 44 años (077)",195,189,1,21,32,26,57,41,11,,6,776
"De 45 a 49 años (078)",193,189,2,13,26,26,73,35,11,3,4,825
"De 50 y más años (079)",687,681,4,47,55,90,215,174,76,20,6,3370
"Ocupada (080)",1916,1848,9,342,351,290,466,268,99,23,68,6796
"De 15 a 19 años (082)",18,17,,16,,,1,,,,1,20
"De 20 a 24 años (083)",138,124,1,87,31,4,1,,,,14,166
"De 25 a 29 años (084)",217,194,1,75,68,36,14,,,,23,376
"De 30 a 34 años (085)",222,213,,52,77,44,34,6,,,9,524
"De 35 a 39 años (086)",257,252,,33,64,64,74,16,1,,5,785
"De 40 a 44 años (087)",190,184,1,20,31,26,55,40,11,,6,758
"De 45 a 49 años (088)",191,187,2,13,25,26,73,34,11,3,4,816
"De 50 y más años (089)",683,677,4,46,55,90,214,172,76,20,6,3351
"Desocupada (090)",41,36,1,8,13,5,4,5,,,5,99
"De 15 a 19 años (092)",1,1,1,,,,,,,,,
"De 20 a 24 años (093)",8,4,,2,2,,,,,,4,6
"De 25 a 29 años (094)",8,7,,2,4,1,,,,,1,13
"De 30 a 34 años (095)",10,10,,1,5,3,,1,,,,26
"De 35 a 39 años (096)",3,3,,1,,1,1,,,,,8
"De 40 a 44 años (097)",5,5,,1,1,,2,1,,,,18
"De 45 a 49 años (098)",2,2,,,1,,,1,,,,9
"De 50 y más años (099)",4,4,,1,,,1,2,,,,19
"No PEA (100)",3479,3392,28,471,552,550,954,560,239,38,87,13445
"De 12 a 14 años (101)",5,3,1,2,,,,,,,2,2
"De 15 a 19 años (102)",81,75,1,61,13,,,,,,6,87
"De 20 a 24 años (103)",270,237,1,137,73,19,7,,,,33,369
"De 25 a 29 años (104)",300,290,2,81,117,65,23,2,,,10,618
"De 30 a 34 años (105)",324,319,,33,101,101,75,9,,,5,916
"De 35 a 39 años (106)",304,299,3,22,43,79,116,28,7,1,5,1089
"De 40 a 44 años (107)",295,290,2,15,36,54,96,70,12,5,5,1278
"De 45 a 49 años (108)",248,248,1,12,15,28,84,73,33,2,,1257
"De 50 y más años (109)",1652,1631,17,108,154,204,553,378,187,30,21,7829
,,,,,,,,,,,,
"RURAL (120)",1973,1951,21,269,283,280,532,348,172,46,22,8208
"De 12 a 14 años (121)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (122)",47,45,1,39,4,1,,,,,2,50
"De 20 a 24 años (123)",157,150,,77,61,9,3,,,,7,239
"De 25 a 29 años (124)",179,176,1,46,53,51,24,1,,,3,412
"De 30 a 34 años (125)",160,159,,21,35,41,52,10,,,1,505
"De 35 a 39 años (126)",144,142,2,12,19,27,59,18,5,,2,558
"De 40 a 44 años (127)",172,171,3,10,14,18,54,43,24,5,1,855
"De 45 a 49 años (128)",141,141,1,5,7,18,47,41,17,5,,743
"De 50 y más años (129)",970,966,13,58,90,115,293,235,126,36,4,4845
"PEA (130)",422,415,4,66,59,54,113,81,32,6,7,1700
"De 15 a 19 años (132)",11,10,,9,1,,,,,,1,11
"De 20 a 24 años (133)",29,26,,16,6,4,,,,,3,40
"De 25 a 29 años (134)",43,42,1,13,10,8,9,1,,,1,101
"De 30 a 34 años (135)",27,26,,7,8,4,6,1,,,1,68
"De 35 a 39 años (136)",34,33,,5,8,4,13,3,,,1,112
"De 40 a 44 años (137)",45,45,,3,4,7,11,17,2,1,,217
"De 45 a 49 años (138)",33,33,,1,4,2,8,13,4,1,,178
"De 50 y más años (139)",200,200,3,12,18,25,66,46,26,4,,973
"Ocupada (140)",409,402,4,59,58,52,110,81,32,6,7,1672
"De 15 a 19 años (142)",10,9,,8,1,,,,,,1,10
"De 20 a 24 años (143)",26,23,,14,6,3,,,,,3,35
"De 25 a 29 años (144)",39,38,1,11,9,8,8,1,,,1,93
"De 30 a 34 años (145)",26,25,,6,8,4,6,1,,,1,67
"De 35 a 39 años (146)",34,33,,5,8,4,13,3,,,1,112
"De 40 a 44 años (147)",42,42,,2,4,6,10,17,2,1,,209
"De 45 a 49 años (148)",33,33,,1,4,2,8,13,4,1,,178
"De 50 y más años (149)",199,199,3,12,18,25,65,46,26,4,,968
"Desocupada (150)",13,13,,7,1,2,3,,,,,28
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",3,3,,2,,1,,,,,,5
"De 25 a 29 años (154)",4,4,,2,1,,1,,,,,8
"De 30 a 34 años (155)",1,1,,1,,,,,,,,1
"De 40 a 44 años (157)",3,3,,1,,1,1,,,,,8
"De 50 y más años (159)",1,1,,,,,1,,,,,5
"No PEA (160)",1551,1536,17,203,224,226,419,267,140,40,15,6508
"De 12 a 14 años (161)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (162)",36,35,1,30,3,1,,,,,1,39
"De 20 a 24 años (163)",128,124,,61,55,5,3,,,,4,199
"De 25 a 29 años (164)",136,134,,33,43,43,15,,,,2,311
"De 30 a 34 años (165)",133,133,,14,27,37,46,9,,,,437
"De 35 a 39 años (166)",110,109,2,7,11,23,46,15,5,,1,446
"De 40 a 44 años (167)",127,126,3,7,10,11,43,26,22,4,1,638
"De 45 a 49 años (168)",108,108,1,4,3,16,39,28,13,4,,565
"De 50 y más años (169)",770,766,10,46,72,90,227,189,100,32,4,3872
