"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",1250,,,13,201,611,261,164
"De 50 y más años (049)",7212,288,873,1555,1916,896,47,1637
,,,,,,,,
"URBANA (060)",18273,245,764,1478,2503,3865,5386,4032
"De 12 a 14 años (061)",9,,,,,,,9
"De 15 a 19 años (062)",255,,,,,,168,87
"De 20 a 24 años (063)",1392,,,,,2,811,579
"De 25 a 29 años (064)",1856,,,,,88,1199,569
"De 30 a 34 años (065)",1944,,,,,368,1212,364
"De 35 a 39 años (066)",2050,,,,22,667,1019,342
"De 40 a 44 años (067)",1973,,,1,141,879,666,286
"De 45 a 49 años (068)",1665,,,17,321,837,265,225
"De 50 y más años (069)",7129,245,764,1460,2019,1024,46,1571
"PEA (070)",7204,15,119,344,975,1947,2240,1564
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",63,,,,,,41,22
"De 20 a 24 años (073)",477,,,,,2,253,222
"De 25 a 29 años (074)",775,,,,,45,467,263
"De 30 a 34 años (075)",929,,,,,192,535,202
"De 35 a 39 años (076)",1037,,,,8,352,484,193
"De 40 a 44 años (077)",1001,,,1,74,463,314,149
"De 45 a 49 años (078)",852,,,6,173,440,122,111
"De 50 y más años (079)",2069,15,119,337,720,453,24,401
"Ocupada (080)",6954,15,119,341,960,1910,2138,1471
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",58,,,,,,39,19
"De 20 a 24 años (083)",431,,,,,1,237,193
"De 25 a 29 años (084)",726,,,,,45,435,246
"De 30 a 34 años (085)",884,,,,,188,511,185
"De 35 a 39 años (086)",997,,,,8,339,471,179
"De 40 a 44 años (087)",969,,,1,71,454,300,143
"De 45 a 49 años (088)",844,,,6,173,435,121,109
"De 50 y más años (089)",2044,15,119,334,708,448,24,396
"Desocupada (090)",250,,,3,15,37,102,93
"De 15 a 19 años (092)",5,,,,,,2,3
"De 20 a 24 años (093)",46,,,,,1,16,29
"De 25 a 29 años (094)",49,,,,,,32,17
"De 30 a 34 años (095)",45,,,,,4,24,17
"De 35 a 39 años (096)",40,,,,,13,13,14
"De 40 a 44 años (097)",32,,,,3,9,14,6
"De 45 a 49 años (098)",8,,,,,5,1,2
"De 50 y más años (099)",25,,,3,12,5,,5
"No PEA (100)",11069,230,645,1134,1528,1918,3146,2468
"De 12 a 14 años (101)",8,,,,,,,8
"De 15 a 19 años (102)",192,,,,,,127,65
"De 20 a 24 años (103)",915,,,,,,558,357
"De 25 a 29 años (104)",1081,,,,,43,732,306
"De 30 a 34 años (105)",1015,,,,,176,677,162
"De 35 a 39 años (106)",1013,,,,14,315,535,149
"De 40 a 44 años (107)",972,,,,67,416,352,137
"De 45 a 49 años (108)",813,,,11,148,397,143,114
"De 50 y más años (109)",5060,230,645,1123,1299,571,22,1170
,,,,,,,,
"RURAL (120)",7564,62,259,548,970,1505,2699,1521
"De 12 a 14 años (121)",15,,,,,,1,14
"De 15 a 19 años (122)",173,,,,,,113,60
"De 20 a 24 años (123)",696,,,,,3,438,255
"De 25 a 29 años (124)",791,,,,,29,584,178
"De 30 a 34 años (125)",733,,,,,119,489,125
"De 35 a 39 años (126)",891,,,,5,242,532,112
"De 40 a 44 años (127)",728,,,,25,283,328,92
"De 45 a 49 años (128)",677,,,2,83,332,180,80
"De 50 y más años (129)",2860,62,259,546,857,497,34,605
"PEA (130)",2275,4,31,114,284,542,841,459
"De 12 a 14 años (131)",4,,,,,,,4
"De 15 a 19 años (132)",44,,,,,,30,14
"De 20 a 24 años (133)",202,,,,,,112,90
"De 25 a 29 años (134)",261,,,,,9,182,70
"De 30 a 34 años (135)",222,,,,,50,137,35
"De 35 a 39 años (136)",329,,,,2,86,201,40
"De 40 a 44 años (137)",265,,,,12,107,108,38
"De 45 a 49 años (138)",240,,,,30,118,62,30
"De 50 y más años (139)",708,4,31,114,240,172,9,138
"Ocupada (140)",2229,4,31,113,283,539,818,441
"De 12 a 14 años (141)",4,,,,,,,4
"De 15 a 19 años (142)",43,,,,,,29,14
"De 20 a 24 años (143)",190,,,,,,107,83
"De 25 a 29 años (144)",248,,,,,9,175,64
"De 30 a 34 años (145)",218,,,,,49,134,35
"De 35 a 39 años (146)",322,,,,2,85,196,39
"De 40 a 44 años (147)",262,,,,11,107,108,36
"De 45 a 49 años (148)",238,,,,30,118,60,30
"De 50 y más años (149)",704,4,31,113,240,171,9,136
"Desocupada (150)",46,,,1,1,3,23,18
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",12,,,,,,5,7
"De 25 a 29 años (154)",13,,,,,,7,6
"De 30 a 34 años (155)",4,,,,,1,3,
"De 35 a 39 años (156)",7,,,,,1,5,1
"De 40 a 44 años (157)",3,,,,1,,,2
"De 45 a 49 años (158)",2,,,,,,2,
"De 50 y más años (159)",4,,,1,,1,,2
"No PEA (160)",5289,58,228,434,686,963,1858,1062
"De 12 a 14 años (161)",11,,,,,,1,10
"De 15 a 19 años (162)",129,,,,,,83,46
"De 20 a 24 años (163)",494,,,,,3,326,165
"De 25 a 29 años (164)",530,,,,,20,402,108
"De 30 a 34 años (165)",511,,,,,69,352,90
"De 35 a 39 años (166)",562,,,,3,156,331,72
"De 40 a 44 años (167)",463,,,,13,176,220,54
"De 45 a 49 años (168)",437,,,2,53,214,118,50
"De 50 y más años (169)",2152,58,228,432,617,325,25,467
