"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",51,46,,40,6,,,,,,5,52
"De 20 a 24 años (023)",320,247,1,148,64,27,6,1,,,73,388
"De 25 a 29 años (024)",445,381,1,152,117,70,37,4,,,64,780
"De 30 a 34 años (025)",498,458,1,135,137,82,84,15,4,,40,1148
"De 35 a 39 años (026)",581,562,1,79,141,136,124,59,18,4,19,1878
"De 40 a 44 años (027)",475,461,,46,79,100,134,62,26,14,14,1848
"De 45 a 49 años (028)",416,399,,23,55,71,130,85,29,6,17,1785
"De 50 y más años (029)",1037,1017,4,65,112,111,260,232,149,84,20,5470
"Desocupada (030)",113,90,1,39,17,8,13,6,4,2,23,249
"De 15 a 19 años (032)",4,4,,4,,,,,,,,4
"De 20 a 24 años (033)",26,19,1,13,3,1,,1,,,7,28
"De 25 a 29 años (034)",25,18,,11,2,1,3,1,,,7,37
"De 30 a 34 años (035)",16,12,,1,4,2,5,,,,4,38
"De 35 a 39 años (036)",20,17,,6,4,3,2,2,,,3,47
"De 40 a 44 años (037)",5,5,,3,1,1,,,,,,8
"De 45 a 49 años (038)",7,6,,,2,,2,,1,1,1,31
"De 50 y más años (039)",10,9,,1,1,,1,2,3,1,1,56
"No PEA (040)",27967,27096,107,3749,3840,3704,6385,4882,3057,1372,871,123199
"De 12 a 14 años (041)",46,20,,18,2,,,,,,26,22
"De 15 a 19 años (042)",1034,939,13,727,172,26,1,,,,95,1153
"De 20 a 24 años (043)",2945,2701,10,1201,925,414,139,12,,,244,4947
"De 25 a 29 años (044)",3305,3134,10,632,887,813,717,72,3,,171,8406
"De 30 a 34 años (045)",3181,3103,8,299,568,702,1073,386,64,3,78,11292
"De 35 a 39 años (046)",3076,3022,4,188,342,490,1033,699,233,33,54,13761
"De 40 a 44 años (047)",2723,2688,4,140,217,325,790,666,398,148,35,14325
"De 45 a 49 años (048)",2355,2326,4,114,165,210,565,618,443,207,29,13595
"De 50 y más años (049)",9302,9163,54,430,562,724,2067,2429,1916,981,139,55698
,,,,,,,,,,,,
"URBANA (060)",4164,3938,9,798,789,654,837,482,272,97,226,14482
"De 12 a 14 años (061)",6,3,,3,,,,,,,3,3
"De 15 a 19 años (062)",89,82,3,69,10,,,,,,7,89
"De 20 a 24 años (063)",329,268,,189,59,18,1,1,,,61,371
"De 25 a 29 años (064)",486,431,1,196,154,57,21,2,,,55,774
"De 30 a 34 años (065)",502,470,1,126,171,99,66,6,1,,32,1097
"De 35 a 39 años (066)",527,508,,77,137,122,137,31,4,,19,1542
"De 40 a 44 años (067)",497,487,,44,89,129,148,52,19,6,10,1812
"De 45 a 49 años (068)",416,407,1,30,53,81,140,65,29,8,9,1737
"De 50 y más años (069)",1312,1282,3,64,116,148,324,325,219,83,30,7057
"PEA (070)",1656,1538,1,363,372,293,302,128,59,20,118,4836
"De 12 a 14 años (071)",1,,,,,,,,,,1,
"De 15 a 19 años (072)",17,15,,14,1,,,,,,2,16
"De 20 a 24 años (073)",132,98,,74,19,4,,1,,,34,130
"De 25 a 29 años (074)",188,157,,90,54,9,3,1,,,31,244
"De 30 a 34 años (075)",234,211,,75,82,35,19,,,,23,423
"De 35 a 39 años (076)",279,269,,51,78,74,55,11,,,10,732
"De 40 a 44 años (077)",241,235,,28,51,72,60,18,5,1,6,773
"De 45 a 49 años (078)",217,212,,14,36,50,72,31,9,,5,822
"De 50 y más años (079)",347,341,1,17,51,49,93,66,45,19,6,1696
"Ocupada (080)",1593,1485,1,337,359,288,296,126,58,20,108,4722
"De 12 a 14 años (081)",1,,,,,,,,,,1,
"De 15 a 19 años (082)",15,13,,12,1,,,,,,2,14
"De 20 a 24 años (083)",118,87,,65,18,4,,,,,31,113
"De 25 a 29 años (084)",175,146,,82,53,8,2,1,,,29,227
"De 30 a 34 años (085)",227,206,,75,79,34,18,,,,21,410
"De 35 a 39 años (086)",265,257,,46,74,72,54,11,,,8,708
"De 40 a 44 años (087)",238,232,,27,50,71,60,18,5,1,6,767
"De 45 a 49 años (088)",212,208,,14,34,50,70,31,9,,4,810
"De 50 y más años (089)",342,336,1,16,50,49,92,65,44,19,6,1673
"Desocupada (090)",63,53,,26,13,5,6,2,1,,10,114
"De 15 a 19 años (092)",2,2,,2,,,,,,,,2
"De 20 a 24 años (093)",14,11,,9,1,,,1,,,3,17
"De 25 a 29 años (094)",13,11,,8,1,1,1,,,,2,17
"De 30 a 34 años (095)",7,5,,,3,1,1,,,,2,13
"De 35 a 39 años (096)",14,12,,5,4,2,1,,,,2,24
"De 40 a 44 años (097)",3,3,,1,1,1,,,,,,6
"De 45 a 49 años (098)",5,4,,,2,,2,,,,1,12
"De 50 y más años (099)",5,5,,1,1,,1,1,1,,,23
"No PEA (100)",2508,2400,8,435,417,361,535,354,213,77,108,9646
"De 12 a 14 años (101)",5,3,,3,,,,,,,2,3
"De 15 a 19 años (102)",72,67,3,55,9,,,,,,5,73
"De 20 a 24 años (103)",197,170,,115,40,14,1,,,,27,241
"De 25 a 29 años (104)",298,274,1,106,100,48,18,1,,,24,530
"De 30 a 34 años (105)",268,259,1,51,89,64,47,6,1,,9,674
"De 35 a 39 años (106)",248,239,,26,59,48,82,20,4,,9,810
"De 40 a 44 años (107)",256,252,,16,38,57,88,34,14,5,4,1039
"De 45 a 49 años (108)",199,195,1,16,17,31,68,34,20,8,4,915
"De 50 y más años (109)",965,941,2,47,65,99,231,259,174,64,24,5361
,,,,,,,,,,,,
"RURAL (120)",27743,26820,107,3679,3779,3655,6336,4864,3015,1385,923,122316
"De 12 a 14 años (121)",44,18,,16,2,,,,,,26,20
"De 15 a 19 años (122)",1000,907,10,702,168,26,1,,,,93,1120
"De 20 a 24 años (123)",2962,2699,12,1173,933,424,144,13,,,263,4992
"De 25 a 29 años (124)",3289,3102,10,599,852,827,736,75,3,,187,8449
"De 30 a 34 años (125)",3193,3103,8,309,538,687,1096,395,67,3,90,11381
"De 35 a 39 años (126)",3150,3093,5,196,350,507,1022,729,247,37,57,14144
"De 40 a 44 años (127)",2706,2667,4,145,208,297,776,676,405,156,39,14369
"De 45 a 49 años (128)",2362,2324,3,107,169,200,557,638,444,206,38,13674
"De 50 y más años (129)",9037,8907,55,432,559,687,2004,2338,1849,983,130,54167
"PEA (130)",2284,2124,8,365,356,312,486,336,171,90,160,8763
"De 12 a 14 años (131)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (132)",38,35,,30,5,,,,,,3,40
"De 20 a 24 años (133)",214,168,2,87,48,24,6,1,,,46,286
"De 25 a 29 años (134)",282,242,1,73,65,62,37,4,,,40,573
"De 30 a 34 años (135)",280,259,1,61,59,49,70,15,4,,21,763
"De 35 a 39 años (136)",322,310,1,34,67,65,71,50,18,4,12,1193
"De 40 a 44 años (137)",239,231,,21,29,29,74,44,21,13,8,1083
"De 45 a 49 años (138)",206,193,,9,21,21,60,54,21,7,13,994
"De 50 y más años (139)",700,685,3,49,62,62,168,168,107,66,15,3830
"Ocupada (140)",2234,2087,7,352,352,309,479,332,168,88,147,8628
"De 12 a 14 años (141)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (142)",36,33,,28,5,,,,,,3,38
"De 20 a 24 años (143)",202,160,1,83,46,23,6,1,,,42,275
"De 25 a 29 años (144)",270,235,1,70,64,62,35,3,,,35,553
"De 30 a 34 años (145)",271,252,1,60,58,48,66,15,4,,19,738
"De 35 a 39 años (146)",316,305,1,33,67,64,70,48,18,4,11,1170
"De 40 a 44 años (147)",237,229,,19,29,29,74,44,21,13,8,1081
"De 45 a 49 años (148)",204,191,,9,21,21,60,54,20,6,13,975
"De 50 y más años (149)",695,681,3,49,62,62,168,167,105,65,14,3797
"Desocupada (150)",50,37,1,13,4,3,7,4,3,2,13,135
"De 15 a 19 años (152)",2,2,,2,,,,,,,,2
"De 20 a 24 años (153)",12,8,1,4,2,1,,,,,4,11
"De 25 a 29 años (154)",12,7,,3,1,,2,1,,,5,20
"De 30 a 34 años (155)",9,7,,1,1,1,4,,,,2,25
"De 35 a 39 años (156)",6,5,,1,,1,1,2,,,1,23
"De 40 a 44 años (157)",2,2,,2,,,,,,,,2
"De 45 a 49 años (158)",2,2,,,,,,,1,1,,19
"De 50 y más años (159)",5,4,,,,,,1,2,1,1,33
"No PEA (160)",25459,24696,99,3314,3423,3343,5850,4528,2844,1295,763,113553
"De 12 a 14 años (161)",41,17,,15,2,,,,,,24,19
"De 15 a 19 años (162)",962,872,10,672,163,26,1,,,,90,1080
"De 20 a 24 años (163)",2748,2531,10,1086,885,400,138,12,,,217,4706
"De 25 a 29 años (164)",3007,2860,9,526,787,765,699,71,3,,147,7876
"De 30 a 34 años (165)",2913,2844,7,248,479,638,1026,380,63,3,69,10618
"De 35 a 39 años (166)",2828,2783,4,162,283,442,951,679,229,33,45,12951
"De 40 a 44 años (167)",2467,2436,4,124,179,268,702,632,384,143,31,13286
"De 45 a 49 años (168)",2156,2131,3,98,148,179,497,584,423,199,25,12680
"De 50 y más años (169)",8337,8222,52,383,497,625,1836,2170,1742,917,115,50337
