"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",86,194,191,7,98.5,3.6,
"De 40 a 44 años (037)",87,229,221,2,96.5,0.9,
"De 45 a 49 años (038)",46,146,139,,95.2,,
"De 50 y más años (039)",80,403,329,,81.6,,
"No PEA (040)",45518,106227,97604,2463,91.9,2.3,
"De 12 a 14 años (041)",5905,26,26,5,100,19.2,
"De 15 a 19 años (042)",7731,1026,1012,329,98.6,32.1,
"De 20 a 24 años (043)",5236,4345,4298,736,98.9,16.9,
"De 25 a 29 años (044)",4212,6745,6627,594,98.3,8.8,
"De 30 a 34 años (045)",3566,8230,8063,446,98,5.4,
"De 35 a 39 años (046)",2992,8765,8524,226,97.3,2.6,
"De 40 a 44 años (047)",2533,8518,8184,110,96.1,1.3,
"De 45 a 49 años (048)",2082,8100,7679,16,94.8,0.2,
"De 50 y más años (049)",11261,60472,53191,1,88,,
,,,,,,,
"URBANA (060)",64369,148088,138113,2905,93.3,2,
"De 12 a 14 años (061)",5221,27,27,6,100,22.2,
"De 15 a 19 años (062)",8327,1168,1151,344,98.5,29.5,
"De 20 a 24 años (063)",7688,5609,5541,775,98.8,13.8,
"De 25 a 29 años (064)",7062,9741,9592,691,98.5,7.1,
"De 30 a 34 años (065)",6596,13588,13314,591,98,4.3,
"De 35 a 39 años (066)",5977,16201,15790,330,97.5,2,
"De 40 a 44 años (067)",5250,16673,16031,140,96.1,0.8,
"De 45 a 49 años (068)",4140,14957,14165,27,94.7,0.2,
"De 50 y más años (069)",14108,70124,62502,1,89.1,,
"PEA (070)",26399,62001,58625,858,94.6,1.4,
"De 12 a 14 años (071)",220,5,5,2,100,40,
"De 15 a 19 años (072)",1797,300,296,62,98.7,20.7,
"De 20 a 24 años (073)",3277,2002,1973,162,98.6,8.1,
"De 25 a 29 años (074)",3546,4145,4089,194,98.6,4.7,
"De 30 a 34 años (075)",3645,6830,6682,226,97.8,3.3,
"De 35 a 39 años (076)",3500,8996,8761,143,97.4,1.6,
"De 40 a 44 años (077)",3129,9584,9211,56,96.1,0.6,
"De 45 a 49 años (078)",2435,8418,7946,13,94.4,0.2,
"De 50 y más años (079)",4850,21721,19662,,90.5,,
"Ocupada (080)",25505,60685,57403,818,94.6,1.3,
"De 12 a 14 años (081)",210,5,5,2,100,40,
"De 15 a 19 años (082)",1673,278,275,55,98.9,19.8,
"De 20 a 24 años (083)",3048,1886,1858,149,98.5,7.9,
"De 25 a 29 años (084)",3394,4003,3954,188,98.8,4.7,
"De 30 a 34 años (085)",3543,6688,6540,221,97.8,3.3,
"De 35 a 39 años (086)",3422,8816,8584,136,97.4,1.5,
"De 40 a 44 años (087)",3045,9362,8996,54,96.1,0.6,
"De 45 a 49 años (088)",2392,8286,7821,13,94.4,0.2,
"De 50 y más años (089)",4778,21361,19370,,90.7,,
"Desocupada (090)",894,1316,1222,40,92.9,3,
"De 12 a 14 años (091)",10,,,,,,
"De 15 a 19 años (092)",124,22,21,7,95.5,31.8,
"De 20 a 24 años (093)",229,116,115,13,99.1,11.2,
"De 25 a 29 años (094)",152,142,135,6,95.1,4.2,
"De 30 a 34 años (095)",102,142,142,5,100,3.5,
"De 35 a 39 años (096)",78,180,177,7,98.3,3.9,
"De 40 a 44 años (097)",84,222,215,2,96.8,0.9,
"De 45 a 49 años (098)",43,132,125,,94.7,,
"De 50 y más años (099)",72,360,292,,81.1,,
"No PEA (100)",37970,86087,79488,2047,92.3,2.4,
"De 12 a 14 años (101)",5001,22,22,4,100,18.2,
"De 15 a 19 años (102)",6530,868,855,282,98.5,32.5,
"De 20 a 24 años (103)",4411,3607,3568,613,98.9,17,
"De 25 a 29 años (104)",3516,5596,5503,497,98.3,8.9,
"De 30 a 34 años (105)",2951,6758,6632,365,98.1,5.4,
"De 35 a 39 años (106)",2477,7205,7029,187,97.6,2.6,
"De 40 a 44 años (107)",2121,7089,6820,84,96.2,1.2,
"De 45 a 49 años (108)",1705,6539,6219,14,95.1,0.2,
"De 50 y más años (109)",9258,48403,42840,1,88.5,,
,,,,,,,
"RURAL (120)",11687,30822,28006,536,90.9,1.7,
"De 12 a 14 años (121)",942,4,4,1,100,25,
"De 15 a 19 años (122)",1519,207,205,54,99,26.1,
"De 20 a 24 años (123)",1354,1062,1043,157,98.2,14.8,
"De 25 a 29 años (124)",1248,1847,1810,126,98,6.8,
"De 30 a 34 años (125)",1168,2515,2444,104,97.2,4.1,
"De 35 a 39 años (126)",1048,3019,2886,54,95.6,1.8,
"De 40 a 44 años (127)",861,2939,2783,38,94.7,1.3,
"De 45 a 49 años (128)",729,2950,2756,2,93.4,0.1,
"De 50 y más años (129)",2818,16279,14075,,86.5,,
"PEA (130)",4139,10682,9890,119,92.6,1.1,
"De 12 a 14 años (131)",38,,,,,,
"De 15 a 19 años (132)",318,49,48,7,98,14.3,
"De 20 a 24 años (133)",529,324,313,34,96.6,10.5,
"De 25 a 29 años (134)",552,698,686,29,98.3,4.2,
"De 30 a 34 años (135)",553,1043,1013,23,97.1,2.2,
"De 35 a 39 años (136)",533,1459,1391,15,95.3,1,
"De 40 a 44 años (137)",449,1510,1419,11,94,0.7,
"De 45 a 49 años (138)",352,1389,1296,,93.3,,
"De 50 y más años (139)",815,4210,3724,,88.5,,
"Ocupada (140)",4036,10570,9785,118,92.6,1.1,
"De 12 a 14 años (141)",37,,,,,,
"De 15 a 19 años (142)",295,48,47,7,97.9,14.6,
"De 20 a 24 años (143)",500,316,305,33,96.5,10.4,
"De 25 a 29 años (144)",535,685,673,29,98.2,4.2,
"De 30 a 34 años (145)",542,1031,1001,23,97.1,2.2,
"De 35 a 39 años (146)",525,1445,1377,15,95.3,1,
"De 40 a 44 años (147)",446,1503,1413,11,94,0.7,
"De 45 a 49 años (148)",349,1375,1282,,93.2,,
"De 50 y más años (149)",807,4167,3687,,88.5,,
"Desocupada (150)",103,112,105,1,93.8,0.9,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",23,1,1,,100,,
"De 20 a 24 años (153)",29,8,8,1,100,12.5,
"De 25 a 29 años (154)",17,13,13,,100,,
"De 30 a 34 años (155)",11,12,12,,100,,
"De 35 a 39 años (156)",8,14,14,,100,,
"De 40 a 44 años (157)",3,7,6,,85.7,,
"De 45 a 49 años (158)",3,14,14,,100,,
"De 50 y más años (159)",8,43,37,,86,,
"No PEA (160)",7548,20140,18116,417,90,2.1,
"De 12 a 14 años (161)",904,4,4,1,100,25,
"De 15 a 19 años (162)",1201,158,157,47,99.4,29.7,
"De 20 a 24 años (163)",825,738,730,123,98.9,16.7,
"De 25 a 29 años (164)",696,1149,1124,97,97.8,8.4,
"De 30 a 34 años (165)",615,1472,1431,81,97.2,5.5,
"De 35 a 39 años (166)",515,1560,1495,39,95.8,2.5,
"De 40 a 44 años (167)",412,1429,1364,27,95.5,1.9,
"De 45 a 49 años (168)",377,1561,1460,2,93.5,0.1,
"De 50 y más años (169)",2003,12069,10351,,85.8,,
