"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por mayor (147)",12,,,1,,9,,,,2,,,
"Comercio al por menor (148)",273,,,1,1,233,,1,,37,,,
"Hoteles y restaurantes (149)",36,,,2,1,20,,,1,12,,,
"Trans., almac. y comunicaciones (150)",84,,,4,2,3,,2,56,17,,,
"Intermediación financiera (151)",1,,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (152)",57,,2,12,13,7,,3,1,19,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",54,5,2,3,8,,,,6,16,14,,
"Enseñanza (154)",463,13,448,,1,,,,1,,,,
"Servicios sociales y de salud (155)",34,,11,17,1,5,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",30,1,1,7,5,4,,,1,11,,,
"Hogares privados con servicio doméstico (157)",27,,,,,,,,,27,,,
"Actividad economica no especificada (159)",218,,,,3,,,,,,,215,
"Desocupado (160)",750,,,,,,,,,,,,750
"Hombres (161)",7728,17,292,68,36,213,4509,107,157,1625,14,60,630
"Agric., ganadería, caza y silvicultura (162)",5812,,,1,,,4477,,,1334,,,
"Pesca (163)",147,,,,,,32,,,115,,,
"Explotación de minas y canteras (164)",83,,8,11,2,,,36,7,19,,,
"Industrias manufactureras (165)",61,,,1,,,,46,3,11,,,
"Construcción (167)",150,,,11,2,,,12,82,43,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",240,,,7,1,191,,8,,33,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",12,,,5,,,,7,,,,,
"Comercio al por mayor (170)",8,,,1,,5,,,,2,,,
"Comercio al por menor (171)",220,,,1,1,186,,1,,31,,,
"Hoteles y restaurantes (172)",15,,,2,1,6,,,1,5,,,
"Trans., almac. y comunicaciones (173)",83,,,4,2,3,,2,55,17,,,
"Intermediación financiera (174)",1,,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (175)",55,,2,12,11,7,,3,1,19,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",48,3,1,3,7,,,,6,14,14,,
"Enseñanza (177)",290,13,275,,1,,,,1,,,,
"Servicios sociales y de salud (178)",19,,5,10,1,3,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",26,1,1,6,5,3,,,1,9,,,
"Hogares privados con servicio doméstico (180)",5,,,,,,,,,5,,,
"Actividad economica no especificada (182)",63,,,,3,,,,,,,60,
"Desocupado (183)",630,,,,,,,,,,,,630
"Mujeres (184)",1859,2,181,9,3,68,316,3,1,1001,,155,120
"Agric., ganadería, caza y silvicultura (185)",1275,,,,,,315,,,960,,,
"Pesca (186)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (187)",1,,,,,,,,,1,,,
"Industrias manufactureras (188)",4,,,1,,,,2,,1,,,
"Construcción (190)",2,,1,,,,,1,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",57,,,,,51,,,,6,,,
"Comercio al por mayor (193)",4,,,,,4,,,,,,,
"Comercio al por menor (194)",53,,,,,47,,,,6,,,
"Hoteles y restaurantes (195)",21,,,,,14,,,,7,,,
"Trans., almac. y comunicaciones (196)",1,,,,,,,,1,,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,,2,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",6,2,1,,1,,,,,2,,,
"Enseñanza (200)",173,,173,,,,,,,,,,
"Servicios sociales y de salud (201)",15,,6,7,,2,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",4,,,1,,1,,,,2,,,
"Hogares privados con servicio doméstico (203)",22,,,,,,,,,22,,,
"Actividad economica no especificada (205)",155,,,,,,,,,,,155,
"Desocupado (206)",120,,,,,,,,,,,,120
