"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (046)",3004,,,,32,838,1635,499
"De 40 a 44 años (047)",2454,,,,133,908,1026,387
"De 45 a 49 años (048)",1982,,,8,262,949,448,315
"De 50 y más años (049)",5776,86,390,931,1744,1036,85,1504
,,,,,,,,
"URBANA (060)",23757,54,284,750,2089,4997,9171,6412
"De 12 a 14 años (061)",69,,,,,,4,65
"De 15 a 19 años (062)",783,,,,,,442,341
"De 20 a 24 años (063)",2828,,,,,17,1583,1228
"De 25 a 29 años (064)",3537,,,,,222,2232,1083
"De 30 a 34 años (065)",3398,,,,,660,1938,800
"De 35 a 39 años (066)",3391,,,,46,1057,1604,684
"De 40 a 44 años (067)",2842,,,,194,1178,938,532
"De 45 a 49 años (068)",2134,,,8,369,998,370,389
"De 50 y más años (069)",4775,54,284,742,1480,865,60,1290
"PEA (070)",10319,3,49,229,938,2591,3744,2765
"De 12 a 14 años (071)",5,,,,,,1,4
"De 15 a 19 años (072)",213,,,,,,118,95
"De 20 a 24 años (073)",1020,,,,,6,515,499
"De 25 a 29 años (074)",1422,,,,,101,820,501
"De 30 a 34 años (075)",1620,,,,,342,876,402
"De 35 a 39 años (076)",1741,,,,27,576,777,361
"De 40 a 44 años (077)",1500,,,,117,644,447,292
"De 45 a 49 años (078)",1090,,,5,209,503,171,202
"De 50 y más años (079)",1708,3,49,224,585,419,19,409
"Ocupada (080)",9975,3,48,225,927,2524,3597,2651
"De 12 a 14 años (081)",5,,,,,,1,4
"De 15 a 19 años (082)",196,,,,,,107,89
"De 20 a 24 años (083)",940,,,,,6,473,461
"De 25 a 29 años (084)",1351,,,,,99,779,473
"De 30 a 34 años (085)",1579,,,,,329,860,390
"De 35 a 39 años (086)",1694,,,,27,561,756,350
"De 40 a 44 años (087)",1464,,,,116,628,433,287
"De 45 a 49 años (088)",1067,,,5,207,487,169,199
"De 50 y más años (089)",1679,3,48,220,577,414,19,398
"Desocupada (090)",344,,1,4,11,67,147,114
"De 15 a 19 años (092)",17,,,,,,11,6
"De 20 a 24 años (093)",80,,,,,,42,38
"De 25 a 29 años (094)",71,,,,,2,41,28
"De 30 a 34 años (095)",41,,,,,13,16,12
"De 35 a 39 años (096)",47,,,,,15,21,11
"De 40 a 44 años (097)",36,,,,1,16,14,5
"De 45 a 49 años (098)",23,,,,2,16,2,3
"De 50 y más años (099)",29,,1,4,8,5,,11
"No PEA (100)",13438,51,235,521,1151,2406,5427,3647
"De 12 a 14 años (101)",64,,,,,,3,61
"De 15 a 19 años (102)",570,,,,,,324,246
"De 20 a 24 años (103)",1808,,,,,11,1068,729
"De 25 a 29 años (104)",2115,,,,,121,1412,582
"De 30 a 34 años (105)",1778,,,,,318,1062,398
"De 35 a 39 años (106)",1650,,,,19,481,827,323
"De 40 a 44 años (107)",1342,,,,77,534,491,240
"De 45 a 49 años (108)",1044,,,3,160,495,199,187
"De 50 y más años (109)",3067,51,235,518,895,446,41,881
,,,,,,,,
"RURAL (120)",15978,40,187,545,1371,3032,7440,3363
"De 12 a 14 años (121)",49,,,,,,9,40
"De 15 a 19 años (122)",944,,,,,,603,341
"De 20 a 24 años (123)",2246,,,,,14,1574,658
"De 25 a 29 años (124)",2421,,,,,149,1754,518
"De 30 a 34 años (125)",1937,,,,,323,1284,330
"De 35 a 39 años (126)",1906,,,,21,520,1110,255
"De 40 a 44 años (127)",1614,,,,82,590,726,216
"De 45 a 49 años (128)",1322,,,7,156,645,325,189
"De 50 y más años (129)",3539,40,187,538,1112,791,55,816
"PEA (130)",4112,5,32,127,351,916,1724,957
"De 12 a 14 años (131)",5,,,,,,1,4
"De 15 a 19 años (132)",195,,,,,,125,70
"De 20 a 24 años (133)",516,,,,,6,318,192
"De 25 a 29 años (134)",598,,,,,34,408,156
"De 30 a 34 años (135)",530,,,,,105,292,133
"De 35 a 39 años (136)",552,,,,8,163,302,79
"De 40 a 44 años (137)",502,,,,26,216,191,69
"De 45 a 49 años (138)",384,,,2,54,191,76,61
"De 50 y más años (139)",830,5,32,125,263,201,11,193
"Ocupada (140)",4071,5,32,126,351,910,1708,939
"De 12 a 14 años (141)",4,,,,,,1,3
"De 15 a 19 años (142)",191,,,,,,121,70
"De 20 a 24 años (143)",504,,,,,6,313,185
"De 25 a 29 años (144)",592,,,,,34,405,153
"De 30 a 34 años (145)",525,,,,,104,290,131
"De 35 a 39 años (146)",548,,,,8,162,300,78
"De 40 a 44 años (147)",501,,,,26,216,191,68
"De 45 a 49 años (148)",382,,,2,54,189,76,61
"De 50 y más años (149)",824,5,32,124,263,199,11,190
"Desocupada (150)",41,,,1,,6,16,18
"De 12 a 14 años (151)",1,,,,,,,1
"De 15 a 19 años (152)",4,,,,,,4,
"De 20 a 24 años (153)",12,,,,,,5,7
"De 25 a 29 años (154)",6,,,,,,3,3
"De 30 a 34 años (155)",5,,,,,1,2,2
"De 35 a 39 años (156)",4,,,,,1,2,1
"De 40 a 44 años (157)",1,,,,,,,1
"De 45 a 49 años (158)",2,,,,,2,,
"De 50 y más años (159)",6,,,1,,2,,3
"No PEA (160)",11866,35,155,418,1020,2116,5716,2406
"De 12 a 14 años (161)",44,,,,,,8,36
"De 15 a 19 años (162)",749,,,,,,478,271
"De 20 a 24 años (163)",1730,,,,,8,1256,466
"De 25 a 29 años (164)",1823,,,,,115,1346,362
"De 30 a 34 años (165)",1407,,,,,218,992,197
"De 35 a 39 años (166)",1354,,,,13,357,808,176
"De 40 a 44 años (167)",1112,,,,56,374,535,147
"De 45 a 49 años (168)",938,,,5,102,454,249,128
"De 50 y más años (169)",2709,35,155,413,849,590,44,623
