"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Agric., ganadería, caza y silvicultura (047)",164,5,61,54,35,9
"Industrias manufactureras (050)",8,1,1,4,1,1
"Construcción (052)",3,2,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",100,3,23,39,31,4
"Comercio al por mayor (055)",5,,1,1,3,
"Comercio al por menor (056)",95,3,22,38,28,4
"Hoteles y restaurantes (057)",57,3,12,22,17,3
"Trans., almac. y comunicaciones (058)",8,,7,,1,
"Activid.inmobil., empres. y alquileres (060)",5,,4,,1,
"Admin.pub. y defensa; p. segur.soc afil (061)",9,,2,7,,
"Enseñanza (062)",197,,65,90,30,12
"Servicios sociales y de salud (063)",29,,16,11,2,
"Otras activ. serv.comun.soc y personales (064)",23,,8,9,5,1
"Hogares privados con servicio doméstico (065)",59,1,32,12,13,1
"Actividad economica no especificada (067)",223,,71,76,53,23
"Desocupado (068)",157,28,99,20,7,3
,,,,,,
"URBANA (069)",1357,36,383,512,340,86
"Agric., ganadería, caza y silvicultura (070)",501,12,129,170,139,51
"Explotación de minas y canteras (072)",1,,,1,,
"Industrias manufactureras (073)",47,1,12,14,17,3
"Suministro de electricidad, gas y agua (074)",3,,,1,1,1
"Construcción (075)",26,2,8,10,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",183,7,39,70,60,7
"Venta, mant.y rep. veh.autom.y motoc. (077)",1,,1,,,
"Comercio al por mayor (078)",10,,5,2,3,
"Comercio al por menor (079)",172,7,33,68,57,7
"Hoteles y restaurantes (080)",43,3,4,20,14,2
"Trans., almac. y comunicaciones (081)",55,3,25,20,6,1
"Activid.inmobil., empres. y alquileres (083)",12,,7,2,3,
"Admin.pub. y defensa; p. segur.soc afil (084)",43,,9,26,8,
"Enseñanza (085)",119,,23,71,24,1
"Servicios sociales y de salud (086)",33,,17,13,3,
"Otras activ. serv.comun.soc y personales (087)",27,,7,11,7,2
"Hogares privados con servicio doméstico (088)",26,,11,7,7,1
"Actividad economica no especificada (090)",45,,11,14,11,9
"Desocupado (091)",193,8,81,62,35,7
"Hombres (092)",1005,28,277,367,261,72
"Agric., ganadería, caza y silvicultura (093)",481,12,127,161,131,50
"Explotación de minas y canteras (095)",1,,,1,,
"Industrias manufactureras (096)",41,,11,11,16,3
"Suministro de electricidad, gas y agua (097)",3,,,1,1,1
"Construcción (098)",26,2,8,10,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",107,5,24,41,33,4
"Venta, mant.y rep. veh.autom.y motoc. (100)",1,,1,,,
"Comercio al por mayor (101)",6,,4,1,1,
"Comercio al por menor (102)",100,5,19,40,32,4
"Hoteles y restaurantes (103)",1,,,1,,
"Trans., almac. y comunicaciones (104)",48,3,19,20,5,1
"Activid.inmobil., empres. y alquileres (106)",8,,4,2,2,
"Admin.pub. y defensa; p. segur.soc afil (107)",36,,7,21,8,
"Enseñanza (108)",60,,8,34,17,1
"Servicios sociales y de salud (109)",12,,5,5,2,
"Otras activ. serv.comun.soc y personales (110)",7,,2,2,2,1
"Hogares privados con servicio doméstico (111)",1,,,,1,
"Actividad economica no especificada (113)",16,,1,5,6,4
"Desocupado (114)",157,6,61,52,32,6
"Mujeres (115)",352,8,106,145,79,14
"Agric., ganadería, caza y silvicultura (116)",20,,2,9,8,1
"Industrias manufactureras (119)",6,1,1,3,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",76,2,15,29,27,3
"Comercio al por mayor (124)",4,,1,1,2,
"Comercio al por menor (125)",72,2,14,28,25,3
"Hoteles y restaurantes (126)",42,3,4,19,14,2
"Trans., almac. y comunicaciones (127)",7,,6,,1,
"Activid.inmobil., empres. y alquileres (129)",4,,3,,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",7,,2,5,,
"Enseñanza (131)",59,,15,37,7,
"Servicios sociales y de salud (132)",21,,12,8,1,
"Otras activ. serv.comun.soc y personales (133)",20,,5,9,5,1
"Hogares privados con servicio doméstico (134)",25,,11,7,6,1
"Actividad economica no especificada (136)",29,,10,9,5,5
"Desocupado (137)",36,2,20,10,3,1
,,,,,,
"RURAL (138)",7451,197,2636,2290,1598,730
"Agric., ganadería, caza y silvicultura (139)",5892,140,1997,1839,1304,612
"Explotación de minas y canteras (141)",3,,1,2,,
"Industrias manufactureras (142)",27,,9,10,5,3
"Suministro de electricidad, gas y agua (143)",1,,,1,,
"Construcción (144)",48,2,18,17,9,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",67,1,22,28,12,4
"Venta, mant.y rep. veh.autom.y motoc. (146)",1,,1,,,
"Comercio al por mayor (147)",2,,1,,1,
"Comercio al por menor (148)",64,1,20,28,11,4
"Hoteles y restaurantes (149)",17,1,8,4,3,1
"Trans., almac. y comunicaciones (150)",26,,17,6,2,1
"Activid.inmobil., empres. y alquileres (152)",8,,2,3,3,
"Admin.pub. y defensa; p. segur.soc afil (153)",15,,6,5,4,
"Enseñanza (154)",202,,71,77,41,13
"Servicios sociales y de salud (155)",14,,8,3,3,
"Otras activ. serv.comun.soc y personales (156)",6,,4,2,,
"Hogares privados con servicio doméstico (157)",40,3,23,6,8,
"Actividad economica no especificada (159)",343,,106,116,87,34
"Desocupado (160)",742,50,344,171,117,60
"Hombres (161)",6761,162,2340,2091,1481,687
"Agric., ganadería, caza y silvicultura (162)",5748,135,1938,1794,1277,604
"Explotación de minas y canteras (164)",3,,1,2,,
"Industrias manufactureras (165)",25,,9,9,5,2
"Suministro de electricidad, gas y agua (166)",1,,,1,,
"Construcción (167)",45,,17,17,9,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",43,,14,18,8,3
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,1,,,
"Comercio al por mayor (170)",1,,1,,,
"Comercio al por menor (171)",41,,12,18,8,3
"Hoteles y restaurantes (172)",2,1,,1,,
"Trans., almac. y comunicaciones (173)",25,,16,6,2,1
"Activid.inmobil., empres. y alquileres (175)",7,,1,3,3,
"Admin.pub. y defensa; p. segur.soc afil (176)",13,,6,3,4,
"Enseñanza (177)",64,,21,24,18,1
"Servicios sociales y de salud (178)",6,,4,,2,
"Otras activ. serv.comun.soc y personales (179)",3,,1,2,,
"Hogares privados con servicio doméstico (180)",6,2,2,1,1,
"Actividad economica no especificada (182)",149,,45,49,39,16
"Desocupado (183)",621,24,265,161,113,58
"Mujeres (184)",690,35,296,199,117,43
"Agric., ganadería, caza y silvicultura (185)",144,5,59,45,27,8
"Industrias manufactureras (188)",2,,,1,,1
"Construcción (190)",3,2,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",24,1,8,10,4,1
"Comercio al por mayor (193)",1,,,,1,
"Comercio al por menor (194)",23,1,8,10,3,1
"Hoteles y restaurantes (195)",15,,8,3,3,1
"Trans., almac. y comunicaciones (196)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",2,,,2,,
"Enseñanza (200)",138,,50,53,23,12
"Servicios sociales y de salud (201)",8,,4,3,1,
"Otras activ. serv.comun.soc y personales (202)",3,,3,,,
"Hogares privados con servicio doméstico (203)",34,1,21,5,7,
"Actividad economica no especificada (205)",194,,61,67,48,18
"Desocupado (206)",121,26,79,10,4,2
