"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Actividad economica no especificada (043)",274,230,25,7,12
"Mujeres (044)",7452,6404,270,302,476
"Agric., ganadería, caza y silvicultura (045)",2334,2299,29,4,2
"Pesca (046)",1,1,,,
"Explotación de minas y canteras (047)",11,5,2,3,1
"Industrias manufactureras (048)",448,440,5,2,1
"Suministro de electricidad, gas y agua (049)",2,,,2,
"Construcción (050)",35,13,8,10,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1230,1204,24,2,
"Venta, mant.y rep. veh.autom y motoc. (052)",11,9,1,1,
"Comercio al por mayor (053)",48,47,1,,
"Comercio al por menor (054)",1171,1148,22,1,
"Hoteles y restaurantes (055)",660,629,20,6,5
"Trans., almac. y comunicaciones (056)",41,32,3,6,
"Intermediación financiera (057)",25,7,4,9,5
"Activid.inmobil., empres. y alquileres (058)",84,54,7,16,7
"Admin.pub. y defensa; p. segur soc.afil (059)",121,,,,121
"Enseñanza (060)",832,266,131,223,212
"Servicios sociales y de salud (061)",140,13,11,3,113
"Otras activ. serv.comun.soc y personales (062)",286,260,13,11,2
"Hogares privados con servicio doméstico (063)",602,602,,,
"Actividad economica no especificada (065)",600,579,13,5,3
,,,,,
"URBANA (066)",10916,7981,825,754,1356
"Agric., ganadería, caza y silvicultura (067)",1843,1709,100,24,10
"Pesca (068)",2,2,,,
"Explotación de minas y canteras (069)",458,157,114,57,130
"Industrias manufactureras (070)",819,761,33,12,13
"Suministro de electricidad, gas y agua (071)",22,4,1,12,5
"Construcción (072)",898,563,117,109,109
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2048,1949,73,15,11
"Venta, mant.y rep. veh.autom y motoc. (074)",193,172,11,3,7
"Comercio al por mayor (075)",119,103,10,2,4
"Comercio al por menor (076)",1736,1674,52,10,
"Hoteles y restaurantes (077)",601,559,28,5,9
"Trans., almac. y comunicaciones (078)",791,672,47,32,40
"Intermediación financiera (079)",49,16,4,17,12
"Activid.inmobil., empres. y alquileres (080)",255,135,31,44,45
"Admin.pub. y defensa; p. segur soc.afil (081)",459,,,,459
"Enseñanza (082)",1295,343,206,393,353
"Servicios sociales y de salud (083)",201,41,12,4,144
"Otras activ. serv.comun.soc y personales (084)",360,304,34,18,4
"Hogares privados con servicio doméstico (085)",474,474,,,
"Actividad economica no especificada (087)",341,292,25,12,12
"Hombres (088)",7020,4998,601,482,939
"Agric., ganadería, caza y silvicultura (089)",1680,1565,84,23,8
"Pesca (090)",1,1,,,
"Explotación de minas y canteras (091)",450,153,113,54,130
"Industrias manufactureras (092)",665,613,30,10,12
"Suministro de electricidad, gas y agua (093)",21,4,1,11,5
"Construcción (094)",869,554,110,100,105
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",993,918,51,13,11
"Venta, mant.y rep. veh.autom y motoc. (096)",183,163,11,2,7
"Comercio al por mayor (097)",75,60,9,2,4
"Comercio al por menor (098)",735,695,31,9,
"Hoteles y restaurantes (099)",106,90,9,3,4
"Trans., almac. y comunicaciones (100)",755,643,44,28,40
"Intermediación financiera (101)",24,9,,8,7
"Activid.inmobil., empres. y alquileres (102)",179,85,25,30,39
"Admin.pub. y defensa; p. segur soc.afil (103)",348,,,,348
"Enseñanza (104)",578,124,91,186,177
"Servicios sociales y de salud (105)",78,33,3,1,41
"Otras activ. serv.comun.soc y personales (106)",116,83,23,8,2
"Hogares privados con servicio doméstico (107)",12,12,,,
"Actividad economica no especificada (109)",145,111,17,7,10
"Mujeres (110)",3896,2983,224,272,417
"Agric., ganadería, caza y silvicultura (111)",163,144,16,1,2
"Pesca (112)",1,1,,,
"Explotación de minas y canteras (113)",8,4,1,3,
"Industrias manufactureras (114)",154,148,3,2,1
"Suministro de electricidad, gas y agua (115)",1,,,1,
"Construcción (116)",29,9,7,9,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1055,1031,22,2,
"Venta, mant.y rep. veh.autom y motoc. (118)",10,9,,1,
"Comercio al por mayor (119)",44,43,1,,
"Comercio al por menor (120)",1001,979,21,1,
"Hoteles y restaurantes (121)",495,469,19,2,5
"Trans., almac. y comunicaciones (122)",36,29,3,4,
"Intermediación financiera (123)",25,7,4,9,5
"Activid.inmobil., empres. y alquileres (124)",76,50,6,14,6
"Admin.pub. y defensa; p. segur soc.afil (125)",111,,,,111
"Enseñanza (126)",717,219,115,207,176
"Servicios sociales y de salud (127)",123,8,9,3,103
"Otras activ. serv.comun.soc y personales (128)",244,221,11,10,2
"Hogares privados con servicio doméstico (129)",462,462,,,
"Actividad economica no especificada (131)",196,181,8,5,2
,,,,,
"RURAL (132)",24500,23371,616,233,280
"Agric., ganadería, caza y silvicultura (133)",20877,20471,353,40,13
"Pesca (134)",6,4,2,,
"Explotación de minas y canteras (135)",317,142,57,52,66
"Industrias manufactureras (136)",793,765,18,9,1
"Suministro de electricidad, gas y agua (137)",11,1,5,5,
"Construcción (138)",575,398,80,89,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",463,452,11,,
"Venta, mant.y rep. veh.autom y motoc. (140)",25,20,5,,
"Comercio al por mayor (141)",47,47,,,
"Comercio al por menor (142)",391,385,6,,
"Hoteles y restaurantes (143)",184,176,4,4,
"Trans., almac. y comunicaciones (144)",172,141,23,3,5
"Activid.inmobil., empres. y alquileres (146)",35,18,5,6,6
"Admin.pub. y defensa; p. segur soc.afil (147)",59,,,,59
"Enseñanza (148)",231,74,36,21,100
"Servicios sociales y de salud (149)",30,10,3,,17
"Otras activ. serv.comun.soc y personales (150)",67,55,6,4,2
"Hogares privados con servicio doméstico (151)",147,147,,,
"Actividad economica no especificada (153)",533,517,13,,3
"Hombres (154)",20944,19950,570,203,221
"Agric., ganadería, caza y silvicultura (155)",18706,18316,340,37,13
"Pesca (156)",6,4,2,,
"Explotación de minas y canteras (157)",314,141,56,52,65
"Industrias manufactureras (158)",499,473,16,9,1
"Suministro de electricidad, gas y agua (159)",10,1,5,4,
"Construcción (160)",569,394,79,88,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",288,279,9,,
"Venta, mant.y rep. veh.autom y motoc. (162)",24,20,4,,
"Comercio al por mayor (163)",43,43,,,
"Comercio al por menor (164)",221,216,5,,
"Hoteles y restaurantes (165)",19,16,3,,
"Trans., almac. y comunicaciones (166)",167,138,23,1,5
"Activid.inmobil., empres. y alquileres (168)",27,14,4,4,5
"Admin.pub. y defensa; p. segur soc.afil (169)",49,,,,49
"Enseñanza (170)",116,27,20,5,64
"Servicios sociales y de salud (171)",13,5,1,,7
"Otras activ. serv.comun.soc y personales (172)",25,16,4,3,2
"Hogares privados con servicio doméstico (173)",7,7,,,
"Actividad economica no especificada (175)",129,119,8,,2
"Mujeres (176)",3556,3421,46,30,59
"Agric., ganadería, caza y silvicultura (177)",2171,2155,13,3,
"Explotación de minas y canteras (179)",3,1,1,,1
"Industrias manufactureras (180)",294,292,2,,
"Suministro de electricidad, gas y agua (181)",1,,,1,
"Construcción (182)",6,4,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",175,173,2,,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,,1,,
"Comercio al por mayor (185)",4,4,,,
"Comercio al por menor (186)",170,169,1,,
"Hoteles y restaurantes (187)",165,160,1,4,
"Trans., almac. y comunicaciones (188)",5,3,,2,
"Activid.inmobil., empres. y alquileres (190)",8,4,1,2,1
"Admin.pub. y defensa; p. segur soc.afil (191)",10,,,,10
"Enseñanza (192)",115,47,16,16,36
"Servicios sociales y de salud (193)",17,5,2,,10
"Otras activ. serv.comun.soc y personales (194)",42,39,2,1,
"Hogares privados con servicio doméstico (195)",140,140,,,
"Actividad economica no especificada (197)",404,398,5,,1
