"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",4770,105,1767,1626,1053,219
"Ocupación no especificada (037)",156,1,46,65,36,8
"Desocupado (038)",190,7,140,29,12,2
,,,,,,
"URBANA (039)",6595,85,2032,2466,1542,470
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",31,,1,17,13,
"Profes., científicos e intelectuales (041)",709,,146,402,160,1
"Técnicos de nivel medio y trab.asimilados (042)",157,,60,77,19,1
"Jefes y empleados de oficina (043)",175,,65,77,33,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",814,4,220,334,193,63
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2098,8,418,733,647,292
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",247,1,96,87,47,16
"Obreros construc., conf., papel, fab., instr. (047)",280,,93,124,55,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1600,68,691,458,306,77
"Otra (049)",30,,10,16,4,
"Ocupación no especificada (050)",88,1,27,36,19,5
"Desocupado (051)",366,3,205,105,46,7
"Hombres (052)",3970,55,1222,1445,949,299
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",29,,1,15,13,
"Profes., científicos e intelectuales (054)",424,,74,236,113,1
"Técnicos de nivel medio y trab.asimilados (055)",99,,34,46,18,1
"Jefes y empleados de oficina (056)",124,,37,59,28,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",216,1,36,87,66,26
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1424,6,271,501,440,206
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",217,1,85,75,44,12
"Obreros construc., conf., papel, fab., instr. (060)",278,,92,123,55,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",830,46,429,195,123,37
"Otra (062)",30,,10,16,4,
"Ocupación no especificada (063)",27,,11,6,8,2
"Desocupado (064)",272,1,142,86,37,6
"Mujeres (065)",2625,30,810,1021,593,171
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,,2,,
"Profes., científicos e intelectuales (067)",285,,72,166,47,
"Técnicos de nivel medio y trab.asimilados (068)",58,,26,31,1,
"Jefes y empleados de oficina (069)",51,,28,18,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",598,3,184,247,127,37
"Agricult.trabaj. calif. agrop. y pesqueros (071)",674,2,147,232,207,86
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",30,,11,12,3,4
"Obreros construc., conf., papel, fab., instr. (073)",2,,1,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",770,22,262,263,183,40
"Ocupación no especificada (076)",61,1,16,30,11,3
"Desocupado (077)",94,2,63,19,9,1
,,,,,,
"RURAL (078)",20743,202,7066,6903,4929,1643
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",8,,,6,2,
"Profes., científicos e intelectuales (080)",307,,53,205,49,
"Técnicos de nivel medio y trab.asimilados (081)",46,,23,15,8,
"Jefes y empleados de oficina (082)",46,,22,16,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",435,2,137,207,75,14
"Agricult.trabaj. calif. agrop. y pesqueros (084)",10824,24,2393,3774,3309,1324
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",1201,1,583,383,216,18
"Obreros construc., conf., papel, fab., instr. (086)",202,1,63,80,53,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",6930,162,3389,2014,1109,256
"Ocupación no especificada (089)",152,,49,55,36,12
"Desocupado (090)",592,12,354,148,64,14
"Hombres (091)",13708,102,4652,4560,3268,1126
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,,,5,2,
"Profes., científicos e intelectuales (093)",221,,29,147,45,
"Técnicos de nivel medio y trab.asimilados (094)",30,,12,11,7,
"Jefes y empleados de oficina (095)",33,,16,10,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",172,,44,87,33,8
"Agricult.trabaj. calif. agrop. y pesqueros (097)",8459,14,1773,3061,2611,1000
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",1108,1,536,353,202,16
"Obreros construc., conf., papel, fab., instr. (099)",195,1,62,77,50,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2930,79,1884,651,239,77
"Ocupación no especificada (102)",57,,19,20,11,7
"Desocupado (103)",496,7,277,138,61,13
"Mujeres (104)",7035,100,2414,2343,1661,517
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,1,,
"Profes., científicos e intelectuales (106)",86,,24,58,4,
"Técnicos de nivel medio y trab.asimilados (107)",16,,11,4,1,
"Jefes y empleados de oficina (108)",13,,6,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",263,2,93,120,42,6
"Agricult.trabaj. calif. agrop. y pesqueros (110)",2365,10,620,713,698,324
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",93,,47,30,14,2
"Obreros construc., conf., papel, fab., instr. (112)",7,,1,3,3,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",4000,83,1505,1363,870,179
"Ocupación no especificada (115)",95,,30,35,25,5
"Desocupado (116)",96,5,77,10,3,1
