"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",105,86,2,74,8,2,,,,,19,96
"De 20 a 24 años (023)",693,511,2,381,111,12,5,,,,182,660
"De 25 a 29 años (024)",1249,1032,8,626,326,65,7,,,,217,1502
"De 30 a 34 años (025)",1388,1312,7,532,542,178,49,4,,,76,2384
"De 35 a 39 años (026)",1602,1544,5,438,637,299,146,14,4,1,58,3375
"De 40 a 44 años (027)",1385,1367,1,251,474,348,243,48,2,,18,3606
"De 45 a 49 años (028)",1115,1097,5,167,334,294,243,42,11,1,18,3144
"De 50 y más años (029)",2367,2352,14,256,467,469,678,316,117,35,15,8967
"Desocupada (030)",977,899,7,369,238,143,104,31,6,1,78,1980
"De 12 a 14 años (031)",1,1,,1,,,,,,,,1
"De 15 a 19 años (032)",15,11,,10,1,,,,,,4,12
"De 20 a 24 años (033)",131,107,3,86,14,3,,1,,,24,129
"De 25 a 29 años (034)",215,184,2,113,54,13,2,,,,31,268
"De 30 a 34 años (035)",180,169,,67,55,37,8,2,,,11,333
"De 35 a 39 años (036)",149,144,1,50,38,31,19,4,1,,5,333
"De 40 a 44 años (037)",116,115,,22,40,25,23,4,1,,1,308
"De 45 a 49 años (038)",79,78,1,13,22,18,16,6,2,,1,233
"De 50 y más años (039)",91,90,,7,14,16,36,14,2,1,1,363
"No PEA (040)",9672,9070,54,2374,2495,1556,1617,692,227,55,602,26079
"De 12 a 14 años (041)",20,4,1,2,1,,,,,,16,4
"De 15 a 19 años (042)",227,185,4,156,19,4,2,,,,42,214
"De 20 a 24 años (043)",1035,807,5,609,173,17,1,2,,,228,1024
"De 25 a 29 años (044)",1169,1033,8,529,383,84,29,,,,136,1665
"De 30 a 34 años (045)",1092,1042,6,319,452,194,65,5,,1,50,2122
"De 35 a 39 años (046)",1034,1004,2,214,439,203,127,16,3,,30,2373
"De 40 a 44 años (047)",810,787,4,128,278,195,141,37,4,,23,2145
"De 45 a 49 años (048)",678,663,3,85,178,164,175,47,10,1,15,2087
"De 50 y más años (049)",3607,3545,21,332,572,695,1077,585,210,53,62,14445
,,,,,,,,,,,,
"URBANA (060)",17883,16711,93,4892,4913,2963,2573,941,264,72,1172,43846
"De 12 a 14 años (061)",24,8,1,6,1,,,,,,16,8
"De 15 a 19 años (062)",314,250,5,213,24,6,2,,,,64,287
"De 20 a 24 años (063)",1646,1240,10,949,248,26,4,3,,,406,1560
"De 25 a 29 años (064)",2332,1983,18,1149,656,133,27,,,,349,2971
"De 30 a 34 años (065)",2355,2241,11,823,921,373,105,7,,1,114,4282
"De 35 a 39 años (066)",2482,2397,8,643,990,476,245,29,5,1,85,5340
"De 40 a 44 años (067)",2050,2009,5,366,711,492,350,79,6,,41,5311
"De 45 a 49 años (068)",1641,1608,9,234,466,422,377,80,18,2,33,4748
"De 50 y más años (069)",5039,4975,26,509,896,1035,1463,743,235,68,64,19339
"PEA (070)",9445,8837,43,2750,2759,1584,1213,376,85,27,608,21686
"De 12 a 14 años (071)",4,4,,4,,,,,,,,4
"De 15 a 19 años (072)",109,86,2,74,8,2,,,,,23,96
"De 20 a 24 años (073)",712,523,5,404,99,11,3,1,,,189,654
"De 25 a 29 años (074)",1293,1071,10,661,332,63,5,,,,222,1535
"De 30 a 34 años (075)",1375,1306,5,533,521,197,47,3,,,69,2384
"De 35 a 39 años (076)",1579,1521,6,448,610,296,142,15,3,1,58,3299
"De 40 a 44 años (077)",1348,1330,1,255,468,325,233,46,2,,18,3469
"De 45 a 49 años (078)",1051,1032,6,157,316,275,226,41,10,1,19,2948
"De 50 y más años (079)",1974,1964,8,214,405,415,557,270,70,25,10,7297
"Ocupada (080)",8519,7985,36,2400,2531,1448,1118,346,80,26,534,19818
"De 12 a 14 años (081)",3,3,,3,,,,,,,,3
"De 15 a 19 años (082)",94,75,2,64,7,2,,,,,19,84
"De 20 a 24 años (083)",590,424,2,325,86,8,3,,,,166,534
"De 25 a 29 años (084)",1089,897,8,553,280,52,4,,,,192,1286
"De 30 a 34 años (085)",1205,1145,5,470,470,160,39,1,,,60,2063
"De 35 a 39 años (086)",1433,1380,5,398,573,266,123,11,3,1,53,2979
"De 40 a 44 años (087)",1239,1222,1,235,430,301,212,42,1,,17,3178
"De 45 a 49 años (088)",978,960,5,144,294,260,213,35,8,1,18,2736
"De 50 y más años (089)",1888,1879,8,208,391,399,524,257,68,24,9,6955
"Desocupada (090)",926,852,7,350,228,136,95,30,5,1,74,1868
"De 12 a 14 años (091)",1,1,,1,,,,,,,,1
"De 15 a 19 años (092)",15,11,,10,1,,,,,,4,12
"De 20 a 24 años (093)",122,99,3,79,13,3,,1,,,23,120
"De 25 a 29 años (094)",204,174,2,108,52,11,1,,,,30,249
"De 30 a 34 años (095)",170,161,,63,51,37,8,2,,,9,321
"De 35 a 39 años (096)",146,141,1,50,37,30,19,4,,,5,320
"De 40 a 44 años (097)",109,108,,20,38,24,21,4,1,,1,291
"De 45 a 49 años (098)",73,72,1,13,22,15,13,6,2,,1,212
"De 50 y más años (099)",86,85,,6,14,16,33,13,2,1,1,342
"No PEA (100)",8438,7874,50,2142,2154,1379,1360,565,179,45,564,22160
"De 12 a 14 años (101)",20,4,1,2,1,,,,,,16,4
"De 15 a 19 años (102)",205,164,3,139,16,4,2,,,,41,191
"De 20 a 24 años (103)",934,717,5,545,149,15,1,2,,,217,906
"De 25 a 29 años (104)",1039,912,8,488,324,70,22,,,,127,1436
"De 30 a 34 años (105)",980,935,6,290,400,176,58,4,,1,45,1898
"De 35 a 39 años (106)",903,876,2,195,380,180,103,14,2,,27,2041
"De 40 a 44 años (107)",702,679,4,111,243,167,117,33,4,,23,1842
"De 45 a 49 años (108)",590,576,3,77,150,147,151,39,8,1,14,1800
"De 50 y más años (109)",3065,3011,18,295,491,620,906,473,165,43,54,12042
,,,,,,,,,,,,
"RURAL (120)",2673,2562,12,579,719,403,519,206,103,21,111,7950
"De 15 a 19 años (122)",33,32,1,27,4,,,,,,1,35
"De 20 a 24 años (123)",213,185,,127,50,6,2,,,,28,253
"De 25 a 29 años (124)",301,266,,119,107,29,11,,,,35,464
"De 30 a 34 años (125)",305,282,2,95,128,36,17,4,,,23,557
"De 35 a 39 años (126)",303,295,,59,124,57,47,5,3,,8,741
"De 40 a 44 años (127)",261,260,,35,81,76,57,10,1,,1,748
"De 45 a 49 años (128)",231,230,,31,68,54,57,15,5,,1,716
"De 50 y más años (129)",1026,1012,9,86,157,145,328,172,94,21,14,4436
"PEA (130)",1439,1366,8,347,378,226,262,79,55,11,73,4031
"De 15 a 19 años (132)",11,11,,10,1,,,,,,,12
"De 20 a 24 años (133)",112,95,,63,26,4,2,,,,17,135
"De 25 a 29 años (134)",171,145,,78,48,15,4,,,,26,235
"De 30 a 34 años (135)",193,175,2,66,76,18,10,3,,,18,333
"De 35 a 39 años (136)",172,167,,40,65,34,23,3,2,,5,409
"De 40 a 44 años (137)",153,152,,18,46,48,33,6,1,,1,445
"De 45 a 49 años (138)",143,143,,23,40,37,33,7,3,,,429
"De 50 y más años (139)",484,478,6,49,76,70,157,60,49,11,6,2033
"Ocupada (140)",1388,1319,8,328,368,219,253,78,54,11,69,3919
"De 15 a 19 años (142)",11,11,,10,1,,,,,,,12
"De 20 a 24 años (143)",103,87,,56,25,4,2,,,,16,126
"De 25 a 29 años (144)",160,135,,73,46,13,3,,,,25,216
"De 30 a 34 años (145)",183,167,2,62,72,18,10,3,,,16,321
"De 35 a 39 años (146)",169,164,,40,64,33,23,3,1,,5,396
"De 40 a 44 años (147)",146,145,,16,44,47,31,6,1,,1,428
"De 45 a 49 años (148)",137,137,,23,40,34,30,7,3,,,408
"De 50 y más años (149)",479,473,6,48,76,70,154,59,49,11,6,2012
"Desocupada (150)",51,47,,19,10,7,9,1,1,,4,112
"De 20 a 24 años (153)",9,8,,7,1,,,,,,1,9
"De 25 a 29 años (154)",11,10,,5,2,2,1,,,,1,19
"De 30 a 34 años (155)",10,8,,4,4,,,,,,2,12
"De 35 a 39 años (156)",3,3,,,1,1,,,1,,,13
"De 40 a 44 años (157)",7,7,,2,2,1,2,,,,,17
"De 45 a 49 años (158)",6,6,,,,3,3,,,,,21
"De 50 y más años (159)",5,5,,1,,,3,1,,,,21
"No PEA (160)",1234,1196,4,232,341,177,257,127,48,10,38,3919
"De 15 a 19 años (162)",22,21,1,17,3,,,,,,1,23
"De 20 a 24 años (163)",101,90,,64,24,2,,,,,11,118
"De 25 a 29 años (164)",130,121,,41,59,14,7,,,,9,229
"De 30 a 34 años (165)",112,107,,29,52,18,7,1,,,5,224
"De 35 a 39 años (166)",131,128,,19,59,23,24,2,1,,3,332
"De 40 a 44 años (167)",108,108,,17,35,28,24,4,,,,303
"De 45 a 49 años (168)",88,87,,8,28,17,24,8,2,,1,287
"De 50 y más años (169)",542,534,3,37,81,75,171,112,45,10,8,2403
