"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"URBANA (060)",11575,8149,1310,772,1344
"Sin nivel (061)",624,594,20,4,6
"Educación inicial (062)",21,15,3,,3
"Primaria (063)",3260,3052,119,34,55
"Secundaria (064)",3168,2600,234,82,252
"Superior no univ. incompleta (065)",480,302,61,44,73
"Superior no univ. completa (066)",1744,723,411,253,357
"Superior univ. incompleta (067)",342,202,37,33,70
"Superior univ. completa (068)",1936,661,425,322,528
"De 06 a 14 años (070)",122,114,4,4,
"Sin nivel (071)",4,3,1,,
"Educación inicial (072)",1,1,,,
"Primaria (073)",70,67,1,2,
"Secundaria (074)",47,43,2,2,
"De 15 a 29 años (080)",3053,2379,272,124,278
"Sin nivel (081)",59,57,1,1,
"Educación inicial (082)",10,7,2,,1
"Primaria (083)",584,551,20,3,10
"Secundaria (084)",1297,1140,99,14,44
"Superior no univ. incompleta (085)",175,126,16,11,22
"Superior no univ. completa (086)",437,234,62,48,93
"Superior univ. incompleta (087)",122,95,9,9,9
"Superior univ. completa (088)",369,169,63,38,99
"De 30 a 44 años (090)",4548,2841,668,398,641
"Sin nivel (091)",144,134,9,,1
"Educación inicial (092)",10,7,1,,2
"Primaria (093)",929,859,39,16,15
"Secundaria (094)",1144,933,80,32,99
"Superior no univ. incompleta (095)",215,131,33,21,30
"Superior no univ. completa (096)",966,386,257,143,180
"Superior univ. incompleta (097)",145,74,19,16,36
"Superior univ. completa (098)",995,317,230,170,278
"De 45 a 64 años (100)",3062,2077,338,238,409
"Sin nivel (101)",261,249,8,2,2
"Primaria (103)",1165,1089,42,11,23
"Secundaria (104)",613,429,46,32,106
"Superior no univ. incompleta (105)",77,34,12,10,21
"Superior no univ. completa (106)",331,95,91,62,83
"Superior univ. incompleta (107)",74,32,9,8,25
"Superior univ. completa (108)",541,149,130,113,149
"De 65 y más años (110)",790,738,28,8,16
"Sin nivel (111)",156,151,1,1,3
"Primaria (113)",512,486,17,2,7
"Secundaria (114)",67,55,7,2,3
"Superior no univ. incompleta (115)",13,11,,2,
"Superior no univ. completa (116)",10,8,1,,1
"Superior univ. incompleta (117)",1,1,,,
"Superior univ. completa (118)",31,26,2,1,2
,,,,,
"RURAL (120)",33821,31513,1098,349,861
"Sin nivel (121)",4608,4499,74,13,22
"Educación inicial (122)",25,25,,,
"Primaria (123)",20917,20200,519,125,73
"Secundaria (124)",6556,6021,282,105,148
"Superior no univ. incompleta (125)",337,189,18,15,115
"Superior no univ. completa (126)",786,385,133,48,220
"Superior univ. incompleta (127)",133,65,11,8,49
"Superior univ. completa (128)",459,129,61,35,234
"De 06 a 14 años (130)",644,617,26,1,
"Sin nivel (131)",26,26,,,
"Educación inicial (132)",4,4,,,
"Primaria (133)",539,519,20,,
"Secundaria (134)",75,68,6,1,
"De 15 a 29 años (140)",11352,10531,376,125,320
"Sin nivel (141)",461,445,12,2,2
"Educación inicial (142)",14,14,,,
"Primaria (143)",6354,6127,154,39,34
"Secundaria (144)",3876,3613,145,48,70
"Superior no univ. incompleta (145)",146,91,9,5,41
"Superior no univ. completa (146)",314,177,39,16,82
"Superior univ. incompleta (147)",49,26,2,3,18
"Superior univ. completa (148)",138,38,15,12,73
"De 30 a 44 años (150)",10527,9580,418,146,383
"Sin nivel (151)",1157,1113,24,7,13
"Educación inicial (152)",7,7,,,
"Primaria (153)",6489,6263,162,47,17
"Secundaria (154)",2048,1852,104,39,53
"Superior no univ. incompleta (155)",147,85,7,7,48
"Superior no univ. completa (156)",386,175,81,26,104
"Superior univ. incompleta (157)",65,29,7,3,26
"Superior univ. completa (158)",228,56,33,17,122
"De 45 a 64 años (160)",7875,7433,220,71,151
"Sin nivel (161)",1725,1698,19,2,6
"Primaria (163)",5391,5191,144,35,21
"Secundaria (164)",521,455,27,17,22
"Superior no univ. incompleta (165)",44,13,2,3,26
"Superior no univ. completa (166)",83,31,13,6,33
"Superior univ. incompleta (167)",19,10,2,2,5
"Superior univ. completa (168)",92,35,13,6,38
"De 65 y más años (170)",3423,3352,58,6,7
"Sin nivel (171)",1239,1217,19,2,1
"Primaria (173)",2144,2100,39,4,1
"Secundaria (174)",36,33,,,3
"Superior no univ. completa (176)",3,2,,,1
"Superior univ. completa (178)",1,,,,1
