"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",129,2,41,50,31,5
"Hogares privados con servicio doméstico (042)",28,3,13,10,1,1
"Actividad economica no especificada (044)",372,6,183,99,76,8
"Desocupado (045)",1067,46,554,311,136,20
"Mujeres (046)",4447,145,1507,1565,1023,207
"Agric., ganadería, caza y silvicultura (047)",2038,72,547,642,617,160
"Pesca (048)",10,,3,3,4,
"Explotación de minas y canteras (049)",7,,2,5,,
"Industrias manufactureras (050)",43,,10,15,16,2
"Suministro de electricidad, gas y agua (051)",1,,,,1,
"Construcción (052)",17,,10,3,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",566,14,193,225,113,21
"Venta, mant.y rep. veh.autom.y motoc. (054)",5,1,2,1,1,
"Comercio al por mayor (055)",19,,12,3,4,
"Comercio al por menor (056)",542,13,179,221,108,21
"Hoteles y restaurantes (057)",281,5,97,109,67,3
"Trans., almac. y comunicaciones (058)",24,1,14,6,3,
"Intermediación financiera (059)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (060)",45,,20,17,8,
"Admin.pub. y defensa; p. segur.soc afil (061)",113,,44,51,18,
"Enseñanza (062)",427,,102,271,54,
"Servicios sociales y de salud (063)",65,,29,25,11,
"Otras activ. serv.comun.soc y personales (064)",36,2,15,10,9,
"Hogares privados con servicio doméstico (065)",225,20,129,46,26,4
"Actividad economica no especificada (067)",282,,126,100,43,13
"Desocupado (068)",264,31,165,35,29,4
,,,,,,
"URBANA (069)",9138,183,3030,3345,2145,435
"Agric., ganadería, caza y silvicultura (070)",2869,96,793,840,819,321
"Pesca (071)",184,3,48,65,60,8
"Explotación de minas y canteras (072)",340,,67,162,109,2
"Industrias manufactureras (073)",382,4,150,138,82,8
"Suministro de electricidad, gas y agua (074)",15,2,3,4,4,2
"Construcción (075)",733,2,252,355,120,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1127,37,392,403,253,42
"Venta, mant.y rep. veh.autom.y motoc. (077)",103,2,35,34,30,2
"Comercio al por mayor (078)",45,,22,11,10,2
"Comercio al por menor (079)",979,35,335,358,213,38
"Hoteles y restaurantes (080)",469,10,181,168,106,4
"Trans., almac. y comunicaciones (081)",350,1,151,118,78,2
"Intermediación financiera (082)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (083)",259,,87,108,63,1
"Admin.pub. y defensa; p. segur.soc afil (084)",408,,113,187,101,7
"Enseñanza (085)",571,,98,359,114,
"Servicios sociales y de salud (086)",118,,32,57,29,
"Otras activ. serv.comun.soc y personales (087)",133,2,46,48,33,4
"Hogares privados con servicio doméstico (088)",222,16,125,51,26,4
"Actividad economica no especificada (090)",436,6,200,138,79,13
"Desocupado (091)",519,4,291,142,69,13
"Hombres (092)",6615,123,2156,2421,1589,326
"Agric., ganadería, caza y silvicultura (093)",2142,73,612,617,590,250
"Pesca (094)",175,3,46,62,56,8
"Explotación de minas y canteras (095)",334,,65,158,109,2
"Industrias manufactureras (096)",343,4,141,125,66,7
"Suministro de electricidad, gas y agua (097)",14,2,3,4,3,2
"Construcción (098)",718,2,242,352,118,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",618,23,222,203,148,22
"Venta, mant.y rep. veh.autom.y motoc. (100)",98,1,33,33,29,2
"Comercio al por mayor (101)",30,,13,9,6,2
"Comercio al por menor (102)",490,22,176,161,113,18
"Hoteles y restaurantes (103)",209,6,91,69,42,1
"Trans., almac. y comunicaciones (104)",327,,137,113,75,2
"Activid.inmobil., empres. y alquileres (106)",216,,69,91,55,1
"Admin.pub. y defensa; p. segur.soc afil (107)",301,,71,139,84,7
"Enseñanza (108)",317,,38,199,80,
"Servicios sociales y de salud (109)",68,,15,34,19,
"Otras activ. serv.comun.soc y personales (110)",103,2,33,39,25,4
"Hogares privados con servicio doméstico (111)",21,,11,9,1,
"Actividad economica no especificada (113)",309,6,150,89,59,5
"Desocupado (114)",400,2,210,118,59,11
"Mujeres (115)",2523,60,874,924,556,109
"Agric., ganadería, caza y silvicultura (116)",727,23,181,223,229,71
"Pesca (117)",9,,2,3,4,
"Explotación de minas y canteras (118)",6,,2,4,,
"Industrias manufactureras (119)",39,,9,13,16,1
"Suministro de electricidad, gas y agua (120)",1,,,,1,
"Construcción (121)",15,,10,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",509,14,170,200,105,20
"Venta, mant.y rep. veh.autom.y motoc. (123)",5,1,2,1,1,
"Comercio al por mayor (124)",15,,9,2,4,
"Comercio al por menor (125)",489,13,159,197,100,20
"Hoteles y restaurantes (126)",260,4,90,99,64,3
"Trans., almac. y comunicaciones (127)",23,1,14,5,3,
"Intermediación financiera (128)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (129)",43,,18,17,8,
"Admin.pub. y defensa; p. segur.soc afil (130)",107,,42,48,17,
"Enseñanza (131)",254,,60,160,34,
"Servicios sociales y de salud (132)",50,,17,23,10,
"Otras activ. serv.comun.soc y personales (133)",30,,13,9,8,
"Hogares privados con servicio doméstico (134)",201,16,114,42,25,4
"Actividad economica no especificada (136)",127,,50,49,20,8
"Desocupado (137)",119,2,81,24,10,2
,,,,,,
"RURAL (138)",9816,317,3547,3217,2209,526
"Agric., ganadería, caza y silvicultura (139)",7242,223,2506,2271,1773,469
"Pesca (140)",149,2,50,45,40,12
"Explotación de minas y canteras (141)",84,,31,30,21,2
"Industrias manufactureras (142)",65,,24,24,14,3
"Construcción (144)",153,1,66,57,27,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",301,7,92,116,70,16
"Venta, mant.y rep. veh.autom.y motoc. (146)",12,,5,5,2,
"Comercio al por mayor (147)",13,1,6,5,1,
"Comercio al por menor (148)",276,6,81,106,67,16
"Hoteles y restaurantes (149)",36,1,15,15,5,
"Trans., almac. y comunicaciones (150)",84,1,34,36,13,
"Intermediación financiera (151)",1,,,1,,
"Activid.inmobil., empres. y alquileres (152)",57,,29,19,8,1
"Admin.pub. y defensa; p. segur.soc afil (153)",54,,21,23,10,
"Enseñanza (154)",463,,95,289,79,
"Servicios sociales y de salud (155)",34,,20,9,5,
"Otras activ. serv.comun.soc y personales (156)",32,2,10,12,7,1
"Hogares privados con servicio doméstico (157)",31,7,17,5,1,1
"Actividad economica no especificada (159)",218,,109,61,40,8
"Desocupado (160)",812,73,428,204,96,11
"Hombres (161)",7892,232,2914,2576,1742,428
"Agric., ganadería, caza y silvicultura (162)",5931,174,2140,1852,1385,380
"Pesca (163)",148,2,49,45,40,12
"Explotación de minas y canteras (164)",83,,31,29,21,2
"Industrias manufactureras (165)",61,,23,22,14,2
"Construcción (167)",151,1,66,57,25,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",244,7,69,91,62,15
"Venta, mant.y rep. veh.autom.y motoc. (169)",12,,5,5,2,
"Comercio al por mayor (170)",9,1,3,4,1,
"Comercio al por menor (171)",223,6,61,82,59,15
"Hoteles y restaurantes (172)",15,,8,5,2,
"Trans., almac. y comunicaciones (173)",83,1,34,35,13,
"Intermediación financiera (174)",1,,,1,,
"Activid.inmobil., empres. y alquileres (175)",55,,27,19,8,1
"Admin.pub. y defensa; p. segur.soc afil (176)",48,,19,20,9,
"Enseñanza (177)",290,,53,178,59,
"Servicios sociales y de salud (178)",19,,8,7,4,
"Otras activ. serv.comun.soc y personales (179)",26,,8,11,6,1
"Hogares privados con servicio doméstico (180)",7,3,2,1,,1
"Actividad economica no especificada (182)",63,,33,10,17,3
"Desocupado (183)",667,44,344,193,77,9
"Mujeres (184)",1924,85,633,641,467,98
"Agric., ganadería, caza y silvicultura (185)",1311,49,366,419,388,89
"Pesca (186)",1,,1,,,
"Explotación de minas y canteras (187)",1,,,1,,
"Industrias manufactureras (188)",4,,1,2,,1
"Construcción (190)",2,,,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",57,,23,25,8,1
"Comercio al por mayor (193)",4,,3,1,,
"Comercio al por menor (194)",53,,20,24,8,1
"Hoteles y restaurantes (195)",21,1,7,10,3,
"Trans., almac. y comunicaciones (196)",1,,,1,,
"Activid.inmobil., empres. y alquileres (198)",2,,2,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",6,,2,3,1,
"Enseñanza (200)",173,,42,111,20,
"Servicios sociales y de salud (201)",15,,12,2,1,
"Otras activ. serv.comun.soc y personales (202)",6,2,2,1,1,
"Hogares privados con servicio doméstico (203)",24,4,15,4,1,
"Actividad economica no especificada (205)",155,,76,51,23,5
"Desocupado (206)",145,29,84,11,19,2
