"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Obrero (058)",26,20,2,4,
"Trabajador independiente (059)",39,39,,,
"Trabajador familiar no remunerado (061)",211,201,5,5,
"Trabajador del hogar (062)",14,14,,,
"De 15 a 29 años (064)",1824,1596,149,38,41
"Empleado (065)",169,81,27,24,37
"Obrero (066)",245,200,29,12,4
"Trabajador independiente (067)",782,726,56,,
"Empleador o patrono (068)",16,14,2,,
"Trabajador familiar no remunerado (069)",519,482,35,2,
"Trabajador del hogar (070)",93,93,,,
"De 30 a 44 años (072)",1856,1492,180,117,67
"Empleado (073)",304,71,70,101,62
"Obrero (074)",218,179,24,12,3
"Trabajador independiente (075)",980,909,71,,
"Empleador o patrono (076)",34,25,5,4,
"Trabajador familiar no remunerado (077)",263,251,10,,2
"Trabajador del hogar (078)",57,57,,,
"De 45 a 64 años (080)",1247,1073,94,53,27
"Empleado (081)",122,32,18,49,23
"Obrero (082)",122,101,15,3,3
"Trabajador independiente (083)",755,708,47,,
"Empleador o patrono (084)",26,22,2,1,1
"Trabajador familiar no remunerado (085)",197,185,12,,
"Trabajador del hogar (086)",25,25,,,
"De 65 y más años (088)",289,274,12,1,2
"Empleado (089)",2,1,1,,
"Obrero (090)",32,27,2,1,2
"Trabajador independiente (091)",205,198,7,,
"Empleador o patrono (092)",9,9,,,
"Trabajador familiar no remunerado (093)",35,33,2,,
"Trabajador del hogar (094)",6,6,,,
,,,,,
"RURAL (096)",8198,7105,883,194,16
"Empleado (097)",147,70,42,21,14
"Obrero (098)",966,666,175,124,1
"Trabajador independiente (099)",4546,4129,417,,
"Empleador o patrono (100)",158,108,24,26,
"Trabajador familiar no remunerado (101)",2301,2052,225,23,1
"Trabajador del hogar (102)",80,80,,,
"De 06 a 14 años (104)",584,496,66,22,
"Empleado (105)",1,1,,,
"Obrero (106)",44,29,7,8,
"Trabajador independiente (107)",79,72,7,,
"Trabajador familiar no remunerado (109)",452,386,52,14,
"Trabajador del hogar (110)",8,8,,,
"De 15 a 29 años (112)",3289,2801,386,94,8
"Empleado (113)",52,24,15,7,6
"Obrero (114)",447,280,90,76,1
"Trabajador independiente (115)",1559,1406,153,,
"Empleador o patrono (116)",35,27,4,4,
"Trabajador familiar no remunerado (117)",1161,1029,124,7,1
"Trabajador del hogar (118)",35,35,,,
"De 30 a 44 años (120)",2485,2163,261,54,7
"Empleado (121)",76,34,24,11,7
"Obrero (122)",297,224,42,31,
"Trabajador independiente (123)",1626,1475,151,,
"Empleador o patrono (124)",60,41,9,10,
"Trabajador familiar no remunerado (125)",407,370,35,2,
"Trabajador del hogar (126)",19,19,,,
"De 45 a 64 años (128)",1472,1306,142,23,1
"Empleado (129)",18,11,3,3,1
"Obrero (130)",146,110,27,9,
"Trabajador independiente (131)",1008,917,91,,
"Empleador o patrono (132)",50,29,10,11,
"Trabajador familiar no remunerado (133)",234,223,11,,
"Trabajador del hogar (134)",16,16,,,
"De 65 y más años (136)",368,339,28,1,
"Obrero (138)",32,23,9,,
"Trabajador independiente (139)",274,259,15,,
"Empleador o patrono (140)",13,11,1,1,
"Trabajador familiar no remunerado (141)",47,44,3,,
"Trabajador del hogar (142)",2,2,,,
