"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (044)",133,,39,43,33,18
"Desocupado (045)",369,6,176,117,54,16
"Mujeres (046)",2564,35,803,1023,560,143
"Agric., ganadería, caza y silvicultura (047)",550,10,136,160,180,64
"Explotación de minas y canteras (049)",1,,1,,,
"Industrias manufactureras (050)",78,2,31,24,18,3
"Construcción (052)",5,,,2,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",542,12,147,235,121,27
"Venta, mant.y rep. veh.autom.y motoc. (054)",7,,4,3,,
"Comercio al por mayor (055)",11,1,4,4,2,
"Comercio al por menor (056)",524,11,139,228,119,27
"Hoteles y restaurantes (057)",206,3,65,74,53,11
"Trans., almac. y comunicaciones (058)",14,1,8,4,1,
"Intermediación financiera (059)",6,,2,4,,
"Activid.inmobil., empres. y alquileres (060)",13,,4,5,3,1
"Admin.pub. y defensa; p. segur.soc afil (061)",58,,21,29,8,
"Enseñanza (062)",484,,130,276,78,
"Servicios sociales y de salud (063)",108,,43,60,5,
"Otras activ. serv.comun.soc y personales (064)",67,,26,27,13,1
"Hogares privados con servicio doméstico (065)",136,4,70,34,23,5
"Actividad economica no especificada (067)",212,,63,67,51,31
"Desocupado (068)",84,3,56,22,3,
,,,,,,
"URBANA (069)",4962,71,1308,2095,1185,303
"Agric., ganadería, caza y silvicultura (070)",1855,38,444,638,524,211
"Explotación de minas y canteras (072)",6,,3,1,2,
"Industrias manufactureras (073)",183,3,60,66,44,10
"Suministro de electricidad, gas y agua (074)",6,,2,3,1,
"Construcción (075)",177,,54,71,50,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",621,17,151,276,141,36
"Venta, mant.y rep. veh.autom.y motoc. (077)",30,1,10,17,1,1
"Comercio al por mayor (078)",19,1,5,7,5,1
"Comercio al por menor (079)",572,15,136,252,135,34
"Hoteles y restaurantes (080)",181,3,48,68,50,12
"Trans., almac. y comunicaciones (081)",166,2,57,80,27,
"Intermediación financiera (082)",20,,6,10,4,
"Activid.inmobil., empres. y alquileres (083)",70,,19,35,13,3
"Admin.pub. y defensa; p. segur.soc afil (084)",274,,75,142,55,2
"Enseñanza (085)",773,,142,463,167,1
"Servicios sociales y de salud (086)",146,,49,84,13,
"Otras activ. serv.comun.soc y personales (087)",68,,22,28,17,1
"Hogares privados con servicio doméstico (088)",85,4,46,20,12,3
"Actividad economica no especificada (090)",165,,46,56,45,18
"Desocupado (091)",166,4,84,54,20,4
"Hombres (092)",3391,45,860,1389,862,235
"Agric., ganadería, caza y silvicultura (093)",1666,35,401,583,457,190
"Explotación de minas y canteras (095)",5,,2,1,2,
"Industrias manufactureras (096)",150,2,49,52,39,8
"Suministro de electricidad, gas y agua (097)",6,,2,3,1,
"Construcción (098)",175,,54,71,48,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",230,5,60,97,49,19
"Venta, mant.y rep. veh.autom.y motoc. (100)",24,1,7,14,1,1
"Comercio al por mayor (101)",9,,2,3,3,1
"Comercio al por menor (102)",197,4,51,80,45,17
"Hoteles y restaurantes (103)",28,,9,8,9,2
"Trans., almac. y comunicaciones (104)",154,1,50,76,27,
"Intermediación financiera (105)",14,,4,6,4,
"Activid.inmobil., empres. y alquileres (106)",62,,17,32,11,2
"Admin.pub. y defensa; p. segur.soc afil (107)",220,,57,114,47,2
"Enseñanza (108)",394,,49,235,109,1
"Servicios sociales y de salud (109)",62,,19,34,9,
"Otras activ. serv.comun.soc y personales (110)",22,,6,9,7,
"Hogares privados con servicio doméstico (111)",5,,4,,1,
"Actividad economica no especificada (113)",65,,14,23,23,5
"Desocupado (114)",133,2,63,45,19,4
"Mujeres (115)",1571,26,448,706,323,68
"Agric., ganadería, caza y silvicultura (116)",189,3,43,55,67,21
"Explotación de minas y canteras (118)",1,,1,,,
"Industrias manufactureras (119)",33,1,11,14,5,2
"Construcción (121)",2,,,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",391,12,91,179,92,17
"Venta, mant.y rep. veh.autom.y motoc. (123)",6,,3,3,,
"Comercio al por mayor (124)",10,1,3,4,2,
"Comercio al por menor (125)",375,11,85,172,90,17
"Hoteles y restaurantes (126)",153,3,39,60,41,10
"Trans., almac. y comunicaciones (127)",12,1,7,4,,
"Intermediación financiera (128)",6,,2,4,,
"Activid.inmobil., empres. y alquileres (129)",8,,2,3,2,1
"Admin.pub. y defensa; p. segur.soc afil (130)",54,,18,28,8,
"Enseñanza (131)",379,,93,228,58,
"Servicios sociales y de salud (132)",84,,30,50,4,
"Otras activ. serv.comun.soc y personales (133)",46,,16,19,10,1
"Hogares privados con servicio doméstico (134)",80,4,42,20,11,3
"Actividad economica no especificada (136)",100,,32,33,22,13
"Desocupado (137)",33,2,21,9,1,
,,,,,,
"RURAL (138)",7348,101,2196,2376,1935,740
"Agric., ganadería, caza y silvicultura (139)",5574,87,1526,1740,1565,656
"Explotación de minas y canteras (141)",7,1,3,3,,
"Industrias manufactureras (142)",179,2,67,61,43,6
"Suministro de electricidad, gas y agua (143)",1,,1,,,
"Construcción (144)",279,2,85,114,67,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",267,3,106,88,54,16
"Venta, mant.y rep. veh.autom.y motoc. (146)",16,,9,7,,
"Comercio al por mayor (147)",7,,4,1,2,
"Comercio al por menor (148)",244,3,93,80,52,16
"Hoteles y restaurantes (149)",62,,31,16,14,1
"Trans., almac. y comunicaciones (150)",61,,30,20,8,3
"Intermediación financiera (151)",1,,,1,,
"Activid.inmobil., empres. y alquileres (152)",21,,7,10,4,
"Admin.pub. y defensa; p. segur.soc afil (153)",56,,15,25,16,
"Enseñanza (154)",240,,64,106,68,2
"Servicios sociales y de salud (155)",47,,17,26,4,
"Otras activ. serv.comun.soc y personales (156)",27,,10,13,4,
"Hogares privados con servicio doméstico (157)",59,1,30,14,12,2
"Actividad economica no especificada (159)",180,,56,54,39,31
"Desocupado (160)",287,5,148,85,37,12
"Hombres (161)",6355,92,1841,2059,1698,665
"Agric., ganadería, caza y silvicultura (162)",5213,80,1433,1635,1452,613
"Explotación de minas y canteras (164)",7,1,3,3,,
"Industrias manufactureras (165)",134,1,47,51,30,5
"Suministro de electricidad, gas y agua (166)",1,,1,,,
"Construcción (167)",276,2,85,112,66,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",116,3,50,32,25,6
"Venta, mant.y rep. veh.autom.y motoc. (169)",15,,8,7,,
"Comercio al por mayor (170)",6,,3,1,2,
"Comercio al por menor (171)",95,3,39,24,23,6
"Hoteles y restaurantes (172)",9,,5,2,2,
"Trans., almac. y comunicaciones (173)",59,,29,20,7,3
"Intermediación financiera (174)",1,,,1,,
"Activid.inmobil., empres. y alquileres (175)",16,,5,8,3,
"Admin.pub. y defensa; p. segur.soc afil (176)",52,,12,24,16,
"Enseñanza (177)",135,,27,58,48,2
"Servicios sociales y de salud (178)",23,,4,16,3,
"Otras activ. serv.comun.soc y personales (179)",6,,,5,1,
"Hogares privados con servicio doméstico (180)",3,1,2,,,
"Actividad economica no especificada (182)",68,,25,20,10,13
"Desocupado (183)",236,4,113,72,35,12
"Mujeres (184)",993,9,355,317,237,75
"Agric., ganadería, caza y silvicultura (185)",361,7,93,105,113,43
"Industrias manufactureras (188)",45,1,20,10,13,1
"Construcción (190)",3,,,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",151,,56,56,29,10
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,1,,,
"Comercio al por mayor (193)",1,,1,,,
"Comercio al por menor (194)",149,,54,56,29,10
"Hoteles y restaurantes (195)",53,,26,14,12,1
"Trans., almac. y comunicaciones (196)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (198)",5,,2,2,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",4,,3,1,,
"Enseñanza (200)",105,,37,48,20,
"Servicios sociales y de salud (201)",24,,13,10,1,
"Otras activ. serv.comun.soc y personales (202)",21,,10,8,3,
"Hogares privados con servicio doméstico (203)",56,,28,14,12,2
"Actividad economica no especificada (205)",112,,31,34,29,18
"Desocupado (206)",51,1,35,13,2,
