"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",242,214,98,83,28,4,1,,,,28,155
"De 25 a 29 años (024)",304,285,58,102,80,31,13,,1,,19,421
"De 30 a 34 años (025)",298,287,20,60,94,69,40,4,,,11,647
"De 35 a 39 años (026)",375,368,20,64,106,69,80,21,6,2,7,1034
"De 40 a 44 años (027)",294,285,15,28,53,64,83,30,12,,9,984
"De 45 a 49 años (028)",235,233,11,21,32,47,62,39,16,5,2,939
"De 50 y más años (029)",536,533,12,24,49,57,133,126,73,59,3,3016
"Desocupada (030)",68,65,32,10,6,4,4,6,2,1,3,115
"De 12 a 14 años (031)",4,4,4,,,,,,,,,
"De 15 a 19 años (032)",14,14,14,,,,,,,,,
"De 20 a 24 años (033)",16,13,7,6,,,,,,,3,6
"De 25 a 29 años (034)",6,6,3,1,1,,1,,,,,7
"De 30 a 34 años (035)",9,9,2,2,3,1,,1,,,,18
"De 35 a 39 años (036)",7,7,2,1,2,1,,,1,,,16
"De 40 a 44 años (037)",3,3,,,,,2,1,,,,14
"De 45 a 49 años (038)",3,3,,,,1,,1,1,,,18
"De 50 y más años (039)",6,6,,,,1,1,3,,1,,36
"No PEA (040)",7156,6996,2218,953,870,664,984,653,375,279,160,19491
"De 12 a 14 años (041)",980,976,972,4,,,,,,,4,4
"De 15 a 19 años (042)",1131,1099,906,161,26,5,1,,,,32,232
"De 20 a 24 años (043)",799,750,175,342,167,54,11,1,,,49,891
"De 25 a 29 años (044)",640,621,35,196,216,104,65,5,,,19,1253
"De 30 a 34 años (045)",607,599,21,84,179,143,135,37,,,8,1682
"De 35 a 39 años (046)",584,573,17,52,110,125,170,75,20,4,11,2064
"De 40 a 44 años (047)",494,486,20,30,55,83,161,85,42,10,8,2112
"De 45 a 49 años (048)",388,386,10,12,35,41,117,93,47,31,2,2065
"De 50 y más años (049)",1533,1506,62,72,82,109,324,357,266,234,27,9188
,,,,,,,,,,,,
"URBANA (060)",6060,5906,1635,914,862,677,864,531,260,163,154,15900
"De 12 a 14 años (061)",587,585,583,2,,,,,,,2,2
"De 15 a 19 años (062)",792,778,666,96,12,3,1,,,,14,133
"De 20 a 24 años (063)",600,547,178,252,88,25,3,1,,,53,522
"De 25 a 29 años (064)",588,560,65,207,177,77,32,1,1,,28,945
"De 30 a 34 años (065)",598,583,36,117,195,136,78,21,,,15,1380
"De 35 a 39 años (066)",624,613,24,96,162,137,140,42,10,2,11,1799
"De 40 a 44 años (067)",519,507,24,46,71,104,158,75,27,2,12,1928
"De 45 a 49 años (068)",408,405,16,24,54,68,121,77,29,16,3,1785
"De 50 y más años (069)",1344,1328,43,74,103,127,331,314,193,143,16,7406
"PEA (070)",1959,1895,321,344,367,270,318,159,75,41,64,5402
"De 12 a 14 años (071)",20,19,19,,,,,,,,1,
"De 15 a 19 años (072)",137,136,110,22,3,1,,,,,1,31
"De 20 a 24 años (073)",187,164,76,70,16,1,1,,,,23,109
"De 25 a 29 años (074)",235,220,50,82,56,24,7,,1,,15,307
"De 30 a 34 años (075)",244,236,21,54,81,50,27,3,,,8,494
"De 35 a 39 años (076)",307,303,15,55,98,57,58,13,5,2,4,816
"De 40 a 44 años (077)",236,228,12,25,45,49,68,20,9,,8,761
"De 45 a 49 años (078)",189,187,10,19,24,38,50,31,11,4,2,736
"De 50 y más años (079)",404,402,8,17,44,50,107,92,49,35,2,2148
"Ocupada (080)",1902,1841,294,336,363,266,316,153,73,40,61,5301
"De 12 a 14 años (081)",16,15,15,,,,,,,,1,
"De 15 a 19 años (082)",127,126,100,22,3,1,,,,,1,31
"De 20 a 24 años (083)",171,151,69,64,16,1,1,,,,20,103
"De 25 a 29 años (084)",230,215,47,81,55,24,7,,1,,15,304
"De 30 a 34 años (085)",238,230,19,53,80,49,27,2,,,8,481
"De 35 a 39 años (086)",302,298,14,55,96,56,58,13,4,2,4,801
"De 40 a 44 años (087)",234,226,12,25,45,49,67,19,9,,8,751
"De 45 a 49 años (088)",186,184,10,19,24,37,50,30,10,4,2,718
"De 50 y más años (089)",398,396,8,17,44,49,106,89,49,34,2,2112
"Desocupada (090)",57,54,27,8,4,4,2,6,2,1,3,101
"De 12 a 14 años (091)",4,4,4,,,,,,,,,
"De 15 a 19 años (092)",10,10,10,,,,,,,,,
"De 20 a 24 años (093)",16,13,7,6,,,,,,,3,6
"De 25 a 29 años (094)",5,5,3,1,1,,,,,,,3
"De 30 a 34 años (095)",6,6,2,1,1,1,,1,,,,13
"De 35 a 39 años (096)",5,5,1,,2,1,,,1,,,15
"De 40 a 44 años (097)",2,2,,,,,1,1,,,,10
"De 45 a 49 años (098)",3,3,,,,1,,1,1,,,18
"De 50 y más años (099)",6,6,,,,1,1,3,,1,,36
"No PEA (100)",4101,4011,1314,570,495,407,546,372,185,122,90,10498
"De 12 a 14 años (101)",567,566,564,2,,,,,,,1,2
"De 15 a 19 años (102)",655,642,556,74,9,2,1,,,,13,102
"De 20 a 24 años (103)",413,383,102,182,72,24,2,1,,,30,413
"De 25 a 29 años (104)",353,340,15,125,121,53,25,1,,,13,638
"De 30 a 34 años (105)",354,347,15,63,114,86,51,18,,,7,886
"De 35 a 39 años (106)",317,310,9,41,64,80,82,29,5,,7,983
"De 40 a 44 años (107)",283,279,12,21,26,55,90,55,18,2,4,1167
"De 45 a 49 años (108)",219,218,6,5,30,30,71,46,18,12,1,1049
"De 50 y más años (109)",940,926,35,57,59,77,224,222,144,108,14,5258
,,,,,,,,,,,,
"RURAL (120)",3687,3594,1038,467,464,333,536,348,225,183,93,10957
"De 12 a 14 años (121)",431,427,425,2,,,,,,,4,2
"De 15 a 19 años (122)",558,537,411,101,22,3,,,,,21,154
"De 20 a 24 años (123)",457,430,102,179,107,33,9,,,,27,530
"De 25 a 29 años (124)",362,352,31,92,120,58,47,4,,,10,736
"De 30 a 34 años (125)",316,312,7,29,81,77,97,21,,,4,967
"De 35 a 39 años (126)",342,335,15,21,56,58,110,54,17,4,7,1315
"De 40 a 44 años (127)",272,267,11,12,37,43,88,41,27,8,5,1182
"De 45 a 49 años (128)",218,217,5,9,13,21,58,56,35,20,1,1237
"De 50 y más años (129)",731,717,31,22,28,40,127,172,146,151,14,4834
"PEA (130)",632,609,134,84,89,76,98,67,35,26,23,1964
"De 12 a 14 años (131)",18,17,17,,,,,,,,1,
"De 15 a 19 años (132)",82,80,61,14,5,,,,,,2,24
"De 20 a 24 años (133)",71,63,29,19,12,3,,,,,8,52
"De 25 a 29 años (134)",75,71,11,21,25,7,7,,,,4,121
"De 30 a 34 años (135)",63,60,1,8,16,20,13,2,,,3,171
"De 35 a 39 años (136)",75,72,7,10,10,13,22,8,2,,3,234
"De 40 a 44 años (137)",61,60,3,3,8,15,17,11,3,,1,237
"De 45 a 49 años (138)",49,49,1,2,8,10,12,9,6,1,,221
"De 50 y más años (139)",138,137,4,7,5,8,27,37,24,25,1,904
"Ocupada (140)",621,598,129,82,87,76,96,67,35,26,23,1950
"De 12 a 14 años (141)",18,17,17,,,,,,,,1,
"De 15 a 19 años (142)",78,76,57,14,5,,,,,,2,24
"De 20 a 24 años (143)",71,63,29,19,12,3,,,,,8,52
"De 25 a 29 años (144)",74,70,11,21,25,7,6,,,,4,117
"De 30 a 34 años (145)",60,57,1,7,14,20,13,2,,,3,166
"De 35 a 39 años (146)",73,70,6,9,10,13,22,8,2,,3,233
"De 40 a 44 años (147)",60,59,3,3,8,15,16,11,3,,1,233
"De 45 a 49 años (148)",49,49,1,2,8,10,12,9,6,1,,221
"De 50 y más años (149)",138,137,4,7,5,8,27,37,24,25,1,904
"Desocupada (150)",11,11,5,2,2,,2,,,,,14
"De 15 a 19 años (152)",4,4,4,,,,,,,,,
"De 25 a 29 años (154)",1,1,,,,,1,,,,,4
"De 30 a 34 años (155)",3,3,,1,2,,,,,,,5
"De 35 a 39 años (156)",2,2,1,1,,,,,,,,1
"De 40 a 44 años (157)",1,1,,,,,1,,,,,4
"No PEA (160)",3055,2985,904,383,375,257,438,281,190,157,70,8993
"De 12 a 14 años (161)",413,410,408,2,,,,,,,3,2
"De 15 a 19 años (162)",476,457,350,87,17,3,,,,,19,130
"De 20 a 24 años (163)",386,367,73,160,95,30,9,,,,19,478
"De 25 a 29 años (164)",287,281,20,71,95,51,40,4,,,6,615
"De 30 a 34 años (165)",253,252,6,21,65,57,84,19,,,1,796
"De 35 a 39 años (166)",267,263,8,11,46,45,88,46,15,4,4,1081
"De 40 a 44 años (167)",211,207,8,9,29,28,71,30,24,8,4,945
"De 45 a 49 años (168)",169,168,4,7,5,11,46,47,29,19,1,1016
"De 50 y más años (169)",593,580,27,15,23,32,100,135,122,126,13,3930
