"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 12 a 14 años (061)",2,,,,,,,2
"De 15 a 19 años (062)",23,,,,,,11,12
"De 20 a 24 años (063)",135,,,,,2,70,63
"De 25 a 29 años (064)",217,,,,,8,108,101
"De 30 a 34 años (065)",205,,,,,30,115,60
"De 35 a 39 años (066)",182,,,,3,56,88,35
"De 40 a 44 años (067)",166,,,1,21,68,48,28
"De 45 a 49 años (068)",133,,,,40,57,10,26
"De 50 y más años (069)",313,9,23,62,92,43,6,78
"PEA (070)",669,,4,25,78,132,205,225
"De 15 a 19 años (072)",11,,,,,,7,4
"De 20 a 24 años (073)",66,,,,,2,29,35
"De 25 a 29 años (074)",120,,,,,7,52,61
"De 30 a 34 años (075)",101,,,,,16,47,38
"De 35 a 39 años (076)",95,,,,,32,43,20
"De 40 a 44 años (077)",75,,,,14,26,21,14
"De 45 a 49 años (078)",63,,,,17,26,3,17
"De 50 y más años (079)",138,,4,25,47,23,3,36
"Ocupada (080)",631,,4,24,75,125,191,212
"De 15 a 19 años (082)",10,,,,,,6,4
"De 20 a 24 años (083)",60,,,,,2,27,31
"De 25 a 29 años (084)",114,,,,,7,50,57
"De 30 a 34 años (085)",92,,,,,16,41,35
"De 35 a 39 años (086)",88,,,,,30,40,18
"De 40 a 44 años (087)",73,,,,13,25,21,14
"De 45 a 49 años (088)",58,,,,16,22,3,17
"De 50 y más años (089)",136,,4,24,46,23,3,36
"Desocupada (090)",38,,,1,3,7,14,13
"De 15 a 19 años (092)",1,,,,,,1,
"De 20 a 24 años (093)",6,,,,,,2,4
"De 25 a 29 años (094)",6,,,,,,2,4
"De 30 a 34 años (095)",9,,,,,,6,3
"De 35 a 39 años (096)",7,,,,,2,3,2
"De 40 a 44 años (097)",2,,,,1,1,,
"De 45 a 49 años (098)",5,,,,1,4,,
"De 50 y más años (099)",2,,,1,1,,,
"No PEA (100)",707,9,19,38,78,132,251,180
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",12,,,,,,4,8
"De 20 a 24 años (103)",69,,,,,,41,28
"De 25 a 29 años (104)",97,,,,,1,56,40
"De 30 a 34 años (105)",104,,,,,14,68,22
"De 35 a 39 años (106)",87,,,,3,24,45,15
"De 40 a 44 años (107)",91,,,1,7,42,27,14
"De 45 a 49 años (108)",70,,,,23,31,7,9
"De 50 y más años (109)",175,9,19,37,45,20,3,42
,,,,,,,,
"RURAL (120)",983,8,20,72,142,188,293,260
"De 15 a 19 años (122)",23,,,,,,14,9
"De 20 a 24 años (123)",107,,,,,2,65,40
"De 25 a 29 años (124)",129,,,,,8,78,43
"De 30 a 34 años (125)",127,,,,,21,68,38
"De 35 a 39 años (126)",122,,,,6,46,39,31
"De 40 a 44 años (127)",90,,,,13,39,23,15
"De 45 a 49 años (128)",82,,,1,23,38,3,17
"De 50 y más años (129)",303,8,20,71,100,34,3,67
"PEA (130)",622,2,6,42,105,125,172,170
"De 15 a 19 años (132)",7,,,,,,4,3
"De 20 a 24 años (133)",59,,,,,2,35,22
"De 25 a 29 años (134)",91,,,,,5,51,35
"De 30 a 34 años (135)",77,,,,,12,39,26
"De 35 a 39 años (136)",84,,,,5,34,21,24
"De 40 a 44 años (137)",64,,,,9,25,18,12
"De 45 a 49 años (138)",64,,,,20,29,1,14
"De 50 y más años (139)",176,2,6,42,71,18,3,34
"Ocupada (140)",595,2,6,42,105,121,163,156
"De 15 a 19 años (142)",7,,,,,,4,3
"De 20 a 24 años (143)",54,,,,,2,33,19
"De 25 a 29 años (144)",81,,,,,5,48,28
"De 30 a 34 años (145)",71,,,,,10,37,24
"De 35 a 39 años (146)",81,,,,5,32,20,24
"De 40 a 44 años (147)",62,,,,9,25,17,11
"De 45 a 49 años (148)",63,,,,20,29,1,13
"De 50 y más años (149)",176,2,6,42,71,18,3,34
"Desocupada (150)",27,,,,,4,9,14
"De 20 a 24 años (153)",5,,,,,,2,3
"De 25 a 29 años (154)",10,,,,,,3,7
"De 30 a 34 años (155)",6,,,,,2,2,2
"De 35 a 39 años (156)",3,,,,,2,1,
"De 40 a 44 años (157)",2,,,,,,1,1
"De 45 a 49 años (158)",1,,,,,,,1
"No PEA (160)",361,6,14,30,37,63,121,90
"De 15 a 19 años (162)",16,,,,,,10,6
"De 20 a 24 años (163)",48,,,,,,30,18
"De 25 a 29 años (164)",38,,,,,3,27,8
"De 30 a 34 años (165)",50,,,,,9,29,12
"De 35 a 39 años (166)",38,,,,1,12,18,7
"De 40 a 44 años (167)",26,,,,4,14,5,3
"De 45 a 49 años (168)",18,,,1,3,9,2,3
"De 50 y más años (169)",127,6,14,29,29,16,,33
