"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1743,91,642,578,358,74
"Otra (036)",1,,,1,,
"Ocupación no especificada (037)",193,2,53,76,45,17
"Desocupado (038)",83,3,50,20,8,2
,,,,,,
"URBANA (039)",9344,265,2898,3505,2215,461
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",33,,4,18,11,
"Profes., científicos e intelectuales (041)",467,,80,287,100,
"Técnicos de nivel medio y trab.asimilados (042)",187,,57,75,52,3
"Jefes y empleados de oficina (043)",253,,98,111,43,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1139,22,340,487,251,39
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2456,23,497,872,802,262
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",488,13,170,190,101,14
"Obreros construc., conf., papel, fab., instr. (047)",633,1,218,266,141,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",3154,191,1225,1015,615,108
"Otra (049)",19,,5,12,2,
"Ocupación no especificada (050)",239,4,71,92,55,17
"Desocupado (051)",276,11,133,80,42,10
"Hombres (052)",6683,197,2030,2452,1651,353
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",26,,2,15,9,
"Profes., científicos e intelectuales (054)",283,,39,172,72,
"Técnicos de nivel medio y trab.asimilados (055)",127,,45,43,36,3
"Jefes y empleados de oficina (056)",139,,49,59,31,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",511,10,141,214,123,23
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2300,21,456,823,755,245
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",416,13,151,163,82,7
"Obreros construc., conf., papel, fab., instr. (060)",627,1,215,264,140,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1927,140,797,589,345,56
"Otra (062)",18,,5,11,2,
"Ocupación no especificada (063)",101,2,37,37,21,4
"Desocupado (064)",208,10,93,62,35,8
"Mujeres (065)",2661,68,868,1053,564,108
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,,2,3,2,
"Profes., científicos e intelectuales (067)",184,,41,115,28,
"Técnicos de nivel medio y trab.asimilados (068)",60,,12,32,16,
"Jefes y empleados de oficina (069)",114,,49,52,12,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",628,12,199,273,128,16
"Agricult.trabaj. calif. agrop. y pesqueros (071)",156,2,41,49,47,17
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",72,,19,27,19,7
"Obreros construc., conf., papel, fab., instr. (073)",6,,3,2,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1227,51,428,426,270,52
"Otra (075)",1,,,1,,
"Ocupación no especificada (076)",138,2,34,55,34,13
"Desocupado (077)",68,1,40,18,7,2
,,,,,,
"RURAL (078)",5423,254,2161,1676,1075,257
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",6,,1,4,1,
"Profes., científicos e intelectuales (080)",42,,13,19,10,
"Técnicos de nivel medio y trab.asimilados (081)",10,,2,5,3,
"Jefes y empleados de oficina (082)",24,,12,9,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",115,2,32,50,28,3
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2873,32,919,1019,716,187
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",46,,13,20,12,1
"Obreros construc., conf., papel, fab., instr. (086)",70,,24,34,12,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2055,215,1060,462,260,58
"Ocupación no especificada (089)",133,,56,46,23,8
"Desocupado (090)",49,5,29,8,7,
"Hombres (091)",4563,206,1806,1419,917,215
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",4,,,3,1,
"Profes., científicos e intelectuales (093)",21,,5,11,5,
"Técnicos de nivel medio y trab.asimilados (094)",8,,2,3,3,
"Jefes y empleados de oficina (095)",17,,9,5,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",56,1,13,27,13,2
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2699,27,841,977,681,173
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",38,,11,18,9,
"Obreros construc., conf., papel, fab., instr. (099)",69,,23,34,12,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1539,175,846,310,172,36
"Ocupación no especificada (102)",78,,37,25,12,4
"Desocupado (103)",34,3,19,6,6,
"Mujeres (104)",860,48,355,257,158,42
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,1,1,,
"Profes., científicos e intelectuales (106)",21,,8,8,5,
"Técnicos de nivel medio y trab.asimilados (107)",2,,,2,,
"Jefes y empleados de oficina (108)",7,,3,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",59,1,19,23,15,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",174,5,78,42,35,14
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",8,,2,2,3,1
"Obreros construc., conf., papel, fab., instr. (112)",1,,1,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",516,40,214,152,88,22
"Ocupación no especificada (115)",55,,19,21,11,4
"Desocupado (116)",15,2,10,2,1,
