"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES DE 3 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELACIÓN DE PARENTESCO CON EL JEFE DEL HOGAR",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO E IDIOMA O LENGUA CON LA QUE APRENDIÓ A HABLAR",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Pensionista (045)",123,,,27,40,10,21,15,10
"Otro(a) no pariente (046)",1167,57,6,358,463,42,104,54,83
"Hombres (048)",31581,2276,881,12837,10482,1099,1814,795,1397
"Jefe o Jefa (049)",12758,297,10,5409,4018,489,1150,369,1016
"Esposa(o)/ compa¤era(o) (050)",589,20,,201,236,34,48,14,36
"Hijo(a)/ hijastro(a) (051)",13260,1460,648,5317,4598,386,372,293,186
"Yerno/ nuera (052)",397,5,,99,170,30,51,15,27
"Nieto(a) (053)",1390,286,158,569,311,34,16,14,2
"Padres/ suegros (054)",248,32,,169,36,3,4,,4
"Otro(a) pariente (055)",2205,148,63,868,814,93,102,45,72
"Trabajador(a) del hogar (056)",10,,,5,3,1,,1,
"Pensionista (057)",76,,,19,25,8,9,10,5
"Otro(a) no pariente (058)",648,28,2,181,271,21,62,34,49
"Mujeres (060)",31724,3227,820,13667,9224,1260,1965,576,985
"Jefe o Jefa (061)",4078,395,4,1809,1036,178,357,80,219
"Esposa(o)/ compa¤era(o) (062)",10647,793,13,5019,2971,363,898,157,433
"Hijo(a)/ hijastro(a) (063)",12040,1302,635,4843,3808,508,477,259,208
"Yerno/ nuera (064)",505,11,1,154,232,32,52,9,14
"Nieto(a) (065)",1245,268,122,525,268,31,15,6,10
"Padres/ suegros (066)",564,198,,317,32,1,8,1,7
"Otro(a) pariente (067)",1856,225,41,708,565,120,104,38,55
"Trabajador(a) del hogar (068)",223,6,,107,105,4,,1,
"Pensionista (069)",47,,,8,15,2,12,5,5
"Otro(a) no pariente (070)",519,29,4,177,192,21,42,20,34
,,,,,,,,,
"RURAL (072)",42849,7486,1266,26703,6939,178,152,80,45
"Jefe o Jefa (073)",10679,1127,35,7424,1924,59,63,31,16
"Esposa(o)/ compa¤era(o) (074)",8139,1592,42,5418,1023,25,28,7,4
"Hijo(a)/ hijastro(a) (075)",18658,3691,1016,10786,3017,70,32,34,12
"Yerno/ nuera (076)",378,16,3,216,135,1,3,1,3
"Nieto(a) (077)",1065,294,87,575,106,2,,1,
"Padres/ suegros (078)",358,208,,143,5,2,,,
"Otro(a) pariente (079)",2879,502,80,1715,539,11,19,6,7
"Trabajador(a) del hogar (080)",30,4,,16,10,,,,
"Pensionista (081)",19,,,8,7,,3,,1
"Otro(a) no pariente (082)",644,52,3,402,173,8,4,,2
"Hombres (084)",23261,3187,665,14650,4442,125,96,64,32
"Jefe o Jefa (085)",9469,745,33,6729,1813,54,54,28,13
"Esposa(o)/ compa¤era(o) (086)",158,17,,97,40,2,1,1,
"Hijo(a)/ hijastro(a) (087)",10391,1937,534,5892,1917,51,20,29,11
"Yerno/ nuera (088)",143,6,3,73,58,,2,,1
"Nieto(a) (089)",589,155,45,319,68,1,,1,
"Padres/ suegros (090)",114,24,,85,4,1,,,
"Otro(a) pariente (091)",1804,262,49,1081,378,10,15,5,4
"Trabajador(a) del hogar (092)",14,,,9,5,,,,
"Pensionista (093)",18,,,8,6,,3,,1
"Otro(a) no pariente (094)",561,41,1,357,153,6,1,,2
"Mujeres (096)",19588,4299,601,12053,2497,53,56,16,13
"Jefe o Jefa (097)",1210,382,2,695,111,5,9,3,3
"Esposa(o)/ compa¤era(o) (098)",7981,1575,42,5321,983,23,27,6,4
"Hijo(a)/ hijastro(a) (099)",8267,1754,482,4894,1100,19,12,5,1
"Yerno/ nuera (100)",235,10,,143,77,1,1,1,2
"Nieto(a) (101)",476,139,42,256,38,1,,,
"Padres/ suegros (102)",244,184,,58,1,1,,,
"Otro(a) pariente (103)",1075,240,31,634,161,1,4,1,3
"Trabajador(a) del hogar (104)",16,4,,7,5,,,,
"Pensionista (105)",1,,,,1,,,,
"Otro(a) no pariente (106)",83,11,2,45,20,2,3,,
