"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (055)",23,,,,,4,12,7
"De 35 a 39 años (056)",10,,,,,6,2,2
"De 40 a 44 años (057)",3,,,,,2,1,
"De 45 a 49 años (058)",4,,,,1,1,2,
"De 50 y más años (059)",6,1,,,,3,,2
"Sup. no Univ. completa (060)",251,,,,15,45,108,83
"De 20 a 24 años (063)",17,,,,,,9,8
"De 25 a 29 años (064)",60,,,,,5,28,27
"De 30 a 34 años (065)",57,,,,,9,33,15
"De 35 a 39 años (066)",50,,,,1,9,28,12
"De 40 a 44 años (067)",31,,,,1,12,9,9
"De 45 a 49 años (068)",13,,,,3,8,,2
"De 50 y más años (069)",23,,,,10,2,1,10
"Sup. Univ. incompleta (070)",20,,,,3,1,9,7
"De 20 a 24 años (073)",3,,,,,,1,2
"De 25 a 29 años (074)",4,,,,,,1,3
"De 30 a 34 años (075)",5,,,,,1,2,2
"De 35 a 39 años (076)",2,,,,,,2,
"De 40 a 44 años (077)",2,,,,,,2,
"De 45 a 49 años (078)",2,,,,1,,1,
"De 50 y más años (079)",2,,,,2,,,
"Sup. Univ. completa (080)",119,1,,2,10,24,31,51
"De 25 a 29 años (084)",15,,,,,,5,10
"De 30 a 34 años (085)",30,,,,,4,11,15
"De 35 a 39 años (086)",17,,,,,3,7,7
"De 40 a 44 años (087)",20,,,,,8,5,7
"De 45 a 49 años (088)",16,,,,4,5,3,4
"De 50 y más años (089)",21,1,,2,6,4,,8
,,,,,,,,
"URBANA (100)",3311,23,65,161,329,633,1142,958
"De 12 a 14 años (101)",4,,,,,,,4
"De 15 a 19 años (102)",99,,,,,,59,40
"De 20 a 24 años (103)",286,,,,,,189,97
"De 25 a 29 años (104)",377,,,,,22,244,111
"De 30 a 34 años (105)",412,,,,,52,256,104
"De 35 a 39 años (106)",388,,,,1,105,209,73
"De 40 a 44 años (107)",333,,,,11,139,116,67
"De 45 a 49 años (108)",233,,,,30,113,53,37
"De 50 y más años (109)",1179,23,65,161,287,202,16,425
"Sin nivel (110)",1159,18,53,119,204,213,152,400
"De 15 a 19 años (112)",1,,,,,,1,
"De 20 a 24 años (113)",6,,,,,,5,1
"De 25 a 29 años (114)",30,,,,,2,23,5
"De 30 a 34 años (115)",44,,,,,4,27,13
"De 35 a 39 años (116)",73,,,,,15,37,21
"De 40 a 44 años (117)",90,,,,3,39,24,24
"De 45 a 49 años (118)",81,,,,7,36,27,11
"De 50 y más años (119)",834,18,53,119,194,117,8,325
"Educacion Inicial (120)",8,,,,,1,4,3
"De 15 a 19 años (122)",2,,,,,,1,1
"De 25 a 29 años (124)",1,,,,,1,,
"De 30 a 34 años (125)",3,,,,,,2,1
"De 35 a 39 años (126)",2,,,,,,1,1
"Primaria (130)",1200,3,9,33,81,267,542,265
"De 12 a 14 años (131)",4,,,,,,,4
"De 15 a 19 años (132)",44,,,,,,29,15
"De 20 a 24 años (133)",124,,,,,,88,36
"De 25 a 29 años (134)",154,,,,,8,111,35
"De 30 a 34 años (135)",180,,,,,21,121,38
"De 35 a 39 años (136)",181,,,,,49,105,27
"De 40 a 44 años (137)",166,,,,6,70,64,26
"De 45 a 49 años (138)",91,,,,9,50,17,15
"De 50 y más años (139)",256,3,9,33,66,69,7,69
"Secundaria (140)",551,,3,7,17,76,298,150
"De 15 a 19 años (142)",52,,,,,,28,24
"De 20 a 24 años (143)",128,,,,,,83,45
"De 25 a 29 años (144)",115,,,,,6,75,34
"De 30 a 34 años (145)",90,,,,,11,60,19
"De 35 a 39 años (146)",68,,,,,27,34,7
"De 40 a 44 años (147)",27,,,,1,12,13,1
"De 45 a 49 años (148)",29,,,,6,13,5,5
"De 50 y más años (149)",42,,3,7,10,7,,15
"Sup. no Univ. incompleta (150)",68,1,,,1,13,26,27
"De 20 a 24 años (153)",16,,,,,,7,9
"De 25 a 29 años (154)",17,,,,,1,9,7
"De 30 a 34 años (155)",17,,,,,3,7,7
"De 35 a 39 años (156)",7,,,,,4,1,2
"De 40 a 44 años (157)",2,,,,,1,1,
"De 45 a 49 años (158)",3,,,,1,1,1,
"De 50 y más años (159)",6,1,,,,3,,2
"Sup. no Univ. completa (160)",202,,,,14,38,87,63
"De 20 a 24 años (163)",10,,,,,,6,4
"De 25 a 29 años (164)",46,,,,,4,22,20
"De 30 a 34 años (165)",46,,,,,8,27,11
"De 35 a 39 años (166)",40,,,,1,7,24,8
"De 40 a 44 años (167)",26,,,,1,9,7,9
"De 45 a 49 años (168)",13,,,,3,8,,2
"De 50 y más años (169)",21,,,,9,2,1,9
"Sup. Univ. incompleta (170)",17,,,,2,1,8,6
"De 20 a 24 años (173)",2,,,,,,,2
"De 25 a 29 años (174)",3,,,,,,1,2
"De 30 a 34 años (175)",5,,,,,1,2,2
"De 35 a 39 años (176)",2,,,,,,2,
"De 40 a 44 años (177)",2,,,,,,2,
"De 45 a 49 años (178)",1,,,,,,1,
"De 50 y más años (179)",2,,,,2,,,
"Sup. Univ. completa (180)",106,1,,2,10,24,25,44
"De 25 a 29 años (184)",11,,,,,,3,8
"De 30 a 34 años (185)",27,,,,,4,10,13
"De 35 a 39 años (186)",15,,,,,3,5,7
"De 40 a 44 años (187)",20,,,,,8,5,7
"De 45 a 49 años (188)",15,,,,4,5,2,4
"De 50 y más años (189)",18,1,,2,6,4,,5
,,,,,,,,
"RURAL (200)",6297,37,148,409,661,1070,2206,1766
"De 12 a 14 años (201)",7,,,,,,,7
"De 15 a 19 años (202)",175,,,,,,104,71
"De 20 a 24 años (203)",631,,,,,3,379,249
"De 25 a 29 años (204)",684,,,,,23,488,173
"De 30 a 34 años (205)",643,,,,,74,436,133
"De 35 a 39 años (206)",577,,,,2,143,334,98
"De 40 a 44 años (207)",560,,,,11,191,256,102
"De 45 a 49 años (208)",524,,,2,38,236,165,83
"De 50 y más años (209)",2496,37,148,407,610,400,44,850
"Sin nivel (210)",2955,36,134,377,553,545,375,935
"De 12 a 14 años (211)",1,,,,,,,1
"De 15 a 19 años (212)",4,,,,,,2,2
"De 20 a 24 años (213)",28,,,,,,14,14
"De 25 a 29 años (214)",58,,,,,1,40,17
"De 30 a 34 años (215)",90,,,,,10,56,24
"De 35 a 39 años (216)",110,,,,1,29,52,28
"De 40 a 44 años (217)",228,,,,2,79,90,57
"De 45 a 49 años (218)",296,,,1,23,131,93,48
"De 50 y más años (219)",2140,36,134,376,527,295,28,744
"Educacion Inicial (220)",15,,,,,2,8,5
"De 15 a 19 años (222)",3,,,,,,1,2
"De 25 a 29 años (224)",3,,,,,,1,2
"De 30 a 34 años (225)",8,,,,,2,5,1
"De 35 a 39 años (226)",1,,,,,,1,
"Primaria (230)",2600,1,14,32,100,467,1417,569
"De 12 a 14 años (231)",4,,,,,,,4
"De 15 a 19 años (232)",100,,,,,,62,38
"De 20 a 24 años (233)",367,,,,,2,231,134
"De 25 a 29 años (234)",445,,,,,17,337,91
"De 30 a 34 años (235)",442,,,,,49,311,82
"De 35 a 39 años (236)",387,,,,1,101,237,48
"De 40 a 44 años (237)",310,,,,9,101,158,42
"De 45 a 49 años (238)",209,,,1,13,98,66,31
"De 50 y más años (239)",336,1,14,31,77,99,15,99
"Secundaria (240)",633,,,,6,45,363,219
"De 12 a 14 años (241)",2,,,,,,,2
"De 15 a 19 años (242)",68,,,,,,39,29
"De 20 a 24 años (243)",216,,,,,1,126,89
"De 25 a 29 años (244)",153,,,,,4,98,51
"De 30 a 34 años (245)",83,,,,,11,52,20
"De 35 a 39 años (246)",64,,,,,9,37,18
"De 40 a 44 años (247)",16,,,,,7,6,3
"De 45 a 49 años (248)",16,,,,1,7,4,4
"De 50 y más años (249)",15,,,,5,6,1,3
"Sup. no Univ. incompleta (250)",29,,,,,4,15,10
"De 20 a 24 años (253)",12,,,,,,4,8
"De 25 a 29 años (254)",6,,,,,,4,2
"De 30 a 34 años (255)",6,,,,,1,5,
"De 35 a 39 años (256)",3,,,,,2,1,
"De 40 a 44 años (257)",1,,,,,1,,
"De 45 a 49 años (258)",1,,,,,,1,
"Sup. no Univ. completa (260)",49,,,,1,7,21,20
"De 20 a 24 años (263)",7,,,,,,3,4
"De 25 a 29 años (264)",14,,,,,1,6,7
"De 30 a 34 años (265)",11,,,,,1,6,4
"De 35 a 39 años (266)",10,,,,,2,4,4
"De 40 a 44 años (267)",5,,,,,3,2,
"De 50 y más años (269)",2,,,,1,,,1
"Sup. Univ. incompleta (270)",3,,,,1,,1,1
"De 20 a 24 años (273)",1,,,,,,1,
"De 25 a 29 años (274)",1,,,,,,,1
"De 45 a 49 años (278)",1,,,,1,,,
"Sup. Univ. completa (280)",13,,,,,,6,7
"De 25 a 29 años (284)",4,,,,,,2,2
"De 30 a 34 años (285)",3,,,,,,1,2
"De 35 a 39 años (286)",2,,,,,,2,
"De 45 a 49 años (288)",1,,,,,,1,
"De 50 y más años (289)",3,,,,,,,3
