"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Construcción (050)",5,,,,,,,,,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",70,,1,,,54,,,,15,,
"Comercio al por mayor (053)",1,,,,,1,,,,,,
"Comercio al por menor (054)",69,,1,,,53,,,,15,,
"Hoteles y restaurantes (055)",42,,,1,,31,,,,10,,
"Trans., almac. y comunicaciones (056)",4,,,,2,,,,,2,,
"Intermediación financiera (057)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (058)",16,,4,1,11,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",7,,,,6,,,,,1,,
"Enseñanza (060)",105,1,104,,,,,,,,,
"Servicios sociales y de salud (061)",49,,23,20,,,,,,6,,
"Otras activ. serv.comun.soc y personales (062)",24,,,3,3,4,,,,14,,
"Hogares privados con servicio doméstico (063)",63,,,,,,,,,63,,
"Actividad economica no especificada (065)",86,,,,,,,,,,,86
,,,,,,,,,,,,
"URBANA (066)",814,1,198,51,33,107,47,131,65,156,6,19
"Agric., ganadería, caza y silvicultura (067)",88,,,,,,47,,3,38,,
"Explotación de minas y canteras (069)",2,,,,,,,,,2,,
"Industrias manufactureras (070)",120,,,2,,1,,112,5,,,
"Suministro de electricidad, gas y agua (071)",8,,,1,,,,5,2,,,
"Construcción (072)",48,,,2,,,,2,30,14,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",107,,1,2,,65,,10,6,23,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",11,,,,,,,10,,1,,
"Comercio al por mayor (075)",2,,,,,1,,,1,,,
"Comercio al por menor (076)",94,,1,2,,64,,,5,22,,
"Hoteles y restaurantes (077)",47,,,3,,34,,,,10,,
"Trans., almac. y comunicaciones (078)",17,,,,2,,,,13,2,,
"Activid.inmobil., empres. y alquileres (080)",39,,7,6,14,2,,,4,6,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",26,,2,,10,1,,1,1,5,6,
"Enseñanza (082)",158,1,153,2,1,,,,,1,,
"Servicios sociales y de salud (083)",52,,24,23,,,,1,,4,,
"Otras activ. serv.comun.soc y personales (084)",57,,11,10,5,4,,,1,26,,
"Hogares privados con servicio doméstico (085)",25,,,,,,,,,25,,
"Actividad economica no especificada (087)",20,,,,1,,,,,,,19
"Hombres (088)",511,,98,26,13,42,47,116,64,93,6,6
"Agric., ganadería, caza y silvicultura (089)",82,,,,,,47,,3,32,,
"Explotación de minas y canteras (091)",2,,,,,,,,,2,,
"Industrias manufactureras (092)",103,,,2,,,,97,4,,,
"Suministro de electricidad, gas y agua (093)",8,,,1,,,,5,2,,,
"Construcción (094)",48,,,2,,,,2,30,14,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",59,,,2,,30,,10,6,11,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",11,,,,,,,10,,1,,
"Comercio al por mayor (097)",1,,,,,,,,1,,,
"Comercio al por menor (098)",47,,,2,,30,,,5,10,,
"Hoteles y restaurantes (099)",13,,,2,,9,,,,2,,
"Trans., almac. y comunicaciones (100)",14,,,,,,,,13,1,,
"Activid.inmobil., empres. y alquileres (102)",25,,3,5,5,2,,,4,6,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",19,,2,,4,1,,1,1,4,6,
"Enseñanza (104)",83,,79,2,1,,,,,1,,
"Servicios sociales y de salud (105)",7,,3,3,,,,1,,,,
"Otras activ. serv.comun.soc y personales (106)",40,,11,7,2,,,,1,19,,
"Hogares privados con servicio doméstico (107)",1,,,,,,,,,1,,
"Actividad economica no especificada (109)",7,,,,1,,,,,,,6
"Mujeres (110)",303,1,100,25,20,65,,15,1,63,,13
"Agric., ganadería, caza y silvicultura (111)",6,,,,,,,,,6,,
"Industrias manufactureras (114)",17,,,,,1,,15,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",48,,1,,,35,,,,12,,
"Comercio al por mayor (119)",1,,,,,1,,,,,,
"Comercio al por menor (120)",47,,1,,,34,,,,12,,
"Hoteles y restaurantes (121)",34,,,1,,25,,,,8,,
"Trans., almac. y comunicaciones (122)",3,,,,2,,,,,1,,
"Activid.inmobil., empres. y alquileres (124)",14,,4,1,9,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",7,,,,6,,,,,1,,
"Enseñanza (126)",75,1,74,,,,,,,,,
"Servicios sociales y de salud (127)",45,,21,20,,,,,,4,,
"Otras activ. serv.comun.soc y personales (128)",17,,,3,3,4,,,,7,,
"Hogares privados con servicio doméstico (129)",24,,,,,,,,,24,,
"Actividad economica no especificada (131)",13,,,,,,,,,,,13
,,,,,,,,,,,,
"RURAL (132)",1446,2,75,5,12,41,718,90,43,364,,96
"Agric., ganadería, caza y silvicultura (133)",966,,,,,,718,,,248,,
"Explotación de minas y canteras (135)",7,,,,,,,4,1,2,,
"Industrias manufactureras (136)",81,,,,,,,78,2,1,,
"Suministro de electricidad, gas y agua (137)",1,,,1,,,,,,,,
"Construcción (138)",75,,,1,,,,1,30,43,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",43,,,1,,31,,7,,4,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",6,,,,,,,6,,,,
"Comercio al por menor (142)",37,,,1,,31,,1,,4,,
"Hoteles y restaurantes (143)",9,,,,,7,,,,2,,
"Trans., almac. y comunicaciones (144)",10,,,,,,,,8,2,,
"Intermediación financiera (145)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",14,,1,,5,3,,,2,3,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",6,2,,,3,,,,,1,,
"Enseñanza (148)",75,,71,,1,,,,,3,,
"Servicios sociales y de salud (149)",6,,3,,1,,,,,2,,
"Otras activ. serv.comun.soc y personales (150)",13,,,2,1,,,,,10,,
"Hogares privados con servicio doméstico (151)",43,,,,,,,,,43,,
"Actividad economica no especificada (153)",96,,,,,,,,,,,96
"Hombres (154)",1170,2,43,5,9,16,700,85,43,244,,23
"Agric., ganadería, caza y silvicultura (155)",887,,,,,,700,,,187,,
"Explotación de minas y canteras (157)",7,,,,,,,4,1,2,,
"Industrias manufactureras (158)",76,,,,,,,73,2,1,,
"Suministro de electricidad, gas y agua (159)",1,,,1,,,,,,,,
"Construcción (160)",70,,,1,,,,1,30,38,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",21,,,1,,12,,7,,1,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",6,,,,,,,6,,,,
"Comercio al por menor (164)",15,,,1,,12,,1,,1,,
"Hoteles y restaurantes (165)",1,,,,,1,,,,,,
"Trans., almac. y comunicaciones (166)",9,,,,,,,,8,1,,
"Activid.inmobil., empres. y alquileres (168)",12,,1,,3,3,,,2,3,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",6,2,,,3,,,,,1,,
"Enseñanza (170)",45,,41,,1,,,,,3,,
"Servicios sociales y de salud (171)",2,,1,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",6,,,2,1,,,,,3,,
"Hogares privados con servicio doméstico (173)",4,,,,,,,,,4,,
"Actividad economica no especificada (175)",23,,,,,,,,,,,23
"Mujeres (176)",276,,32,,3,25,18,5,,120,,73
"Agric., ganadería, caza y silvicultura (177)",79,,,,,,18,,,61,,
"Industrias manufactureras (180)",5,,,,,,,5,,,,
"Construcción (182)",5,,,,,,,,,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",22,,,,,19,,,,3,,
"Comercio al por menor (186)",22,,,,,19,,,,3,,
"Hoteles y restaurantes (187)",8,,,,,6,,,,2,,
"Trans., almac. y comunicaciones (188)",1,,,,,,,,,1,,
"Intermediación financiera (189)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",2,,,,2,,,,,,,
"Enseñanza (192)",30,,30,,,,,,,,,
"Servicios sociales y de salud (193)",4,,2,,,,,,,2,,
"Otras activ. serv.comun.soc y personales (194)",7,,,,,,,,,7,,
"Hogares privados con servicio doméstico (195)",39,,,,,,,,,39,,
"Actividad economica no especificada (197)",73,,,,,,,,,,,73
