"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",21,2,13,3,2,1
"Actividad economica no especificada (044)",259,1,111,80,48,19
"Desocupado (045)",198,2,99,59,30,8
"Mujeres (046)",3306,75,965,1108,852,306
"Agric., ganadería, caza y silvicultura (047)",1236,47,267,301,402,219
"Explotación de minas y canteras (049)",78,1,42,24,10,1
"Industrias manufactureras (050)",89,1,27,24,27,10
"Suministro de electricidad, gas y agua (051)",1,,1,,,
"Construcción (052)",12,,3,5,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",510,7,153,192,123,35
"Venta, mant.y rep. veh.autom.y motoc. (054)",3,,,2,1,
"Comercio al por mayor (055)",10,,2,5,2,1
"Comercio al por menor (056)",497,7,151,185,120,34
"Hoteles y restaurantes (057)",183,2,62,63,39,17
"Trans., almac. y comunicaciones (058)",12,,8,2,2,
"Intermediación financiera (059)",6,,,5,1,
"Activid.inmobil., empres. y alquileres (060)",31,,15,12,4,
"Admin.pub. y defensa; p. segur.soc afil (061)",67,,33,19,14,1
"Enseñanza (062)",504,,101,297,105,1
"Servicios sociales y de salud (063)",119,,18,49,52,
"Otras activ. serv.comun.soc y personales (064)",49,,19,21,8,1
"Hogares privados con servicio doméstico (065)",169,13,103,30,21,2
"Actividad economica no especificada (067)",147,1,55,42,32,17
"Desocupado (068)",93,3,58,22,8,2
,,,,,,
"URBANA (069)",6261,130,1957,2177,1533,464
"Agric., ganadería, caza y silvicultura (070)",1796,71,404,448,555,318
"Explotación de minas y canteras (072)",707,3,384,244,70,6
"Industrias manufactureras (073)",198,8,85,48,40,17
"Suministro de electricidad, gas y agua (074)",14,,5,7,2,
"Construcción (075)",232,2,93,87,42,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",712,19,200,267,177,49
"Venta, mant.y rep. veh.autom.y motoc. (077)",28,,12,11,5,
"Comercio al por mayor (078)",16,,5,6,4,1
"Comercio al por menor (079)",668,19,183,250,168,48
"Hoteles y restaurantes (080)",179,2,57,64,40,16
"Trans., almac. y comunicaciones (081)",197,3,89,75,27,3
"Intermediación financiera (082)",12,,1,7,4,
"Activid.inmobil., empres. y alquileres (083)",88,,30,34,21,3
"Admin.pub. y defensa; p. segur.soc afil (084)",262,,77,99,81,5
"Enseñanza (085)",951,,141,523,283,4
"Servicios sociales y de salud (086)",181,,28,78,73,2
"Otras activ. serv.comun.soc y personales (087)",94,4,36,31,19,4
"Hogares privados con servicio doméstico (088)",164,14,100,28,19,3
"Actividad economica no especificada (090)",274,2,115,84,53,20
"Desocupado (091)",200,2,112,53,27,6
"Hombres (092)",4043,85,1301,1379,969,309
"Agric., ganadería, caza y silvicultura (093)",1310,50,315,333,382,230
"Explotación de minas y canteras (095)",638,2,349,222,60,5
"Industrias manufactureras (096)",145,7,68,36,24,10
"Suministro de electricidad, gas y agua (097)",14,,5,7,2,
"Construcción (098)",225,2,92,83,40,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",288,12,77,105,72,22
"Venta, mant.y rep. veh.autom.y motoc. (100)",25,,12,9,4,
"Comercio al por mayor (101)",7,,3,2,2,
"Comercio al por menor (102)",256,12,62,94,66,22
"Hoteles y restaurantes (103)",33,1,10,14,6,2
"Trans., almac. y comunicaciones (104)",185,3,81,73,25,3
"Intermediación financiera (105)",6,,1,2,3,
"Activid.inmobil., empres. y alquileres (106)",65,,18,26,18,3
"Admin.pub. y defensa; p. segur.soc afil (107)",200,,47,82,67,4
"Enseñanza (108)",503,,57,261,182,3
"Servicios sociales y de salud (109)",65,,11,31,21,2
"Otras activ. serv.comun.soc y personales (110)",54,4,21,14,12,3
"Hogares privados con servicio doméstico (111)",17,2,12,1,1,1
"Actividad economica no especificada (113)",172,1,73,55,34,9
"Desocupado (114)",123,1,64,34,20,4
"Mujeres (115)",2218,45,656,798,564,155
"Agric., ganadería, caza y silvicultura (116)",486,21,89,115,173,88
"Explotación de minas y canteras (118)",69,1,35,22,10,1
"Industrias manufactureras (119)",53,1,17,12,16,7
"Construcción (121)",7,,1,4,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",424,7,123,162,105,27
"Venta, mant.y rep. veh.autom.y motoc. (123)",3,,,2,1,
"Comercio al por mayor (124)",9,,2,4,2,1
"Comercio al por menor (125)",412,7,121,156,102,26
"Hoteles y restaurantes (126)",146,1,47,50,34,14
"Trans., almac. y comunicaciones (127)",12,,8,2,2,
"Intermediación financiera (128)",6,,,5,1,
"Activid.inmobil., empres. y alquileres (129)",23,,12,8,3,
"Admin.pub. y defensa; p. segur.soc afil (130)",62,,30,17,14,1
"Enseñanza (131)",448,,84,262,101,1
"Servicios sociales y de salud (132)",116,,17,47,52,
"Otras activ. serv.comun.soc y personales (133)",40,,15,17,7,1
"Hogares privados con servicio doméstico (134)",147,12,88,27,18,2
"Actividad economica no especificada (136)",102,1,42,29,19,11
"Desocupado (137)",77,1,48,19,7,2
,,,,,,
"RURAL (138)",4031,73,1192,1235,1050,481
"Agric., ganadería, caza y silvicultura (139)",2673,62,641,716,825,429
"Pesca (140)",1,,,1,,
"Explotación de minas y canteras (141)",279,,145,106,27,1
"Industrias manufactureras (142)",119,2,49,35,24,9
"Suministro de electricidad, gas y agua (143)",6,,4,,2,
"Construcción (144)",168,2,59,76,29,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",171,2,61,63,31,14
"Venta, mant.y rep. veh.autom.y motoc. (146)",15,,10,5,,
"Comercio al por mayor (147)",2,,1,1,,
"Comercio al por menor (148)",154,2,50,57,31,14
"Hoteles y restaurantes (149)",69,1,34,22,8,4
"Trans., almac. y comunicaciones (150)",58,,15,29,13,1
"Intermediación financiera (151)",1,,,1,,
"Activid.inmobil., empres. y alquileres (152)",50,,21,21,8,
"Admin.pub. y defensa; p. segur.soc afil (153)",36,,13,13,10,
"Enseñanza (154)",126,,31,66,28,1
"Servicios sociales y de salud (155)",10,,1,7,2,
"Otras activ. serv.comun.soc y personales (156)",15,,6,8,1,
"Hogares privados con servicio doméstico (157)",26,1,16,5,4,
"Actividad economica no especificada (159)",132,,51,38,27,16
"Desocupado (160)",91,3,45,28,11,4
"Hombres (161)",2943,43,883,925,762,330
"Agric., ganadería, caza y silvicultura (162)",1923,36,463,530,596,298
"Pesca (163)",1,,,1,,
"Explotación de minas y canteras (164)",270,,138,104,27,1
"Industrias manufactureras (165)",83,2,39,23,13,6
"Suministro de electricidad, gas y agua (166)",5,,3,,2,
"Construcción (167)",163,2,57,75,27,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",85,2,31,33,13,6
"Venta, mant.y rep. veh.autom.y motoc. (169)",15,,10,5,,
"Comercio al por mayor (170)",1,,1,,,
"Comercio al por menor (171)",69,2,20,28,13,6
"Hoteles y restaurantes (172)",32,,19,9,3,1
"Trans., almac. y comunicaciones (173)",58,,15,29,13,1
"Intermediación financiera (174)",1,,,1,,
"Activid.inmobil., empres. y alquileres (175)",42,,18,17,7,
"Admin.pub. y defensa; p. segur.soc afil (176)",31,,10,11,10,
"Enseñanza (177)",70,,14,31,24,1
"Servicios sociales y de salud (178)",7,,,5,2,
"Otras activ. serv.comun.soc y personales (179)",6,,2,4,,
"Hogares privados con servicio doméstico (180)",4,,1,2,1,
"Actividad economica no especificada (182)",87,,38,25,14,10
"Desocupado (183)",75,1,35,25,10,4
"Mujeres (184)",1088,30,309,310,288,151
"Agric., ganadería, caza y silvicultura (185)",750,26,178,186,229,131
"Explotación de minas y canteras (187)",9,,7,2,,
"Industrias manufactureras (188)",36,,10,12,11,3
"Suministro de electricidad, gas y agua (189)",1,,1,,,
"Construcción (190)",5,,2,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",86,,30,30,18,8
"Comercio al por mayor (193)",1,,,1,,
"Comercio al por menor (194)",85,,30,29,18,8
"Hoteles y restaurantes (195)",37,1,15,13,5,3
"Activid.inmobil., empres. y alquileres (198)",8,,3,4,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",5,,3,2,,
"Enseñanza (200)",56,,17,35,4,
"Servicios sociales y de salud (201)",3,,1,2,,
"Otras activ. serv.comun.soc y personales (202)",9,,4,4,1,
"Hogares privados con servicio doméstico (203)",22,1,15,3,3,
"Actividad economica no especificada (205)",45,,13,13,13,6
"Desocupado (206)",16,2,10,3,1,
