"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",210,198,46,34,49,33,29,5,2,,12,403
"De 30 a 34 años (025)",295,290,43,51,66,54,55,18,3,,5,724
"De 35 a 39 años (026)",289,287,22,32,64,53,65,32,16,3,2,982
"De 40 a 44 años (027)",264,259,10,15,34,35,69,52,24,20,5,1251
"De 45 a 49 años (028)",184,180,5,4,21,26,40,35,31,18,4,990
"De 50 y más años (029)",617,616,38,20,29,58,131,151,107,82,1,3653
"Desocupada (030)",29,26,10,3,4,1,3,2,2,1,3,69
"De 12 a 14 años (031)",2,2,2,,,,,,,,,
"De 15 a 19 años (032)",5,5,4,1,,,,,,,,1
"De 20 a 24 años (033)",4,4,3,,1,,,,,,,2
"De 25 a 29 años (034)",5,4,1,,1,1,1,,,,1,10
"De 30 a 34 años (035)",1,1,,,1,,,,,,,2
"De 35 a 39 años (036)",1,1,,,,,1,,,,,5
"De 40 a 44 años (037)",2,2,,,,,,,2,,,17
"De 45 a 49 años (038)",4,2,,1,,,,1,,,2,7
"De 50 y más años (039)",5,5,,1,1,,1,1,,1,,25
"No PEA (040)",3327,3270,903,255,313,297,543,434,294,231,57,12065
"De 12 a 14 años (041)",468,466,463,1,2,,,,,,2,5
"De 15 a 19 años (042)",371,365,310,43,11,,1,,,,6,69
"De 20 a 24 años (043)",226,207,37,89,51,23,6,1,,,19,291
"De 25 a 29 años (044)",241,233,10,33,75,65,42,7,1,,8,612
"De 30 a 34 años (045)",235,230,9,13,52,46,85,23,2,,5,791
"De 35 a 39 años (046)",240,239,6,14,34,47,75,44,12,7,1,1011
"De 40 a 44 años (047)",210,207,8,6,18,17,61,48,39,10,3,1115
"De 45 a 49 años (048)",205,203,4,6,14,16,47,61,34,21,2,1209
"De 50 y más años (049)",1131,1120,56,50,56,83,226,250,206,193,11,6962
,,,,,,,,,,,,
"URBANA (060)",2813,2768,763,280,329,302,444,319,191,140,45,9025
"De 12 a 14 años (061)",305,305,302,2,1,,,,,,,4
"De 15 a 19 años (062)",315,313,264,43,5,,1,,,,2,57
"De 20 a 24 años (063)",186,169,48,81,27,8,4,1,,,17,181
"De 25 a 29 años (064)",224,213,43,39,56,51,23,1,,,11,410
"De 30 a 34 años (065)",279,276,36,41,76,60,50,12,1,,3,666
"De 35 a 39 años (066)",282,282,18,31,63,56,71,29,12,2,,941
"De 40 a 44 años (067)",228,224,9,9,38,32,66,34,29,7,4,1021
"De 45 a 49 años (068)",195,191,2,6,21,28,48,51,19,16,4,1012
"De 50 y más años (069)",799,795,41,28,42,67,181,191,130,115,4,4733
"PEA (070)",1246,1226,261,150,190,161,195,139,77,53,20,4021
"De 12 a 14 años (071)",62,62,61,1,,,,,,,,1
"De 15 a 19 años (072)",92,92,71,17,3,,1,,,,,27
"De 20 a 24 años (073)",77,72,29,27,13,2,1,,,,5,63
"De 25 a 29 años (074)",121,114,39,21,26,17,10,1,,,7,173
"De 30 a 34 años (075)",172,170,34,36,46,30,16,7,1,,2,337
"De 35 a 39 años (076)",173,173,16,23,48,34,35,12,5,,,490
"De 40 a 44 años (077)",140,137,4,8,23,24,37,19,16,6,3,613
"De 45 a 49 años (078)",107,104,1,4,14,21,24,22,10,8,3,517
"De 50 y más años (079)",302,302,6,13,17,33,71,78,45,39,,1800
"Ocupada (080)",1222,1205,255,147,187,160,192,137,75,52,17,3954
"De 12 a 14 años (081)",61,61,60,1,,,,,,,,1
"De 15 a 19 años (082)",90,90,70,16,3,,1,,,,,26
"De 20 a 24 años (083)",73,68,26,27,12,2,1,,,,5,61
"De 25 a 29 años (084)",116,110,38,21,25,16,9,1,,,6,163
"De 30 a 34 años (085)",172,170,34,36,46,30,16,7,1,,2,337
"De 35 a 39 años (086)",172,172,16,23,48,34,34,12,5,,,485
"De 40 a 44 años (087)",138,135,4,8,23,24,37,19,14,6,3,596
"De 45 a 49 años (088)",103,102,1,3,14,21,24,21,10,8,1,510
"De 50 y más años (089)",297,297,6,12,16,33,70,77,45,38,,1775
"Desocupada (090)",24,21,6,3,3,1,3,2,2,1,3,67
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (093)",4,4,3,,1,,,,,,,2
"De 25 a 29 años (094)",5,4,1,,1,1,1,,,,1,10
"De 35 a 39 años (096)",1,1,,,,,1,,,,,5
"De 40 a 44 años (097)",2,2,,,,,,,2,,,17
"De 45 a 49 años (098)",4,2,,1,,,,1,,,2,7
"De 50 y más años (099)",5,5,,1,1,,1,1,,1,,25
"No PEA (100)",1567,1542,502,130,139,141,249,180,114,87,25,5004
"De 12 a 14 años (101)",243,243,241,1,1,,,,,,,3
"De 15 a 19 años (102)",223,221,193,26,2,,,,,,2,30
"De 20 a 24 años (103)",109,97,19,54,14,6,3,1,,,12,118
"De 25 a 29 años (104)",103,99,4,18,30,34,13,,,,4,237
"De 30 a 34 años (105)",107,106,2,5,30,30,34,5,,,1,329
"De 35 a 39 años (106)",109,109,2,8,15,22,36,17,7,2,,451
"De 40 a 44 años (107)",88,87,5,1,15,8,29,15,13,1,1,408
"De 45 a 49 años (108)",88,87,1,2,7,7,24,29,9,8,1,495
"De 50 y más años (109)",497,493,35,15,25,34,110,113,85,76,4,2933
,,,,,,,,,,,,
"RURAL (120)",2793,2732,547,225,292,261,494,410,288,215,61,11315
"De 12 a 14 años (121)",253,251,250,,1,,,,,,2,2
"De 15 a 19 años (122)",210,205,157,34,13,,1,,,,5,64
"De 20 a 24 años (123)",198,180,31,65,59,21,4,,,,18,263
"De 25 a 29 años (124)",232,222,14,28,69,48,49,11,3,,10,615
"De 30 a 34 años (125)",252,245,16,23,43,40,90,29,4,,7,851
"De 35 a 39 años (126)",248,245,10,15,35,44,70,47,16,8,3,1057
"De 40 a 44 años (127)",248,244,9,12,14,20,64,66,36,23,4,1362
"De 45 a 49 años (128)",198,194,7,5,14,14,39,46,46,23,4,1194
"De 50 y más años (129)",954,946,53,43,44,74,177,211,183,161,8,5907
"PEA (130)",1033,1004,146,100,118,105,200,156,108,71,29,4254
"De 12 a 14 años (131)",28,28,28,,,,,,,,,
"De 15 a 19 años (132)",62,61,40,17,4,,,,,,1,25
"De 20 a 24 años (133)",81,70,13,30,22,4,1,,,,11,90
"De 25 a 29 años (134)",94,88,8,13,24,17,20,4,2,,6,240
"De 30 a 34 años (135)",124,121,9,15,21,24,39,11,2,,3,389
"De 35 a 39 años (136)",117,115,6,9,16,19,31,20,11,3,2,497
"De 40 a 44 años (137)",126,124,6,7,11,11,32,33,10,14,2,655
"De 45 a 49 años (138)",81,78,4,1,7,5,16,14,21,10,3,480
"De 50 y más años (139)",320,319,32,8,13,25,61,74,62,44,1,1878
"Ocupada (140)",1028,999,142,100,117,105,200,156,108,71,29,4252
"De 12 a 14 años (141)",27,27,27,,,,,,,,,
"De 15 a 19 años (142)",59,58,37,17,4,,,,,,1,25
"De 20 a 24 años (143)",81,70,13,30,22,4,1,,,,11,90
"De 25 a 29 años (144)",94,88,8,13,24,17,20,4,2,,6,240
"De 30 a 34 años (145)",123,120,9,15,20,24,39,11,2,,3,387
"De 35 a 39 años (146)",117,115,6,9,16,19,31,20,11,3,2,497
"De 40 a 44 años (147)",126,124,6,7,11,11,32,33,10,14,2,655
"De 45 a 49 años (148)",81,78,4,1,7,5,16,14,21,10,3,480
"De 50 y más años (149)",320,319,32,8,13,25,61,74,62,44,1,1878
"Desocupada (150)",5,5,4,,1,,,,,,,2
"De 12 a 14 años (151)",1,1,1,,,,,,,,,
"De 15 a 19 años (152)",3,3,3,,,,,,,,,
"De 30 a 34 años (155)",1,1,,,1,,,,,,,2
"No PEA (160)",1760,1728,401,125,174,156,294,254,180,144,32,7061
"De 12 a 14 años (161)",225,223,222,,1,,,,,,2,2
"De 15 a 19 años (162)",148,144,117,17,9,,1,,,,4,39
"De 20 a 24 años (163)",117,110,18,35,37,17,3,,,,7,173
"De 25 a 29 años (164)",138,134,6,15,45,31,29,7,1,,4,375
"De 30 a 34 años (165)",128,124,7,8,22,16,51,18,2,,4,462
"De 35 a 39 años (166)",131,130,4,6,19,25,39,27,5,5,1,560
"De 40 a 44 años (167)",122,120,3,5,3,9,32,33,26,9,2,707
"De 45 a 49 años (168)",117,116,3,4,7,9,23,32,25,13,1,714
"De 50 y más años (169)",634,627,21,35,31,49,116,137,121,117,7,4029
