"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",18,50,50,,100,,
"De 45 a 49 años (038)",12,40,38,,95,,
"De 50 y más años (039)",8,43,40,,93,,
"No PEA (040)",51431,146135,132302,2328,90.5,1.6,
"De 12 a 14 años (041)",5974,21,21,3,100,14.3,
"De 15 a 19 años (042)",7103,1019,998,271,97.9,26.6,
"De 20 a 24 años (043)",5378,4603,4500,572,97.8,12.4,
"De 25 a 29 años (044)",4801,7939,7777,543,98,6.8,
"De 30 a 34 años (045)",4352,10513,10192,431,96.9,4.1,
"De 35 a 39 años (046)",4351,13933,13382,325,96,2.3,
"De 40 a 44 años (047)",3489,13896,13154,148,94.7,1.1,
"De 45 a 49 años (048)",3116,14612,13667,35,93.5,0.2,
"De 50 y más años (049)",12867,79599,68611,,86.2,,
,,,,,,,
"URBANA (060)",12959,28987,26985,438,93.1,1.5,
"De 12 a 14 años (061)",1090,4,4,1,100,25,
"De 15 a 19 años (062)",1723,192,192,55,100,28.6,
"De 20 a 24 años (063)",1316,746,731,88,98,11.8,
"De 25 a 29 años (064)",1412,1622,1603,105,98.8,6.5,
"De 30 a 34 años (065)",1269,2206,2176,87,98.6,3.9,
"De 35 a 39 años (066)",1316,3300,3220,75,97.6,2.3,
"De 40 a 44 años (067)",1058,2988,2910,24,97.4,0.8,
"De 45 a 49 años (068)",949,3210,3056,3,95.2,0.1,
"De 50 y más años (069)",2826,14719,13093,,89,,
"PEA (070)",4280,9124,8754,143,95.9,1.6,
"De 12 a 14 años (071)",36,1,1,,100,,
"De 15 a 19 años (072)",250,43,43,10,100,23.3,
"De 20 a 24 años (073)",417,207,205,22,99,10.6,
"De 25 a 29 años (074)",606,539,534,28,99.1,5.2,
"De 30 a 34 años (075)",597,887,875,33,98.6,3.7,
"De 35 a 39 años (076)",648,1433,1411,34,98.5,2.4,
"De 40 a 44 años (077)",546,1448,1426,15,98.5,1,
"De 45 a 49 años (078)",441,1317,1266,1,96.1,0.1,
"De 50 y más años (079)",739,3249,2993,,92.1,,
"Ocupada (080)",4091,8912,8544,130,95.9,1.5,
"De 12 a 14 años (081)",34,1,1,,100,,
"De 15 a 19 años (082)",230,33,33,5,100,15.2,
"De 20 a 24 años (083)",373,195,193,18,99,9.2,
"De 25 a 29 años (084)",558,502,497,25,99,5,
"De 30 a 34 años (085)",568,859,847,33,98.6,3.8,
"De 35 a 39 años (086)",630,1397,1375,33,98.4,2.4,
"De 40 a 44 años (087)",532,1409,1387,15,98.4,1.1,
"De 45 a 49 años (088)",432,1290,1241,1,96.2,0.1,
"De 50 y más años (089)",734,3226,2970,,92.1,,
"Desocupada (090)",189,212,210,13,99.1,6.1,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",20,10,10,5,100,50,
"De 20 a 24 años (093)",44,12,12,4,100,33.3,
"De 25 a 29 años (094)",48,37,37,3,100,8.1,
"De 30 a 34 años (095)",29,28,28,,100,,
"De 35 a 39 años (096)",18,36,36,1,100,2.8,
"De 40 a 44 años (097)",14,39,39,,100,,
"De 45 a 49 años (098)",9,27,25,,92.6,,
"De 50 y más años (099)",5,23,23,,100,,
"No PEA (100)",8679,19863,18231,295,91.8,1.5,
"De 12 a 14 años (101)",1054,3,3,1,100,33.3,
"De 15 a 19 años (102)",1473,149,149,45,100,30.2,
"De 20 a 24 años (103)",899,539,526,66,97.6,12.2,
"De 25 a 29 años (104)",806,1083,1069,77,98.7,7.1,
"De 30 a 34 años (105)",672,1319,1301,54,98.6,4.1,
"De 35 a 39 años (106)",668,1867,1809,41,96.9,2.2,
"De 40 a 44 años (107)",512,1540,1484,9,96.4,0.6,
"De 45 a 49 años (108)",508,1893,1790,2,94.6,0.1,
"De 50 y más años (109)",2087,11470,10100,,88.1,,
,,,,,,,
"RURAL (120)",48484,141053,127832,2256,90.6,1.6,
"De 12 a 14 años (121)",5059,20,20,2,100,10,
"De 15 a 19 años (122)",6266,969,946,248,97.6,25.6,
"De 20 a 24 años (123)",5312,4604,4500,564,97.7,12.3,
"De 25 a 29 años (124)",4754,7872,7702,518,97.8,6.6,
"De 30 a 34 años (125)",4335,10544,10204,422,96.8,4,
"De 35 a 39 años (126)",4303,13801,13244,314,96,2.3,
"De 40 a 44 años (127)",3468,14139,13372,151,94.6,1.1,
"De 45 a 49 años (128)",3016,14404,13467,37,93.5,0.3,
"De 50 y más años (129)",11971,74700,64377,,86.2,,
"PEA (130)",5732,14781,13761,222,93.1,1.5,
"De 12 a 14 años (131)",139,2,2,,100,,
"De 15 a 19 años (132)",636,99,97,22,98,22.2,
"De 20 a 24 años (133)",833,540,526,58,97.4,10.7,
"De 25 a 29 años (134)",759,1016,994,52,97.8,5.1,
"De 30 a 34 años (135)",655,1350,1313,44,97.3,3.3,
"De 35 a 39 años (136)",620,1735,1671,30,96.3,1.7,
"De 40 a 44 años (137)",491,1783,1702,12,95.5,0.7,
"De 45 a 49 años (138)",408,1685,1590,4,94.4,0.2,
"De 50 y más años (139)",1191,6571,5866,,89.3,,
"Ocupada (140)",5531,14659,13647,218,93.1,1.5,
"De 12 a 14 años (141)",114,2,2,,100,,
"De 15 a 19 años (142)",567,97,95,22,97.9,22.7,
"De 20 a 24 años (143)",776,522,511,55,97.9,10.5,
"De 25 a 29 años (144)",733,992,970,51,97.8,5.1,
"De 30 a 34 años (145)",648,1338,1303,44,97.4,3.3,
"De 35 a 39 años (146)",613,1713,1649,30,96.3,1.8,
"De 40 a 44 años (147)",487,1772,1691,12,95.4,0.7,
"De 45 a 49 años (148)",405,1672,1577,4,94.3,0.2,
"De 50 y más años (149)",1188,6551,5849,,89.3,,
"Desocupada (150)",201,122,114,4,93.4,3.3,
"De 12 a 14 años (151)",25,,,,,,
"De 15 a 19 años (152)",69,2,2,,100,,
"De 20 a 24 años (153)",57,18,15,3,83.3,16.7,
"De 25 a 29 años (154)",26,24,24,1,100,4.2,
"De 30 a 34 años (155)",7,12,10,,83.3,,
"De 35 a 39 años (156)",7,22,22,,100,,
"De 40 a 44 años (157)",4,11,11,,100,,
"De 45 a 49 años (158)",3,13,13,,100,,
"De 50 y más años (159)",3,20,17,,85,,
"No PEA (160)",42752,126272,114071,2034,90.3,1.6,
"De 12 a 14 años (161)",4920,18,18,2,100,11.1,
"De 15 a 19 años (162)",5630,870,849,226,97.6,26,
"De 20 a 24 años (163)",4479,4064,3974,506,97.8,12.5,
"De 25 a 29 años (164)",3995,6856,6708,466,97.8,6.8,
"De 30 a 34 años (165)",3680,9194,8891,378,96.7,4.1,
"De 35 a 39 años (166)",3683,12066,11573,284,95.9,2.4,
"De 40 a 44 años (167)",2977,12356,11670,139,94.4,1.1,
"De 45 a 49 años (168)",2608,12719,11877,33,93.4,0.3,
"De 50 y más años (169)",10780,68129,58511,,85.9,,
