"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Mujeres (045)",2758,101,653,814,808,382
"Agric., ganadería, caza y silvicultura (046)",1513,73,265,359,515,301
"Pesca (047)",1,,,1,,
"Explotación de minas y canteras (048)",18,,8,9,1,
"Industrias manufactureras (049)",28,,3,13,8,4
"Construcción (051)",45,2,13,15,14,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",296,13,73,110,90,10
"Venta, mant.y rep. veh.autom.y motoc. (053)",1,,1,,,
"Comercio al por mayor (054)",2,,1,1,,
"Comercio al por menor (055)",293,13,71,109,90,10
"Hoteles y restaurantes (056)",198,4,57,57,59,21
"Trans., almac. y comunicaciones (057)",7,4,,2,1,
"Intermediación financiera (058)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (059)",17,,9,6,2,
"Admin.pub. y defensa; p. segur.soc.afil (060)",93,,47,37,9,
"Enseñanza (061)",217,,62,118,37,
"Servicios sociales y de salud (062)",62,,29,30,3,
"Otras activ. serv.comun.soc y personales (063)",33,4,17,6,4,2
"Hogares privados con servicio doméstico (064)",57,1,30,9,12,5
"Actividad economica no especificada (066)",170,,38,41,53,38
,,,,,,
"URBANA (067)",6511,212,1584,2201,1748,766
"Agric., ganadería, caza y silvicultura (068)",3475,160,683,958,1039,635
"Pesca (069)",4,,1,1,2,
"Explotación de minas y canteras (070)",573,,197,282,90,4
"Industrias manufactureras (071)",110,,33,45,23,9
"Suministro de electricidad, gas y agua (072)",4,,,2,2,
"Construcción (073)",368,8,127,142,78,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",433,22,96,161,132,22
"Venta, mant.y rep. veh.autom.y motoc. (075)",12,,6,3,3,
"Comercio al por mayor (076)",8,,2,3,3,
"Comercio al por menor (077)",413,22,88,155,126,22
"Hoteles y restaurantes (078)",202,4,55,62,59,22
"Trans., almac. y comunicaciones (079)",101,12,36,37,15,1
"Intermediación financiera (080)",5,,3,1,1,
"Activid.inmobil., empres. y alquileres (081)",49,,18,27,4,
"Admin.pub. y defensa; p. segur.soc.afil (082)",277,,101,107,67,2
"Enseñanza (083)",499,,99,254,142,4
"Servicios sociales y de salud (084)",99,,37,54,6,2
"Otras activ. serv.comun.soc y personales (085)",39,4,17,10,6,2
"Hogares privados con servicio doméstico (086)",55,1,29,9,12,4
"Actividad economica no especificada (088)",218,1,52,49,70,46
"Hombres (089)",4254,120,1044,1501,1092,497
"Agric., ganadería, caza y silvicultura (090)",2333,95,481,672,649,436
"Pesca (091)",4,,1,1,2,
"Explotación de minas y canteras (092)",555,,189,273,89,4
"Industrias manufactureras (093)",84,,32,32,15,5
"Suministro de electricidad, gas y agua (094)",4,,,2,2,
"Construcción (095)",336,7,118,130,69,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",149,9,26,57,44,13
"Venta, mant.y rep. veh.autom.y motoc. (097)",11,,5,3,3,
"Comercio al por mayor (098)",6,,1,2,3,
"Comercio al por menor (099)",132,9,20,52,38,13
"Hoteles y restaurantes (100)",23,,7,8,5,3
"Trans., almac. y comunicaciones (101)",95,8,36,35,15,1
"Intermediación financiera (102)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (103)",33,,10,21,2,
"Admin.pub. y defensa; p. segur.soc.afil (104)",185,,55,70,58,2
"Enseñanza (105)",310,,47,153,106,4
"Servicios sociales y de salud (106)",44,,10,29,3,2
"Otras activ. serv.comun.soc y personales (107)",9,,2,4,3,
"Actividad economica no especificada (110)",88,1,29,14,29,15
"Mujeres (112)",2257,92,540,700,656,269
"Agric., ganadería, caza y silvicultura (113)",1142,65,202,286,390,199
"Explotación de minas y canteras (115)",18,,8,9,1,
"Industrias manufactureras (116)",26,,1,13,8,4
"Construcción (118)",32,1,9,12,9,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",284,13,70,104,88,9
"Venta, mant.y rep. veh.autom.y motoc. (120)",1,,1,,,
"Comercio al por mayor (121)",2,,1,1,,
"Comercio al por menor (122)",281,13,68,103,88,9
"Hoteles y restaurantes (123)",179,4,48,54,54,19
"Trans., almac. y comunicaciones (124)",6,4,,2,,
"Intermediación financiera (125)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (126)",16,,8,6,2,
"Admin.pub. y defensa; p. segur.soc.afil (127)",92,,46,37,9,
"Enseñanza (128)",189,,52,101,36,
"Servicios sociales y de salud (129)",55,,27,25,3,
"Otras activ. serv.comun.soc y personales (130)",30,4,15,6,3,2
"Hogares privados con servicio doméstico (131)",55,1,29,9,12,4
"Actividad economica no especificada (133)",130,,23,35,41,31
,,,,,,
"RURAL (134)",1816,37,405,514,493,367
"Agric., ganadería, caza y silvicultura (135)",1368,33,235,354,401,345
"Pesca (136)",4,,3,1,,
"Explotación de minas y canteras (137)",21,,7,11,3,
"Industrias manufactureras (138)",18,,7,3,6,2
"Construcción (140)",142,1,57,46,31,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",33,3,8,15,6,1
"Comercio al por mayor (143)",3,,,2,1,
"Comercio al por menor (144)",30,3,8,13,5,1
"Hoteles y restaurantes (145)",23,,10,5,6,2
"Trans., almac. y comunicaciones (146)",12,,5,3,4,
"Activid.inmobil., empres. y alquileres (148)",4,,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (149)",37,,17,14,5,1
"Enseñanza (150)",76,,25,39,12,
"Servicios sociales y de salud (151)",15,,4,10,1,
"Otras activ. serv.comun.soc y personales (152)",5,,3,,2,
"Hogares privados con servicio doméstico (153)",2,,1,,,1
"Actividad economica no especificada (155)",56,,21,11,16,8
"Hombres (156)",1315,28,292,400,341,254
"Agric., ganadería, caza y silvicultura (157)",997,25,172,281,276,243
"Pesca (158)",3,,3,,,
"Explotación de minas y canteras (159)",21,,7,11,3,
"Industrias manufactureras (160)",16,,5,3,6,2
"Construcción (162)",129,,53,43,26,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",21,3,5,9,4,
"Comercio al por mayor (165)",3,,,2,1,
"Comercio al por menor (166)",18,3,5,7,3,
"Hoteles y restaurantes (167)",4,,1,2,1,
"Trans., almac. y comunicaciones (168)",11,,5,3,3,
"Activid.inmobil., empres. y alquileres (170)",3,,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (171)",36,,16,14,5,1
"Enseñanza (172)",48,,15,22,11,
"Servicios sociales y de salud (173)",8,,2,5,1,
"Otras activ. serv.comun.soc y personales (174)",2,,1,,1,
"Actividad economica no especificada (177)",16,,6,5,4,1
"Mujeres (179)",501,9,113,114,152,113
"Agric., ganadería, caza y silvicultura (180)",371,8,63,73,125,102
"Pesca (181)",1,,,1,,
"Industrias manufactureras (183)",2,,2,,,
"Construcción (185)",13,1,4,3,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",12,,3,6,2,1
"Comercio al por menor (189)",12,,3,6,2,1
"Hoteles y restaurantes (190)",19,,9,3,5,2
"Trans., almac. y comunicaciones (191)",1,,,,1,
"Activid.inmobil., empres. y alquileres (193)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",1,,1,,,
"Enseñanza (195)",28,,10,17,1,
"Servicios sociales y de salud (196)",7,,2,5,,
"Otras activ. serv.comun.soc y personales (197)",3,,2,,1,
"Hogares privados con servicio doméstico (198)",2,,1,,,1
"Actividad economica no especificada (200)",40,,15,6,12,7
