"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",3892,66,271,709,1132,817,72,825
,,,,,,,,
"URBANA (060)",4760,27,124,331,553,1099,1619,1007
"De 12 a 14 años (061)",6,,,,,,1,5
"De 15 a 19 años (062)",108,,,,,,64,44
"De 20 a 24 años (063)",385,,,,,1,228,156
"De 25 a 29 años (064)",526,,,,,37,350,139
"De 30 a 34 años (065)",564,,,,,100,361,103
"De 35 a 39 años (066)",581,,,,4,189,307,81
"De 40 a 44 años (067)",504,,,1,25,231,185,62
"De 45 a 49 años (068)",461,,,6,49,247,96,63
"De 50 y más años (069)",1625,27,124,324,475,294,27,354
"PEA (070)",1165,,3,47,137,342,365,271
"De 15 a 19 años (072)",15,,,,,,9,6
"De 20 a 24 años (073)",88,,,,,1,48,39
"De 25 a 29 años (074)",122,,,,,10,73,39
"De 30 a 34 años (075)",166,,,,,31,86,49
"De 35 a 39 años (076)",188,,,,2,71,79,36
"De 40 a 44 años (077)",165,,,1,10,85,43,26
"De 45 a 49 años (078)",151,,,4,22,79,22,24
"De 50 y más años (079)",270,,3,42,103,65,5,52
"Ocupada (080)",1115,,3,46,137,330,345,254
"De 15 a 19 años (082)",14,,,,,,9,5
"De 20 a 24 años (083)",77,,,,,1,42,34
"De 25 a 29 años (084)",113,,,,,9,67,37
"De 30 a 34 años (085)",158,,,,,29,84,45
"De 35 a 39 años (086)",179,,,,2,69,75,33
"De 40 a 44 años (087)",162,,,1,10,84,42,25
"De 45 a 49 años (088)",146,,,4,22,75,21,24
"De 50 y más años (089)",266,,3,41,103,63,5,51
"Desocupada (090)",50,,,1,,12,20,17
"De 15 a 19 años (092)",1,,,,,,,1
"De 20 a 24 años (093)",11,,,,,,6,5
"De 25 a 29 años (094)",9,,,,,1,6,2
"De 30 a 34 años (095)",8,,,,,2,2,4
"De 35 a 39 años (096)",9,,,,,2,4,3
"De 40 a 44 años (097)",3,,,,,1,1,1
"De 45 a 49 años (098)",5,,,,,4,1,
"De 50 y más años (099)",4,,,1,,2,,1
"No PEA (100)",3595,27,121,284,416,757,1254,736
"De 12 a 14 años (101)",6,,,,,,1,5
"De 15 a 19 años (102)",93,,,,,,55,38
"De 20 a 24 años (103)",297,,,,,,180,117
"De 25 a 29 años (104)",404,,,,,27,277,100
"De 30 a 34 años (105)",398,,,,,69,275,54
"De 35 a 39 años (106)",393,,,,2,118,228,45
"De 40 a 44 años (107)",339,,,,15,146,142,36
"De 45 a 49 años (108)",310,,,2,27,168,74,39
"De 50 y más años (109)",1355,27,121,282,372,229,22,302
,,,,,,,,
"RURAL (120)",8883,41,160,477,968,1854,3711,1672
"De 12 a 14 años (121)",9,,,,,,,9
"De 15 a 19 años (122)",253,,,,,,170,83
"De 20 a 24 años (123)",926,,,,,2,627,297
"De 25 a 29 años (124)",1110,,,,,62,800,248
"De 30 a 34 años (125)",1076,,,,,160,771,145
"De 35 a 39 años (126)",1024,,,,6,254,636,128
"De 40 a 44 años (127)",883,,,,32,339,422,90
"De 45 a 49 años (128)",761,,,1,69,371,229,91
"De 50 y más años (129)",2841,41,160,476,861,666,56,581
"PEA (130)",1145,2,10,49,113,236,454,281
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",35,,,,,,23,12
"De 20 a 24 años (133)",135,,,,,,81,54
"De 25 a 29 años (134)",159,,,,,7,97,55
"De 30 a 34 años (135)",157,,,,,22,98,37
"De 35 a 39 años (136)",135,,,,1,42,68,24
"De 40 a 44 años (137)",125,,,,4,40,58,23
"De 45 a 49 años (138)",94,,,,7,47,23,17
"De 50 y más años (139)",304,2,10,49,101,78,6,58
"Ocupada (140)",1114,2,10,49,112,235,445,261
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",33,,,,,,23,10
"De 20 a 24 años (143)",123,,,,,,76,47
"De 25 a 29 años (144)",149,,,,,7,95,47
"De 30 a 34 años (145)",156,,,,,22,98,36
"De 35 a 39 años (146)",133,,,,1,42,66,24
"De 40 a 44 años (147)",123,,,,4,39,58,22
"De 45 a 49 años (148)",93,,,,6,47,23,17
"De 50 y más años (149)",303,2,10,49,101,78,6,57
"Desocupada (150)",31,,,,1,1,9,20
"De 15 a 19 años (152)",2,,,,,,,2
"De 20 a 24 años (153)",12,,,,,,5,7
"De 25 a 29 años (154)",10,,,,,,2,8
"De 30 a 34 años (155)",1,,,,,,,1
"De 35 a 39 años (156)",2,,,,,,2,
"De 40 a 44 años (157)",2,,,,,1,,1
"De 45 a 49 años (158)",1,,,,1,,,
"De 50 y más años (159)",1,,,,,,,1
"No PEA (160)",7738,39,150,428,855,1618,3257,1391
"De 12 a 14 años (161)",8,,,,,,,8
"De 15 a 19 años (162)",218,,,,,,147,71
"De 20 a 24 años (163)",791,,,,,2,546,243
"De 25 a 29 años (164)",951,,,,,55,703,193
"De 30 a 34 años (165)",919,,,,,138,673,108
"De 35 a 39 años (166)",889,,,,5,212,568,104
"De 40 a 44 años (167)",758,,,,28,299,364,67
"De 45 a 49 años (168)",667,,,1,62,324,206,74
"De 50 y más años (169)",2537,39,150,427,760,588,50,523
