"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",858,766,430,234,79,15,7,1,,,92,472
"De 25 a 29 años (024)",767,689,189,209,165,78,42,5,1,,78,990
"De 30 a 34 años (025)",648,607,77,107,139,136,128,18,2,,41,1484
"De 35 a 39 años (026)",615,581,45,57,107,137,174,47,14,,34,1880
"De 40 a 44 años (027)",478,466,23,41,52,95,158,67,23,7,12,1830
"De 45 a 49 años (028)",393,384,26,25,49,58,99,69,38,20,9,1716
"De 50 y más años (029)",729,711,51,48,45,61,151,130,106,119,18,4133
"Desocupada (030)",149,140,83,23,13,7,9,3,1,1,9,149
"De 12 a 14 años (031)",9,9,9,,,,,,,,,
"De 15 a 19 años (032)",30,30,29,1,,,,,,,,1
"De 20 a 24 años (033)",43,40,30,7,2,1,,,,,3,14
"De 25 a 29 años (034)",24,21,8,9,3,1,,,,,3,18
"De 30 a 34 años (035)",12,11,1,3,3,2,2,,,,1,23
"De 35 a 39 años (036)",15,14,2,3,3,2,4,,,,1,33
"De 40 a 44 años (037)",6,5,2,,,,1,2,,,1,18
"De 45 a 49 años (038)",5,5,1,,2,1,,,,1,,17
"De 50 y más años (039)",5,5,1,,,,2,1,1,,,25
"No PEA (040)",16604,16158,5261,2137,1867,1545,2106,1341,882,1019,446,47777
"De 12 a 14 años (041)",1944,1937,1935,2,,,,,,,7,2
"De 15 a 19 años (042)",2602,2553,2120,373,57,3,,,,,49,496
"De 20 a 24 años (043)",2367,2232,651,877,531,137,35,1,,,135,2507
"De 25 a 29 años (044)",1878,1792,161,415,574,412,213,15,2,,86,3807
"De 30 a 34 años (045)",1489,1437,86,156,298,352,418,112,14,1,52,4456
"De 35 a 39 años (046)",1291,1253,51,81,168,242,440,202,51,18,38,5014
"De 40 a 44 años (047)",1025,1006,50,56,84,150,317,231,87,31,19,4635
"De 45 a 49 años (048)",899,882,48,48,53,84,233,219,124,73,17,4719
"De 50 y más años (049)",3109,3066,159,129,102,165,450,561,604,896,43,22141
,,,,,,,,,,,,
"URBANA (060)",20733,20051,6494,2794,2396,2004,2714,1575,991,1083,682,56739
"De 12 a 14 años (061)",1962,1957,1955,2,,,,,,,5,2
"De 15 a 19 años (062)",3059,3006,2555,393,54,3,1,,,,53,514
"De 20 a 24 años (063)",3087,2874,1055,1065,576,140,37,1,,,213,2803
"De 25 a 29 años (064)",2503,2347,341,606,701,443,238,15,3,,156,4458
"De 30 a 34 años (065)",2054,1970,155,259,427,473,515,125,15,1,84,5692
"De 35 a 39 años (066)",1818,1748,89,134,267,361,587,237,57,16,70,6530
"De 40 a 44 años (067)",1422,1397,73,95,131,237,451,274,100,36,25,6062
"De 45 a 49 años (068)",1223,1198,70,69,98,135,319,271,152,84,25,6055
"De 50 y más años (069)",3605,3554,201,171,142,212,566,652,664,946,51,24623
"PEA (070)",5147,4884,1543,775,626,569,743,324,175,129,263,12081
"De 12 a 14 años (071)",130,130,130,,,,,,,,,
"De 15 a 19 años (072)",625,620,564,48,7,,1,,,,5,66
"De 20 a 24 años (073)",856,772,439,236,75,15,6,1,,,84,462
"De 25 a 29 años (074)",759,685,189,214,159,78,40,4,1,,74,968
"De 30 a 34 años (075)",641,605,76,108,140,134,127,18,2,,36,1474
"De 35 a 39 años (076)",610,576,45,58,106,134,176,45,12,,34,1849
"De 40 a 44 años (077)",460,452,25,40,49,94,151,65,22,6,8,1758
"De 45 a 49 años (078)",377,369,27,23,46,57,95,65,38,18,8,1639
"De 50 y más años (079)",689,675,48,48,44,57,147,126,100,105,14,3865
"Ocupada (080)",5002,4747,1463,752,613,562,734,321,174,128,255,11932
"De 12 a 14 años (081)",122,122,122,,,,,,,,,
"De 15 a 19 años (082)",597,592,537,47,7,,1,,,,5,65
"De 20 a 24 años (083)",814,732,409,229,73,14,6,1,,,82,448
"De 25 a 29 años (084)",735,664,181,205,156,77,40,4,1,,71,950
"De 30 a 34 años (085)",629,594,75,105,137,132,125,18,2,,35,1451
"De 35 a 39 años (086)",595,562,43,55,103,132,172,45,12,,33,1816
"De 40 a 44 años (087)",454,447,23,40,49,94,150,63,22,6,7,1740
"De 45 a 49 años (088)",372,364,26,23,44,56,95,65,38,17,8,1622
"De 50 y más años (089)",684,670,47,48,44,57,145,125,99,105,14,3840
"Desocupada (090)",145,137,80,23,13,7,9,3,1,1,8,149
"De 12 a 14 años (091)",8,8,8,,,,,,,,,
"De 15 a 19 años (092)",28,28,27,1,,,,,,,,1
"De 20 a 24 años (093)",42,40,30,7,2,1,,,,,2,14
"De 25 a 29 años (094)",24,21,8,9,3,1,,,,,3,18
"De 30 a 34 años (095)",12,11,1,3,3,2,2,,,,1,23
"De 35 a 39 años (096)",15,14,2,3,3,2,4,,,,1,33
"De 40 a 44 años (097)",6,5,2,,,,1,2,,,1,18
"De 45 a 49 años (098)",5,5,1,,2,1,,,,1,,17
"De 50 y más años (099)",5,5,1,,,,2,1,1,,,25
"No PEA (100)",15586,15167,4951,2019,1770,1435,1971,1251,816,954,419,44658
"De 12 a 14 años (101)",1832,1827,1825,2,,,,,,,5,2
"De 15 a 19 años (102)",2434,2386,1991,345,47,3,,,,,48,448
"De 20 a 24 años (103)",2231,2102,616,829,501,125,31,,,,129,2341
"De 25 a 29 años (104)",1744,1662,152,392,542,365,198,11,2,,82,3490
"De 30 a 34 años (105)",1413,1365,79,151,287,339,388,107,13,1,48,4218
"De 35 a 39 años (106)",1208,1172,44,76,161,227,411,192,45,16,36,4681
"De 40 a 44 años (107)",962,945,48,55,82,143,300,209,78,30,17,4304
"De 45 a 49 años (108)",846,829,43,46,52,78,224,206,114,66,17,4416
"De 50 y más años (109)",2916,2879,153,123,98,155,419,526,564,841,37,20758
,,,,,,,,,,,,
"RURAL (120)",1270,1208,392,135,127,128,161,106,76,83,62,3758
"De 12 a 14 años (121)",126,124,124,,,,,,,,2,
"De 15 a 19 años (122)",200,199,160,29,10,,,,,,1,49
"De 20 a 24 años (123)",181,164,56,53,36,13,5,1,,,17,190
"De 25 a 29 años (124)",166,155,17,27,41,48,17,5,,,11,357
"De 30 a 34 años (125)",95,85,9,7,13,17,33,5,1,,10,271
"De 35 a 39 años (126)",103,100,9,7,11,20,31,12,8,2,3,397
"De 40 a 44 años (127)",87,80,2,2,5,8,25,26,10,2,7,421
"De 45 a 49 años (128)",74,73,5,4,6,8,13,17,10,10,1,397
"De 50 y más años (129)",238,228,10,6,5,14,37,40,47,69,10,1676
"PEA (130)",252,217,82,17,30,18,26,16,10,18,35,639
"De 12 a 14 años (131)",14,14,14,,,,,,,,,
"De 15 a 19 años (132)",32,32,31,1,,,,,,,,1
"De 20 a 24 años (133)",45,34,21,5,6,1,1,,,,11,24
"De 25 a 29 años (134)",32,25,8,4,9,1,2,1,,,7,40
"De 30 a 34 años (135)",19,13,2,2,2,4,3,,,,6,33
"De 35 a 39 años (136)",20,19,2,2,4,5,2,2,2,,1,64
"De 40 a 44 años (137)",24,19,,1,3,1,8,4,1,1,5,90
"De 45 a 49 años (138)",21,20,,2,5,2,4,4,,3,1,94
"De 50 y más años (139)",45,41,4,,1,4,6,5,7,14,4,293
"Ocupada (140)",248,214,79,17,30,18,26,16,10,18,34,639
"De 12 a 14 años (141)",13,13,13,,,,,,,,,
"De 15 a 19 años (142)",30,30,29,1,,,,,,,,1
"De 20 a 24 años (143)",44,34,21,5,6,1,1,,,,10,24
"De 25 a 29 años (144)",32,25,8,4,9,1,2,1,,,7,40
"De 30 a 34 años (145)",19,13,2,2,2,4,3,,,,6,33
"De 35 a 39 años (146)",20,19,2,2,4,5,2,2,2,,1,64
"De 40 a 44 años (147)",24,19,,1,3,1,8,4,1,1,5,90
"De 45 a 49 años (148)",21,20,,2,5,2,4,4,,3,1,94
"De 50 y más años (149)",45,41,4,,1,4,6,5,7,14,4,293
"Desocupada (150)",4,3,3,,,,,,,,1,
"De 12 a 14 años (151)",1,1,1,,,,,,,,,
"De 15 a 19 años (152)",2,2,2,,,,,,,,,
"De 20 a 24 años (153)",1,,,,,,,,,,1,
"No PEA (160)",1018,991,310,118,97,110,135,90,66,65,27,3119
"De 12 a 14 años (161)",112,110,110,,,,,,,,2,
"De 15 a 19 años (162)",168,167,129,28,10,,,,,,1,48
"De 20 a 24 años (163)",136,130,35,48,30,12,4,1,,,6,166
"De 25 a 29 años (164)",134,130,9,23,32,47,15,4,,,4,317
"De 30 a 34 años (165)",76,72,7,5,11,13,30,5,1,,4,238
"De 35 a 39 años (166)",83,81,7,5,7,15,29,10,6,2,2,333
"De 40 a 44 años (167)",63,61,2,1,2,7,17,22,9,1,2,331
"De 45 a 49 años (168)",53,53,5,2,1,6,9,13,10,7,,303
"De 50 y más años (169)",193,187,6,6,4,10,31,35,40,55,6,1383
