"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabajador familiar no remunerado (061)",8,6,1,1,
"Trabajador del hogar (062)",2,2,,,
"De 15 a 29 años (064)",516,367,63,29,57
"Empleado (065)",143,35,32,23,53
"Obrero (066)",72,46,17,5,4
"Trabajador independiente (067)",201,189,12,,
"Empleador o patrono (068)",7,6,1,,
"Trabajador familiar no remunerado (069)",38,36,1,1,
"Trabajador del hogar (070)",55,55,,,
"De 30 a 44 años (072)",807,385,142,164,116
"Empleado (073)",494,119,111,155,109
"Obrero (074)",57,29,12,9,7
"Trabajador independiente (075)",218,200,18,,
"Empleador o patrono (076)",4,3,1,,
"Trabajador familiar no remunerado (077)",27,27,,,
"Trabajador del hogar (078)",7,7,,,
"De 45 a 64 años (080)",506,278,78,65,85
"Empleado (081)",264,53,66,62,83
"Obrero (082)",34,26,3,3,2
"Trabajador independiente (083)",186,177,9,,
"Empleador o patrono (084)",2,2,,,
"Trabajador familiar no remunerado (085)",10,10,,,
"Trabajador del hogar (086)",10,10,,,
"De 65 y más años (088)",105,97,4,1,3
"Empleado (089)",10,6,,1,3
"Obrero (090)",7,6,1,,
"Trabajador independiente (091)",71,68,3,,
"Empleador o patrono (092)",2,2,,,
"Trabajador familiar no remunerado (093)",11,11,,,
"Trabajador del hogar (094)",4,4,,,
,,,,,
"RURAL (096)",3938,3428,305,133,72
"Empleado (097)",319,124,86,57,52
"Obrero (098)",1095,849,152,74,20
"Trabajador independiente (099)",1918,1862,56,,
"Empleador o patrono (100)",4,3,,1,
"Trabajador familiar no remunerado (101)",552,540,11,1,
"Trabajador del hogar (102)",50,50,,,
"De 06 a 14 años (104)",58,58,,,
"Empleado (105)",1,1,,,
"Obrero (106)",7,7,,,
"Trabajador independiente (107)",8,8,,,
"Trabajador familiar no remunerado (109)",40,40,,,
"Trabajador del hogar (110)",2,2,,,
"De 15 a 29 años (112)",1188,1044,80,40,24
"Empleado (113)",60,23,7,13,17
"Obrero (114)",375,296,46,26,7
"Trabajador independiente (115)",479,460,19,,
"Empleador o patrono (116)",2,2,,,
"Trabajador familiar no remunerado (117)",251,242,8,1,
"Trabajador del hogar (118)",21,21,,,
"De 30 a 44 años (120)",1354,1128,129,64,33
"Empleado (121)",188,78,51,35,24
"Obrero (122)",378,286,55,28,9
"Trabajador independiente (123)",647,627,20,,
"Empleador o patrono (124)",2,1,,1,
"Trabajador familiar no remunerado (125)",124,121,3,,
"Trabajador del hogar (126)",15,15,,,
"De 45 a 64 años (128)",992,867,85,27,13
"Empleado (129)",66,21,27,9,9
"Obrero (130)",278,212,44,18,4
"Trabajador independiente (131)",564,550,14,,
"Trabajador familiar no remunerado (133)",77,77,,,
"Trabajador del hogar (134)",7,7,,,
"De 65 y más años (136)",346,331,11,2,2
"Empleado (137)",4,1,1,,2
"Obrero (138)",57,48,7,2,
"Trabajador independiente (139)",220,217,3,,
"Trabajador familiar no remunerado (141)",60,60,,,
"Trabajador del hogar (142)",5,5,,,
