"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",100,6,45,28,15,6
"Hogares privados con servicio doméstico (042)",26,7,8,6,4,1
"Actividad economica no especificada (044)",227,,86,54,41,46
"Desocupado (045)",792,8,369,256,118,41
"Mujeres (046)",9973,202,2571,2840,2911,1449
"Agric., ganadería, caza y silvicultura (047)",7087,146,1547,1858,2269,1267
"Pesca (048)",5,,1,3,1,
"Explotación de minas y canteras (049)",2,,1,,1,
"Industrias manufactureras (050)",384,7,111,129,96,41
"Suministro de electricidad, gas y agua (051)",1,,,1,,
"Construcción (052)",20,,6,10,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",988,18,325,333,259,53
"Venta, mant.y rep. veh.autom.y motoc. (054)",9,,6,,3,
"Comercio al por mayor (055)",51,1,19,14,15,2
"Comercio al por menor (056)",928,17,300,319,241,51
"Hoteles y restaurantes (057)",251,8,94,80,58,11
"Trans., almac. y comunicaciones (058)",24,1,14,7,2,
"Intermediación financiera (059)",2,,,1,,1
"Activid.inmobil., empres. y alquileres (060)",20,,8,9,3,
"Admin.pub. y defensa; p. segur.soc afil (061)",113,,50,44,18,1
"Enseñanza (062)",241,,53,143,44,1
"Servicios sociales y de salud (063)",102,,27,44,28,3
"Otras activ. serv.comun.soc y personales (064)",43,3,18,14,6,2
"Hogares privados con servicio doméstico (065)",142,8,61,34,29,10
"Actividad economica no especificada (067)",304,1,91,81,80,51
"Desocupado (068)",244,10,164,49,14,7
,,,,,,
"URBANA (069)",5150,107,1460,1829,1354,400
"Agric., ganadería, caza y silvicultura (070)",1041,31,225,266,349,170
"Pesca (071)",6,,1,2,1,2
"Explotación de minas y canteras (072)",45,,23,17,5,
"Industrias manufactureras (073)",232,4,79,72,51,26
"Suministro de electricidad, gas y agua (074)",17,,8,5,4,
"Construcción (075)",189,1,51,76,51,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1177,30,328,398,317,104
"Venta, mant.y rep. veh.autom.y motoc. (077)",46,,18,17,8,3
"Comercio al por mayor (078)",38,2,11,13,11,1
"Comercio al por menor (079)",1093,28,299,368,298,100
"Hoteles y restaurantes (080)",231,7,73,78,59,14
"Trans., almac. y comunicaciones (081)",277,5,94,100,66,12
"Intermediación financiera (082)",9,,3,3,2,1
"Activid.inmobil., empres. y alquileres (083)",76,,31,29,16,
"Admin.pub. y defensa; p. segur.soc afil (084)",324,,92,154,74,4
"Enseñanza (085)",587,,68,327,186,6
"Servicios sociales y de salud (086)",162,,24,73,60,5
"Otras activ. serv.comun.soc y personales (087)",90,9,35,29,12,5
"Hogares privados con servicio doméstico (088)",67,10,27,15,13,2
"Actividad economica no especificada (090)",205,1,79,64,36,25
"Desocupado (091)",415,9,219,121,52,14
"Hombres (092)",2978,57,814,1045,809,253
"Agric., ganadería, caza y silvicultura (093)",589,20,116,153,196,104
"Pesca (094)",6,,1,2,1,2
"Explotación de minas y canteras (095)",43,,22,17,4,
"Industrias manufactureras (096)",145,2,56,37,32,18
"Suministro de electricidad, gas y agua (097)",16,,8,4,4,
"Construcción (098)",180,1,49,71,49,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",445,12,117,132,123,61
"Venta, mant.y rep. veh.autom.y motoc. (100)",39,,14,17,5,3
"Comercio al por mayor (101)",14,1,4,4,4,1
"Comercio al por menor (102)",392,11,99,111,114,57
"Hoteles y restaurantes (103)",47,2,16,12,11,6
"Trans., almac. y comunicaciones (104)",259,5,83,95,64,12
"Intermediación financiera (105)",7,,3,2,2,
"Activid.inmobil., empres. y alquileres (106)",61,,26,22,13,
"Admin.pub. y defensa; p. segur.soc afil (107)",241,,58,116,63,4
"Enseñanza (108)",385,,32,204,144,5
"Servicios sociales y de salud (109)",77,,7,34,34,2
"Otras activ. serv.comun.soc y personales (110)",63,6,26,18,8,5
"Hogares privados con servicio doméstico (111)",14,4,6,2,2,
"Actividad economica no especificada (113)",111,,44,36,17,14
"Desocupado (114)",289,5,144,88,42,10
"Mujeres (115)",2172,50,646,784,545,147
"Agric., ganadería, caza y silvicultura (116)",452,11,109,113,153,66
"Explotación de minas y canteras (118)",2,,1,,1,
"Industrias manufactureras (119)",87,2,23,35,19,8
"Suministro de electricidad, gas y agua (120)",1,,,1,,
"Construcción (121)",9,,2,5,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",732,18,211,266,194,43
"Venta, mant.y rep. veh.autom.y motoc. (123)",7,,4,,3,
"Comercio al por mayor (124)",24,1,7,9,7,
"Comercio al por menor (125)",701,17,200,257,184,43
"Hoteles y restaurantes (126)",184,5,57,66,48,8
"Trans., almac. y comunicaciones (127)",18,,11,5,2,
"Intermediación financiera (128)",2,,,1,,1
"Activid.inmobil., empres. y alquileres (129)",15,,5,7,3,
"Admin.pub. y defensa; p. segur.soc afil (130)",83,,34,38,11,
"Enseñanza (131)",202,,36,123,42,1
"Servicios sociales y de salud (132)",85,,17,39,26,3
"Otras activ. serv.comun.soc y personales (133)",27,3,9,11,4,
"Hogares privados con servicio doméstico (134)",53,6,21,13,11,2
"Actividad economica no especificada (136)",94,1,35,28,19,11
"Desocupado (137)",126,4,75,33,10,4
,,,,,,
"RURAL (138)",19078,304,4470,5167,5888,3249
"Agric., ganadería, caza y silvicultura (139)",15223,272,3083,3964,4937,2967
"Pesca (140)",95,1,19,49,22,4
"Explotación de minas y canteras (141)",56,,34,15,5,2
"Industrias manufactureras (142)",590,7,225,163,134,61
"Suministro de electricidad, gas y agua (143)",5,,2,2,1,
"Construcción (144)",497,3,121,166,167,40
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",576,3,210,178,147,38
"Venta, mant.y rep. veh.autom.y motoc. (146)",27,,22,3,2,
"Comercio al por mayor (147)",61,,19,17,21,4
"Comercio al por menor (148)",488,3,169,158,124,34
"Hoteles y restaurantes (149)",84,3,50,16,12,3
"Trans., almac. y comunicaciones (150)",223,1,81,86,52,3
"Intermediación financiera (151)",2,,2,,,
"Activid.inmobil., empres. y alquileres (152)",40,,17,15,8,
"Admin.pub. y defensa; p. segur.soc afil (153)",192,,66,64,56,6
"Enseñanza (154)",354,,60,141,149,4
"Servicios sociales y de salud (155)",40,,18,15,4,3
"Otras activ. serv.comun.soc y personales (156)",53,,28,13,9,3
"Hogares privados con servicio doméstico (157)",101,5,42,25,20,9
"Actividad economica no especificada (159)",326,,98,71,85,72
"Desocupado (160)",621,9,314,184,80,34
"Hombres (161)",11277,152,2545,3111,3522,1947
"Agric., ganadería, caza y silvicultura (162)",8588,137,1645,2219,2821,1766
"Pesca (163)",90,1,18,46,21,4
"Explotación de minas y canteras (164)",56,,34,15,5,2
"Industrias manufactureras (165)",293,2,137,69,57,28
"Suministro de electricidad, gas y agua (166)",5,,2,2,1,
"Construcción (167)",486,3,117,161,166,39
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",320,3,96,111,82,28
"Venta, mant.y rep. veh.autom.y motoc. (169)",25,,20,3,2,
"Comercio al por mayor (170)",34,,7,12,13,2
"Comercio al por menor (171)",261,3,69,96,67,26
"Hoteles y restaurantes (172)",17,,13,2,2,
"Trans., almac. y comunicaciones (173)",217,,78,84,52,3
"Intermediación financiera (174)",2,,2,,,
"Activid.inmobil., empres. y alquileres (175)",35,,14,13,8,
"Admin.pub. y defensa; p. segur.soc afil (176)",162,,50,58,49,5
"Enseñanza (177)",315,,43,121,147,4
"Servicios sociales y de salud (178)",23,,8,10,2,3
"Otras activ. serv.comun.soc y personales (179)",37,,19,10,7,1
"Hogares privados con servicio doméstico (180)",12,3,2,4,2,1
"Actividad economica no especificada (182)",116,,42,18,24,32
"Desocupado (183)",503,3,225,168,76,31
"Mujeres (184)",7801,152,1925,2056,2366,1302
"Agric., ganadería, caza y silvicultura (185)",6635,135,1438,1745,2116,1201
"Pesca (186)",5,,1,3,1,
"Industrias manufactureras (188)",297,5,88,94,77,33
"Construcción (190)",11,,4,5,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",256,,114,67,65,10
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,2,,,
"Comercio al por mayor (193)",27,,12,5,8,2
"Comercio al por menor (194)",227,,100,62,57,8
"Hoteles y restaurantes (195)",67,3,37,14,10,3
"Trans., almac. y comunicaciones (196)",6,1,3,2,,
"Activid.inmobil., empres. y alquileres (198)",5,,3,2,,
"Admin.pub. y defensa; p. segur.soc afil (199)",30,,16,6,7,1
"Enseñanza (200)",39,,17,20,2,
"Servicios sociales y de salud (201)",17,,10,5,2,
"Otras activ. serv.comun.soc y personales (202)",16,,9,3,2,2
"Hogares privados con servicio doméstico (203)",89,2,40,21,18,8
"Actividad economica no especificada (205)",210,,56,53,61,40
"Desocupado (206)",118,6,89,16,4,3
