"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Admin.pub. y defensa; p. segur.soc.afil (059)",24,3,1,,18,,,,,2,,
"Enseñanza (060)",164,,163,,1,,,,,,,
"Servicios sociales y de salud (061)",47,,22,20,3,,,,,2,,
"Otras activ. serv.comun.soc y personales (062)",30,,1,5,1,4,,,,19,,
"Hogares privados con servicio doméstico (063)",80,,,1,,,,,,79,,
"Actividad economica no especificada (065)",128,,,,3,,,,,,,125
,,,,,,,,,,,,
"URBANA (066)",2120,12,194,71,66,319,431,159,185,595,26,62
"Agric., ganadería, caza y silvicultura (067)",796,,2,1,,,428,,3,362,,
"Pesca (068)",5,,,,,,3,,,2,,
"Explotación de minas y canteras (069)",10,,,,,,,9,,1,,
"Industrias manufactureras (070)",132,,1,1,1,,,121,1,7,,
"Construcción (072)",110,,3,,3,,,4,68,32,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",297,,3,9,1,215,,25,,44,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",31,,,2,,12,,17,,,,
"Comercio al por mayor (075)",12,,,,,10,,,,2,,
"Comercio al por menor (076)",254,,3,7,1,193,,8,,42,,
"Hoteles y restaurantes (077)",127,,,6,,86,,,,35,,
"Trans., almac. y comunicaciones (078)",120,,1,4,4,,,,99,12,,
"Intermediación financiera (079)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (080)",20,,6,4,1,6,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",149,9,13,11,46,5,,,14,25,26,
"Enseñanza (082)",145,3,138,,2,,,,,2,,
"Servicios sociales y de salud (083)",52,,24,21,3,,,,,4,,
"Otras activ. serv.comun.soc y personales (084)",41,,3,13,1,7,,,,17,,
"Hogares privados con servicio doméstico (085)",50,,,1,,,,,,49,,
"Actividad economica no especificada (087)",65,,,,3,,,,,,,62
"Hombres (088)",1517,10,110,49,41,127,387,147,184,417,26,19
"Agric., ganadería, caza y silvicultura (089)",689,,2,1,,,384,,3,299,,
"Pesca (090)",4,,,,,,3,,,1,,
"Explotación de minas y canteras (091)",10,,,,,,,9,,1,,
"Industrias manufactureras (092)",118,,1,1,1,,,109,1,5,,
"Construcción (094)",108,,2,,2,,,4,68,32,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",160,,2,9,1,99,,25,,24,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",26,,,2,,7,,17,,,,
"Comercio al por mayor (097)",8,,,,,6,,,,2,,
"Comercio al por menor (098)",126,,2,7,1,86,,8,,22,,
"Hoteles y restaurantes (099)",19,,,4,,14,,,,1,,
"Trans., almac. y comunicaciones (100)",111,,1,3,3,,,,98,6,,
"Intermediación financiera (101)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",14,,4,2,1,6,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",128,7,12,11,30,5,,,14,23,26,
"Enseñanza (104)",78,3,72,,1,,,,,2,,
"Servicios sociales y de salud (105)",25,,12,10,,,,,,3,,
"Otras activ. serv.comun.soc y personales (106)",15,,2,8,,3,,,,2,,
"Hogares privados con servicio doméstico (107)",17,,,,,,,,,17,,
"Actividad economica no especificada (109)",20,,,,1,,,,,,,19
"Mujeres (110)",603,2,84,22,25,192,44,12,1,178,,43
"Agric., ganadería, caza y silvicultura (111)",107,,,,,,44,,,63,,
"Pesca (112)",1,,,,,,,,,1,,
"Industrias manufactureras (114)",14,,,,,,,12,,2,,
"Construcción (116)",2,,1,,1,,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",137,,1,,,116,,,,20,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",5,,,,,5,,,,,,
"Comercio al por mayor (119)",4,,,,,4,,,,,,
"Comercio al por menor (120)",128,,1,,,107,,,,20,,
"Hoteles y restaurantes (121)",108,,,2,,72,,,,34,,
"Trans., almac. y comunicaciones (122)",9,,,1,1,,,,1,6,,
"Activid.inmobil., empres. y alquileres (124)",6,,2,2,,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",21,2,1,,16,,,,,2,,
"Enseñanza (126)",67,,66,,1,,,,,,,
"Servicios sociales y de salud (127)",27,,12,11,3,,,,,1,,
"Otras activ. serv.comun.soc y personales (128)",26,,1,5,1,4,,,,15,,
"Hogares privados con servicio doméstico (129)",33,,,1,,,,,,32,,
"Actividad economica no especificada (131)",45,,,,2,,,,,,,43
,,,,,,,,,,,,
"RURAL (132)",8174,4,235,28,10,143,4463,128,76,2984,,103
"Agric., ganadería, caza y silvicultura (133)",7181,,2,4,,,4462,,1,2712,,
"Pesca (134)",1,,,,,,1,,,,,
"Explotación de minas y canteras (135)",68,,,,,,,62,,6,,
"Industrias manufactureras (136)",62,,,2,,,,56,1,3,,
"Suministro de electricidad, gas y agua (137)",2,,,,,,,,,2,,
"Construcción (138)",55,,,1,,,,1,27,26,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",145,,,1,,104,,9,1,30,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",10,,,,,,,9,1,,,
"Comercio al por mayor (141)",6,,,,,5,,,,1,,
"Comercio al por menor (142)",129,,,1,,99,,,,29,,
"Hoteles y restaurantes (143)",65,,,1,,34,,,,30,,
"Trans., almac. y comunicaciones (144)",45,,,1,2,,,,40,2,,
"Intermediación financiera (145)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",9,,1,1,,5,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",28,3,1,2,5,,,,3,14,,
"Enseñanza (148)",210,1,209,,,,,,,,,
"Servicios sociales y de salud (149)",35,,22,12,,,,,,1,,
"Otras activ. serv.comun.soc y personales (150)",13,,,2,,,,,,11,,
"Hogares privados con servicio doméstico (151)",147,,,,,,,,,147,,
"Actividad economica no especificada (153)",107,,,1,2,,,,1,,,103
"Hombres (154)",6880,3,128,19,6,65,4198,122,75,2243,,21
"Agric., ganadería, caza y silvicultura (155)",6261,,2,4,,,4197,,1,2057,,
"Pesca (156)",1,,,,,,1,,,,,
"Explotación de minas y canteras (157)",64,,,,,,,58,,6,,
"Industrias manufactureras (158)",60,,,2,,,,54,1,3,,
"Suministro de electricidad, gas y agua (159)",2,,,,,,,,,2,,
"Construcción (160)",55,,,1,,,,1,27,26,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",88,,,1,,56,,9,1,21,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",10,,,,,,,9,1,,,
"Comercio al por mayor (163)",6,,,,,5,,,,1,,
"Comercio al por menor (164)",72,,,1,,51,,,,20,,
"Hoteles y restaurantes (165)",10,,,1,,4,,,,5,,
"Trans., almac. y comunicaciones (166)",44,,,1,2,,,,39,2,,
"Activid.inmobil., empres. y alquileres (168)",9,,1,1,,5,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",25,2,1,2,3,,,,3,14,,
"Enseñanza (170)",113,1,112,,,,,,,,,
"Servicios sociales y de salud (171)",15,,12,3,,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",9,,,2,,,,,,7,,
"Hogares privados con servicio doméstico (173)",100,,,,,,,,,100,,
"Actividad economica no especificada (175)",24,,,1,1,,,,1,,,21
"Mujeres (176)",1294,1,107,9,4,78,265,6,1,741,,82
"Agric., ganadería, caza y silvicultura (177)",920,,,,,,265,,,655,,
"Explotación de minas y canteras (179)",4,,,,,,,4,,,,
"Industrias manufactureras (180)",2,,,,,,,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",57,,,,,48,,,,9,,
"Comercio al por menor (186)",57,,,,,48,,,,9,,
"Hoteles y restaurantes (187)",55,,,,,30,,,,25,,
"Trans., almac. y comunicaciones (188)",1,,,,,,,,1,,,
"Intermediación financiera (189)",1,,,,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",3,1,,,2,,,,,,,
"Enseñanza (192)",97,,97,,,,,,,,,
"Servicios sociales y de salud (193)",20,,10,9,,,,,,1,,
"Otras activ. serv.comun.soc y personales (194)",4,,,,,,,,,4,,
"Hogares privados con servicio doméstico (195)",47,,,,,,,,,47,,
"Actividad economica no especificada (197)",83,,,,1,,,,,,,82
