"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",11,,5,3,2,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1316,119,533,325,285,54
"Otra (036)",3,,2,1,,
"Ocupación no especificada (037)",758,2,216,244,205,91
"Desocupado (038)",275,26,183,47,17,2
,,,,,,
"URBANA (039)",6055,130,1836,2175,1548,366
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",24,,3,7,14,
"Profes., científicos e intelectuales (041)",985,,175,527,277,6
"Técnicos de nivel medio y trab.asimilados (042)",242,2,88,110,37,5
"Jefes y empleados de oficina (043)",312,,89,135,85,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1089,16,285,390,328,70
"Agricult.trabaj. calif. agrop. y pesqueros (045)",793,5,131,216,272,169
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",234,3,66,89,57,19
"Obreros construc., conf., papel, fab., instr. (047)",370,1,140,134,89,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1281,92,494,363,276,56
"Otra (049)",81,,17,52,12,
"Ocupación no especificada (050)",283,3,153,58,48,21
"Desocupado (051)",361,8,195,94,53,11
"Hombres (052)",3916,77,1164,1349,1029,297
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",17,,1,5,11,
"Profes., científicos e intelectuales (054)",454,,58,246,147,3
"Técnicos de nivel medio y trab.asimilados (055)",152,2,52,64,29,5
"Jefes y empleados de oficina (056)",159,,36,62,59,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",512,7,126,176,161,42
"Agricult.trabaj. calif. agrop. y pesqueros (058)",757,5,124,205,260,163
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",205,3,64,79,42,17
"Obreros construc., conf., papel, fab., instr. (060)",364,1,138,132,87,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",789,51,295,241,159,43
"Otra (062)",78,,15,51,12,
"Ocupación no especificada (063)",173,2,125,22,19,5
"Desocupado (064)",256,6,130,66,43,11
"Mujeres (065)",2139,53,672,826,519,69
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,,2,2,3,
"Profes., científicos e intelectuales (067)",531,,117,281,130,3
"Técnicos de nivel medio y trab.asimilados (068)",90,,36,46,8,
"Jefes y empleados de oficina (069)",153,,53,73,26,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",577,9,159,214,167,28
"Agricult.trabaj. calif. agrop. y pesqueros (071)",36,,7,11,12,6
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",29,,2,10,15,2
"Obreros construc., conf., papel, fab., instr. (073)",6,,2,2,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",492,41,199,122,117,13
"Otra (075)",3,,2,1,,
"Ocupación no especificada (076)",110,1,28,36,29,16
"Desocupado (077)",105,2,65,28,10,
,,,,,,
"RURAL (078)",31349,853,10732,8997,7540,3227
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",17,,1,4,12,
"Profes., científicos e intelectuales (080)",647,,176,365,106,
"Técnicos de nivel medio y trab.asimilados (081)",132,,60,48,23,1
"Jefes y empleados de oficina (082)",69,,32,31,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",530,4,145,211,141,29
"Agricult.trabaj. calif. agrop. y pesqueros (084)",18317,95,3831,5856,5791,2744
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",571,10,227,169,132,33
"Obreros construc., conf., papel, fab., instr. (086)",393,1,128,158,93,13
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",8512,647,5137,1593,882,253
"Otra (088)",7,,,6,1,
"Ocupación no especificada (089)",879,1,289,268,223,98
"Desocupado (090)",1275,95,706,288,130,56
"Hombres (091)",28336,737,9710,8084,6833,2972
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",15,,1,4,10,
"Profes., científicos e intelectuales (093)",288,,68,160,60,
"Técnicos de nivel medio y trab.asimilados (094)",79,,35,21,22,1
"Jefes y empleados de oficina (095)",39,,11,23,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",269,3,62,115,74,15
"Agricult.trabaj. calif. agrop. y pesqueros (097)",17819,88,3740,5758,5598,2635
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",408,5,176,121,86,20
"Obreros construc., conf., papel, fab., instr. (099)",388,1,125,157,93,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",7688,569,4803,1390,714,212
"Otra (101)",7,,,6,1,
"Ocupación no especificada (102)",231,,101,60,47,23
"Desocupado (103)",1105,71,588,269,123,54
"Mujeres (104)",3013,116,1022,913,707,255
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,,,2,
"Profes., científicos e intelectuales (106)",359,,108,205,46,
"Técnicos de nivel medio y trab.asimilados (107)",53,,25,27,1,
"Jefes y empleados de oficina (108)",30,,21,8,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",261,1,83,96,67,14
"Agricult.trabaj. calif. agrop. y pesqueros (110)",498,7,91,98,193,109
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",163,5,51,48,46,13
"Obreros construc., conf., papel, fab., instr. (112)",5,,3,1,,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",824,78,334,203,168,41
"Ocupación no especificada (115)",648,1,188,208,176,75
"Desocupado (116)",170,24,118,19,7,2
