"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",28,3,13,10,1,1
"Actividad economica no especificada (043)",372,6,183,99,76,8
"Mujeres (045)",4183,114,1342,1530,994,203
"Agric., ganadería, caza y silvicultura (046)",2038,72,547,642,617,160
"Pesca (047)",10,,3,3,4,
"Explotación de minas y canteras (048)",7,,2,5,,
"Industrias manufactureras (049)",43,,10,15,16,2
"Suministro de electricidad, gas y agua (050)",1,,,,1,
"Construcción (051)",17,,10,3,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",566,14,193,225,113,21
"Venta, mant.y rep. veh.autom.y motoc. (053)",5,1,2,1,1,
"Comercio al por mayor (054)",19,,12,3,4,
"Comercio al por menor (055)",542,13,179,221,108,21
"Hoteles y restaurantes (056)",281,5,97,109,67,3
"Trans., almac. y comunicaciones (057)",24,1,14,6,3,
"Intermediación financiera (058)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (059)",45,,20,17,8,
"Admin.pub. y defensa; p. segur.soc.afil (060)",113,,44,51,18,
"Enseñanza (061)",427,,102,271,54,
"Servicios sociales y de salud (062)",65,,29,25,11,
"Otras activ. serv.comun.soc y personales (063)",36,2,15,10,9,
"Hogares privados con servicio doméstico (064)",225,20,129,46,26,4
"Actividad economica no especificada (066)",282,,126,100,43,13
,,,,,,
"URBANA (067)",8619,179,2739,3203,2076,422
"Agric., ganadería, caza y silvicultura (068)",2869,96,793,840,819,321
"Pesca (069)",184,3,48,65,60,8
"Explotación de minas y canteras (070)",340,,67,162,109,2
"Industrias manufactureras (071)",382,4,150,138,82,8
"Suministro de electricidad, gas y agua (072)",15,2,3,4,4,2
"Construcción (073)",733,2,252,355,120,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",1127,37,392,403,253,42
"Venta, mant.y rep. veh.autom.y motoc. (075)",103,2,35,34,30,2
"Comercio al por mayor (076)",45,,22,11,10,2
"Comercio al por menor (077)",979,35,335,358,213,38
"Hoteles y restaurantes (078)",469,10,181,168,106,4
"Trans., almac. y comunicaciones (079)",350,1,151,118,78,2
"Intermediación financiera (080)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (081)",259,,87,108,63,1
"Admin.pub. y defensa; p. segur.soc.afil (082)",408,,113,187,101,7
"Enseñanza (083)",571,,98,359,114,
"Servicios sociales y de salud (084)",118,,32,57,29,
"Otras activ. serv.comun.soc y personales (085)",133,2,46,48,33,4
"Hogares privados con servicio doméstico (086)",222,16,125,51,26,4
"Actividad economica no especificada (088)",436,6,200,138,79,13
"Hombres (089)",6215,121,1946,2303,1530,315
"Agric., ganadería, caza y silvicultura (090)",2142,73,612,617,590,250
"Pesca (091)",175,3,46,62,56,8
"Explotación de minas y canteras (092)",334,,65,158,109,2
"Industrias manufactureras (093)",343,4,141,125,66,7
"Suministro de electricidad, gas y agua (094)",14,2,3,4,3,2
"Construcción (095)",718,2,242,352,118,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",618,23,222,203,148,22
"Venta, mant.y rep. veh.autom.y motoc. (097)",98,1,33,33,29,2
"Comercio al por mayor (098)",30,,13,9,6,2
"Comercio al por menor (099)",490,22,176,161,113,18
"Hoteles y restaurantes (100)",209,6,91,69,42,1
"Trans., almac. y comunicaciones (101)",327,,137,113,75,2
"Activid.inmobil., empres. y alquileres (103)",216,,69,91,55,1
"Admin.pub. y defensa; p. segur.soc.afil (104)",301,,71,139,84,7
"Enseñanza (105)",317,,38,199,80,
"Servicios sociales y de salud (106)",68,,15,34,19,
"Otras activ. serv.comun.soc y personales (107)",103,2,33,39,25,4
"Hogares privados con servicio doméstico (108)",21,,11,9,1,
"Actividad economica no especificada (110)",309,6,150,89,59,5
"Mujeres (112)",2404,58,793,900,546,107
"Agric., ganadería, caza y silvicultura (113)",727,23,181,223,229,71
"Pesca (114)",9,,2,3,4,
"Explotación de minas y canteras (115)",6,,2,4,,
"Industrias manufactureras (116)",39,,9,13,16,1
"Suministro de electricidad, gas y agua (117)",1,,,,1,
"Construcción (118)",15,,10,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",509,14,170,200,105,20
"Venta, mant.y rep. veh.autom.y motoc. (120)",5,1,2,1,1,
"Comercio al por mayor (121)",15,,9,2,4,
"Comercio al por menor (122)",489,13,159,197,100,20
"Hoteles y restaurantes (123)",260,4,90,99,64,3
"Trans., almac. y comunicaciones (124)",23,1,14,5,3,
"Intermediación financiera (125)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (126)",43,,18,17,8,
"Admin.pub. y defensa; p. segur.soc.afil (127)",107,,42,48,17,
"Enseñanza (128)",254,,60,160,34,
"Servicios sociales y de salud (129)",50,,17,23,10,
"Otras activ. serv.comun.soc y personales (130)",30,,13,9,8,
"Hogares privados con servicio doméstico (131)",201,16,114,42,25,4
"Actividad economica no especificada (133)",127,,50,49,20,8
,,,,,,
"RURAL (134)",9004,244,3119,3013,2113,515
"Agric., ganadería, caza y silvicultura (135)",7242,223,2506,2271,1773,469
"Pesca (136)",149,2,50,45,40,12
"Explotación de minas y canteras (137)",84,,31,30,21,2
"Industrias manufactureras (138)",65,,24,24,14,3
"Construcción (140)",153,1,66,57,27,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",301,7,92,116,70,16
"Venta, mant.y rep. veh.autom.y motoc. (142)",12,,5,5,2,
"Comercio al por mayor (143)",13,1,6,5,1,
"Comercio al por menor (144)",276,6,81,106,67,16
"Hoteles y restaurantes (145)",36,1,15,15,5,
"Trans., almac. y comunicaciones (146)",84,1,34,36,13,
"Intermediación financiera (147)",1,,,1,,
"Activid.inmobil., empres. y alquileres (148)",57,,29,19,8,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",54,,21,23,10,
"Enseñanza (150)",463,,95,289,79,
"Servicios sociales y de salud (151)",34,,20,9,5,
"Otras activ. serv.comun.soc y personales (152)",32,2,10,12,7,1
"Hogares privados con servicio doméstico (153)",31,7,17,5,1,1
"Actividad economica no especificada (155)",218,,109,61,40,8
"Hombres (156)",7225,188,2570,2383,1665,419
"Agric., ganadería, caza y silvicultura (157)",5931,174,2140,1852,1385,380
"Pesca (158)",148,2,49,45,40,12
"Explotación de minas y canteras (159)",83,,31,29,21,2
"Industrias manufactureras (160)",61,,23,22,14,2
"Construcción (162)",151,1,66,57,25,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",244,7,69,91,62,15
"Venta, mant.y rep. veh.autom.y motoc. (164)",12,,5,5,2,
"Comercio al por mayor (165)",9,1,3,4,1,
"Comercio al por menor (166)",223,6,61,82,59,15
"Hoteles y restaurantes (167)",15,,8,5,2,
"Trans., almac. y comunicaciones (168)",83,1,34,35,13,
"Intermediación financiera (169)",1,,,1,,
"Activid.inmobil., empres. y alquileres (170)",55,,27,19,8,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",48,,19,20,9,
"Enseñanza (172)",290,,53,178,59,
"Servicios sociales y de salud (173)",19,,8,7,4,
"Otras activ. serv.comun.soc y personales (174)",26,,8,11,6,1
"Hogares privados con servicio doméstico (175)",7,3,2,1,,1
"Actividad economica no especificada (177)",63,,33,10,17,3
"Mujeres (179)",1779,56,549,630,448,96
"Agric., ganadería, caza y silvicultura (180)",1311,49,366,419,388,89
"Pesca (181)",1,,1,,,
"Explotación de minas y canteras (182)",1,,,1,,
"Industrias manufactureras (183)",4,,1,2,,1
"Construcción (185)",2,,,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",57,,23,25,8,1
"Comercio al por mayor (188)",4,,3,1,,
"Comercio al por menor (189)",53,,20,24,8,1
"Hoteles y restaurantes (190)",21,1,7,10,3,
"Trans., almac. y comunicaciones (191)",1,,,1,,
"Activid.inmobil., empres. y alquileres (193)",2,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",6,,2,3,1,
"Enseñanza (195)",173,,42,111,20,
"Servicios sociales y de salud (196)",15,,12,2,1,
"Otras activ. serv.comun.soc y personales (197)",6,2,2,1,1,
"Hogares privados con servicio doméstico (198)",24,4,15,4,1,
"Actividad economica no especificada (200)",155,,76,51,23,5
