"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",46,,18,25,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (099)",114,4,34,72,2,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",4539,6,2059,14,1,2445,14,
"Ocupaciñn no especificada (102)",29,1,5,19,1,3,,
"Desocupado (103)",159,,,,,,,159
"Mujeres (104)",3915,83,499,941,52,2120,147,73
"Profes., científicos e intelectuales (106)",54,53,,1,,,,
"Técnicos de nivel medio y trab. asimilados (107)",5,4,,1,,,,
"Jefes y empleados de oficina (108)",5,5,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",128,10,1,90,1,26,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",789,,,739,50,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",7,,,3,,4,,
"Obreros construc.,conf.,papel, fab., instr. (112)",3,,1,,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",2709,8,478,13,,2063,147,
"Ocupaciñn no especificada (115)",142,3,19,94,1,25,,
"Desocupado (116)",73,,,,,,,73
